AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
22.952380952380953,0.49978792667388916,0.5002120733261108,22.952380952380953,0.6931465268135071,1.468868439957749e-05,1,61,61.0,0.0008761035278439522,9,9.0,1.9999998807907104,10.239866956335257,10.239866956335257,84,2000,243.33285522460938
22.3,0.49897536635398865,0.5010247230529785,22.3,0.692247748374939,-0.0010559501372686686,2,76,76.0,0.0013826539507135749,8,8.0,1.9982025623321533,10.889903580840375,10.889903580840375,173,4000,221.56871032714844
26.31,0.5058086514472961,0.49419137835502625,26.31,0.6893807649612427,0.0005774202300339315,3,88,88.0,0.0013262438587844372,9,9.0,1.9925018548965454,15.15367612165444,15.15367612165444,246,6000,293.5130920410156
28.81,0.5107682347297668,0.48923182487487793,28.81,0.6840742826461792,0.010163266855661601,4,88,88.0,0.0010708945337682962,10,10.0,1.9820306301116943,17.031556006425248,17.031556006425248,313,8000,272.6854553222656
33.43,0.5062941908836365,0.49370577931404114,33.43,0.6781877875328064,0.0044248101835784315,5,131,131.0,0.0009398086695000529,10,10.0,1.9705142974853516,21.973736596218675,21.973736596218675,366,10000,324.837158203125
37.93,0.4953245222568512,0.5046754479408264,37.93,0.6713593006134033,0.030338450324781996,6,146,146.0,0.0009959317976608872,10,10.0,1.9573420286178589,24.426319821045496,24.426319821045496,418,12000,287.1521911621094
44.3,0.5157655477523804,0.4842345118522644,44.3,0.6640432476997375,0.026381204567309635,7,157,157.0,0.0009428910561837256,11,11.0,1.943522334098816,27.86413465370852,27.86413465370852,456,14000,403.49664306640625
49.08,0.48615047335624695,0.5138494968414307,49.08,0.6550143361091614,0.07549838627372474,8,157,157.0,0.0009673422900959849,11,11.0,1.9264925718307495,29.834436478673435,29.834436478673435,491,16000,302.57916259765625
56.77,0.5168489813804626,0.48315098881721497,56.77,0.6500621438026428,0.05207350533622479,9,182,182.0,0.0009481270681135356,11,11.0,1.917566180229187,32.8151961749431,32.8151961749431,525,18000,321.4378967285156
62.74,0.5164287090301514,0.4835713505744934,62.74,0.6420427560806274,0.14018029999071424,10,182,182.0,0.0009771278128027916,14,14.0,1.9028613567352295,36.434220178288435,36.434220178288435,549,20000,450.066650390625
70.96,0.5008534789085388,0.4991461932659149,70.96,0.6377691030502319,0.17703060454172426,11,219,219.0,0.0009641520446166396,14,14.0,1.895187497138977,42.71859548252962,42.71859548252962,565,22000,559.765869140625
82.82,0.48535850644111633,0.5146416425704956,82.82,0.633162796497345,0.11285042662583811,12,299,299.0,0.0009317640797235072,13,13.0,1.8873558044433594,58.18270877159296,58.18270877159296,582,24000,616.8998413085938
91.9,0.5171617865562439,0.48283836245536804,91.9,0.6188207864761353,0.15535601795520504,13,299,299.0,0.000770058308262378,13,13.0,1.8620651960372925,59.81212251709513,59.81212251709513,596,26000,520.3950805664062
104.52,0.5069147348403931,0.49308526515960693,104.52,0.6111302375793457,0.04041945533378999,14,401,401.0,0.0008119724807329476,13,13.0,1.8492496013641357,71.69288388675686,71.69288388675686,611,28000,700.7578735351562
117.59,0.5009134411811829,0.49908655881881714,117.59,0.6099644899368286,0.3956226053214159,15,401,401.0,0.0008223687182180583,13,13.0,1.8467894792556763,77.71950784712934,77.71950784712934,620,30000,487.6824035644531
132.58,0.4912211298942566,0.5087788105010986,132.58,0.6061675548553467,0.4920319699867164,16,401,401.0,0.0008450379245914519,13,13.0,1.8403236865997314,80.5143689039416,80.5143689039416,632,32000,327.1515197753906
140.97,0.4872860908508301,0.5127139687538147,140.97,0.6067602634429932,0.6187785734568004,17,401,401.0,0.0007718883571214974,13,13.0,1.8415958881378174,79.73085412812281,79.73085412812281,645,34000,240.6291961669922
149.95,0.5096465945243835,0.4903535544872284,149.95,0.61027991771698,0.6649305016758837,18,401,401.0,0.001179456477984786,13,13.0,1.848294973373413,79.2492744446282,79.2492744446282,656,36000,244.17835998535156
158.4,0.5296036005020142,0.47039636969566345,158.4,0.5954650044441223,0.543000191000014,19,401,401.0,0.0009470098302699625,13,13.0,1.8230773210525513,80.13862988596698,80.13862988596698,665,38000,365.7362060546875
161.31,0.5159534215927124,0.48404642939567566,161.31,0.6002114415168762,0.20748400846819792,20,436,436.0,0.0005841512465849519,13,13.0,1.8316385746002197,87.08452158678946,87.08452158678946,675,40000,545.2952270507812
176.21,0.5086440443992615,0.49135592579841614,176.21,0.6056620478630066,0.4755671903157539,21,465,465.0,0.0008667995571158826,14,14.0,1.8411800861358643,91.37475526643011,91.37475526643011,683,42000,523.4349975585938
188.33,0.5069255232810974,0.49307432770729065,188.33,0.6062991619110107,0.6399535644116232,22,500,500.0,0.000919368292670697,14,14.0,1.8418585062026978,96.00344316741977,96.00344316741977,692,44000,271.3475036621094
195.85,0.48694130778312683,0.5130588412284851,195.85,0.6031937003135681,0.21797398681184443,23,500,500.0,0.0010606935247778893,14,14.0,1.8370991945266724,102.88783941749384,102.88783941749384,698,46000,607.0306396484375
202.92,0.4989505410194397,0.5010493993759155,202.92,0.5973861217498779,0.2697415154919538,24,500,500.0,0.0004516903427429497,14,14.0,1.8269151449203491,109.66628287673474,109.66628287673474,704,48000,522.0750732421875
217.96,0.4823082983493805,0.5176917910575867,217.96,0.5952906012535095,0.6231955003030343,25,500,500.0,0.0009248017449863255,14,14.0,1.8232405185699463,112.20560770300209,112.20560770300209,711,50000,260.7367248535156
228.66,0.48823392391204834,0.5117659568786621,228.66,0.5992372632026672,0.7762846816680298,26,500,500.0,0.0008630673983134329,14,14.0,1.8303128480911255,121.54317915868417,121.54317915868417,715,52000,265.1712951660156
235.08,0.4885757267475128,0.5114241242408752,235.08,0.5920825004577637,0.6391689976931154,27,500,500.0,0.0009147535893134773,14,14.0,1.8180649280548096,125.00893408072879,125.00893408072879,720,54000,220.60597229003906
244.75,0.4807392954826355,0.5192610621452332,244.75,0.5913528800010681,0.7952844966891631,28,500,500.0,0.0006689770962111652,14,14.0,1.8166767358779907,131.98972497887857,131.98972497887857,724,56000,113.96470642089844
258.53,0.48549705743789673,0.5145028829574585,258.53,0.5888323783874512,0.7732649839513678,29,500,500.0,0.0010153882903978229,14,14.0,1.8133697509765625,138.15357071027879,138.15357071027879,729,58000,137.66917419433594
271.88,0.507084310054779,0.49291571974754333,271.88,0.5906489491462708,0.7560559971096122,30,500,500.0,0.0009760421235114336,14,14.0,1.8162117004394531,143.75919309734596,143.75919309734596,733,60000,135.60064697265625
286.36,0.5086571574211121,0.49134278297424316,286.36,0.5909987688064575,0.7286239923582367,31,500,500.0,0.001029974315315485,14,14.0,1.8166252374649048,146.88978997874563,146.88978997874563,738,62000,171.99978637695312
297.28,0.5081226229667664,0.4918772280216217,297.28,0.5909379720687866,0.6016892684413777,32,500,500.0,0.0012264165561646223,14,14.0,1.8165287971496582,147.77639053651296,147.77639053651296,742,64000,241.8377227783203
309.93,0.49941486120224,0.50058513879776,309.93,0.5767751336097717,0.8355743460017416,33,500,500.0,0.000882477848790586,14,14.0,1.7937921285629272,149.84954154084025,149.84954154084025,746,66000,94.21727752685547
324.34,0.49279922246932983,0.5072007179260254,324.34,0.576201856136322,0.9096961835042854,34,500,500.0,0.0009398080874234438,14,14.0,1.7919752597808838,149.9642770795765,149.9642770795765,750,68000,58.73350143432617
334.41,0.4953780472278595,0.5046221017837524,334.41,0.583712100982666,0.7491376200752279,35,500,500.0,0.0005949419573880732,14,14.0,1.8050776720046997,152.69768138383762,152.69768138383762,755,70000,141.91452026367188
346.4,0.5089711546897888,0.49102887511253357,346.4,0.5757936239242554,0.8560191688393072,36,500,500.0,0.001253969268873334,14,14.0,1.7916754484176636,153.01300598315163,153.01300598315163,759,72000,86.54557800292969
358.59,0.48482608795166016,0.5151740312576294,358.59,0.5795336365699768,0.8794042459656032,37,500,500.0,0.0008946993038989604,14,14.0,1.7979567050933838,151.74057433659596,151.74057433659596,763,74000,70.3984146118164
368.25,0.4883688986301422,0.511631190776825,368.25,0.5770507454872131,0.9157875665931298,38,500,500.0,0.0010418471647426486,14,14.0,1.7931386232376099,150.99850164819517,150.99850164819517,767,76000,47.960086822509766
379.42,0.5010089874267578,0.49899089336395264,379.42,0.5803061723709106,0.747415613793453,39,500,500.0,0.0008574293460696936,15,15.0,1.7990487813949585,146.934079096716,146.934079096716,771,78000,155.6728057861328
395.01,0.48734936118125916,0.5126506090164185,395.01,0.5753635168075562,0.8377040792777667,40,500,500.0,0.0008205238846130669,15,15.0,1.7909170389175415,137.1417875776745,137.1417875776745,775,80000,93.37999725341797
402.73,0.48336049914360046,0.5166395306587219,402.73,0.5748713612556458,0.8762256483161668,41,500,500.0,0.0006425455794669688,15,15.0,1.7904024124145508,135.72353185796484,135.72353185796484,779,82000,69.53253936767578
