AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
21.455555555555556,0.49938270449638367,0.5006173253059387,21.455555555555556,0.6931443214416504,3.087228975096057e-05,1,88,88.0,0.0009167064563371241,8,8.0,1.9999953508377075,12.014954673342267,12.014954673342267,90,2000,269.5501708984375
21.8,0.5007908940315247,0.49920913577079773,21.8,0.6922873258590698,0.0008164650888837777,2,69,69.0,0.006163338664919138,8,8.0,1.9982821941375732,11.099549540409289,11.099549540409289,180,4000,222.53030395507812
27.47,0.5273904204368591,0.4726095199584961,27.47,0.6852262020111084,0.004676742713677129,3,85,85.0,0.0009554960415698588,8,8.0,1.9843263626098633,16.178661872973304,16.178661872973304,246,6000,344.8935852050781
29.6,0.5266878008842468,0.47331246733665466,29.6,0.6808175444602966,-0.004320394828378982,4,116,116.0,0.0009235960897058249,9,9.0,1.9757660627365112,19.385045782767705,19.385045782767705,312,8000,331.61407470703125
30.57,0.5194215178489685,0.4805784225463867,30.57,0.6756622791290283,0.022085332282886228,5,123,123.0,0.0011255029821768403,9,9.0,1.9657756090164185,21.491046973100215,21.491046973100215,373,10000,281.1787109375
34.57,0.5243225693702698,0.4756772816181183,34.57,0.6668256521224976,0.015538236878624434,6,123,123.0,0.0010111503070220351,9,9.0,1.948951005935669,24.538645031867592,24.538645031867592,427,12000,314.3818664550781
38.64,0.5043756365776062,0.4956243932247162,38.64,0.6604343056678772,0.04646395916247281,7,122,122.0,0.0010573862819001079,10,10.0,1.9368674755096436,26.132554410160516,26.132554410160516,475,14000,276.9151611328125
40.57,0.502308189868927,0.497691810131073,40.57,0.6505443453788757,0.06449415384769042,8,121,121.0,0.001008719438686967,10,10.0,1.9185090065002441,25.732180241868353,25.732180241868353,523,16000,258.0537414550781
46.01,0.5036501288414001,0.4963497817516327,46.01,0.6430277824401855,0.06800994946502192,9,136,136.0,0.001021345960907638,10,10.0,1.9050536155700684,31.076838642307234,31.076838642307234,562,18000,351.9589538574219
51.96,0.5028111934661865,0.4971887171268463,51.96,0.6333245038986206,0.11257210089301417,10,138,138.0,0.0010362421162426472,10,10.0,1.8876938819885254,32.60886995895442,32.60886995895442,596,20000,288.59332275390625
60.33,0.4872693717479706,0.5127306580543518,60.33,0.6315307021141052,0.06234988986034806,11,252,252.0,0.001015516696497798,10,10.0,1.8843344449996948,39.76507387142641,39.76507387142641,623,22000,516.0731201171875
66.36,0.5006544589996338,0.4993455111980438,66.36,0.6238736510276794,0.12611803419170076,12,252,252.0,0.0009992977138608694,10,10.0,1.8712317943572998,43.8480375843663,43.8480375843663,646,24000,446.1432800292969
76.47,0.5027170777320862,0.497283011674881,76.47,0.6119924783706665,0.13508942320166384,13,252,252.0,0.0010555152548477054,10,10.0,1.850878119468689,47.78189092114292,47.78189092114292,666,26000,480.9723205566406
86.38,0.4680819511413574,0.5319181084632874,86.38,0.6089460253715515,0.388102587153601,14,289,289.0,0.0009502684697508812,10,10.0,1.8453694581985474,55.42161672127583,55.42161672127583,682,28000,405.74224853515625
