# {"t_start": 1558274054.493503} 
r,l,t
13.0,13,0.031884
18.0,18,0.035227
28.0,28,0.042184
32.0,32,0.044973
14.0,14,0.045033
35.0,35,0.055826
19.0,19,0.057904
24.0,24,0.058641
12.0,12,0.064077
17.0,17,0.069786
20.0,20,0.072477
40.0,40,0.072528
13.0,13,0.078041
13.0,13,0.080372
14.0,14,0.080964
32.0,32,0.084253
9.0,9,0.085538
15.0,15,0.086652
10.0,10,0.090145
18.0,18,0.091369
13.0,13,0.093038
16.0,16,0.099141
18.0,18,0.101485
26.0,26,0.101535
19.0,19,0.103796
13.0,13,0.108786
17.0,17,0.108837
17.0,17,0.11114
14.0,14,0.111727
14.0,14,0.116812
16.0,16,0.117996
21.0,21,0.123577
11.0,11,0.124199
19.0,19,0.127523
17.0,17,0.132895
23.0,23,0.136715
21.0,21,0.138899
52.0,52,0.14003
13.0,13,0.147183
22.0,22,0.148957
22.0,22,0.151142
44.0,44,0.157131
18.0,18,0.160894
38.0,38,0.167989
39.0,39,0.170204
33.0,33,0.178802
17.0,17,0.179393
25.0,25,0.182037
17.0,17,0.189227
23.0,23,0.192137
63.0,63,0.192188
21.0,21,0.193962
15.0,15,0.200575
26.0,26,0.206178
24.0,24,0.20977
23.0,23,0.215842
41.0,41,0.217524
32.0,32,0.224162
18.0,18,0.225885
32.0,32,0.227692
12.0,12,0.231079
16.0,16,0.235106
37.0,37,0.238524
9.0,9,0.240186
17.0,17,0.24078
10.0,10,0.244129
30.0,30,0.244761
10.0,10,0.245949
9.0,9,0.249387
16.0,16,0.24999
11.0,11,0.255583
21.0,21,0.256714
18.0,18,0.260162
8.0,8,0.260212
33.0,33,0.264696
15.0,15,0.265348
12.0,12,0.267085
17.0,17,0.269945
11.0,11,0.271604
14.0,14,0.272795
11.0,11,0.276083
16.0,16,0.27613
15.0,15,0.281063
20.0,20,0.282766
12.0,12,0.282812
10.0,10,0.286554
20.0,20,0.287143
23.0,23,0.29555
17.0,17,0.296673
29.0,29,0.298859
14.0,14,0.303329
11.0,11,0.304998
16.0,16,0.305582
17.0,17,0.31493
20.0,20,1.385743
20.0,20,1.398416
24.0,24,1.399758
45.0,45,1.399809
80.0,80,1.402982
20.0,20,1.412483
22.0,22,1.413769
27.0,27,1.420164
34.0,34,1.420224
19.0,19,1.426114
24.0,24,1.428183
14.0,14,1.429609
11.0,11,1.433577
16.0,16,1.440069
17.0,17,1.444649
42.0,42,1.447825
11.0,11,1.451574
23.0,23,1.454745
12.0,12,1.459199
23.0,23,1.462392
56.0,56,1.464371
14.0,14,1.468186
14.0,14,1.471403
28.0,28,1.472708
16.0,16,1.47469
14.0,14,1.477286
17.0,17,1.483626
20.0,20,1.484337
14.0,14,1.486453
16.0,16,1.494725
13.0,13,1.494783
23.0,23,1.498706
38.0,38,1.499433
15.0,15,1.504525
10.0,10,1.505217
16.0,16,1.509616
8.0,8,1.510282
10.0,10,1.516683
27.0,27,1.521663
9.0,9,1.522376
11.0,11,1.529306
18.0,18,1.533141
63.0,63,1.535105
46.0,46,1.538969
10.0,10,1.539691
24.0,24,1.544936
10.0,10,1.54626
12.0,12,1.553033
33.0,33,1.555282
9.0,9,1.558078
34.0,34,1.559251
15.0,15,1.567512
18.0,18,1.568134
23.0,23,1.568177
50.0,50,1.573207
11.0,11,1.573866
15.0,15,1.576708
18.0,18,1.578473
10.0,10,1.579614
12.0,12,1.580221
12.0,12,1.58531
19.0,19,1.58771
21.0,21,1.59176
22.0,22,1.592937
19.0,19,1.596379
19.0,19,1.598655
16.0,16,1.605495
25.0,25,1.607229
29.0,29,1.608403
26.0,26,1.625935
27.0,27,1.63041
36.0,36,1.642588
58.0,58,1.64845
21.0,21,1.654471
27.0,27,1.65665
16.0,16,1.667136
24.0,24,1.670905
17.0,17,1.676833
24.0,24,1.684078
19.0,19,1.69003
20.0,20,1.693066
17.0,17,1.704726
41.0,41,1.710459
36.0,36,1.715232
15.0,15,1.724679
31.0,31,1.730271
17.0,17,1.731424
64.0,64,1.734789
11.0,11,1.739246
22.0,22,2.014115
18.0,18,2.016242
12.0,12,2.020249
19.0,19,2.026837
17.0,17,2.027571
12.0,12,2.028325
32.0,32,2.029719
15.0,15,2.038214
14.0,14,2.038951
21.0,21,2.040972
21.0,21,2.041696
16.0,16,2.052173
