# {"t_start": 1558273907.1199691} 
r,l,t
12.0,12,0.024354
18.0,18,0.027712
25.0,25,0.033021
19.0,19,0.036661
20.0,20,0.041094
12.0,12,0.043909
22.0,22,0.047147
47.0,47,0.047236
14.0,14,0.051362
8.0,8,0.054277
19.0,19,0.058198
17.0,17,0.06303
24.0,24,0.064443
20.0,20,0.067112
15.0,15,0.073432
19.0,19,0.074554
18.0,18,0.07785
16.0,16,0.083935
13.0,13,0.086624
19.0,19,0.088071
15.0,15,0.094576
56.0,56,0.095246
17.0,17,0.099072
26.0,26,0.110859
37.0,37,0.11156
26.0,26,0.114661
17.0,17,0.121882
25.0,25,0.12666
25.0,25,0.129439
14.0,14,0.129493
64.0,64,0.135027
11.0,11,0.137685
18.0,18,0.138909
15.0,15,0.144443
14.0,14,0.145643
15.0,15,0.148293
32.0,32,0.150711
12.0,12,0.152597
22.0,22,0.161338
27.0,27,0.162725
12.0,12,0.171208
31.0,31,0.172367
35.0,35,0.172984
22.0,22,0.177247
11.0,11,0.18285
9.0,9,0.184958
16.0,16,0.196106
19.0,19,0.20214
19.0,19,0.203613
21.0,21,0.213485
18.0,18,0.215794
24.0,24,0.220802
13.0,13,0.222756
14.0,14,0.231804
13.0,13,0.233357
33.0,33,0.240787
15.0,15,0.242621
14.0,14,0.243268
88.0,88,0.246465
18.0,18,0.254063
21.0,21,0.254174
15.0,15,0.255885
36.0,36,0.265856
21.0,21,0.267011
23.0,23,0.269955
36.0,36,0.275599
20.0,20,0.277248
14.0,14,0.277832
30.0,30,0.284171
11.0,11,0.284226
18.0,18,0.287477
13.0,13,0.291473
15.0,15,0.29261
38.0,38,0.297202
21.0,21,0.299766
17.0,17,0.302536
27.0,27,0.307583
15.0,15,0.308721
24.0,24,0.311419
17.0,17,0.312541
11.0,11,0.314845
15.0,15,0.316167
17.0,17,0.322308
16.0,16,0.325673
8.0,8,0.32764
25.0,25,0.329011
18.0,18,0.340343
24.0,24,0.342521
43.0,43,0.343624
12.0,12,0.346959
41.0,41,1.377319
14.0,14,1.377389
16.0,16,1.380024
18.0,18,1.39196
32.0,32,1.394492
33.0,33,1.400323
22.0,22,1.408509
23.0,23,1.416725
21.0,21,1.422713
69.0,69,1.425456
22.0,22,1.431546
13.0,13,1.431606
54.0,54,1.432997
12.0,12,1.440035
14.0,14,1.442726
32.0,32,1.44734
25.0,25,1.448733
9.0,9,1.453524
11.0,11,1.460842
31.0,31,1.460903
13.0,13,1.469335
16.0,16,1.47131
34.0,34,1.471364
52.0,52,1.477339
11.0,11,1.478667
15.0,15,1.479349
20.0,20,1.484297
19.0,19,1.489876
18.0,18,1.490624
15.0,15,1.494577
34.0,34,1.501504
18.0,18,1.501567
25.0,25,1.506573
15.0,15,1.511091
15.0,15,1.511147
17.0,17,1.517293
12.0,12,1.518569
47.0,47,1.524112
11.0,11,1.525418
20.0,20,1.529754
32.0,32,1.531026
10.0,10,1.531695
17.0,17,1.534836
9.0,9,1.5374
10.0,10,1.541087
19.0,19,1.541777
32.0,32,1.550808
18.0,18,1.552041
22.0,22,1.555347
30.0,30,1.556056
12.0,12,1.559699
17.0,17,1.561512
14.0,14,1.563851
19.0,19,1.570605
28.0,28,1.572395
21.0,21,1.573579
20.0,20,1.575299
10.0,10,1.57975
21.0,21,1.584837
30.0,30,1.588402
10.0,10,1.591252
26.0,26,1.591311
31.0,31,1.598135
18.0,18,1.601895
28.0,28,1.605454
25.0,25,1.606087
13.0,13,1.606129
14.0,14,1.614021
20.0,20,1.617495
29.0,29,1.618721
12.0,12,1.620984
36.0,36,1.626106
16.0,16,1.627877
19.0,19,1.628494
14.0,14,1.635874
16.0,16,1.637616
21.0,21,1.638248
16.0,16,1.644985
17.0,17,1.647912
10.0,10,1.65076
55.0,55,1.652543
28.0,28,1.653719
23.0,23,1.665936
33.0,33,1.667148
31.0,31,1.668934
31.0,31,1.671856
8.0,8,1.671909
11.0,11,1.672511
23.0,23,1.682499
27.0,27,1.688351
36.0,36,1.953196
33.0,33,1.963094
20.0,20,1.966446
14.0,14,1.975616
80.0,80,1.982135
55.0,55,1.984191
13.0,13,1.990758
49.0,49,2.008076
45.0,45,2.013994
85.0,85,2.019234
20.0,20,2.021255
14.0,14,2.030367
70.0,70,2.036911
19.0,19,2.049289
47.0,47,2.050026
56.0,56,2.050947
35.0,35,2.053632
17.0,17,2.065687
24.0,24,2.066449
24.0,24,2.067172
18.0,18,2.077714
20.0,20,2.079779
19.0,19,2.079835
17.0,17,2.090171
27.0,27,2.094511
70.0,70,2.097033
30.0,30,2.098308
23.0,23,2.104486
16.0,16,2.108219
26.0,26,2.110705
23.0,23,2.11141
17.0,17,2.115057
11.0,11,2.117795
25.0,25,2.124044
15.0,15,2.124724
22.0,22,2.125389
18.0,18,2.135169
19.0,19,2.136931
33.0,33,2.138129
34.0,34,2.144822
20.0,20,2.156293
47.0,47,2.161979
13.0,13,2.164063
52.0,52,2.168267
55.0,55,2.168878
12.0,12,2.17158
24.0,24,2.176748
18.0,18,2.179142
20.0,20,2.183216
31.0,31,2.187167
21.0,21,2.191204
36.0,36,2.197373
20.0,20,2.208979
61.0,61,2.218148
54.0,54,2.222164
28.0,28,2.224949
70.0,70,2.227323
17.0,17,2.227959
10.0,10,2.227997
21.0,21,2.240131
23.0,23,2.240717
34.0,34,2.244821
31.0,31,2.246042
14.0,14,2.249
12.0,12,2.253395
22.0,22,2.258026
26.0,26,2.522871
37.0,37,2.534642
32.0,32,2.536697
25.0,25,2.53941
81.0,81,2.549117
41.0,41,2.566815
31.0,31,2.570432
55.0,55,2.571936
16.0,16,2.582508
33.0,33,2.589126
19.0,19,2.59495
94.0,94,2.599204
12.0,12,2.602606
51.0,51,2.604
14.0,14,2.608618
35.0,35,2.611967
26.0,26,2.621389
20.0,20,2.625349
24.0,24,2.637598
55.0,55,2.640128
29.0,29,2.645735
19.0,19,2.650826
69.0,69,2.655242
13.0,13,2.659028
17.0,17,2.665754
47.0,47,2.670197
42.0,42,2.672121
10.0,10,2.676408
18.0,18,2.67709
30.0,30,2.677767
13.0,13,2.680231
16.0,16,2.686437
16.0,16,2.687834
22.0,22,2.690993
21.0,21,2.693475
18.0,18,2.698969
20.0,20,2.699024
14.0,14,2.702167
19.0,19,2.702865
24.0,24,2.713083
25.0,25,2.727278
43.0,43,2.727336
12.0,12,2.734075
62.0,62,2.738328
19.0,19,2.739151
80.0,80,2.746029
34.0,34,2.758345
36.0,36,2.75894
11.0,11,2.765124
39.0,39,2.76804
19.0,19,2.769235
11.0,11,2.774276
22.0,22,2.781532
32.0,32,2.78325
9.0,9,2.78667
26.0,26,2.788917
17.0,17,2.798678
116.0,116,2.800984
28.0,28,2.802862
19.0,19,2.809588
13.0,13,2.810201
13.0,13,2.817774
15.0,15,2.81843
61.0,61,2.818478
33.0,33,2.820422
18.0,18,2.82831
41.0,41,3.10247
41.0,41,3.102543
31.0,31,3.107584
49.0,49,3.110488
10.0,10,3.114472
20.0,20,3.116559
20.0,20,3.127702
30.0,30,3.130376
41.0,41,3.130432
12.0,12,3.138241
53.0,53,3.151336
26.0,26,3.155334
34.0,34,3.173809
74.0,74,3.17653
15.0,15,3.183723
21.0,21,3.19773
14.0,14,3.207198
48.0,48,3.208841
123.0,123,3.212228
14.0,14,3.216859
97.0,97,3.21995
13.0,13,3.220626
15.0,15,3.226169
19.0,19,3.237662
30.0,30,3.238346
33.0,33,3.240874
58.0,58,3.245211
46.0,46,3.265905
17.0,17,3.276128
63.0,63,3.276748
56.0,56,3.279028
70.0,70,3.282994
24.0,24,3.296758
33.0,33,3.297945
54.0,54,3.308107
20.0,20,3.309939
60.0,60,3.311191
37.0,37,3.318698
13.0,13,3.318757
26.0,26,3.324967
18.0,18,3.328963
39.0,39,3.330694
23.0,23,3.331896
24.0,24,3.344493
22.0,22,3.344551
28.0,28,3.345131
40.0,40,3.348025
16.0,16,3.353806
17.0,17,3.355148
12.0,12,3.355231
10.0,10,3.359902
11.0,11,3.361644
14.0,14,3.369572
47.0,47,3.371894
32.0,32,3.373684
33.0,33,3.378846
29.0,29,3.388482
29.0,29,3.390517
37.0,37,3.391124
9.0,9,3.394085
12.0,12,3.397624
36.0,36,3.660493
17.0,17,3.665204
16.0,16,3.668514
12.0,12,3.673265
21.0,21,3.687342
28.0,28,3.687413
50.0,50,3.694001
13.0,13,3.696059
19.0,19,3.700035
77.0,77,3.70208
10.0,10,3.708682
21.0,21,3.710065
30.0,30,3.714044
19.0,19,3.721194
17.0,17,3.725204
16.0,16,3.731756
50.0,50,3.733149
22.0,22,3.739704
16.0,16,3.742432
61.0,61,3.750283
35.0,35,3.762923
46.0,46,3.763668
45.0,45,3.780687
11.0,11,3.787876
39.0,39,3.789176
97.0,97,3.805739
69.0,69,3.808294
38.0,38,3.812599
46.0,46,3.816269
19.0,19,3.817557
12.0,12,3.82517
20.0,20,3.82891
46.0,46,3.841101
39.0,39,3.8487
67.0,67,3.849374
11.0,11,3.855384
42.0,42,3.874076
36.0,36,3.876757
16.0,16,3.883638
109.0,109,3.894043
32.0,32,3.902695
25.0,25,3.908548
15.0,15,3.911456
122.0,122,3.913204
19.0,19,3.92232
19.0,19,3.924105
35.0,35,3.928624
14.0,14,3.930637
96.0,96,3.932928
21.0,21,3.940832
27.0,27,3.945893
56.0,56,3.955954
25.0,25,3.960163
51.0,51,3.961926
18.0,18,4.234592
26.0,26,4.237971
66.0,66,4.241969
47.0,47,4.24742
19.0,19,4.25108
30.0,30,4.255104
37.0,37,4.275348
52.0,52,4.276759
57.0,57,4.285242
20.0,20,4.28861
27.0,27,4.294494
16.0,16,4.295874
21.0,21,4.302474
13.0,13,4.303226
87.0,87,4.312424
31.0,31,4.316461
22.0,22,4.330927
35.0,35,4.335782
64.0,64,4.34579
75.0,75,4.352715
30.0,30,4.356017
25.0,25,4.362336
16.0,16,4.36615
11.0,11,4.372799
79.0,79,4.381926
34.0,34,4.38325
53.0,53,4.405283
38.0,38,4.406617
56.0,56,4.416385
33.0,33,4.425937
121.0,121,4.42656
12.0,12,4.433085
12.0,12,4.439908
45.0,45,4.442187
43.0,43,4.451907
34.0,34,4.46194
20.0,20,4.463195
100.0,100,4.463849
11.0,11,4.470078
16.0,16,4.479298
44.0,44,4.48721
100.0,100,4.497435
40.0,40,4.501905
69.0,69,4.5025
11.0,11,4.508161
58.0,58,4.520197
33.0,33,4.526885
59.0,59,4.530865
31.0,31,4.805837
62.0,62,4.81869
57.0,57,4.828157
119.0,119,4.838296
32.0,32,4.842325
19.0,19,4.843076
57.0,57,4.846465
13.0,13,4.851898
24.0,24,4.854588
17.0,17,4.85798
36.0,36,4.866445
30.0,30,4.8743
28.0,28,4.88488
18.0,18,4.886276
52.0,52,4.886328
15.0,15,4.896239
69.0,69,4.903595
32.0,32,4.907545
24.0,24,4.912156
15.0,15,4.913567
66.0,66,4.928963
43.0,43,4.936472
15.0,15,4.938925
69.0,69,4.95673
74.0,74,4.961019
41.0,41,4.961708
27.0,27,4.973593
68.0,68,4.980966
34.0,34,4.982341
12.0,12,4.988347
46.0,46,4.990122
20.0,20,4.994085
10.0,10,4.995797
30.0,30,5.011587
42.0,42,5.012781
18.0,18,5.022379
13.0,13,5.029706
33.0,33,5.032355
19.0,19,5.043149
119.0,119,5.043786
93.0,93,5.050043
18.0,18,5.061762
35.0,35,5.065492
49.0,49,5.07289
79.0,79,5.077025
40.0,40,5.088752
14.0,14,5.096824
55.0,55,5.10506
22.0,22,5.378894
41.0,41,5.382268
111.0,111,5.388886
34.0,34,5.401311
109.0,109,5.404721
22.0,22,5.415864
59.0,59,5.421189
40.0,40,5.431247
58.0,58,5.454855
105.0,105,5.45889
52.0,52,5.466182
32.0,32,5.47628
44.0,44,5.489055
117.0,117,5.500512
26.0,26,5.516702
92.0,92,5.526606
27.0,27,5.533479
15.0,15,5.542882
87.0,87,5.544226
53.0,53,5.562477
30.0,30,5.566615
136.0,136,5.56986
51.0,51,5.581765
28.0,28,5.587097
26.0,26,5.597502
13.0,13,5.60494
42.0,42,5.611359
10.0,10,5.617132
22.0,22,5.617745
103.0,103,5.628487
115.0,115,5.633687
52.0,52,5.64684
12.0,12,5.653803
50.0,50,5.65722
16.0,16,5.666353
59.0,59,5.667531
38.0,38,5.682281
106.0,106,5.687874
19.0,19,5.698698
52.0,52,5.969233
38.0,38,5.970638
34.0,34,5.984066
74.0,74,5.985666
19.0,19,5.998365
74.0,74,6.020125
61.0,61,6.024707
94.0,94,6.060292
138.0,138,6.061038
10.0,10,6.068261
17.0,17,6.072109
78.0,78,6.076784
115.0,115,6.097066
12.0,12,6.104621
49.0,49,6.104688
22.0,22,6.1183
73.0,73,6.123805
100.0,100,6.132546
29.0,29,6.141958
86.0,86,6.157543
69.0,69,6.173916
98.0,98,6.177436
59.0,59,6.192498
85.0,85,6.192556
58.0,58,6.211717
44.0,44,6.217946
16.0,16,6.220811
54.0,54,6.223722
88.0,88,6.225556
34.0,34,6.245105
51.0,51,6.253092
69.0,69,6.257681
80.0,80,6.267317
26.0,26,6.273144
48.0,48,6.551893
22.0,22,6.566707
123.0,123,6.592609
52.0,52,6.6014
101.0,101,6.610231
26.0,26,6.627336
30.0,30,6.647023
86.0,86,6.658859
35.0,35,6.670743
133.0,133,6.680672
62.0,62,6.697858
252.0,252,6.701617
67.0,67,6.721754
99.0,99,6.731291
23.0,23,6.735247
71.0,71,6.743832
80.0,80,6.745553
23.0,23,6.748657
30.0,30,6.74871
20.0,20,6.760692
45.0,45,6.772189
64.0,64,6.796632
85.0,85,6.797269
44.0,44,6.821784
53.0,53,6.826266
152.0,152,6.830181
127.0,127,6.843268
23.0,23,7.115958
20.0,20,7.129137
77.0,77,7.136445
94.0,94,7.13785
52.0,52,7.163892
127.0,127,7.165298
58.0,58,7.175069
15.0,15,7.184933
125.0,125,7.220078
90.0,90,7.222761
91.0,91,7.224754
53.0,53,7.257114
59.0,59,7.258432
195.0,195,7.307548
86.0,86,7.309822
130.0,130,7.334115
184.0,184,7.336403
97.0,97,7.362571
63.0,63,7.371478
34.0,34,7.381504
134.0,134,7.385476
112.0,112,7.396737
47.0,47,7.397923
50.0,50,7.68614
73.0,73,7.702618
152.0,152,7.741354
100.0,100,7.755356
89.0,89,7.764568
34.0,34,7.787097
74.0,74,7.792763
240.0,240,7.797593
28.0,28,7.811082
143.0,143,7.847112
99.0,99,7.849668
10.0,10,7.853398
97.0,97,7.869976
132.0,132,7.87779
49.0,49,7.881927
52.0,52,7.907857
154.0,154,7.938082
123.0,123,7.951505
81.0,81,7.983539
140.0,140,7.986419
130.0,130,8.292055
289.0,289,8.302168
141.0,141,8.336568
10.0,10,8.343071
14.0,14,8.352379
175.0,175,8.362713
138.0,138,8.382518
88.0,88,8.408087
19.0,19,8.419614
190.0,190,8.423316
120.0,120,8.436718
115.0,115,8.451553
57.0,57,8.453294
178.0,178,8.524961
133.0,133,8.528461
171.0,171,8.53356
74.0,74,8.829638
233.0,233,8.848499
102.0,102,8.857646
124.0,124,8.866442
71.0,71,8.904388
99.0,99,8.933081
165.0,165,8.958614
42.0,42,8.984402
263.0,263,9.001969
112.0,112,9.004716
187.0,187,9.025423
72.0,72,9.046597
80.0,80,9.053298
158.0,158,9.080135
32.0,32,9.098292
127.0,127,9.099489
130.0,130,9.121369
132.0,132,9.390304
128.0,128,9.441363
136.0,136,9.447981
145.0,145,9.4777
166.0,166,9.50116
108.0,108,9.512454
109.0,109,9.519464
150.0,150,9.592853
148.0,148,9.602001
203.0,203,9.603751
22.0,22,9.606048
227.0,227,9.652205
129.0,129,9.675963
195.0,195,9.982684
168.0,168,10.019039
58.0,58,10.020407
79.0,79,10.072434
234.0,234,10.090329
67.0,67,10.11466
408.0,408,10.116003
156.0,156,10.119815
132.0,132,10.169247
136.0,136,10.199508
192.0,192,10.227118
245.0,245,10.258413
200.0,200,10.549454
193.0,193,10.580052
93.0,93,10.58211
49.0,49,10.612038
201.0,201,10.616664
23.0,23,10.631595
93.0,93,10.642809
36.0,36,10.655092
198.0,198,10.678134
173.0,173,10.719711
90.0,90,10.770142
218.0,218,10.771322
235.0,235,10.791332
155.0,155,11.12377
134.0,134,11.133585
190.0,190,11.145413
171.0,171,11.234509
167.0,167,11.241218
500.0,500,11.242521
154.0,154,11.244445
54.0,54,11.274111
153.0,153,11.324389
124.0,124,11.344638
236.0,236,11.378375
20.0,20,11.389642
261.0,261,11.394136
157.0,157,11.703191
183.0,183,11.772497
314.0,314,11.782702
166.0,166,11.810384
236.0,236,11.811072
143.0,143,11.859821
170.0,170,11.883334
176.0,176,11.912236
215.0,215,11.933397
283.0,283,12.303017
153.0,153,12.304635
265.0,265,12.320691
274.0,274,12.3603
132.0,132,12.441898
208.0,208,12.450661
233.0,233,12.451296
304.0,304,12.492825
190.0,190,12.55042
182.0,182,12.822205
189.0,189,12.826188
102.0,102,12.88968
262.0,262,12.923171
216.0,216,12.967999
221.0,221,13.028798
336.0,336,13.031685
212.0,212,13.05508
97.0,97,13.089682
113.0,113,13.120579
306.0,306,13.42668
237.0,237,13.45127
15.0,15,13.46261
153.0,153,13.504974
203.0,203,13.582174
314.0,314,13.588856
139.0,139,13.612475
134.0,134,13.675964
355.0,355,13.713694
261.0,261,14.035679
334.0,334,14.063403
364.0,364,14.164898
304.0,304,14.168065
259.0,259,14.201969
250.0,250,14.220749
122.0,122,14.237046
256.0,256,14.615154
314.0,314,14.616614
269.0,269,14.820667
500.0,500,14.82522
499.0,499,14.845855
339.0,339,14.871934
253.0,253,15.248459
192.0,192,15.253167
234.0,234,15.257806
322.0,322,15.298105
158.0,158,15.358825
177.0,177,15.362193
190.0,190,15.414844
181.0,181,15.468231
384.0,384,15.48876
114.0,114,15.799838
410.0,410,15.873237
362.0,362,15.906149
362.0,362,16.004033
481.0,481,16.44932
390.0,390,16.497993
500.0,500,16.540592
416.0,416,16.596549
352.0,352,16.675202
15.0,15,16.683743
192.0,192,16.708111
315.0,315,16.72877
135.0,135,17.025646
500.0,500,17.066558
184.0,184,17.109904
226.0,226,17.17342
441.0,441,17.244813
312.0,312,17.260311
282.0,282,17.608198
500.0,500,17.686048
294.0,294,17.696137
226.0,226,17.755634
498.0,498,17.837701
257.0,257,17.844055
328.0,328,18.158787
209.0,209,18.241526
420.0,420,18.282567
349.0,349,18.324396
500.0,500,18.728694
424.0,424,18.759611
500.0,500,18.849695
500.0,500,18.89146
262.0,262,19.003177
500.0,500,19.290339
500.0,500,19.320957
333.0,333,19.345637
393.0,393,19.532728
313.0,313,19.535587
500.0,500,19.563437
500.0,500,19.880745
232.0,232,19.934447
395.0,395,20.032839
500.0,500,20.127559
377.0,377,20.418473
500.0,500,20.444783
269.0,269,20.451375
350.0,350,20.604999
367.0,367,20.648075
454.0,454,20.982593
500.0,500,21.006141
399.0,399,21.104931
232.0,232,21.155863
500.0,500,21.209159
500.0,500,21.543971
360.0,360,21.573844
306.0,306,21.592916
310.0,310,21.657708
226.0,226,21.690316
245.0,245,21.728583
296.0,296,21.828549
500.0,500,22.151547
500.0,500,22.248642
500.0,500,22.287377
433.0,433,22.353305
500.0,500,22.718703
304.0,304,22.731803
323.0,323,22.815458
500.0,500,22.816159
252.0,252,22.886007
320.0,320,23.259556
500.0,500,23.278469
384.0,384,23.301929
500.0,500,23.445842
500.0,500,23.8268
500.0,500,23.845625
500.0,500,23.869045
500.0,500,24.011707
380.0,380,24.07199
500.0,500,24.389135
500.0,500,24.431067
356.0,356,24.554674
500.0,500,24.575001
205.0,205,24.933776
500.0,500,24.953405
500.0,500,24.995551
333.0,333,25.042684
500.0,500,25.505515
500.0,500,25.525138
500.0,500,25.568795
500.0,500,25.614257
299.0,299,25.794369
376.0,376,25.79918
500.0,500,26.079499
500.0,500,26.100192
500.0,500,26.36553
500.0,500,26.370081
500.0,500,26.652929
500.0,500,26.672709
184.0,184,26.775968
500.0,500,26.941335
500.0,500,26.945958
500.0,500,27.248044
500.0,500,27.348807
500.0,500,27.513145
500.0,500,27.517875
500.0,500,27.822182
500.0,500,27.923625
500.0,500,28.087394
500.0,500,28.092055
500.0,500,28.393648
500.0,500,28.494053
500.0,500,28.656984
500.0,500,28.661571
500.0,500,28.962522
500.0,500,29.063195
500.0,500,29.242435
500.0,500,29.247263
500.0,500,29.583853
500.0,500,29.741897
500.0,500,29.975534
500.0,500,29.980865
500.0,500,30.34919
500.0,500,30.46693
500.0,500,30.681204
500.0,500,30.685857
500.0,500,31.019291
500.0,500,31.120217
500.0,500,31.280902
500.0,500,31.285601
500.0,500,31.58638
500.0,500,31.685934
500.0,500,31.844869
500.0,500,31.849551
500.0,500,32.149251
500.0,500,32.249087
500.0,500,32.4103
500.0,500,32.414973
500.0,500,32.719263
392.0,392,32.750164
500.0,500,32.986241
500.0,500,32.990793
500.0,500,33.294448
500.0,500,33.325289
500.0,500,33.561931
500.0,500,33.566612
500.0,500,33.86974
500.0,500,33.900623
500.0,500,34.136584
500.0,500,34.14128
500.0,500,34.443664
500.0,500,34.475032
500.0,500,34.713159
500.0,500,34.717844
500.0,500,35.023806
500.0,500,35.054135
500.0,500,35.418397
500.0,500,35.42493
500.0,500,35.750534
500.0,500,35.799244
500.0,500,36.046485
500.0,500,36.051106
500.0,500,36.356477
500.0,500,36.387154
500.0,500,36.626385
500.0,500,36.633844
500.0,500,36.939821
500.0,500,36.970379
500.0,500,37.205319
500.0,500,37.209982
500.0,500,37.510205
500.0,500,37.540352
500.0,500,37.774225
500.0,500,37.779271
500.0,500,38.082538
500.0,500,38.112513
500.0,500,38.351171
500.0,500,38.355755
500.0,500,38.653602
500.0,500,38.68683
500.0,500,39.008629
500.0,500,39.013167
500.0,500,39.317379
500.0,500,39.349552
500.0,500,39.580788
500.0,500,39.585375
500.0,500,39.886406
500.0,500,39.916449
500.0,500,40.149349
500.0,500,40.154237
500.0,500,40.451156
500.0,500,40.481387
410.0,410,40.661838
500.0,500,40.717057
500.0,500,41.012489
500.0,500,41.042725
500.0,500,41.224514
500.0,500,41.279237
500.0,500,41.580358
500.0,500,41.610253
500.0,500,41.788035
500.0,500,41.843497
500.0,500,42.140368
500.0,500,42.170348
500.0,500,42.349303
500.0,500,42.403877
500.0,500,42.702604
500.0,500,42.732798
500.0,500,42.912288
500.0,500,42.967037
500.0,500,43.264285
500.0,500,43.293962
500.0,500,43.472856
500.0,500,43.527955
500.0,500,43.82392
500.0,500,43.853663
500.0,500,44.032302
500.0,500,44.088245
500.0,500,44.384348
500.0,500,44.414191
500.0,500,44.594272
500.0,500,44.64921
500.0,500,44.946193
500.0,500,44.976355
500.0,500,45.157621
500.0,500,45.212756
500.0,500,45.509943
500.0,500,45.539787
500.0,500,45.730378
500.0,500,45.789482
500.0,500,46.101424
500.0,500,46.131635
500.0,500,46.319506
500.0,500,46.374788
500.0,500,46.68161
500.0,500,46.71641
500.0,500,46.905865
500.0,500,46.96068
500.0,500,47.264788
500.0,500,47.295684
500.0,500,47.474016
500.0,500,47.529156
500.0,500,47.825707
500.0,500,47.855525
500.0,500,48.035118
500.0,500,48.090549
500.0,500,48.387628
500.0,500,48.417588
500.0,500,48.599261
500.0,500,48.653796
500.0,500,48.950389
500.0,500,48.980241
500.0,500,49.159388
500.0,500,49.213996
500.0,500,49.510668
500.0,500,49.540557
500.0,500,49.72059
500.0,500,49.779653
500.0,500,50.093967
500.0,500,50.124192
500.0,500,50.305237
500.0,500,50.359823
500.0,500,50.657576
500.0,500,50.688022
500.0,500,50.866805
500.0,500,50.921289
500.0,500,51.220768
500.0,500,51.25082
500.0,500,51.432772
500.0,500,51.488012
500.0,500,51.786292
500.0,500,51.816023
500.0,500,51.994679
500.0,500,52.049114
500.0,500,52.348842
500.0,500,52.378519
500.0,500,52.557843
500.0,500,52.613234
500.0,500,52.917662
500.0,500,52.947585
500.0,500,53.126444
96.0,96,53.17991
500.0,500,53.181239
500.0,500,53.477933
500.0,500,53.507957
500.0,500,53.744829
500.0,500,53.746032
500.0,500,54.0405
500.0,500,54.070814
500.0,500,54.305028
500.0,500,54.306195
500.0,500,54.601213
500.0,500,54.631003
500.0,500,54.866193
500.0,500,54.867392
500.0,500,55.162638
500.0,500,55.192573
500.0,500,55.424483
500.0,500,55.425808
500.0,500,55.722147
500.0,500,55.752078
500.0,500,56.004157
500.0,500,56.005376
500.0,500,56.300037
500.0,500,56.329926
500.0,500,56.563771
500.0,500,56.564925
500.0,500,56.859585
500.0,500,56.889593
500.0,500,57.123056
500.0,500,57.124253
500.0,500,57.419207
500.0,500,57.44905
500.0,500,57.683002
500.0,500,57.684202
500.0,500,57.982565
500.0,500,58.012639
109.0,109,58.015357
500.0,500,58.244778
500.0,500,58.547693
500.0,500,58.578362
500.0,500,58.581096
500.0,500,58.810659
500.0,500,59.107681
500.0,500,59.137539
500.0,500,59.140232
500.0,500,59.378588
500.0,500,59.678967
500.0,500,59.708675
500.0,500,59.711365
500.0,500,59.948824
500.0,500,60.24735
500.0,500,60.277187
500.0,500,60.279865
500.0,500,60.512925
500.0,500,60.809373
500.0,500,60.839331
500.0,500,60.842015
500.0,500,61.073659
500.0,500,61.374641
500.0,500,61.404681
500.0,500,61.407431
500.0,500,61.640228
500.0,500,61.935254
500.0,500,61.965325
500.0,500,61.967974
