# {"t_start": 1558278182.474533} 
r,l,t
11.0,11,0.020994
22.0,22,0.027256
25.0,25,0.028926
18.0,18,0.031082
8.0,8,0.031671
30.0,30,0.031719
13.0,13,0.035966
13.0,13,0.03828
14.0,14,0.039407
21.0,21,0.043142
15.0,15,0.04427
14.0,14,0.047016
17.0,17,0.047616
22.0,22,0.056195
33.0,33,0.061192
26.0,26,0.061794
11.0,11,0.062405
13.0,13,0.069529
19.0,19,0.072241
52.0,52,0.075441
32.0,32,0.078629
21.0,21,0.080776
16.0,16,0.080822
15.0,15,0.087493
24.0,24,0.089412
23.0,23,0.095028
10.0,10,0.102433
36.0,36,0.104866
23.0,23,0.106286
9.0,9,0.110638
16.0,16,0.118615
21.0,21,0.124855
23.0,23,0.135512
15.0,15,0.147908
22.0,22,0.148595
17.0,17,0.154494
10.0,10,0.155188
10.0,10,0.163863
90.0,90,0.171469
24.0,24,0.176501
14.0,14,0.177349
42.0,42,0.183873
11.0,11,0.184581
13.0,13,0.186882
21.0,21,0.188213
10.0,10,0.193796
15.0,15,0.195392
16.0,16,0.199987
27.0,27,0.205208
16.0,16,0.208399
13.0,13,0.213733
20.0,20,0.214843
17.0,17,0.223851
13.0,13,0.224774
17.0,17,0.230647
16.0,16,0.250269
26.0,26,0.254884
30.0,30,0.260742
11.0,11,0.267157
20.0,20,0.273929
12.0,12,0.275112
15.0,15,0.283504
11.0,11,0.284563
16.0,16,0.289124
9.0,9,0.290381
81.0,81,0.290432
9.0,9,0.291032
17.0,17,0.312997
22.0,22,0.318834
38.0,38,0.331744
37.0,37,0.332612
15.0,15,0.333732
25.0,25,0.338401
16.0,16,0.35346
18.0,18,0.353552
20.0,20,0.362627
30.0,30,0.368155
18.0,18,0.374234
20.0,20,0.378298
14.0,14,0.380709
10.0,10,0.381778
11.0,11,0.388133
11.0,11,0.391601
17.0,17,0.39974
13.0,13,0.401193
27.0,27,0.405687
19.0,19,0.406306
11.0,11,0.407982
13.0,13,0.415436
18.0,18,0.41657
20.0,20,0.417212
33.0,33,0.419366
13.0,13,0.422712
14.0,14,0.424904
18.0,18,0.426555
16.0,16,0.428237
17.0,17,0.432018
15.0,15,0.433145
21.0,21,2.069936
19.0,19,2.070645
14.0,14,2.073194
19.0,19,2.082531
21.0,21,2.083261
18.0,18,2.084599
37.0,37,2.086463
9.0,9,2.088921
13.0,13,2.09087
17.0,17,2.096997
14.0,14,2.097671
13.0,13,2.098963
33.0,33,2.105138
27.0,27,2.11374
27.0,27,2.115601
22.0,22,2.118753
16.0,16,2.123699
42.0,42,2.123755
10.0,10,2.129953
21.0,21,2.131915
27.0,27,2.132612
13.0,13,2.138222
12.0,12,2.140175
28.0,28,2.141428
19.0,19,2.143929
13.0,13,2.146418
13.0,13,2.148316
13.0,13,2.149643
11.0,11,2.155146
21.0,21,2.157008
16.0,16,2.159619
31.0,31,2.165801
24.0,24,2.170353
12.0,12,2.173496
9.0,9,2.179288
41.0,41,2.183101
39.0,39,2.184419
12.0,12,2.186917
26.0,26,2.186968
10.0,10,2.18951
20.0,20,2.19931
18.0,18,2.20066
23.0,23,2.201341
10.0,10,2.205661
15.0,15,2.210007
52.0,52,2.216871
11.0,11,2.216929
27.0,27,2.218207
11.0,11,2.223785
17.0,17,2.234482
34.0,34,2.2377
8.0,8,2.238813
47.0,47,2.245776
68.0,68,2.246398
18.0,18,2.248862
25.0,25,2.251636
15.0,15,2.254347
14.0,14,2.254396
10.0,10,2.254423
8.0,8,2.256056
10.0,10,2.261494
19.0,19,2.264751
23.0,23,2.266929
10.0,10,2.266976
29.0,29,2.270393
15.0,15,2.273311
13.0,13,2.274484
19.0,19,2.277898
14.0,14,2.278485
13.0,13,2.281656
16.0,16,2.282245
9.0,9,2.283354
10.0,10,2.287205
21.0,21,2.289409
16.0,16,2.291145
9.0,9,2.294378
21.0,21,2.295026
21.0,21,2.298767
12.0,12,2.30148
17.0,17,2.303688
12.0,12,2.30803
12.0,12,2.310384
39.0,39,2.312713
25.0,25,2.312763
20.0,20,2.319596
21.0,21,2.322489
17.0,17,2.322538
18.0,18,2.323142
14.0,14,2.327751
10.0,10,2.328403
19.0,19,2.333529
12.0,12,2.334712
23.0,23,2.336534
15.0,15,2.337165
9.0,9,2.34178
17.0,17,2.343525
17.0,17,2.344709
15.0,15,2.3459
10.0,10,2.347697
9.0,9,2.348895
16.0,16,2.355161
17.0,17,2.358604
22.0,22,2.360416
36.0,36,2.365519
20.0,20,2.636396
30.0,30,2.639092
22.0,22,2.639834
12.0,12,2.646988
17.0,17,2.650977
30.0,30,2.656268
21.0,21,2.661091
45.0,45,2.661161
12.0,12,2.664486
10.0,10,2.667805
26.0,26,2.668546
17.0,17,2.672487
11.0,11,2.675149
11.0,11,2.675859
24.0,24,2.680401
8.0,8,2.680458
23.0,23,2.687627
15.0,15,2.690282
18.0,18,2.692324
11.0,11,2.694966
13.0,13,2.698938
39.0,39,2.701588
11.0,11,2.702296
16.0,16,2.703024
16.0,16,2.712109
23.0,23,2.718231
13.0,13,2.720945
31.0,31,2.72296
43.0,43,2.727891
13.0,13,2.731859
21.0,21,2.732755
17.0,17,2.732802
10.0,10,2.734827
7.0,7,2.737444
10.0,10,2.738807
12.0,12,2.745301
24.0,24,2.748866
16.0,16,2.749665
23.0,23,2.75038
9.0,9,2.751739
13.0,13,2.758276
15.0,15,2.761675
19.0,19,2.761727
10.0,10,2.764832
28.0,28,2.768444
15.0,15,2.770975
18.0,18,2.772878
12.0,12,2.780206
19.0,19,2.782667
24.0,24,2.783321
16.0,16,2.792409
16.0,16,2.793113
54.0,54,2.798032
11.0,11,2.799296
13.0,13,2.801212
12.0,12,2.808526
52.0,52,2.812188
13.0,13,2.816411
7.0,7,2.820516
38.0,38,2.82115
27.0,27,2.827863
13.0,13,2.827909
55.0,55,2.831906
8.0,8,2.832641
12.0,12,2.834975
28.0,28,2.837274
12.0,12,2.841824
17.0,17,2.842415
23.0,23,2.845271
9.0,9,2.847563
13.0,13,2.853155
32.0,32,2.856046
16.0,16,2.862338
26.0,26,2.862992
19.0,19,2.873665
67.0,67,2.880471
