AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
20.153061224489797,0.5003213286399841,0.4996786415576935,20.153061224489797,0.6931465268135071,1.0282516720527823e-05,1,50,50.0,0.000750209204852581,8,8.0,-2.4606108127045445e-05,1.9999998807907104,8.466442812315615,8.466442812315615,98,2000,188.05223083496094
21.85,0.49612805247306824,0.5038719773292542,21.85,0.6924481987953186,0.0004658132710193552,2,71,71.0,0.0007863990613259375,9,9.0,0.00607233727350831,1.998603105545044,11.253777143697132,11.253777143697132,190,4000,221.1121826171875
24.44,0.49560803174972534,0.5043920278549194,24.44,0.6907128095626831,-0.003982925140585847,3,72,72.0,0.000733980443328619,9,9.0,0.006870318204164505,1.9951481819152832,13.17142361326216,13.17142361326216,270,6000,226.25498962402344
25.89,0.4902569651603699,0.5097430348396301,25.89,0.6876912117004395,-0.0015285421563351331,4,108,108.0,0.0007646611193194985,9,9.0,0.007134914398193359,1.9891657829284668,15.58710685149749,15.58710685149749,346,8000,226.7681427001953
28.42,0.48735713958740234,0.5126428008079529,28.42,0.6832433938980103,0.015517411936345038,5,83,83.0,0.0008184786420315504,10,10.0,0.006682703271508217,1.9804513454437256,15.188271791089333,15.188271791089333,415,10000,167.90353393554688
29.19,0.49722588062286377,0.5027741193771362,29.19,0.6788225173950195,0.013890111421973605,6,85,85.0,0.0008708321838639677,9,9.0,0.011078232899308205,1.971887230873108,17.000408818613746,17.000408818613746,479,12000,170.2899169921875
33.94,0.4982556700706482,0.5017443299293518,33.94,0.6765563488006592,0.024253588022889683,7,134,134.0,0.0007817760342732072,9,9.0,0.015608979389071465,1.9675649404525757,20.400892137355168,20.400892137355168,534,14000,241.1045379638672
33.62,0.5013489723205566,0.49865102767944336,33.62,0.6676883697509766,0.0659498893041831,8,134,134.0,0.0009785634465515614,12,12.0,0.01828182488679886,1.9507333040237427,19.227469932364993,19.227469932364993,599,16000,131.89524841308594
35.33,0.5078256130218506,0.492174357175827,35.33,0.6641817092895508,0.04513242709567922,9,110,110.0,0.0010028663091361523,13,13.0,0.01542897243052721,1.9442905187606812,19.90228881309886,19.90228881309886,647,18000,218.25257873535156
41.46,0.49681293964385986,0.5031870603561401,41.46,0.6580258011817932,0.04574582253504489,10,113,113.0,0.0007007502135820687,12,12.0,0.013315727934241295,1.9326798915863037,23.190265199001065,23.190265199001065,693,20000,212.66702270507812
44.25,0.4940590560436249,0.5059410929679871,44.25,0.6512017250061035,0.039468459201942196,11,133,133.0,0.0005863166297785938,12,12.0,0.010589055716991425,1.9201273918151855,24.188995431807413,24.188995431807413,738,22000,246.42575073242188
47.97,0.5055215954780579,0.494478315114975,47.97,0.6440187692642212,0.06914657962807969,12,135,135.0,0.0005592250963672996,12,12.0,0.014174559153616428,1.907453179359436,26.53656157078381,26.53656157078381,773,24000,288.93402099609375
48.76,0.49635860323905945,0.5036414265632629,48.76,0.6367114186286926,0.08934951602996555,13,135,135.0,0.0005571063375100493,13,13.0,0.010868546552956104,1.8943389654159546,25.362618161380738,25.362618161380738,816,26000,221.92367553710938
50.36,0.5146772861480713,0.4853227734565735,50.36,0.6294392347335815,0.043544006046176253,14,178,178.0,0.00047176473890431225,13,13.0,0.020653218030929565,1.8813796043395996,27.46216306120113,27.46216306120113,853,28000,288.4121398925781
50.36,0.5084991455078125,0.4915008544921875,50.36,0.6213876008987427,0.10054407379770236,15,178,178.0,0.00043462758185341954,13,13.0,0.026703793555498123,1.8675700426101685,27.615401499887703,27.615401499887703,892,30000,234.95404052734375
51.16,0.49484968185424805,0.5051502585411072,51.16,0.61873859167099,0.07484604621112834,16,123,123.0,0.0005045430152677,13,13.0,0.029599858447909355,1.8634697198867798,25.538097031689734,25.538097031689734,933,32000,275.3407897949219
51.44,0.5091837644577026,0.4908161759376526,51.44,0.6139758825302124,0.16544785902554926,17,136,136.0,0.0005379448994062841,13,13.0,0.013719449751079082,1.8548662662506104,24.352544014948418,24.352544014948418,969,34000,183.47560119628906
54.89,0.5004022717475891,0.4995977580547333,54.89,0.6103077530860901,0.10043059977135171,18,170,170.0,0.0005264710634946823,16,16.0,0.022112281993031502,1.8484036922454834,26.93952300988271,26.93952300988271,1006,36000,308.86822509765625
56.29,0.5098628401756287,0.49013715982437134,56.29,0.6021057963371277,0.22357836997656277,19,170,170.0,0.00033754153992049396,21,21.0,0.03360943868756294,1.8346996307373047,25.201704307447148,25.201704307447148,1037,38000,216.181396484375
59.69,0.49114254117012024,0.5088573694229126,59.69,0.6042066216468811,0.20044735317014062,20,170,170.0,0.0003431091899983585,15,15.0,0.023020515218377113,1.8384904861450195,26.701196602399676,26.701196602399676,1068,40000,242.89334106445312
67.13,0.5014917850494385,0.4985082149505615,67.13,0.5960724353790283,0.08532099334956289,21,291,291.0,0.0004747216298710555,15,15.0,0.00785822980105877,1.8244531154632568,37.42797215986995,37.42797215986995,1093,42000,716.7644653320312
