# {"t_start": 1558158840.3446069} 
r,l,t
9.0,9,0.038835
12.0,12,0.040929
15.0,15,0.043004
10.0,10,0.047678
19.0,19,0.052014
34.0,34,0.056143
33.0,33,0.065609
15.0,15,0.066358
22.0,22,0.067098
30.0,30,0.068495
12.0,12,0.076404
15.0,15,0.077142
23.0,23,0.081145
28.0,28,0.085119
15.0,15,0.086483
18.0,18,0.08925
19.0,19,0.094012
25.0,25,0.10204
13.0,13,0.102803
22.0,22,0.104186
29.0,29,0.106195
11.0,11,0.110157
11.0,11,0.117407
21.0,21,0.118149
26.0,26,0.123608
39.0,39,0.128193
15.0,15,0.128252
16.0,16,0.139122
40.0,40,0.144883
28.0,28,0.147706
13.0,13,0.14846
13.0,13,0.153974
12.0,12,0.156657
49.0,49,0.157384
24.0,24,0.163913
16.0,16,0.167247
18.0,18,0.169324
31.0,31,0.174893
19.0,19,0.17695
18.0,18,0.18154
28.0,28,0.186192
15.0,15,0.186939
23.0,23,0.190277
16.0,16,0.19679
24.0,24,0.197537
16.0,16,0.197592
17.0,17,0.20154
12.0,12,0.204837
12.0,12,0.205574
13.0,13,0.214494
18.0,18,0.214561
27.0,27,0.216657
11.0,11,0.222164
25.0,25,0.223821
15.0,15,0.227163
29.0,29,0.236302
11.0,11,0.236361
24.0,24,0.24038
25.0,25,0.242416
9.0,9,0.242486
14.0,14,0.25193
29.0,29,0.260209
23.0,23,0.267356
49.0,49,0.269424
15.0,15,0.270176
42.0,42,0.27092
10.0,10,0.276167
13.0,13,0.276224
18.0,18,0.282874
16.0,16,0.286857
18.0,18,0.288227
37.0,37,0.294713
18.0,18,0.298685
18.0,18,0.300068
36.0,36,0.306576
18.0,18,0.306633
12.0,12,0.306666
14.0,14,0.309297
12.0,12,0.314505
10.0,10,0.315905
17.0,17,0.317949
20.0,20,0.319973
10.0,10,0.321357
15.0,15,0.325943
19.0,19,0.330526
19.0,19,0.334104
25.0,25,0.336779
17.0,17,0.337542
11.0,11,0.341456
19.0,19,0.343497
10.0,10,0.348158
18.0,18,0.360106
30.0,30,0.363452
45.0,45,0.36682
57.0,57,1.314048
21.0,21,1.316335
24.0,24,1.322348
41.0,41,1.327548
17.0,17,1.329096
25.0,25,1.332804
11.0,11,1.341007
38.0,38,1.355472
32.0,32,1.36426
62.0,62,1.368009
22.0,22,1.371759
14.0,14,1.378257
71.0,71,1.381239
31.0,31,1.387169
13.0,13,1.396532
26.0,26,1.400223
41.0,41,1.40181
33.0,33,1.402652
13.0,13,1.406318
18.0,18,1.415275
12.0,12,1.424015
38.0,38,1.430661
39.0,39,1.435225
58.0,58,1.443396
25.0,25,1.449278
23.0,23,1.452274
18.0,18,1.456588
9.0,9,1.463132
18.0,18,1.465524
57.0,57,1.466351
16.0,16,1.477984
36.0,36,1.488854
36.0,36,1.490906
13.0,13,1.497525
41.0,41,1.505647
83.0,83,1.507661
30.0,30,1.517757
17.0,17,1.519147
25.0,25,1.522485
60.0,60,1.53107
22.0,22,1.533727
24.0,24,1.533788
22.0,22,1.537066
12.0,12,1.539119
13.0,13,1.54761
25.0,25,1.550252
29.0,29,1.552893
25.0,25,1.55366
9.0,9,1.559869
16.0,16,1.563825
23.0,23,1.56585
10.0,10,1.566588
18.0,18,1.575768
43.0,43,1.576521
17.0,17,1.577886
13.0,13,1.586343
17.0,17,1.58709
43.0,43,1.594182
29.0,29,1.595602
26.0,26,1.603986
17.0,17,1.605346
15.0,15,1.605405
17.0,17,1.615517
45.0,45,1.616246
17.0,17,1.616963
31.0,31,1.626021
20.0,20,1.629617
23.0,23,1.632343
11.0,11,1.63687
10.0,10,1.638888
35.0,35,1.638948
11.0,11,1.644081
10.0,10,1.645468
30.0,30,1.646188
