AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
16.49,0.4992481470108032,0.5007518529891968,16.49,0.6931426525115967,0.0001110022629355889,1,56,56.0,0.0014452935429289937,6,6.0,-0.00029201264260336757,1.999991774559021,9.899994949493662,9.899994949493662,122,2000,167.21868896484375
17.06,0.503264844417572,0.4967351257801056,17.06,0.6918396949768066,-0.0012002511272930505,2,42,42.0,0.0015087354695424438,7,7.0,0.0022512071300297976,1.997390866279602,7.959673360132311,7.959673360132311,239,4000,127.83885955810547
17.62,0.5048566460609436,0.495143324136734,17.62,0.6878469586372375,-0.005579214993815196,3,84,84.0,0.0016353799728676677,7,7.0,0.004902588203549385,1.9894795417785645,11.88594127530504,11.88594127530504,355,6000,161.50778198242188
19.12,0.507959246635437,0.4920407831668854,19.12,0.6815001368522644,-0.0043496024231248764,4,68,68.0,0.001475405297242105,7,7.0,-0.0028037100564688444,1.9770876169204712,10.684830368330609,10.684830368330609,461,8000,101.84912109375
19.93,0.5017758011817932,0.49822431802749634,19.93,0.6720621585845947,0.002694765967689472,5,90,90.0,0.0016257304232567549,6,6.0,0.000575208046939224,1.9590070247650146,14.104080969705187,14.104080969705187,562,10000,128.034423828125
20.11,0.5104854106903076,0.4895145297050476,20.11,0.6624167561531067,0.05483363357441384,6,58,58.0,0.0015499693108722568,7,7.0,-0.0007844817591831088,1.940948247909546,11.518589323350321,11.518589323350321,661,12000,78.5755386352539
22.36,0.509672224521637,0.4903276562690735,22.36,0.6487789154052734,0.07619639558848168,7,92,92.0,0.001684889430180192,7,7.0,0.007775950711220503,1.916133165359497,13.581988072443593,13.581988072443593,751,14000,109.76962280273438
23.82,0.4894970655441284,0.5105028748512268,23.82,0.6391810774803162,0.08561453548764653,8,77,77.0,0.0015240677166730165,7,7.0,0.004374356009066105,1.898911952972412,13.850906107544013,13.850906107544013,832,16000,102.13860321044922
25.03,0.5138881206512451,0.48611199855804443,25.03,0.6164904236793518,0.06109482147083689,9,127,127.0,0.0017614498501643538,7,7.0,0.010992721654474735,1.859375,17.40141086234102,17.40141086234102,908,18000,193.60302734375
24.41,0.5315471887588501,0.4684528112411499,24.41,0.6017564535140991,0.13182164566571064,10,85,85.0,0.0016371934907510877,8,8.0,0.01825396902859211,1.8345738649368286,14.134422520923874,14.134422520923874,993,20000,98.01988220214844
25.57,0.5071762204170227,0.4928237497806549,25.57,0.5823972225189209,0.1009394931920975,11,86,86.0,0.0015416257083415985,8,8.0,0.03650438040494919,1.8022656440734863,15.095863671880455,15.095863671880455,1070,22000,129.0462646484375
24.94,0.5202287435531616,0.4797714054584503,24.94,0.5626481771469116,0.1350487178932337,12,94,94.0,0.001364365452900529,7,7.0,0.012217119336128235,1.770964503288269,14.95514627143446,14.95514627143446,1147,24000,115.24968719482422
29.26,0.5406216979026794,0.45937803387641907,29.26,0.5536148548126221,0.1069847288453919,13,105,105.0,0.001239122822880745,7,7.0,0.025258956477046013,1.7568260431289673,19.626828577230707,19.626828577230707,1214,26000,171.90997314453125
29.93,0.4772740304470062,0.5227261781692505,29.93,0.5452433228492737,0.08434220907344159,14,100,100.0,0.0011483697453513741,7,7.0,0.01732206530869007,1.7430942058563232,17.40187058910622,17.40187058910622,1277,28000,133.73890686035156
31.38,0.48964399099349976,0.5103562474250793,31.38,0.5252039432525635,0.1153799387832749,15,125,125.0,0.0012009994825348258,7,7.0,0.025449397042393684,1.713114619255066,19.51654682570664,19.51654682570664,1339,30000,152.004150390625
34.36,0.50214684009552,0.49785318970680237,34.36,0.5145296454429626,0.08200048799349957,16,103,103.0,0.0010746601037681103,7,7.0,0.04131534323096275,1.696689486503601,18.995536317777397,18.995536317777397,1393,32000,177.61270141601562
36.34,0.4911175072193146,0.508882462978363,36.34,0.49403107166290283,0.1558992681792407,17,113,113.0,0.0009333385969512165,8,8.0,0.035731881856918335,1.66532301902771,19.740932095521732,19.740932095521732,1450,34000,124.54822540283203
