AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
17.55,0.5006986260414124,0.49930140376091003,17.55,0.6931454539299011,8.093805083153605e-06,1,103,103.0,0.0017789703560993075,6,6.0,0.00010975474287988618,1.9999972581863403,15.465041222059515,15.465041222059515,115,2000,331.6283874511719
15.13,0.5028096437454224,0.49719029664993286,15.13,0.6914137601852417,-0.0023897176765403927,2,61,61.0,0.0017607935005798936,8,8.0,0.0022779644932597876,1.9965407848358154,7.595597409025837,7.595597409025837,244,4000,125.48773193359375
17.34,0.515166163444519,0.4848339855670929,17.34,0.6865476369857788,-0.00769330248947564,3,66,66.0,0.0018066138727590442,7,7.0,0.00043982587521895766,1.9869188070297241,11.37560547839103,11.37560547839103,358,6000,158.13375854492188
19.45,0.5157133936882019,0.48428675532341003,19.45,0.6811261177062988,-0.0035037118223570918,4,63,63.0,0.00148197787348181,7,7.0,0.008885784074664116,1.9763555526733398,11.936812807445714,11.936812807445714,462,8000,129.74822998046875
20.09,0.5196186304092407,0.4803815484046936,20.09,0.6706930994987488,0.0028167598097892377,5,81,81.0,0.001723189023323357,6,6.0,0.010658441111445427,1.956363558769226,14.739806647307148,14.739806647307148,559,10000,155.2370147705078
21.84,0.5162712335586548,0.48372888565063477,21.84,0.6602701544761658,-0.006264564120298299,6,100,100.0,0.0016920985653996468,7,7.0,0.006740905810147524,1.936985731124878,15.773217807410129,15.773217807410129,648,12000,151.48849487304688
21.98,0.515010416507721,0.48498958349227905,21.98,0.6459059715270996,0.060960847538682694,7,64,64.0,0.0017549216281622648,7,7.0,0.0045564123429358006,1.9111273288726807,12.884859331789386,12.884859331789386,737,14000,104.51729583740234
23.87,0.5232847332954407,0.4767151176929474,23.87,0.6332263350486755,0.08982419522438956,8,89,89.0,0.0016599283553659916,6,6.0,0.005262843333184719,1.8884024620056152,14.967067180981049,14.967067180981049,823,16000,97.36521911621094
23.92,0.5025388598442078,0.49746114015579224,23.92,0.6152822375297546,0.11100451230031749,9,61,61.0,0.001709270873107016,7,7.0,0.021189531311392784,1.8576443195343018,13.511979869730416,13.511979869730416,905,18000,101.1417465209961
22.81,0.4899376332759857,0.5100625157356262,22.81,0.594744861125946,0.15377181802425555,10,85,85.0,0.0018151258118450642,7,7.0,0.02004210278391838,1.8229477405548096,13.313673422463086,13.313673422463086,995,20000,76.7689437866211
