# {"t_start": 1558865354.2901819} 
r,l,t
14.0,14,0.043136
15.0,15,0.043837
23.0,23,0.048216
31.0,31,0.052712
18.0,18,0.053808
12.0,12,0.059995
26.0,26,0.062137
21.0,21,0.06391
39.0,39,0.064613
16.0,16,0.069599
14.0,14,0.070762
20.0,20,0.075442
15.0,15,0.077589
24.0,24,0.078165
13.0,13,0.082295
23.0,23,0.082864
20.0,20,0.088507
22.0,22,0.089126
14.0,14,0.090204
19.0,19,0.092416
10.0,10,0.094501
11.0,11,0.096227
19.0,19,0.098891
14.0,14,0.102268
23.0,23,0.10493
17.0,17,0.105527
13.0,13,0.106099
11.0,11,0.111184
12.0,12,0.112946
24.0,24,0.115991
16.0,16,0.120372
18.0,18,0.122971
14.0,14,0.123562
13.0,13,0.127559
14.0,14,0.130669
47.0,47,0.131805
23.0,23,0.140158
33.0,33,0.141953
20.0,20,0.143158
17.0,17,0.149419
14.0,14,0.150522
36.0,36,0.150564
21.0,21,0.153384
8.0,8,0.157786
18.0,18,0.159898
17.0,17,0.160698
10.0,10,0.165776
13.0,13,0.16583
16.0,16,0.169645
14.0,14,0.173629
22.0,22,0.178133
50.0,50,0.179242
18.0,18,0.184539
33.0,33,0.188694
19.0,19,0.189289
18.0,18,0.189852
16.0,16,0.193209
12.0,12,0.195983
18.0,18,0.198616
18.0,18,0.199727
13.0,13,0.204472
19.0,19,0.205055
10.0,10,0.205645
18.0,18,0.2155
27.0,27,0.216105
22.0,22,0.217198
27.0,27,0.219933
14.0,14,0.22772
21.0,21,0.229322
26.0,26,0.230897
28.0,28,0.231472
19.0,19,0.241888
21.0,21,0.242486
31.0,31,0.246054
36.0,36,0.247267
22.0,22,0.254173
20.0,20,0.258739
30.0,30,0.259383
27.0,27,0.261476
17.0,17,0.263773
11.0,11,0.265008
11.0,11,0.265836
14.0,14,0.269526
21.0,21,0.27596
21.0,21,0.277616
24.0,24,0.278791
21.0,21,0.281415
11.0,11,0.282118
15.0,15,0.285881
13.0,13,0.289052
16.0,16,0.29063
21.0,21,0.290698
11.0,11,0.293321
13.0,13,0.304238
21.0,21,0.329273
38.0,38,0.331577
40.0,40,0.33528
46.0,46,0.336388
15.0,15,1.435883
22.0,22,1.439195
14.0,14,1.440837
15.0,15,1.457337
20.0,20,1.462314
40.0,40,1.469303
31.0,31,1.470181
18.0,18,1.475205
12.0,12,1.478193
22.0,22,1.47946
17.0,17,1.480719
16.0,16,1.485027
26.0,26,1.494499
24.0,24,1.494566
20.0,20,1.497555
32.0,32,1.50061
13.0,13,1.502387
12.0,12,1.505008
18.0,18,1.505686
11.0,11,1.507553
16.0,16,1.512478
16.0,16,1.517279
23.0,23,1.519788
19.0,19,1.52399
15.0,15,1.528799
21.0,21,1.530044
42.0,42,1.530689
15.0,15,1.538098
12.0,12,1.53816
25.0,25,1.539436
22.0,22,1.552924
41.0,41,1.556646
40.0,40,1.563902
39.0,39,1.564682
25.0,25,1.568489
25.0,25,1.572179
13.0,13,1.572232
16.0,16,1.574663
9.0,9,1.577689
17.0,17,1.582754
24.0,24,1.583428
13.0,13,1.590584
22.0,22,1.591321
28.0,28,1.592003
16.0,16,1.593442
14.0,14,1.59993
11.0,11,1.600608
19.0,19,1.604198
14.0,14,1.60888
15.0,15,1.608933
29.0,29,1.609973
18.0,18,1.613903
14.0,14,1.61765
