AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
20.31578947368421,0.4990059435367584,0.500994086265564,20.31578947368421,0.6931440234184265,1.092554401205259e-05,1,72,72.0,0.000857189588714391,8,8.0,1.9999943971633911,10.720627591502218,10.720627591502218,95,2000,223.83096313476562
25.05,0.5019660592079163,0.49803394079208374,25.05,0.6921249032020569,-0.0003246583897278388,2,100,100.0,0.0023146679159253836,9,9.0,1.9979592561721802,14.618737975625667,14.618737975625667,171,4000,341.145263671875
25.59,0.48563408851623535,0.5143659710884094,25.59,0.6887258887290955,0.000581321304730098,3,100,100.0,0.001648265984840691,9,9.0,1.9911959171295166,15.506833977314647,15.506833977314647,253,6000,197.05743408203125
27.03,0.4966758191585541,0.5033242702484131,27.03,0.685042679309845,0.009600337745136911,4,73,73.0,0.0009979545138776302,9,9.0,1.9839400053024292,13.232123790231105,13.232123790231105,326,8000,175.64991760253906
32.79,0.5011290907859802,0.49887099862098694,32.79,0.6775767207145691,0.018356715329751694,5,124,124.0,0.0008889707387425005,10,10.0,1.9694982767105103,21.012041785604747,21.012041785604747,378,10000,377.8185119628906
38.63,0.48519596457481384,0.5148040652275085,38.63,0.6725471615791321,0.005247884303521189,6,124,124.0,0.0009830581257119775,10,10.0,1.9596761465072632,24.05146773068122,24.05146773068122,430,12000,276.38214111328125
40.44,0.49422764778137207,0.5057722926139832,40.44,0.66631019115448,0.036791658052964804,7,131,131.0,0.0009333076886832714,10,10.0,1.9478813409805298,25.71743377555389,25.71743377555389,474,14000,298.11187744140625
50.03,0.5094547867774963,0.4905451536178589,50.03,0.6587225794792175,0.05520454167481459,8,155,155.0,0.001245408202521503,10,10.0,1.933480143547058,30.932007694296207,30.932007694296207,506,16000,363.50421142578125
58.63,0.481768399477005,0.5182317495346069,58.63,0.6486194729804993,0.06670936207023903,9,194,194.0,0.0009441159781999886,11,11.0,1.914790391921997,39.03579254991501,39.03579254991501,531,18000,571.3118286132812
66.89,0.5128028988838196,0.48719701170921326,66.89,0.6412783265113831,0.10751521353541449,10,194,194.0,0.0010221980046480894,11,11.0,1.9015908241271973,41.89126281219032,41.89126281219032,555,20000,399.508544921875
77.98,0.5068902373313904,0.493109792470932,77.98,0.6337090134620667,0.11197041287017162,11,254,254.0,0.0009767080191522837,13,13.0,1.888190507888794,52.08569477313325,52.08569477313325,576,22000,578.6514282226562
85.45,0.5126655101776123,0.48733454942703247,85.45,0.6259611248970032,-0.012124208065878328,12,368,368.0,0.0009751089964993298,13,13.0,1.874674677848816,62.7718686992828,62.7718686992828,593,24000,895.5841064453125
99.08,0.5347763895988464,0.46522364020347595,99.08,0.6234691739082336,0.23367569621108708,13,368,368.0,0.0011672835098579526,13,13.0,1.8706475496292114,72.4020275959175,72.4020275959175,604,26000,487.7647399902344
107.42,0.5068012475967407,0.4931986927986145,107.42,0.6203148365020752,0.060837775484274714,14,368,368.0,0.0009375851950608194,13,13.0,1.8641290664672852,79.36500236250232,79.36500236250232,615,28000,750.4502563476562
120.09,0.5207914710044861,0.47920817136764526,120.09,0.6109133958816528,0.30800785866004077,15,500,500.0,0.000998200266622007,14,14.0,1.849013090133667,93.67103020678272,93.67103020678272,624,30000,455.6546936035156
133.37,0.5012366771697998,0.4987633526325226,133.37,0.6050133109092712,0.29775979781299267,16,500,500.0,0.0007486838148906827,14,14.0,1.8381973505020142,95.27409459029249,95.27409459029249,637,32000,522.7220458984375
142.12,0.5039656162261963,0.49603429436683655,142.12,0.6038005948066711,0.241604803449051,17,500,500.0,0.0007719927816651762,14,14.0,1.83704674243927,100.25380591279315,100.25380591279315,646,34000,561.861572265625
161.47,0.5164716839790344,0.4835283160209656,161.47,0.5949336886405945,0.5463939027548347,18,500,500.0,0.0007388469530269504,14,14.0,1.8218622207641602,108.11387098795417,108.11387098795417,655,36000,373.68316650390625
174.42,0.49901336431503296,0.500986635684967,174.42,0.5983505845069885,0.2950162630298325,19,500,500.0,0.0013228785246610641,14,14.0,1.8277791738510132,116.01544552343022,116.01544552343022,661,38000,628.2216796875
185.96,0.5123827457427979,0.48761749267578125,185.96,0.5980225801467896,0.6471359120003748,20,500,500.0,0.0007986307027749717,14,14.0,1.8272993564605713,118.46146377620023,118.46146377620023,667,40000,222.13577270507812
197.39,0.48528411984443665,0.5147159099578857,197.39,0.6021443605422974,0.18683102988541445,21,500,500.0,0.0009944906923919916,14,14.0,1.834641933441162,119.21861389900488,119.21861389900488,674,42000,551.873046875
214.22,0.4792923927307129,0.5207078456878662,214.22,0.5979984998703003,0.4473541906307972,22,500,500.0,0.0008111285278573632,14,14.0,1.8271727561950684,125.33288315521987,125.33288315521987,680,44000,364.83770751953125
224.39,0.48333925008773804,0.5166608691215515,224.39,0.6006135940551758,0.40932900763193747,23,500,500.0,0.000780757050961256,14,14.0,1.832100510597229,126.15759152742255,126.15759152742255,685,46000,449.5482482910156
239.41,0.5026668906211853,0.497333288192749,239.41,0.5949175953865051,0.5920476970404899,24,500,500.0,0.0006294532213360071,18,18.0,1.8228974342346191,126.4607524095915,126.4607524095915,693,48000,354.0373840332031
246.09,0.49114885926246643,0.508851170539856,246.09,0.596418023109436,0.6455877660423814,25,500,500.0,0.0011418556096032262,18,18.0,1.8247326612472534,129.58418846448822,129.58418846448822,697,50000,269.7220764160156
262.27,0.4961986243724823,0.5038013458251953,262.27,0.6021544337272644,0.7161432694514824,26,500,500.0,0.0007497489568777382,18,18.0,1.834378719329834,136.21658158976095,136.21658158976095,702,52000,211.2801971435547
270.67,0.5095944404602051,0.49040547013282776,270.67,0.6005545854568481,0.582338303544522,27,500,500.0,0.0005674292333424091,18,18.0,1.832340955734253,137.65566134380379,137.65566134380379,707,54000,294.5679016113281
284.14,0.506881833076477,0.49311819672584534,284.14,0.605364978313446,0.5522113802263228,28,500,500.0,0.0006806273013353348,25,25.0,1.839794397354126,136.36443964611888,136.36443964611888,712,56000,290.0836181640625
290.44,0.5166777968406677,0.48332223296165466,290.44,0.5929972529411316,0.614635511551409,29,500,500.0,0.00046949461102485657,25,25.0,1.8191447257995605,133.75928528517187,133.75928528517187,719,58000,355.2945861816406
300.69,0.49380773305892944,0.5061922669410706,300.69,0.6018029451370239,0.5064898146477995,30,500,500.0,0.0009056731360033154,25,25.0,1.834580898284912,136.18815623981405,136.18815623981405,724,60000,395.6876525878906
309.97,0.4927704632282257,0.5072295665740967,309.97,0.5944340229034424,0.6585400156427402,31,500,500.0,0.0009508351213298738,25,25.0,1.8221248388290405,133.09811831878014,133.09811831878014,729,62000,224.1575469970703
321.87,0.5206817388534546,0.4793179929256439,321.87,0.5988750457763672,0.6708937841761671,32,500,500.0,0.0007321165758185089,42,42.0,1.8298218250274658,130.5433763160736,130.5433763160736,735,64000,215.2887725830078
330.45,0.5032376050949097,0.4967624545097351,330.45,0.605700671672821,0.7270457912306267,33,500,500.0,0.0005926495068706572,42,42.0,1.840649127960205,130.38837179748813,130.38837179748813,740,66000,191.31076049804688
338.11,0.5108572840690613,0.4891427755355835,338.11,0.5979916453361511,0.2728302037291003,34,500,500.0,0.0011436219792813063,107,107.0,1.8290131092071533,124.6876012280291,124.6876012280291,746,68000,560.9121704101562
344.58,0.4856478273868561,0.5143522024154663,344.58,0.5811095833778381,0.5286670176905959,35,500,500.0,0.001340445363894105,107,107.0,1.8010590076446533,125.25295844809415,125.25295844809415,750,70000,397.9359436035156
350.87,0.519291341304779,0.4807087779045105,350.87,0.5830979347229004,0.36557147347804897,36,500,500.0,0.0010106798727065325,107,107.0,1.8030979633331299,127.05618088074267,127.05618088074267,755,72000,440.66717529296875
361.62,0.515996515750885,0.484003484249115,361.62,0.5893714427947998,0.746917845246658,37,500,500.0,0.0009792463388293982,107,107.0,1.813368558883667,127.69038961488057,127.69038961488057,759,74000,164.04371643066406
365.72,0.5012251734733582,0.49877482652664185,365.72,0.5931647419929504,0.7988267745420603,38,500,500.0,0.0008819589274935424,107,107.0,1.819631814956665,126.59502991823967,126.59502991823967,763,76000,122.18225860595703
369.7,0.5190561413764954,0.4809437096118927,369.7,0.5979102253913879,0.6417327140155682,39,500,500.0,0.0009638905175961554,107,107.0,1.8281042575836182,127.9881635152251,127.9881635152251,767,78000,207.29551696777344
382.06,0.5021414756774902,0.4978584945201874,382.06,0.5892971754074097,0.7120429647820709,40,500,500.0,0.0008334770682267845,107,107.0,1.81373131275177,124.25359713102877,124.25359713102877,772,80000,190.25732421875
386.63,0.5038930773735046,0.496106892824173,386.63,0.5967420935630798,0.8271312248508008,41,500,500.0,0.0009479104191996157,129,129.0,1.8265600204467773,121.36240398080453,121.36240398080453,776,82000,112.06576538085938
388.58,0.5029252767562866,0.49707478284835815,388.58,0.5776162147521973,0.7746658723521178,42,500,500.0,0.0011030412279069424,129,129.0,1.7947474718093872,121.59203756825528,121.59203756825528,781,84000,155.0500030517578
