# {"t_start": 1558274666.9047198} 
r,l,t
8.0,8,0.026531
9.0,9,0.027409
11.0,11,0.028799
9.0,9,0.033087
14.0,14,0.037295
24.0,24,0.038031
9.0,9,0.043958
31.0,31,0.050251
20.0,20,0.051019
28.0,28,0.052506
18.0,18,0.062821
19.0,19,0.0642
31.0,31,0.06559
13.0,13,0.070988
11.0,11,0.072263
10.0,10,0.077699
24.0,24,0.078305
14.0,14,0.078946
47.0,47,0.082527
11.0,11,0.085758
7.0,7,0.086375
25.0,25,0.09227
13.0,13,0.092869
10.0,10,0.098429
12.0,12,0.09917
9.0,9,0.104295
17.0,17,0.108119
8.0,8,0.108736
56.0,56,0.110366
45.0,45,0.111555
12.0,12,0.115336
15.0,15,0.116475
13.0,13,0.117599
15.0,15,0.119938
10.0,10,0.123274
15.0,15,0.124983
16.0,16,0.128756
10.0,10,0.128804
27.0,27,0.130467
9.0,9,0.133716
19.0,19,0.139081
22.0,22,0.142303
36.0,36,0.144568
36.0,36,0.153147
32.0,32,0.156526
27.0,27,0.157147
24.0,24,0.157743
8.0,8,0.157781
12.0,12,0.16419
9.0,9,0.169307
31.0,31,0.174236
7.0,7,0.178081
42.0,42,0.179723
20.0,20,0.180321
15.0,15,0.187953
17.0,17,0.189627
58.0,58,0.189672
24.0,24,0.191318
16.0,16,0.200019
14.0,14,0.200637
19.0,19,0.201769
23.0,23,0.202351
9.0,9,0.206711
12.0,12,0.208903
22.0,22,0.212097
12.0,12,0.213218
27.0,27,0.215928
9.0,9,0.218836
17.0,17,0.218887
8.0,8,0.221119
10.0,10,0.224978
21.0,21,0.225029
21.0,21,0.233204
14.0,14,0.233262
13.0,13,0.240222
14.0,14,0.240815
34.0,34,0.244066
46.0,46,0.245213
10.0,10,0.249557
19.0,19,0.250691
18.0,18,0.250735
16.0,16,0.253965
15.0,15,0.258775
10.0,10,0.2642
28.0,28,0.266043
14.0,14,0.272074
41.0,41,0.27691
28.0,28,0.281945
63.0,63,0.284673
19.0,19,0.287361
12.0,12,0.288483
11.0,11,0.295225
14.0,14,0.296107
47.0,47,0.300401
26.0,26,0.301185
15.0,15,0.305182
16.0,16,0.306347
10.0,10,0.306392
8.0,8,0.309814
20.0,20,0.312541
11.0,11,0.312587
11.0,11,0.312613
14.0,14,1.573103
21.0,21,1.574466
18.0,18,1.57578
10.0,10,1.579499
28.0,28,1.582238
13.0,13,1.584508
16.0,16,1.585217
9.0,9,1.585965
24.0,24,1.600954
28.0,28,1.601782
25.0,25,1.602646
24.0,24,1.602711
10.0,10,1.608861
9.0,9,1.609649
14.0,14,1.613682
21.0,21,1.618912
12.0,12,1.619928
13.0,13,1.623873
8.0,8,1.625172
23.0,23,1.626495
13.0,13,1.632816
14.0,14,1.634929
29.0,29,1.638673
19.0,19,1.639365
11.0,11,1.640055
21.0,21,1.64852
16.0,16,1.650249
10.0,10,1.655391
26.0,26,1.656107
26.0,26,1.657431
21.0,21,1.663738
13.0,13,1.664607
15.0,15,1.665744
16.0,16,1.668706
11.0,11,1.673271
25.0,25,1.681627
30.0,30,1.684641
9.0,9,1.687791
36.0,36,1.692122
20.0,20,1.69722
18.0,18,1.699502
15.0,15,1.702294
44.0,44,1.702357
11.0,11,1.709231
16.0,16,1.710029
15.0,15,1.712018
7.0,7,1.714149
32.0,32,1.718962
13.0,13,1.722797
21.0,21,1.72596
14.0,14,1.73164
24.0,24,1.734422
15.0,15,1.740361
51.0,51,1.742017
34.0,34,1.745899
14.0,14,1.748581
13.0,13,1.750234
32.0,32,1.753142
11.0,11,1.756413
18.0,18,1.759344
14.0,14,1.761158
29.0,29,1.763408
8.0,8,1.764328
15.0,15,1.766159
11.0,11,1.768528
7.0,7,1.770318
11.0,11,1.770949
13.0,13,1.776435
12.0,12,1.777764
25.0,25,1.780097
15.0,15,1.780149
13.0,13,1.786386
24.0,24,1.792068
11.0,11,1.793349
24.0,24,1.795815
28.0,28,1.79837
14.0,14,1.801145
9.0,9,1.80179
18.0,18,1.804629
14.0,14,1.809219
17.0,17,1.811583
13.0,13,1.812206
10.0,10,1.81798
15.0,15,1.818605
14.0,14,1.826428
56.0,56,1.831593
26.0,26,1.832785
13.0,13,1.834013
44.0,44,1.838183
10.0,10,1.838853
12.0,12,1.845049
24.0,24,1.845668
20.0,20,1.845711
13.0,13,1.846328
10.0,10,1.851954
13.0,13,1.852563
14.0,14,1.853715
27.0,27,1.861012
20.0,20,1.863605
25.0,25,1.867184
29.0,29,1.870642
15.0,15,1.872458
10.0,10,1.876414
11.0,11,1.878716
20.0,20,1.878763
34.0,34,1.881023
12.0,12,2.188266
12.0,12,2.190991
12.0,12,2.196423
32.0,32,2.199238
29.0,29,2.200297
19.0,19,2.204357
13.0,13,2.209257
25.0,25,2.215408
11.0,11,2.219111
28.0,28,2.221428
17.0,17,2.233352
29.0,29,2.239368
56.0,56,2.245447
9.0,9,2.245513
19.0,19,2.246274
43.0,43,2.246322
11.0,11,2.255015
13.0,13,2.259464
21.0,21,2.269798
9.0,9,2.271558
11.0,11,2.27163
31.0,31,2.279214
12.0,12,2.282113
17.0,17,2.288892
23.0,23,2.30109
13.0,13,2.302935
20.0,20,2.305356
20.0,20,2.311219
16.0,16,2.315899
17.0,17,2.321111
22.0,22,2.322566
10.0,10,2.323992
15.0,15,2.332015
29.0,29,2.335113
30.0,30,2.344784
34.0,34,2.34606
25.0,25,2.351473
30.0,30,2.352198
11.0,11,2.353554
18.0,18,2.356621
10.0,10,2.358645
12.0,12,2.359326
11.0,11,2.363891
15.0,15,2.368491
37.0,37,2.376469
22.0,22,2.37712
18.0,18,2.37891
34.0,34,2.380144
11.0,11,2.383537
8.0,8,2.384177
8.0,8,2.388126
18.0,18,2.38817
16.0,16,2.393897
13.0,13,2.396301
8.0,8,2.398847
12.0,12,2.403519
26.0,26,2.404119
41.0,41,2.405362
16.0,16,2.408578
14.0,14,2.412125
15.0,15,2.413404
17.0,17,2.419982
15.0,15,2.42331
20.0,20,2.427938
18.0,18,2.432309
40.0,40,2.432366
11.0,11,2.439329
21.0,21,2.445214
39.0,39,2.448239
15.0,15,2.455108
11.0,11,2.455162
44.0,44,2.455801
12.0,12,2.462559
14.0,14,2.463844
52.0,52,2.47164
27.0,27,2.472257
23.0,23,2.476288
11.0,11,2.478691
18.0,18,2.482558
11.0,11,2.4832
36.0,36,2.485504
12.0,12,2.490353
25.0,25,2.493877
21.0,21,2.495183
24.0,24,2.500277
16.0,16,2.500332
14.0,14,2.502754
20.0,20,2.507346
18.0,18,2.511113
20.0,20,2.512318
29.0,29,2.525069
28.0,28,2.529238
9.0,9,2.530541
43.0,43,2.538345
15.0,15,2.53975
16.0,16,2.541517
64.0,64,2.542752
18.0,18,2.816759
20.0,20,2.82268
27.0,27,2.826032
36.0,36,2.829897
13.0,13,2.831337
24.0,24,2.832748
23.0,23,2.841305
22.0,22,2.844662
21.0,21,2.845415
28.0,28,2.851202
18.0,18,2.853239
18.0,18,2.863064
29.0,29,2.864499
37.0,37,2.869169
23.0,23,2.885311
35.0,35,2.887349
54.0,54,2.890049
37.0,37,2.890108
10.0,10,2.894149
14.0,14,2.894869
15.0,15,2.90022
14.0,14,2.904186
23.0,23,2.905589
32.0,32,2.915628
16.0,16,2.916397
18.0,18,2.916449
29.0,29,2.91975
13.0,13,2.924974
16.0,16,2.92654
11.0,11,2.927256
11.0,11,2.934356
19.0,19,2.937623
11.0,11,2.941347
43.0,43,2.944454
12.0,12,2.945148
16.0,16,2.951792
15.0,15,2.95427
47.0,47,2.956761
21.0,21,2.958671
10.0,10,2.96058
16.0,16,2.966986
10.0,10,2.967051
15.0,15,2.968346
28.0,28,2.969638
15.0,15,2.976385
13.0,13,2.976451
17.0,17,2.977948
14.0,14,2.978873
10.0,10,2.985433
18.0,18,2.989213
18.0,18,2.991117
10.0,10,2.99179
36.0,36,3.000093
14.0,14,3.000151
15.0,15,3.000178
25.0,25,3.004294
12.0,12,3.007216
12.0,12,3.007267
10.0,10,3.010581
25.0,25,3.015544
20.0,20,3.019733
