# {"t_start": 1558271548.190165} 
r,l,t
8.0,8,0.023834
9.0,9,0.024773
11.0,11,0.027331
9.0,9,0.031099
14.0,14,0.034597
24.0,24,0.035593
9.0,9,0.043364
31.0,31,0.048694
20.0,20,0.049321
28.0,28,0.050508
18.0,18,0.05897
19.0,19,0.060133
31.0,31,0.061232
13.0,13,0.065983
11.0,11,0.067141
10.0,10,0.072755
24.0,24,0.073346
14.0,14,0.073932
47.0,47,0.07664
11.0,11,0.079918
7.0,7,0.080513
25.0,25,0.086623
13.0,13,0.087229
10.0,10,0.092932
12.0,12,0.093535
9.0,9,0.098368
17.0,17,0.102451
8.0,8,0.103061
56.0,56,0.104691
45.0,45,0.105792
12.0,12,0.109579
15.0,15,0.1107
13.0,13,0.1118
15.0,15,0.113947
10.0,10,0.11721
15.0,15,0.119206
16.0,16,0.122983
10.0,10,0.123031
27.0,27,0.124694
9.0,9,0.127886
19.0,19,0.133194
22.0,22,0.137423
36.0,36,0.139896
36.0,36,0.151841
32.0,32,0.156939
27.0,27,0.157558
24.0,24,0.158159
8.0,8,0.158198
12.0,12,0.165097
9.0,9,0.171297
31.0,31,0.176947
7.0,7,0.181168
42.0,42,0.182828
20.0,20,0.183426
15.0,15,0.190957
17.0,17,0.192608
58.0,58,0.192656
24.0,24,0.194314
16.0,16,0.203472
14.0,14,0.204081
19.0,19,0.205204
23.0,23,0.205781
9.0,9,0.210069
12.0,12,0.212232
22.0,22,0.215409
12.0,12,0.216532
27.0,27,0.219141
9.0,9,0.22188
17.0,17,0.221926
8.0,8,0.223547
10.0,10,0.22732
21.0,21,0.227371
21.0,21,0.235278
14.0,14,0.235355
13.0,13,0.24569
14.0,14,0.246323
34.0,34,0.249547
46.0,46,0.250773
10.0,10,0.257716
19.0,19,0.258884
18.0,18,0.258928
16.0,16,0.262194
15.0,15,0.267008
10.0,10,0.272603
28.0,28,0.274277
14.0,14,0.280182
41.0,41,0.284594
28.0,28,0.29043
63.0,63,0.293807
19.0,19,0.297123
12.0,12,0.298476
11.0,11,0.304925
14.0,14,0.305518
47.0,47,0.308774
26.0,26,0.309364
15.0,15,0.313128
16.0,16,0.314268
10.0,10,0.314311
8.0,8,0.317561
20.0,20,0.320589
11.0,11,0.320643
11.0,11,0.320671
14.0,14,1.292934
21.0,21,1.294285
18.0,18,1.295701
20.0,20,1.297027
10.0,10,1.299555
13.0,13,1.306895
16.0,16,1.308005
9.0,9,1.30909
15.0,15,1.311381
19.0,19,1.32559
24.0,24,1.326312
25.0,25,1.327573
24.0,24,1.32762
10.0,10,1.33251
9.0,9,1.333199
13.0,13,1.335746
12.0,12,1.340742
25.0,25,1.34143
8.0,8,1.345648
23.0,23,1.346945
29.0,29,1.353801
14.0,14,1.354506
19.0,19,1.358857
15.0,15,1.363123
41.0,41,1.366861
21.0,21,1.367572
16.0,16,1.368875
10.0,10,1.373883
21.0,21,1.37639
15.0,15,1.383181
23.0,23,1.383238
32.0,32,1.387187
11.0,11,1.390322
31.0,31,1.39586
45.0,45,1.417634
44.0,44,1.42141
56.0,56,1.42216
50.0,50,1.431028
15.0,15,1.431096
20.0,20,1.434879
27.0,27,1.436153
14.0,14,1.439913
12.0,12,1.443625
21.0,21,1.444311
11.0,11,1.446825
15.0,15,1.455055
29.0,29,1.45979
29.0,29,1.460381
50.0,50,1.463589
19.0,19,1.465222
25.0,25,1.474462
17.0,17,1.475064
9.0,9,1.479432
13.0,13,1.482138
11.0,11,1.485423
40.0,40,1.486005
14.0,14,1.493488
21.0,21,1.494097
66.0,66,1.496734
25.0,25,1.499879
13.0,13,1.500545
11.0,11,1.509373
12.0,12,1.509514
28.0,28,1.512798
22.0,22,1.522079
45.0,45,1.525664
12.0,12,1.530356
38.0,38,1.5364
45.0,45,1.537721
24.0,24,1.541119
15.0,15,1.544817
15.0,15,1.549127
24.0,24,1.550934
17.0,17,1.554196
10.0,10,1.554779
45.0,45,1.556387
10.0,10,1.560125
11.0,11,1.562274
24.0,24,1.567227
13.0,13,1.567283
16.0,16,1.571077
8.0,8,1.571721
11.0,11,1.577676
50.0,50,1.57834
9.0,9,1.583361
30.0,30,1.58802
45.0,45,1.592251
28.0,28,1.593346
19.0,19,1.814744
14.0,14,1.818456
38.0,38,1.82294
23.0,23,1.823772
16.0,16,1.827298
12.0,12,1.828146
7.0,7,1.832187
12.0,12,1.832921
20.0,20,1.84281
27.0,27,1.843541
18.0,18,1.845583
8.0,8,1.84822
11.0,11,1.850882
12.0,12,1.853596
30.0,30,1.854334
11.0,11,1.861464
24.0,24,1.866673
30.0,30,1.873258
12.0,12,1.874622
21.0,21,1.875349
12.0,12,1.88124
10.0,10,1.881962
57.0,57,1.885866
10.0,10,1.888541
24.0,24,1.890543
8.0,8,1.893841
13.0,13,1.894579
21.0,21,1.895306
17.0,17,1.901778
21.0,21,1.908308
24.0,24,1.909688
16.0,16,1.912328
27.0,27,1.913054
15.0,15,1.918414
15.0,15,1.919762
12.0,12,1.92053
17.0,17,1.925072
10.0,10,1.927523
10.0,10,1.928645
15.0,15,1.930208
12.0,12,1.937406
20.0,20,1.943025
19.0,19,1.943697
30.0,30,1.946758
22.0,22,1.951031
14.0,14,1.951695
13.0,13,1.951737
19.0,19,1.958625
12.0,12,1.959315
23.0,23,1.965383
24.0,24,1.966721
14.0,14,1.975539
29.0,29,1.977492
26.0,26,1.981755
40.0,40,1.9836
18.0,18,1.988498
12.0,12,1.989342
8.0,8,1.994336
32.0,32,1.995526
22.0,22,2.001714
12.0,12,2.002334
16.0,16,2.00357
15.0,15,2.011225
20.0,20,2.0135
