# {"t_start": 1558277310.770539} 
r,l,t
248.0,248,14.095648
244.0,244,14.112475
258.0,258,14.168983
217.0,217,14.243493
273.0,273,14.260252
358.0,358,14.285976
206.0,206,14.287154
220.0,220,14.658823
295.0,295,14.689913
275.0,275,14.73281
438.0,438,14.851752
226.0,226,14.857153
302.0,302,14.880715
244.0,244,14.914891
198.0,198,15.28569
223.0,223,15.30637
311.0,311,15.38203
186.0,186,15.403618
378.0,378,15.449052
301.0,301,15.488618
73.0,73,15.490371
197.0,197,15.51713
273.0,273,15.540635
181.0,181,15.861825
248.0,248,15.906888
171.0,171,15.970655
325.0,325,15.984647
293.0,293,15.990218
178.0,178,16.015774
262.0,262,16.415091
335.0,335,16.463462
360.0,360,16.465069
372.0,372,16.530709
175.0,175,16.591771
377.0,377,16.696519
328.0,328,16.709137
371.0,371,17.065114
322.0,322,17.087734
234.0,234,17.120228
300.0,300,17.172326
186.0,186,17.183115
142.0,142,17.253954
125.0,125,17.589233
454.0,454,17.62405
495.0,495,17.683108
398.0,398,17.685955
230.0,230,17.736141
250.0,250,17.77942
167.0,167,17.831587
331.0,331,17.876082
366.0,366,18.160242
241.0,241,18.179632
149.0,149,18.18037
258.0,258,18.29971
223.0,223,18.320696
256.0,256,18.339603
288.0,288,18.340832
117.0,117,18.406526
236.0,236,18.715159
368.0,368,18.821147
493.0,493,18.857217
246.0,246,18.871768
374.0,374,18.897381
230.0,230,18.989144
290.0,290,18.990341
171.0,171,19.357795
382.0,382,19.361077
500.0,500,19.461124
439.0,439,19.520339
271.0,271,19.52373
293.0,293,19.533215
150.0,150,19.872874
192.0,192,19.896125
365.0,365,19.940896
460.0,460,20.071781
379.0,379,20.100719
333.0,333,20.133752
418.0,418,20.402064
220.0,220,20.496489
325.0,325,20.595713
475.0,475,20.617519
411.0,411,20.653177
496.0,496,21.060014
367.0,367,21.082648
29.0,29,21.100379
500.0,500,21.183302
500.0,500,21.218489
500.0,500,21.621857
471.0,471,21.644637
396.0,396,21.687201
423.0,423,21.742072
78.0,78,21.785383
283.0,283,21.811485
344.0,344,22.088049
486.0,486,22.244118
500.0,500,22.348377
462.0,462,22.367952
500.0,500,22.374871
500.0,500,22.808779
463.0,463,22.912026
500.0,500,22.913219
465.0,465,22.920014
500.0,500,23.374867
500.0,500,23.478182
500.0,500,23.479382
500.0,500,23.486136
489.0,489,23.929265
374.0,374,23.976399
500.0,500,24.039266
500.0,500,24.040454
379.0,379,24.413865
391.0,391,24.473184
384.0,384,24.535585
431.0,431,24.563414
485.0,485,24.964146
500.0,500,25.033612
500.0,500,25.096193
500.0,500,25.123682
351.0,351,25.174232
500.0,500,25.594491
474.0,474,25.641766
500.0,500,25.684153
497.0,497,25.733016
500.0,500,26.155324
405.0,405,26.191037
500.0,500,26.203123
500.0,500,26.294496
500.0,500,26.716799
492.0,492,26.747514
474.0,474,26.748808
500.0,500,26.855807
500.0,500,27.278478
500.0,500,27.30919
500.0,500,27.310449
500.0,500,27.418887
349.0,349,27.775544
500.0,500,27.839712
500.0,500,27.871686
335.0,335,27.88608
433.0,433,28.292609
382.0,382,28.37382
500.0,500,28.400262
500.0,500,28.432691
489.0,489,28.848264
356.0,356,28.904397
457.0,457,28.935829
500.0,500,28.937219
500.0,500,29.428631
500.0,500,29.485046
454.0,454,29.487744
500.0,500,29.516312
355.0,355,29.644891
484.0,484,30.030126
500.0,500,30.043223
500.0,500,30.072055
500.0,500,30.201916
329.0,329,30.238072
500.0,500,30.591572
500.0,500,30.632957
357.0,357,30.681194
500.0,500,30.799388
500.0,500,31.152158
456.0,456,31.165158
500.0,500,31.241525
