# {"t_start": 1558153728.809199} 
r,l,t
17.0,17,0.043705
23.0,23,0.047865
27.0,27,0.050695
28.0,28,0.063174
24.0,24,0.06462
48.0,48,0.06544
25.0,25,0.068368
15.0,15,0.075379
19.0,19,0.07684
17.0,17,0.077619
21.0,21,0.083147
19.0,19,0.089876
22.0,22,0.092655
15.0,15,0.09347
26.0,26,0.093523
12.0,12,0.10165
17.0,17,0.101727
13.0,13,0.102499
17.0,17,0.113281
18.0,18,0.114006
33.0,33,0.115417
21.0,21,0.11679
13.0,13,0.122683
13.0,13,0.124067
10.0,10,0.129245
25.0,25,0.129958
28.0,28,0.135574
18.0,18,0.136316
17.0,17,0.141523
21.0,21,0.143525
15.0,15,0.146349
18.0,18,0.147746
11.0,11,0.150914
12.0,12,0.155845
23.0,23,0.157436
20.0,20,0.160122
10.0,10,0.164017
15.0,15,0.166163
11.0,11,0.167563
29.0,29,0.17082
18.0,18,0.179166
26.0,26,0.182692
25.0,25,0.185389
14.0,14,0.18868
14.0,14,0.191944
42.0,42,0.199781
9.0,9,0.205679
31.0,31,0.205735
27.0,27,0.209943
12.0,12,0.214049
38.0,38,0.214106
15.0,15,0.21612
14.0,14,0.223266
21.0,21,0.227821
23.0,23,0.2313
13.0,13,0.232038
35.0,35,0.233622
14.0,14,0.239103
17.0,17,0.244985
17.0,17,0.246359
22.0,22,0.253779
38.0,38,0.258411
16.0,16,0.264592
37.0,37,0.26985
9.0,9,0.270575
22.0,22,0.273288
45.0,45,0.276659
16.0,16,0.281254
16.0,16,0.283916
33.0,33,0.292036
15.0,15,0.294034
33.0,33,0.29864
9.0,9,0.300048
15.0,15,0.30208
14.0,14,0.307993
41.0,41,0.308729
17.0,17,0.311406
14.0,14,0.311461
15.0,15,0.318289
14.0,14,0.318345
14.0,14,0.320985
11.0,11,0.325611
15.0,15,0.328312
11.0,11,0.328371
26.0,26,0.329092
10.0,10,0.335138
25.0,25,0.342254
16.0,16,0.345544
16.0,16,0.352824
36.0,36,0.352881
38.0,38,0.353604
13.0,13,0.354338
11.0,11,0.361613
13.0,13,0.361669
34.0,34,1.392174
26.0,26,1.395871
41.0,41,1.398188
33.0,33,1.401227
15.0,15,1.403665
16.0,16,1.408134
21.0,21,1.419091
22.0,22,1.424234
35.0,35,1.424303
34.0,34,1.426542
10.0,10,1.431785
20.0,20,1.438992
27.0,27,1.439066
12.0,12,1.447721
33.0,33,1.450668
37.0,37,1.458671
12.0,12,1.46735
24.0,24,1.468168
15.0,15,1.478239
16.0,16,1.479787
22.0,22,1.494321
66.0,66,1.495829
78.0,78,1.495895
41.0,41,1.510414
26.0,26,1.514078
28.0,28,1.517186
11.0,11,1.52591
42.0,42,1.528248
32.0,32,1.534715
14.0,14,1.536267
30.0,30,1.537094
12.0,12,1.543796
13.0,13,1.546797
23.0,23,1.553405
19.0,19,1.557854
51.0,51,1.565351
29.0,29,1.573704
16.0,16,1.576418
45.0,45,1.578425
30.0,30,1.578484
23.0,23,1.588852
26.0,26,1.593996
14.0,14,1.598656
38.0,38,1.603919
