# {"t_start": 1558159738.023166} 
r,l,t
11.0,11,0.039202
13.0,13,0.040602
13.0,13,0.040659
19.0,19,0.045058
12.0,12,0.049385
16.0,16,0.050899
20.0,20,0.054892
18.0,18,0.057586
11.0,11,0.058454
20.0,20,0.063207
14.0,14,0.067852
18.0,18,0.06988
15.0,15,0.073471
30.0,30,0.07554
16.0,16,0.078886
10.0,10,0.080289
11.0,11,0.082987
22.0,22,0.085014
11.0,11,0.092169
16.0,16,0.093551
28.0,28,0.09744
8.0,8,0.098818
18.0,18,0.10399
41.0,41,0.107264
25.0,25,0.115243
14.0,14,0.116676
18.0,18,0.127152
36.0,36,0.127893
18.0,18,0.12863
11.0,11,0.135415
13.0,13,0.136144
24.0,24,0.144688
72.0,72,0.145423
15.0,15,0.14615
17.0,17,0.146877
15.0,15,0.156633
15.0,15,0.157534
14.0,14,0.167565
17.0,17,0.168953
34.0,34,0.171577
10.0,10,0.175582
12.0,12,0.175641
40.0,40,0.17638
11.0,11,0.179076
16.0,16,0.18617
18.0,18,0.187533
24.0,24,0.192268
21.0,21,0.192994
12.0,12,0.195637
24.0,24,0.202163
19.0,19,0.205475
31.0,31,0.212625
12.0,12,0.213362
15.0,15,0.223064
33.0,33,0.223874
53.0,53,0.230723
31.0,31,0.235305
16.0,16,0.236701
24.0,24,0.241432
12.0,12,0.243484
12.0,12,0.244883
19.0,19,0.245614
17.0,17,0.256566
18.0,18,0.256623
29.0,29,0.260518
27.0,27,0.261249
15.0,15,0.270353
21.0,21,0.270413
22.0,22,0.271117
13.0,13,0.279579
18.0,18,0.282244
34.0,34,0.283614
29.0,29,0.28965
11.0,11,0.289708
25.0,25,0.2999
33.0,33,0.301268
12.0,12,0.309105
17.0,17,0.311187
36.0,36,0.313375
11.0,11,0.320497
48.0,48,0.321204
18.0,18,0.321258
16.0,16,0.322
11.0,11,0.327837
11.0,11,0.328578
21.0,21,0.33589
14.0,14,0.337275
9.0,9,0.34198
10.0,10,0.348455
19.0,19,0.34989
34.0,34,0.351319
47.0,47,0.353152
12.0,12,0.35838
14.0,14,0.361026
24.0,24,0.365136
19.0,19,1.511369
33.0,33,1.512961
19.0,19,1.516067
12.0,12,1.522023
12.0,12,1.525005
24.0,24,1.529585
52.0,52,1.533367
17.0,17,1.543738
27.0,27,1.547256
26.0,26,1.555404
42.0,42,1.556262
21.0,21,1.563628
31.0,31,1.568111
13.0,13,1.573394
32.0,32,1.580044
18.0,18,1.58161
15.0,15,1.584603
15.0,15,1.592631
23.0,23,1.597043
19.0,19,1.598579
60.0,60,1.600121
23.0,23,1.614222
21.0,21,1.614294
31.0,31,1.615812
16.0,16,1.62607
20.0,20,1.629082
54.0,54,1.639911
16.0,16,1.64075
40.0,40,1.645234
32.0,32,1.649658
26.0,26,1.659862
29.0,29,1.661433
23.0,23,1.662356
27.0,27,1.670094
17.0,17,1.675263
30.0,30,1.681687
18.0,18,1.682409
32.0,32,1.684458
21.0,21,1.688863
10.0,10,1.688923
15.0,15,1.691578
11.0,11,1.691637
18.0,18,1.700692
24.0,24,1.70453
9.0,9,1.706496
38.0,38,1.716342
19.0,19,1.717065
53.0,53,1.726175
31.0,31,1.726904
18.0,18,1.728301
12.0,12,1.736184
22.0,22,1.740756
19.0,19,1.748674
34.0,34,1.749411
17.0,17,1.759829
41.0,41,1.767457
35.0,35,1.771938
10.0,10,1.778504
100.0,100,1.782518
26.0,26,1.784536
23.0,23,1.793849
22.0,22,1.79717
22.0,22,1.799207
61.0,61,1.799932
21.0,21,1.807607
13.0,13,1.807667
14.0,14,1.817033
34.0,34,1.819726
26.0,26,1.82505
16.0,16,1.83036
11.0,11,1.832414
26.0,26,1.834432
20.0,20,1.843552
25.0,25,1.848778
74.0,74,1.848839
13.0,13,1.857073
28.0,28,2.209918
53.0,53,2.212217
22.0,22,2.215268
9.0,9,2.216839
54.0,54,2.223525
14.0,14,2.227279
27.0,27,2.232542
23.0,23,2.232618
15.0,15,2.234985
23.0,23,2.249278
32.0,32,2.250867
21.0,21,2.264546
42.0,42,2.265356
46.0,46,2.266168
30.0,30,2.272656
11.0,11,2.2805
24.0,24,2.283566
39.0,39,2.293437
20.0,20,2.298628
47.0,47,2.300152
28.0,28,2.301888
12.0,12,2.309249
43.0,43,2.325293
41.0,41,2.32928
27.0,27,2.329351
39.0,39,2.330878
13.0,13,2.335248
12.0,12,2.338211
14.0,14,2.339746
12.0,12,2.344206
12.0,12,2.348631
33.0,33,2.355816
16.0,16,2.356691
28.0,28,2.359667
16.0,16,2.367574
15.0,15,2.367649
36.0,36,2.375585
20.0,20,2.382093
16.0,16,2.387049
16.0,16,2.393505
11.0,11,2.394955
51.0,51,2.396501
10.0,10,2.400871
15.0,15,2.407362
14.0,14,2.410812
70.0,70,2.418257
32.0,32,2.430497
27.0,27,2.43056
52.0,52,2.432609
24.0,24,2.435296
12.0,12,2.438798
12.0,12,2.441071
9.0,9,2.447946
33.0,33,2.454796
33.0,33,2.460526
28.0,28,2.469577
23.0,23,2.472484
16.0,16,2.472568
48.0,48,2.475805
16.0,16,2.484644
26.0,26,2.489188
26.0,26,2.492241
24.0,24,2.493822
13.0,13,2.499256
23.0,23,2.502202
14.0,14,2.503168
14.0,14,2.510188
15.0,15,2.514628
18.0,18,2.516289
37.0,37,2.521961
27.0,27,2.53014
26.0,26,2.535218
21.0,21,2.53742
49.0,49,2.551669
11.0,11,2.559868
40.0,40,2.560653
45.0,45,2.568658
20.0,20,2.913724
23.0,23,2.915289
18.0,18,2.928232
21.0,21,2.929068
36.0,36,2.934391
81.0,81,2.937381
15.0,15,2.941668
26.0,26,2.949122
11.0,11,2.949964
19.0,19,2.950027
19.0,19,2.952239
12.0,12,2.958807
10.0,10,2.959631
22.0,22,2.966274
31.0,31,2.972127
19.0,19,2.973636
23.0,23,2.975883
14.0,14,2.976702
20.0,20,2.988121
20.0,20,2.991041
25.0,25,2.994018
14.0,14,2.998478
50.0,50,3.00872
15.0,15,3.00955
43.0,43,3.0258
25.0,25,3.027387
9.0,9,3.033869
66.0,66,3.039898
11.0,11,3.042218
38.0,38,3.056633
17.0,17,3.057727
27.0,27,3.0641
82.0,82,3.074469
17.0,17,3.076729
34.0,34,3.083887
37.0,37,3.085405
13.0,13,3.093332
28.0,28,3.09486
30.0,30,3.098349
29.0,29,3.106211
25.0,25,3.112827
22.0,22,3.122585
35.0,35,3.124314
16.0,16,3.12533
48.0,48,3.129061
12.0,12,3.138324
20.0,20,3.140649
34.0,34,3.150643
41.0,41,3.154458
13.0,13,3.164014
35.0,35,3.164901
40.0,40,3.171376
29.0,29,3.173329
10.0,10,3.181321
33.0,33,3.192846
31.0,31,3.199686
19.0,19,3.207498
33.0,33,3.207558
65.0,65,3.218231
17.0,17,3.220429
13.0,13,3.227791
51.0,51,3.245778
62.0,62,3.246528
36.0,36,3.247398
26.0,26,3.247453
11.0,11,3.255091
12.0,12,3.25669
16.0,16,3.26841
28.0,28,3.27586
12.0,12,3.277439
54.0,54,3.286122
14.0,14,3.287859
24.0,24,3.294796
78.0,78,3.642123
25.0,25,3.648746
35.0,35,3.64882
11.0,11,3.656816
40.0,40,3.677868
84.0,84,3.685894
45.0,45,3.689647
16.0,16,3.689717
14.0,14,3.700713
13.0,13,3.711591
42.0,42,3.722498
23.0,23,3.72829
56.0,56,3.729101
118.0,118,3.73069
14.0,14,3.74106
10.0,10,3.748319
46.0,46,3.756326
44.0,44,3.761609
53.0,53,3.76751
13.0,13,3.771286
31.0,31,3.779095
52.0,52,3.786272
34.0,34,3.79585
14.0,14,3.805979
32.0,32,3.809668
11.0,11,3.814136
25.0,25,3.833033
36.0,36,3.83673
90.0,90,3.845629
19.0,19,3.850486
25.0,25,3.851335
19.0,19,3.864449
137.0,137,3.868106
26.0,26,3.87047
35.0,35,3.871256
15.0,15,3.879301
21.0,21,3.88009
22.0,22,3.887193
20.0,20,3.893754
42.0,42,3.900832
24.0,24,3.917974
34.0,34,3.918035
58.0,58,3.921566
27.0,27,3.936942
23.0,23,3.937716
80.0,80,3.944242
13.0,13,3.946375
47.0,47,3.951623
21.0,21,3.961771
25.0,25,3.962679
17.0,17,3.964204
42.0,42,3.968679
16.0,16,3.973929
17.0,17,3.977072
20.0,20,3.983734
19.0,19,3.988205
14.0,14,3.998681
32.0,32,4.311012
23.0,23,4.325355
26.0,26,4.325423
12.0,12,4.332952
70.0,70,4.340471
106.0,106,4.345484
34.0,34,4.346809
15.0,15,4.356199
41.0,41,4.358747
30.0,30,4.359454
27.0,27,4.362631
17.0,17,4.36956
32.0,32,4.376524
14.0,14,4.385355
37.0,37,4.386075
44.0,44,4.38741
25.0,25,4.401779
31.0,31,4.404967
38.0,38,4.411464
15.0,15,4.41467
75.0,75,4.417439
17.0,17,4.422531
42.0,42,4.428859
16.0,16,4.438584
35.0,35,4.439262
40.0,40,4.439916
35.0,35,4.460775
72.0,72,4.466164
11.0,11,4.467422
62.0,62,4.475699
21.0,21,4.478701
21.0,21,4.479967
12.0,12,4.482947
86.0,86,4.49056
31.0,31,4.49659
24.0,24,4.509569
42.0,42,4.513514
30.0,30,4.525981
24.0,24,4.526582
95.0,95,4.535266
102.0,102,4.536461
11.0,11,4.542427
46.0,46,4.551482
32.0,32,4.560152
30.0,30,4.567759
75.0,75,4.567813
63.0,63,4.570248
16.0,16,4.576932
25.0,25,4.583969
36.0,36,4.596447
30.0,30,4.600264
65.0,65,4.603601
94.0,94,5.04412
21.0,21,5.044204
38.0,38,5.051657
21.0,21,5.059597
15.0,15,5.062084
26.0,26,5.062784
45.0,45,5.065283
20.0,20,5.075104
21.0,21,5.078194
31.0,31,5.081176
40.0,40,5.084223
15.0,15,5.092816
36.0,36,5.096322
33.0,33,5.097554
30.0,30,5.112833
55.0,55,5.12323
24.0,24,5.126024
82.0,82,5.127157
20.0,20,5.134213
15.0,15,5.135574
20.0,20,5.137274
89.0,89,5.146636
31.0,31,5.1564
18.0,18,5.158739
20.0,20,5.167551
55.0,55,5.168169
25.0,25,5.172539
65.0,65,5.172602
41.0,41,5.190545
53.0,53,5.196545
17.0,17,5.199829
59.0,59,5.204592
73.0,73,5.211999
25.0,25,5.217977
40.0,40,5.221176
12.0,12,5.224409
13.0,13,5.228119
18.0,18,5.234016
71.0,71,5.234813
52.0,52,5.240261
25.0,25,5.241931
40.0,40,5.257042
48.0,48,5.260726
53.0,53,5.270863
30.0,30,5.273048
61.0,61,5.273637
27.0,27,5.275216
11.0,11,5.27678
17.0,17,5.282575
33.0,33,5.292601
59.0,59,5.304194
33.0,33,5.30999
63.0,63,5.310038
58.0,58,5.313233
10.0,10,5.315394
20.0,20,5.631275
16.0,16,5.641659
61.0,61,5.646782
33.0,33,5.662566
68.0,68,5.664549
84.0,84,5.668636
12.0,12,5.670611
45.0,45,5.675682
18.0,18,5.682029
29.0,29,5.683398
23.0,23,5.690306
73.0,73,5.714708
52.0,52,5.722898
78.0,78,5.731254
76.0,76,5.731317
34.0,34,5.752505
38.0,38,5.754902
77.0,77,5.762555
96.0,96,5.781314
53.0,53,5.783671
48.0,48,5.790699
43.0,43,5.808532
38.0,38,5.81239
67.0,67,5.819413
21.0,21,5.82384
46.0,46,5.833743
22.0,22,5.845846
177.0,177,5.855078
68.0,68,5.85674
18.0,18,5.865138
80.0,80,5.867945
44.0,44,5.891732
73.0,73,5.9047
97.0,97,5.909571
21.0,21,5.916172
145.0,145,6.231251
82.0,82,6.244495
50.0,50,6.252678
70.0,70,6.296417
111.0,111,6.300863
39.0,39,6.320817
47.0,47,6.330356
144.0,144,6.334975
222.0,222,6.352702
56.0,56,6.355632
58.0,58,6.369581
43.0,43,6.377906
39.0,39,6.378594
38.0,38,6.39214
30.0,30,6.396366
37.0,37,6.41338
80.0,80,6.423732
15.0,15,6.572392
100.0,100,6.596969
28.0,28,6.614768
112.0,112,6.623959
26.0,26,6.640455
281.0,281,6.642576
124.0,124,6.653572
28.0,28,6.658743
102.0,102,7.017846
61.0,61,7.031704
47.0,47,7.065915
137.0,137,7.074669
38.0,38,7.093479
152.0,152,7.103551
67.0,67,7.123368
27.0,27,7.123441
26.0,26,7.141966
84.0,84,7.154079
49.0,49,7.158517
220.0,220,7.177144
26.0,26,7.195581
79.0,79,7.198652
68.0,68,7.203372
41.0,41,7.229567
51.0,51,7.241599
69.0,69,7.247715
179.0,179,7.289956
63.0,63,7.293596
90.0,90,7.307866
109.0,109,7.310202
25.0,25,7.328135
45.0,45,7.340828
89.0,89,7.359274
95.0,95,7.740828
179.0,179,7.76522
137.0,137,7.784752
77.0,77,7.79777
28.0,28,7.80501
174.0,174,7.82964
183.0,183,7.896526
149.0,149,7.912099
224.0,224,7.958584
103.0,103,7.970855
85.0,85,7.9733
44.0,44,7.991101
27.0,27,7.993396
25.0,25,8.011848
64.0,64,8.018346
276.0,276,8.029647
75.0,75,8.046336
67.0,67,8.06855
39.0,39,8.075905
36.0,36,8.438259
141.0,141,8.452088
134.0,134,8.464257
56.0,56,8.492007
83.0,83,8.497911
173.0,173,8.533722
111.0,111,8.549982
95.0,95,8.573536
43.0,43,8.582287
36.0,36,8.607863
229.0,229,8.669779
169.0,169,8.701902
317.0,317,8.774595
131.0,131,9.144698
343.0,343,9.210446
275.0,275,9.217678
84.0,84,9.278152
238.0,238,9.292023
206.0,206,9.293656
118.0,118,9.295914
128.0,128,9.369478
54.0,54,9.409845
177.0,177,9.423906
234.0,234,9.462377
270.0,270,9.490004
151.0,151,9.90798
215.0,215,9.916595
246.0,246,9.925275
92.0,92,9.974857
68.0,68,9.974933
224.0,224,9.988449
135.0,135,10.013876
22.0,22,10.030068
113.0,113,10.05641
229.0,229,10.154922
256.0,256,10.160805
12.0,12,10.169597
219.0,219,10.190457
185.0,185,10.191966
128.0,128,10.586435
161.0,161,10.644747
213.0,213,10.683607
222.0,222,10.746799
153.0,153,10.755611
393.0,393,10.792479
185.0,185,10.818447
45.0,45,10.851511
131.0,131,10.888909
90.0,90,11.255851
287.0,287,11.30343
