# {"t_start": 1558373010.342124} 
r,l,t
13.0,13,0.026278
17.0,17,0.028776
18.0,18,0.029408
34.0,34,0.038385
22.0,22,0.041619
31.0,31,0.044018
31.0,31,0.046402
9.0,9,0.046998
18.0,18,0.048638
8.0,8,0.053042
16.0,16,0.061754
33.0,33,0.062366
28.0,28,0.062407
10.0,10,0.06769
41.0,41,0.068817
14.0,14,0.06993
24.0,24,0.074785
13.0,13,0.0759
12.0,12,0.076488
12.0,12,0.08126
42.0,42,0.090459
21.0,21,0.092641
31.0,31,0.092686
34.0,34,0.094891
13.0,13,0.097621
11.0,11,0.098748
13.0,13,0.099887
10.0,10,0.103299
22.0,22,0.107221
17.0,17,0.108486
10.0,10,0.109079
19.0,19,0.110729
11.0,11,0.11344
14.0,14,0.116645
16.0,16,0.119535
13.0,13,0.126366
21.0,21,0.128049
40.0,40,0.130246
34.0,34,0.131896
10.0,10,0.133745
14.0,14,0.134349
17.0,17,0.139745
11.0,11,0.140344
28.0,28,0.147243
15.0,15,0.147832
27.0,27,0.148409
17.0,17,0.149529
13.0,13,0.154897
16.0,16,0.157305
17.0,17,0.158957
10.0,10,0.160574
27.0,27,0.162218
13.0,13,0.165944
17.0,17,0.166562
20.0,20,0.173017
19.0,19,0.176223
13.0,13,0.179935
38.0,38,0.181034
32.0,32,0.185258
17.0,17,0.186906
18.0,18,0.192296
14.0,14,0.192934
16.0,16,0.195657
31.0,31,0.198426
18.0,18,0.203146
18.0,18,0.205916
20.0,20,0.213891
36.0,36,0.218343
48.0,48,0.218931
28.0,28,0.221072
12.0,12,0.225792
16.0,16,0.227497
15.0,15,0.22969
10.0,10,0.23303
40.0,40,0.236508
21.0,21,0.237616
21.0,21,0.241358
17.0,17,0.242518
13.0,13,0.244715
17.0,17,0.245826
14.0,14,0.249161
12.0,12,0.252373
9.0,9,0.254059
23.0,23,0.255205
19.0,19,0.255249
10.0,10,0.260709
18.0,18,0.26497
11.0,11,0.266751
26.0,26,0.268455
10.0,10,0.272201
20.0,20,0.275934
13.0,13,0.279403
50.0,50,0.279993
28.0,28,0.283816
17.0,17,0.285534
22.0,22,0.291993
18.0,18,0.293651
29.0,29,0.295376
25.0,25,1.408963
16.0,16,1.412918
25.0,25,1.417475
13.0,13,1.418249
25.0,25,1.421618
13.0,13,1.422356
26.0,26,1.435665
27.0,27,1.441506
33.0,33,1.441592
30.0,30,1.442921
12.0,12,1.449872
20.0,20,1.45514
13.0,13,1.458707
29.0,29,1.462653
15.0,15,1.465751
20.0,20,1.472599
67.0,67,1.482006
32.0,32,1.487261
40.0,40,1.490226
13.0,13,1.490907
12.0,12,1.499034
18.0,18,1.511573
64.0,64,1.516315
49.0,49,1.524311
16.0,16,1.528098
29.0,29,1.532082
67.0,67,1.53415
9.0,9,1.538541
23.0,23,1.540465
27.0,27,1.546841
14.0,14,1.548142
14.0,14,1.550106
13.0,13,1.555698
13.0,13,1.559604
37.0,37,1.560628
38.0,38,1.573955
25.0,25,1.576458
36.0,36,1.5799
15.0,15,1.584374
49.0,49,1.59258
43.0,43,1.607846
42.0,42,1.610819
55.0,55,1.611438
33.0,33,1.613177
19.0,19,1.619705
22.0,22,1.627552
40.0,40,1.636636
27.0,27,1.636695
41.0,41,1.63676
22.0,22,1.640846
10.0,10,1.642597
26.0,26,1.651754
25.0,25,1.657068
34.0,34,1.660473
17.0,17,1.661655
44.0,44,1.662283
18.0,18,1.667353
17.0,17,1.670225
16.0,16,1.670859
17.0,17,1.672051
17.0,17,1.680733
29.0,29,1.686925
27.0,27,1.68756
9.0,9,1.692106
26.0,26,1.695652
17.0,17,1.697388
10.0,10,1.698014
70.0,70,1.707724
18.0,18,1.708354
20.0,20,1.708971
13.0,13,1.715811
17.0,17,1.717534
22.0,22,1.721539
8.0,8,1.72225
50.0,50,1.724934
16.0,16,1.725634
25.0,25,2.038094
28.0,28,2.043571
35.0,35,2.047981
28.0,28,2.057507
29.0,29,2.06372
64.0,64,2.064451
15.0,15,2.074794
17.0,17,2.077139
28.0,28,2.0781
48.0,48,2.082128
11.0,11,2.085673
17.0,17,2.087164
11.0,11,2.093439
27.0,27,2.096282
18.0,18,2.108208
53.0,53,2.118814
52.0,52,2.122799
44.0,44,2.123506
22.0,22,2.134334
17.0,17,2.13574
41.0,41,2.137113
20.0,20,2.137161
16.0,16,2.148605
24.0,24,2.151591
23.0,23,2.153732
14.0,14,2.158487
15.0,15,2.161592
39.0,39,2.162896
16.0,16,2.164174
10.0,10,2.169544
12.0,12,2.169612
23.0,23,2.179298
38.0,38,2.183396
24.0,24,2.185329
29.0,29,2.188526
17.0,17,2.190776
10.0,10,2.192089
15.0,15,2.193375
13.0,13,2.199322
23.0,23,2.203629
21.0,21,2.206355
13.0,13,2.208551
24.0,24,2.209736
12.0,12,2.215842
18.0,18,2.21759
21.0,21,2.217638
10.0,10,2.222681
15.0,15,2.23241
23.0,23,2.233061
40.0,40,2.235513
15.0,15,2.241782
37.0,37,2.241842
31.0,31,2.252049
17.0,17,2.25211
47.0,47,2.265197
20.0,20,2.265251
39.0,39,2.266411
12.0,12,2.273361
19.0,19,2.27653
23.0,23,2.279206
29.0,29,2.290691
21.0,21,2.29131
77.0,77,2.298778
15.0,15,2.300134
19.0,19,2.301932
48.0,48,2.30477
11.0,11,2.305409
23.0,23,2.315222
26.0,26,2.315275
20.0,20,2.317183
16.0,16,2.324599
17.0,17,2.326897
21.0,21,2.327635
10.0,10,2.33306
16.0,16,2.334269
58.0,58,2.338764
23.0,23,2.341243
12.0,12,2.34129
17.0,17,2.342987
21.0,21,2.351086
17.0,17,2.351137
38.0,38,2.641246
22.0,22,2.642043
46.0,46,2.649654
12.0,12,2.650613
44.0,44,2.658563
25.0,25,2.660883
16.0,16,2.661643
19.0,19,2.674449
25.0,25,2.678148
9.0,9,2.680827
45.0,45,2.682547
36.0,36,2.684126
9.0,9,2.687438
13.0,13,2.693151
8.0,8,2.693221
28.0,28,2.697824
9.0,9,2.699596
11.0,11,2.701008
31.0,31,2.70433
13.0,13,2.709969
17.0,17,2.711325
23.0,23,2.714055
21.0,21,2.718894
28.0,28,2.731203
24.0,24,2.731272
36.0,36,2.737016
32.0,32,2.743624
22.0,22,2.748788
24.0,24,2.750174
19.0,19,2.750885
10.0,10,2.757061
13.0,13,2.757769
12.0,12,2.759103
24.0,24,2.760382
18.0,18,2.772345
32.0,32,2.78078
39.0,39,2.783964
19.0,19,2.785623
44.0,44,2.787283
17.0,17,2.792204
25.0,25,2.800722
40.0,40,2.81212
42.0,42,2.814425
26.0,26,2.828099
45.0,45,2.829288
26.0,26,2.830476
12.0,12,2.838111
20.0,20,2.840408
14.0,14,2.848865
10.0,10,2.855251
54.0,54,2.863556
51.0,51,2.870788
124.0,124,2.871416
20.0,20,2.876537
16.0,16,2.880519
26.0,26,2.887586
13.0,13,2.895401
46.0,46,2.904634
84.0,84,2.90875
48.0,48,2.9105
11.0,11,2.91167
16.0,16,2.920038
24.0,24,2.923421
22.0,22,2.925162
51.0,51,2.926911
20.0,20,2.935814
27.0,27,2.94198
26.0,26,2.943183
47.0,47,2.949456
28.0,28,2.953086
18.0,18,2.954769
32.0,32,2.96262
39.0,39,3.27151
