# {"t_start": 1558159020.20712} 
r,l,t
12.0,12,0.042704
22.0,22,0.049704
37.0,37,0.060071
48.0,48,0.067254
30.0,30,0.069935
15.0,15,0.069997
43.0,43,0.071962
16.0,16,0.080778
16.0,16,0.083023
23.0,23,0.085691
15.0,15,0.090885
37.0,37,0.092247
12.0,12,0.093659
10.0,10,0.098943
15.0,15,0.101002
34.0,34,0.105515
19.0,19,0.106263
14.0,14,0.114559
27.0,27,0.118537
22.0,22,0.120549
39.0,39,0.124424
18.0,18,0.126441
16.0,16,0.129112
14.0,14,0.129837
12.0,12,0.132538
13.0,13,0.135373
15.0,15,0.139245
18.0,18,0.141859
14.0,14,0.148249
10.0,10,0.148305
21.0,21,0.149083
12.0,12,0.156335
42.0,42,0.160216
23.0,23,0.164122
24.0,24,0.164179
19.0,19,0.168731
11.0,11,0.17596
19.0,19,0.176677
20.0,20,0.177406
30.0,30,0.180069
14.0,14,0.185379
19.0,19,0.189931
24.0,24,0.19257
17.0,17,0.196465
32.0,32,0.200968
21.0,21,0.203602
13.0,13,0.204985
29.0,29,0.211487
19.0,19,0.213547
17.0,17,0.216192
21.0,21,0.21755
14.0,14,0.225215
25.0,25,0.227841
33.0,33,0.236791
19.0,19,0.24191
10.0,10,0.248511
35.0,35,0.249887
12.0,12,0.257631
63.0,63,0.260283
37.0,37,0.261039
32.0,32,0.269414
20.0,20,0.270737
18.0,18,0.272148
18.0,18,0.272875
10.0,10,0.27608
19.0,19,0.28826
27.0,27,0.289607
28.0,28,0.290969
33.0,33,0.292342
11.0,11,0.295638
11.0,11,0.302755
29.0,29,0.309019
26.0,26,0.309754
10.0,10,0.30981
11.0,11,0.317018
11.0,11,0.317084
11.0,11,0.32464
33.0,33,0.331072
22.0,22,0.331818
11.0,11,0.33187
64.0,64,0.33384
16.0,16,0.342228
17.0,17,0.34294
19.0,19,0.34624
30.0,30,0.350879
16.0,16,0.353569
18.0,18,0.354348
14.0,14,0.360734
11.0,11,0.362092
15.0,15,0.364126
34.0,34,1.259735
14.0,14,1.260706
19.0,19,1.266336
25.0,25,1.272727
19.0,19,1.274325
19.0,19,1.280096
26.0,26,1.291803
30.0,30,1.296192
40.0,40,1.308969
22.0,22,1.311939
72.0,72,1.31349
11.0,11,1.317227
18.0,18,1.325293
12.0,12,1.32613
17.0,17,1.326192
49.0,49,1.327687
21.0,21,1.341413
28.0,28,1.348015
31.0,31,1.348832
37.0,37,1.352486
20.0,20,1.356165
12.0,12,1.357723
12.0,12,1.362152
14.0,14,1.368596
33.0,33,1.373196
24.0,24,1.3747
19.0,19,1.382559
29.0,29,1.383455
16.0,16,1.386575
17.0,17,1.395325
19.0,19,1.400432
29.0,29,1.404829
15.0,15,1.411303
25.0,25,1.413505
12.0,12,1.422072
69.0,69,1.423564
28.0,28,1.42494
20.0,20,1.425666
16.0,16,1.432693
17.0,17,1.436555
22.0,22,1.439235
34.0,34,1.445731
17.0,17,1.447672
31.0,31,1.452993
16.0,16,1.456277
15.0,15,1.457631
12.0,12,1.46113
15.0,15,1.46703
47.0,47,1.470836
21.0,21,1.472232
18.0,18,1.473725
21.0,21,1.480861
16.0,16,1.481585
16.0,16,1.482908
12.0,12,1.488786
14.0,14,1.490749
33.0,33,1.495204
10.0,10,1.501506
11.0,11,1.508657
33.0,33,1.511907
54.0,54,1.517588
10.0,10,1.518308
16.0,16,1.519013
16.0,16,1.527927
15.0,15,1.527986
12.0,12,1.535624
29.0,29,1.537649
77.0,77,1.538369
11.0,11,1.542926
23.0,23,1.542985
10.0,10,1.544328
17.0,17,1.54952
13.0,13,1.551508
14.0,14,1.552222
10.0,10,1.556206
11.0,11,1.559673
24.0,24,1.560535
12.0,12,1.567476
20.0,20,1.573212
36.0,36,1.575277
19.0,19,1.579878
15.0,15,1.58309
49.0,49,1.588326
23.0,23,1.590303
17.0,17,1.601085
34.0,34,1.60182
29.0,29,1.601874
37.0,37,1.95299
17.0,17,1.953071
13.0,13,1.962461
35.0,35,1.966974
38.0,38,1.969269
21.0,21,1.986074
36.0,36,1.990484
50.0,50,1.99135
37.0,37,1.99568
11.0,11,1.999308
21.0,21,2.001546
11.0,11,2.007378
14.0,14,2.011921
17.0,17,2.019905
42.0,42,2.021471
16.0,16,2.031557
49.0,49,2.031628
25.0,25,2.039604
12.0,12,2.040412
44.0,44,2.044261
25.0,25,2.050226
14.0,14,2.050296
14.0,14,2.054625
19.0,19,2.063949
25.0,25,2.068221
11.0,11,2.072193
48.0,48,2.075841
32.0,32,2.078057
16.0,16,2.080282
11.0,11,2.088259
26.0,26,2.091245
14.0,14,2.09847
21.0,21,2.106263
39.0,39,2.106334
31.0,31,2.120343
63.0,63,2.121179
25.0,25,2.124201
38.0,38,2.133622
24.0,24,2.138087
21.0,21,2.13956
30.0,30,2.143234
33.0,33,2.157961
29.0,29,2.159545
34.0,34,2.168356
14.0,14,2.168415
49.0,49,2.175748
10.0,10,2.175806
25.0,25,2.178119
12.0,12,2.186387
31.0,31,2.190749
29.0,29,2.196873
13.0,13,2.201243
30.0,30,2.20951
