AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
21.434782608695652,0.5007224678993225,0.4992775022983551,21.434782608695652,0.6931455731391907,-1.862641092764683e-05,1,72,72.0,0.0008948298636823893,9,9.0,6.98764924891293e-05,1.999997854232788,11.200062449191275,11.200062449191275,92,2000,251.61500549316406
23.63,0.49423617124557495,0.5057637095451355,23.63,0.6923475861549377,0.001429422692513338,2,81,81.0,0.0009036086266860366,9,9.0,0.004176138900220394,1.998402714729309,12.339898702987801,12.339898702987801,170,4000,307.1307373046875
25.32,0.48950836062431335,0.5104917287826538,25.32,0.6898356080055237,-0.0004921998809583883,3,92,92.0,0.001027032034471631,9,9.0,0.00900484062731266,1.9934085607528687,17.161515084630498,17.161515084630498,248,6000,297.3438415527344
26.35,0.48826998472213745,0.5117302536964417,26.35,0.6867853999137878,0.010668903730847945,4,85,85.0,0.0008755555027164519,9,9.0,0.013281471095979214,1.987389087677002,14.91266240481558,14.91266240481558,323,8000,173.98374938964844
26.81,0.48991724848747253,0.5100826621055603,26.81,0.6828978657722473,0.028108963846075974,5,82,82.0,0.0008913101046346128,10,10.0,0.015149731189012527,1.9798060655593872,13.651150134695612,13.651150134695612,393,10000,158.06845092773438
31.19,0.49438318610191345,0.5056168437004089,31.19,0.6775349378585815,0.02503408873558044,6,121,121.0,0.000926476379390806,10,10.0,0.008451299741864204,1.969438076019287,18.200381864125816,18.200381864125816,453,12000,215.47897338867188
31.48,0.48605474829673767,0.513945460319519,31.48,0.6695057153701782,0.01455182708596181,7,121,121.0,0.0009430815116502345,9,9.0,0.019979139789938927,1.9542311429977417,18.35618696788633,18.35618696788633,518,14000,149.2391357421875
32.88,0.5025749206542969,0.4974251091480255,32.88,0.6643134355545044,0.049620018804964916,8,71,71.0,0.0009981170296669006,9,9.0,0.008068056777119637,1.9445250034332275,15.715775513795048,15.715775513795048,578,16000,121.53778076171875
35.55,0.49478545784950256,0.505214512348175,35.55,0.6588571071624756,0.03167877449528389,9,100,100.0,0.0008366638794541359,12,12.0,0.009956873953342438,1.9343339204788208,18.566838718532562,18.566838718532562,630,18000,213.66342163085938
39.02,0.4974197447299957,0.5025802254676819,39.02,0.6514816880226135,0.03464619080250053,10,114,114.0,0.0006984704523347318,11,11.0,0.012987359426915646,1.9207470417022705,21.742575744377664,21.742575744377664,680,20000,200.65200805664062
42.45,0.49321624636650085,0.5067837238311768,42.45,0.6470771431922913,0.03682832858615803,11,114,114.0,0.0005179491708986461,11,11.0,0.0006465016631409526,1.9127761125564575,24.002656103023263,24.002656103023263,723,22000,268.6776428222656
42.57,0.5033653378486633,0.4966346323490143,42.57,0.6364545226097107,0.08801541710106564,12,114,114.0,0.0005504944128915668,15,15.0,0.02041090652346611,1.8939684629440308,23.665272024635595,23.665272024635595,775,24000,181.08279418945312
45.62,0.5192224979400635,0.480777382850647,45.62,0.6347014904022217,0.08593317437332448,13,111,111.0,0.0004362975887488574,15,15.0,0.01554068922996521,1.8907965421676636,23.724999473129607,23.724999473129607,813,26000,270.26324462890625
48.56,0.5108185410499573,0.4891815185546875,48.56,0.6295397877693176,0.041404010581744255,14,220,220.0,0.00044236081885173917,16,16.0,0.006601832341402769,1.8816957473754883,29.6146315188962,29.6146315188962,849,28000,294.21722412109375
56.66,0.5004770159721375,0.499522864818573,56.66,0.6288900375366211,0.08226604401485604,15,220,220.0,0.00037085748044773936,17,17.0,0.017498934641480446,1.8807868957519531,31.101839173913813,31.101839173913813,881,30000,302.9064025878906
56.17,0.5040871500968933,0.4959128797054291,56.17,0.6174448132514954,0.1677175929621887,16,220,220.0,0.00033078837441280484,18,18.0,0.020311376079916954,1.8611266613006592,31.12524859338476,31.12524859338476,921,32000,205.0643310546875
56.5,0.5040844082832336,0.4959155321121216,56.5,0.6150265336036682,0.19924041597986286,17,165,165.0,0.0003664154792204499,18,18.0,0.026259591802954674,1.857041597366333,25.62869485557156,25.62869485557156,955,34000,196.64564514160156
