# {"t_start": 1558294614.661312} 
r,l,t
11.0,11,0.039919
19.0,19,0.044686
20.0,20,0.045276
16.0,16,0.049939
32.0,32,0.052887
15.0,15,0.05412
16.0,16,0.055369
6.0,6,0.057723
9.0,9,0.058386
14.0,14,0.058429
8.0,8,0.062516
12.0,12,0.065485
19.0,19,0.066742
14.0,14,0.066792
15.0,15,0.074181
21.0,21,0.074787
15.0,15,0.075365
16.0,16,0.075953
9.0,9,0.079287
8.0,8,0.080421
14.0,14,0.083103
16.0,16,0.087895
15.0,15,0.088477
33.0,33,0.092916
6.0,6,0.096328
17.0,17,0.097453
27.0,27,0.098027
15.0,15,0.105777
16.0,16,0.106921
14.0,14,0.114705
35.0,35,0.115874
54.0,54,0.118585
17.0,17,0.123909
14.0,14,0.126143
38.0,38,0.126792
6.0,6,0.130092
27.0,27,0.130737
14.0,14,0.131957
11.0,11,0.132554
8.0,8,0.13538
8.0,8,0.135988
8.0,8,0.137093
11.0,11,0.139323
11.0,11,0.143053
15.0,15,0.144174
20.0,20,0.146521
8.0,8,0.147763
18.0,18,0.149894
11.0,11,0.151257
6.0,6,0.15468
19.0,19,0.158259
14.0,14,0.158315
20.0,20,0.160001
16.0,16,0.163975
16.0,16,0.16877
23.0,23,0.170932
23.0,23,0.170975
18.0,18,0.173735
9.0,9,0.175941
9.0,9,0.175986
7.0,7,0.177611
12.0,12,0.18236
19.0,19,0.186075
33.0,33,0.186651
19.0,19,0.187776
9.0,9,0.191074
17.0,17,0.19166
13.0,13,0.193846
9.0,9,0.196033
9.0,9,0.196621
20.0,20,0.19883
11.0,11,0.203607
16.0,16,0.204293
9.0,9,0.208739
20.0,20,0.209331
9.0,9,0.214176
35.0,35,0.219928
11.0,11,0.220537
32.0,32,0.222254
29.0,29,0.224962
9.0,9,0.225006
9.0,9,0.225573
8.0,8,0.229383
19.0,19,0.235916
20.0,20,0.24089
29.0,29,0.241999
12.0,12,0.24259
8.0,8,0.245312
9.0,9,0.246945
9.0,9,0.250531
52.0,52,0.251857
18.0,18,0.253025
12.0,12,0.254205
13.0,13,0.258067
11.0,11,0.259185
18.0,18,0.261854
15.0,15,0.262452
12.0,12,0.268243
21.0,21,0.270442
20.0,20,0.273118
32.0,32,0.275423
9.0,9,0.27547
13.0,13,0.275497
10.0,10,0.28089
15.0,15,0.283628
8.0,8,0.285301
25.0,25,0.287044
21.0,21,0.287091
9.0,9,0.288769
10.0,10,0.292505
12.0,12,0.293618
13.0,13,0.295789
7.0,7,0.297423
15.0,15,0.300662
14.0,14,0.303344
12.0,12,0.303937
6.0,6,0.303975
6.0,6,0.307183
12.0,12,0.310451
10.0,10,0.312668
21.0,21,0.314857
56.0,56,0.316115
12.0,12,1.030423
16.0,16,1.030494
11.0,11,1.032424
