AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
20.903225806451612,0.5001856088638306,0.49981439113616943,20.903225806451612,0.6931463479995728,-1.4317678035169479e-05,1,51,51.0,0.0009208413539454341,8,8.0,1.9999995231628418,10.730385472566756,10.730385472566756,93,2000,224.25746154785156
24.84,0.4992108941078186,0.5007891058921814,24.84,0.6923706531524658,0.0020107235065388585,2,64,64.0,0.0012383892899379134,9,9.0,1.9984488487243652,12.640189871991637,12.640189871991637,172,4000,278.994140625
26.55,0.4982306957244873,0.5017693042755127,26.55,0.6891543865203857,-0.004616915255294618,3,73,73.0,0.0012041416484862566,8,8.0,1.9920454025268555,13.848736404452216,13.848736404452216,246,6000,232.26504516601562
28.57,0.4971933364868164,0.5028066635131836,28.57,0.6842880249023438,0.0046955373542668655,4,95,95.0,0.0011780618224292994,8,8.0,1.982429027557373,15.406657651807546,15.406657651807546,313,8000,260.00732421875
31.62,0.5247949361801147,0.4752046465873718,31.62,0.6769951581954956,0.00018862350900683555,5,110,110.0,0.001059673959389329,10,10.0,1.9681565761566162,20.902526163122005,20.902526163122005,375,10000,248.7702178955078
31.7,0.4931587278842926,0.5068413615226746,31.7,0.6723541617393494,0.006884218715863755,6,100,100.0,0.0009920225711539388,11,11.0,1.9591891765594482,19.01920082443003,19.01920082443003,431,12000,249.06637573242188
40.74,0.5133024454116821,0.4866974353790283,40.74,0.6659092903137207,0.020895585707950026,7,157,157.0,0.0009533764095976949,11,11.0,1.9468578100204468,29.519695120376834,29.519695120376834,467,14000,525.0475463867188
53.31,0.5189171433448792,0.48108264803886414,53.31,0.6537191867828369,0.04395043045363578,8,214,214.0,0.0009392646024934947,11,11.0,1.9240845441818237,41.400892502457,41.400892502457,493,16000,563.7015991210938
62.78,0.49416637420654297,0.505833625793457,62.78,0.6419505476951599,0.03798496405203011,9,214,214.0,0.0009572051931172609,11,11.0,1.9024559259414673,43.37800825303071,43.37800825303071,519,18000,480.1346435546875
72.5,0.49061959981918335,0.5093804001808167,72.5,0.6408827304840088,0.10444399306827334,10,314,314.0,0.0010001466143876314,11,11.0,1.9005638360977173,51.471642678274804,51.471642678274804,541,20000,434.1706237792969
82.47,0.47577062249183655,0.5242294073104858,82.47,0.6331284046173096,0.2744622600894079,11,314,314.0,0.0010663123102858663,12,12.0,1.8865094184875488,56.31650823692818,56.31650823692818,558,22000,500.927734375
93.31,0.49447640776634216,0.5055235624313354,93.31,0.6297146677970886,0.2221603398433386,12,317,317.0,0.0008878389489836991,12,12.0,1.88092041015625,61.6888474523556,61.6888474523556,572,24000,565.2776489257812
104.81,0.48175814747810364,0.5182417631149292,104.81,0.6216769218444824,0.39359780454468474,13,317,317.0,0.0006946142530068755,12,12.0,1.8666006326675415,71.42614297300393,71.42614297300393,584,26000,523.9659423828125
115.43,0.511861264705658,0.4881388247013092,115.43,0.6133634448051453,0.42297865073554064,14,317,317.0,0.0005915689398534596,12,12.0,1.8524210453033447,75.4183339778863,75.4183339778863,593,28000,439.98150634765625
128.78,0.48444145917892456,0.515558660030365,128.78,0.6069567203521729,0.6943576741277653,15,366,366.0,0.0010719444835558534,12,12.0,1.8421400785446167,82.71101256785579,82.71101256785579,602,30000,178.14524841308594
143.37,0.48585379123687744,0.5141463875770569,143.37,0.6104772090911865,0.44618463888485294,16,381,381.0,0.0009504471672698855,12,12.0,1.8484934568405151,87.17828341966823,87.17828341966823,612,32000,368.80096435546875
152.99,0.5016984939575195,0.4983014762401581,152.99,0.6149120330810547,0.5994187997468494,17,381,381.0,0.0008099768892861903,12,12.0,1.855818271636963,89.00174099420752,89.00174099420752,618,34000,368.2557678222656
167.89,0.4927520751953125,0.5072481036186218,167.89,0.616171658039093,0.6283156143308744,18,381,381.0,0.0009968517115339637,12,12.0,1.8581739664077759,90.80956942965868,90.80956942965868,627,36000,265.2007141113281
183.64,0.4895450472831726,0.5104548931121826,183.64,0.608515202999115,0.6755763584686518,19,447,447.0,0.0007992528262548149,12,12.0,1.8449898958206177,93.96621946210244,93.96621946210244,633,38000,363.9278564453125
195.5,0.48274269700050354,0.5172572135925293,195.5,0.6016169190406799,0.34962275325091396,20,500,500.0,0.0007909391424618661,12,12.0,1.8337117433547974,99.6655908526107,99.6655908526107,643,40000,630.7607421875
207.29,0.4843719005584717,0.5156280398368835,207.29,0.594234824180603,0.6954389517693995,21,500,500.0,0.0009938693838194013,12,12.0,1.8219146728515625,101.94138462861882,101.94138462861882,649,42000,295.9305419921875
219.1,0.5102798938751221,0.48972007632255554,219.1,0.6043093204498291,0.8922317596544357,22,500,500.0,0.0006301206885837018,12,12.0,1.8381456136703491,101.87781897940296,101.87781897940296,656,44000,107.44498443603516
228.7,0.5088638663291931,0.4911360740661621,228.7,0.5934774875640869,0.5427902546620023,23,500,500.0,0.0006936895078979433,12,12.0,1.8195563554763794,105.18360138348562,105.18360138348562,662,46000,304.9284973144531
238.46,0.48092126846313477,0.5190783739089966,238.46,0.6016268730163574,0.7810445005058231,24,500,500.0,0.0007887559477239847,12,12.0,1.833071231842041,102.15502141353599,102.15502141353599,669,48000,148.34280395507812
249.81,0.5130462646484375,0.4869536757469177,249.81,0.5983898043632507,0.4517747264808901,25,500,500.0,0.0007253150688484311,55,55.0,1.8272111415863037,102.47689446894847,102.47689446894847,675,50000,365.8950500488281
265.14,0.510158896446228,0.48984119296073914,265.14,0.5963071584701538,0.7396796144058573,26,500,500.0,0.0008939101244322956,57,57.0,1.82390296459198,106.20132014245397,106.20132014245397,681,52000,276.87384033203125
270.45,0.4864250719547272,0.5135750770568848,270.45,0.599073052406311,0.6717322687528133,27,500,500.0,0.0007569391163997352,57,57.0,1.8287206888198853,108.70964768593448,108.70964768593448,686,54000,195.05467224121094
281.92,0.4804648756980896,0.5195350050926208,281.92,0.5992304682731628,0.474331046845221,28,500,500.0,0.0008729886030778289,57,57.0,1.8297853469848633,113.80823168822192,113.80823168822192,692,56000,346.1300354003906
289.81,0.4962821304798126,0.503717839717865,289.81,0.5964481234550476,0.6089689117675372,29,500,500.0,0.0011092358035966754,57,57.0,1.8248064517974854,118.56539925290177,118.56539925290177,697,58000,255.64950561523438
296.79,0.5034436583518982,0.49655628204345703,296.79,0.5975667238235474,0.6869819935851711,30,500,500.0,0.0008736106683500111,57,57.0,1.8273983001708984,119.7731434838378,119.7731434838378,703,60000,237.8465576171875
304.32,0.5073035955429077,0.4926963746547699,304.32,0.5881264209747314,0.5315181068819455,31,500,500.0,0.0008949462207965553,57,57.0,1.8119523525238037,121.14907180824788,121.14907180824788,708,62000,305.0521545410156
312.29,0.5035843849182129,0.4964156746864319,312.29,0.5978354811668396,0.7879567668288565,32,500,500.0,0.0010385554051026702,57,57.0,1.827943205833435,118.91419553610916,118.91419553610916,712,64000,208.6281280517578
322.13,0.4850675165653229,0.51493239402771,322.13,0.5848072171211243,0.8306258790573654,33,500,500.0,0.0006205676472745836,57,57.0,1.8064467906951904,120.44091123866507,120.44091123866507,717,66000,123.08973693847656
328.47,0.49594539403915405,0.5040544867515564,328.47,0.5937202572822571,0.7124145273036031,34,500,500.0,0.0011499867541715503,57,57.0,1.8214101791381836,124.32847260382474,124.32847260382474,722,68000,159.78555297851562
337.94,0.5046024322509766,0.495397686958313,337.94,0.5960863828659058,0.6242888266873039,35,500,500.0,0.0009287860593758523,57,57.0,1.8254570960998535,126.58363401324834,126.58363401324834,729,70000,358.2882080078125
343.4,0.5182194709777832,0.4817805290222168,343.4,0.5948299765586853,0.7989706882757969,36,500,500.0,0.0010143693070858717,57,57.0,1.8229790925979614,129.0276714507396,129.0276714507396,733,72000,132.12855529785156
349.69,0.4849245250225067,0.5150756239891052,349.69,0.595230221748352,0.8107473016355774,37,500,500.0,0.0010177606018260121,61,61.0,1.8239585161209106,127.74832249387856,127.74832249387856,738,74000,122.99797821044922
361.14,0.4846491813659668,0.5153508186340332,361.14,0.5981590747833252,0.6973579725496932,38,500,500.0,0.001271252753213048,61,61.0,1.8284376859664917,126.44429761756757,126.44429761756757,743,76000,204.45877075195312
