# {"t_start": 1558271837.148227} 
r,l,t
11.0,11,0.023551
22.0,22,0.029974
25.0,25,0.031676
18.0,18,0.034285
8.0,8,0.034932
30.0,30,0.034982
13.0,13,0.039807
13.0,13,0.042127
14.0,14,0.043574
21.0,21,0.048629
15.0,15,0.049859
14.0,14,0.052689
17.0,17,0.053304
22.0,22,0.062505
33.0,33,0.067544
26.0,26,0.068179
11.0,11,0.068834
13.0,13,0.076377
19.0,19,0.079835
52.0,52,0.083126
32.0,32,0.086441
21.0,21,0.088755
16.0,16,0.088807
15.0,15,0.095213
24.0,24,0.097044
23.0,23,0.101915
10.0,10,0.107581
36.0,36,0.109308
23.0,23,0.110082
9.0,9,0.113229
16.0,16,0.118935
21.0,21,0.122272
23.0,23,0.126242
15.0,15,0.131132
22.0,22,0.131723
17.0,17,0.135984
10.0,10,0.136611
10.0,10,0.14209
90.0,90,0.147026
24.0,24,0.149754
14.0,14,0.150354
42.0,42,0.155179
11.0,11,0.155773
13.0,13,0.157553
21.0,21,0.158693
10.0,10,0.163478
15.0,15,0.164702
16.0,16,0.167924
27.0,27,0.170831
16.0,16,0.172666
13.0,13,0.175399
20.0,20,0.176171
17.0,17,0.182434
13.0,13,0.183187
17.0,17,0.185936
16.0,16,0.19695
26.0,26,0.199158
30.0,30,0.202168
11.0,11,0.205739
20.0,20,0.208412
12.0,12,0.208996
15.0,15,0.215333
11.0,11,0.215948
16.0,16,0.21989
9.0,9,0.221143
81.0,81,0.221193
9.0,9,0.221776
17.0,17,0.230939
22.0,22,0.234326
38.0,38,0.241496
37.0,37,0.242132
15.0,15,0.24288
25.0,25,0.24529
16.0,16,0.251882
18.0,18,0.25194
20.0,20,0.25662
30.0,30,0.259634
18.0,18,0.262506
20.0,20,0.263719
14.0,14,0.264957
10.0,10,0.265547
11.0,11,0.268958
11.0,11,0.270284
17.0,17,0.275097
13.0,13,0.276432
27.0,27,0.280572
19.0,19,0.281182
11.0,11,0.282832
13.0,13,0.290305
18.0,18,0.291442
20.0,20,0.292039
33.0,33,0.294773
13.0,13,0.298106
14.0,14,0.300309
18.0,18,0.302047
16.0,16,0.303866
17.0,17,0.307721
15.0,15,0.308883
21.0,21,1.600254
19.0,19,1.600975
14.0,14,1.603998
19.0,19,1.614771
21.0,21,1.615498
18.0,18,1.616824
37.0,37,1.618777
9.0,9,1.621508
13.0,13,1.623598
14.0,14,1.630621
19.0,19,1.631299
13.0,13,1.631963
9.0,9,1.636978
33.0,33,1.638423
16.0,16,1.641077
18.0,18,1.648788
27.0,27,1.649477
22.0,22,1.65268
32.0,32,1.661911
26.0,26,1.665668
21.0,21,1.666351
27.0,27,1.667009
12.0,12,1.674612
19.0,19,1.678808
26.0,26,1.682658
13.0,13,1.683336
37.0,37,1.685941
11.0,11,1.690454
21.0,21,1.69236
21.0,21,1.696577
15.0,15,1.706087
24.0,24,1.706155
33.0,33,1.707394
14.0,14,1.715682
35.0,35,1.71575
20.0,20,1.720756
12.0,12,1.723407
26.0,26,1.723477
18.0,18,1.729363
11.0,11,1.730175
20.0,20,1.738527
23.0,23,1.740455
16.0,16,1.740507
17.0,17,1.740539
10.0,10,1.745185
13.0,13,1.749085
15.0,15,1.750434
10.0,10,1.756879
27.0,27,1.75818
11.0,11,1.764093
33.0,33,1.76979
17.0,17,1.773684
9.0,9,1.774819
8.0,8,1.778417
12.0,12,1.781904
47.0,47,1.785955
68.0,68,1.786569
18.0,18,1.788949
19.0,19,1.793306
15.0,15,1.795095
14.0,14,1.795147
10.0,10,1.795174
11.0,11,1.799808
23.0,23,1.808167
23.0,23,1.808227
27.0,27,1.815268
39.0,39,1.817678
19.0,19,1.819532
26.0,26,1.82366
12.0,12,1.824944
25.0,25,1.830352
21.0,21,1.832095
9.0,9,1.837544
12.0,12,1.837604
27.0,27,1.841143
30.0,30,1.841814
15.0,15,1.847887
9.0,9,1.848593
17.0,17,1.84923
12.0,12,1.857557
19.0,19,1.861408
32.0,32,1.863269
21.0,21,1.87038
16.0,16,1.872868
9.0,9,1.875706
47.0,47,1.877763
32.0,32,1.880649
16.0,16,1.885228
27.0,27,1.889151
19.0,19,1.892222
13.0,13,1.893538
30.0,30,1.895874
12.0,12,1.899506
9.0,9,1.901343
12.0,12,1.906532
24.0,24,1.907723
19.0,19,1.912543
41.0,41,1.913695
17.0,17,2.131724
14.0,14,2.137841
18.0,18,2.143968
25.0,25,2.14404
16.0,16,2.148705
45.0,45,2.152065
22.0,22,2.158725
12.0,12,2.160304
20.0,20,2.162373
14.0,14,2.169507
17.0,17,2.170207
8.0,8,2.175554
18.0,18,2.181659
30.0,30,2.182418
58.0,58,2.183138
9.0,9,2.187611
14.0,14,2.191758
8.0,8,2.193569
17.0,17,2.195406
13.0,13,2.201482
39.0,39,2.202856
14.0,14,2.212649
17.0,17,2.213376
13.0,13,2.22143
12.0,12,2.221499
46.0,46,2.225404
53.0,53,2.231842
12.0,12,2.233878
18.0,18,2.233934
7.0,7,2.238589
10.0,10,2.238655
26.0,26,2.239389
11.0,11,2.241371
15.0,15,2.249171
26.0,26,2.256907
13.0,13,2.257604
33.0,33,2.260941
38.0,38,2.266708
16.0,16,2.267462
22.0,22,2.274914
18.0,18,2.278324
26.0,26,2.291288
57.0,57,2.294184
25.0,25,2.294247
45.0,45,2.296163
9.0,9,2.300004
14.0,14,2.305045
20.0,20,2.306958
18.0,18,2.312152
19.0,19,2.320223
25.0,25,2.321966
24.0,24,2.327442
12.0,12,2.329158
8.0,8,2.334114
27.0,27,2.336826
71.0,71,2.337451
23.0,23,2.341502
11.0,11,2.344356
17.0,17,2.34725
11.0,11,2.348418
19.0,19,2.359077
27.0,27,2.360936
21.0,21,2.36155
50.0,50,2.364969
17.0,17,2.369175
18.0,18,2.371603
18.0,18,2.375943
15.0,15,2.378358
14.0,14,2.38009
8.0,8,2.380691
13.0,13,2.387967
12.0,12,2.388022
11.0,11,2.39497
28.0,28,2.39558
10.0,10,2.400629
25.0,25,2.403046
14.0,14,2.403974
20.0,20,2.412774
25.0,25,2.418403
10.0,10,2.418453
27.0,27,2.419068
99.0,99,2.420913
13.0,13,2.426812
16.0,16,2.43009
22.0,22,2.44083
36.0,36,2.441443
34.0,34,2.44283
24.0,24,2.44478
12.0,12,2.448172
14.0,14,2.450012
11.0,11,2.667471
22.0,22,2.668911
16.0,16,2.678417
20.0,20,2.682374
18.0,18,2.690418
62.0,62,2.697936
58.0,58,2.701316
33.0,33,2.705157
22.0,22,2.705912
22.0,22,2.713359
14.0,14,2.714734
14.0,14,2.715443
12.0,12,2.721259
17.0,17,2.72594
50.0,50,2.735488
22.0,22,2.736231
32.0,32,2.736998
14.0,14,2.745672
31.0,31,2.747116
26.0,26,2.753052
24.0,24,2.75312
21.0,21,2.759822
19.0,19,2.765892
31.0,31,2.768104
25.0,25,2.769904
18.0,18,2.771934
14.0,14,2.779663
17.0,17,2.78439
25.0,25,2.785836
35.0,35,2.790397
18.0,18,2.792288
26.0,26,2.801497
26.0,26,2.802811
24.0,24,2.807737
11.0,11,2.808412
33.0,33,2.811882
14.0,14,2.816876
15.0,15,2.821402
34.0,34,2.824504
10.0,10,2.827955
10.0,10,2.831103
24.0,24,2.8324
15.0,15,2.837549
12.0,12,2.838841
52.0,52,2.841938
12.0,12,2.849355
27.0,27,2.849415
24.0,24,2.852407
13.0,13,2.857303
16.0,16,2.859343
14.0,14,2.861194
15.0,15,2.86828
50.0,50,2.869577
18.0,18,2.872038
11.0,11,2.876363
32.0,32,2.877084
10.0,10,2.878285
14.0,14,2.884483
13.0,13,2.885714
19.0,19,2.888491
34.0,34,2.889158
14.0,14,2.893557
13.0,13,2.896974
10.0,10,2.900249
28.0,28,2.905129
10.0,10,2.90519
12.0,12,2.912623
41.0,41,2.915471
25.0,25,2.91668
9.0,9,2.921039
19.0,19,2.923995
17.0,17,2.931021
46.0,46,2.932776
10.0,10,2.936892
37.0,37,2.938637
26.0,26,2.939331
11.0,11,2.945539
27.0,27,2.948987
18.0,18,2.950237
34.0,34,2.957189
23.0,23,2.963179
