# {"t_start": 1558294316.129621} 
r,l,t
7.0,7,0.020712
8.0,8,0.021354
12.0,12,0.023538
9.0,9,0.026101
20.0,20,0.028339
14.0,14,0.029491
11.0,11,0.035219
15.0,15,0.03528
9.0,9,0.035308
22.0,22,0.037093
7.0,7,0.03946
8.0,8,0.040102
10.0,10,0.043021
11.0,11,0.045969
8.0,8,0.047756
15.0,15,0.04901
28.0,28,0.052033
18.0,18,0.058865
23.0,23,0.058918
22.0,22,0.060056
28.0,28,0.067118
7.0,7,0.070928
23.0,23,0.072626
27.0,27,0.073818
9.0,9,0.07757
34.0,34,0.077616
11.0,11,0.079763
16.0,16,0.079807
10.0,10,0.083257
7.0,7,0.083871
10.0,10,0.085545
15.0,15,0.086128
12.0,12,0.090429
10.0,10,0.091029
15.0,15,0.091617
13.0,13,0.093253
18.0,18,0.100902
21.0,21,0.103077
20.0,20,0.104189
26.0,26,0.104789
10.0,10,0.106407
12.0,12,0.111238
9.0,9,0.111289
13.0,13,0.111316
8.0,8,0.115748
10.0,10,0.117202
5.0,5,0.118906
20.0,20,0.122653
41.0,41,0.125984
17.0,17,0.126667
18.0,18,0.129004
10.0,10,0.132459
19.0,19,0.133834
16.0,16,0.135775
7.0,7,0.138309
12.0,12,0.140293
18.0,18,0.14035
10.0,10,0.142244
12.0,12,0.145533
14.0,14,0.150212
25.0,25,0.154544
29.0,29,0.156765
21.0,21,0.157366
10.0,10,0.162254
10.0,10,0.162869
23.0,23,0.162911
10.0,10,0.168369
27.0,27,0.170032
9.0,9,0.174949
27.0,27,0.178217
7.0,7,0.178806
20.0,20,0.179387
33.0,33,0.181678
9.0,9,0.183945
11.0,11,0.184544
8.0,8,0.187953
13.0,13,0.188598
13.0,13,0.193112
10.0,10,0.198543
24.0,24,0.199792
21.0,21,0.199839
26.0,26,0.203058
9.0,9,0.203658
8.0,8,0.204269
11.0,11,0.206045
10.0,10,0.20994
11.0,11,0.209993
13.0,13,0.21057
17.0,17,0.215431
11.0,11,0.216072
11.0,11,0.216882
14.0,14,0.218052
11.0,11,0.221808
10.0,10,0.221857
13.0,13,0.224113
7.0,7,0.225916
9.0,9,0.227096
21.0,21,0.229807
11.0,11,0.230419
8.0,8,0.230463
7.0,7,0.231064
12.0,12,0.237734
12.0,12,0.238352
17.0,17,0.240501
20.0,20,0.241619
19.0,19,0.248033
13.0,13,0.248631
23.0,23,0.250965
19.0,19,0.251018
10.0,10,0.253714
9.0,9,0.256081
14.0,14,0.25878
8.0,8,0.260488
24.0,24,0.262217
20.0,20,0.265004
13.0,13,0.266152
12.0,12,0.267269
8.0,8,0.269418
11.0,11,0.272146
9.0,9,0.272192
21.0,21,0.273821
15.0,15,0.277524
12.0,12,0.27863
13.0,13,0.279218
18.0,18,0.283666
9.0,9,0.283718
16.0,16,0.286565
12.0,12,0.290386
12.0,12,0.290437
8.0,8,0.291
24.0,24,0.292643
10.0,10,0.297953
6.0,6,0.301325
7.0,7,1.808964
27.0,27,1.809671
31.0,31,1.811567
32.0,32,1.812242
9.0,9,1.814733
10.0,10,1.816045
7.0,7,1.821008
12.0,12,1.823314
16.0,16,1.82338
24.0,24,1.827718
11.0,11,1.830224
14.0,14,1.832097
17.0,17,1.832147
6.0,6,1.835908
11.0,11,1.839031
11.0,11,1.842818
33.0,33,1.850819
13.0,13,1.850875
25.0,25,1.854608
45.0,45,1.855913
12.0,12,1.858451
10.0,10,1.860948
11.0,11,1.862888
11.0,11,1.865414
25.0,25,1.866715
11.0,11,1.868013
9.0,9,1.872283
17.0,17,1.876071
21.0,21,1.876125
8.0,8,1.877422
12.0,12,1.883931
11.0,11,1.884679
9.0,9,1.889617
9.0,9,1.890321
36.0,36,1.890999
25.0,25,1.892299
10.0,10,1.897533
13.0,13,1.898854
13.0,13,1.900751
9.0,9,1.903278
22.0,22,1.903951
11.0,11,1.907905
21.0,21,1.912195
17.0,17,1.914786
12.0,12,1.915491
8.0,8,1.92138
28.0,28,1.922114
10.0,10,1.922164
17.0,17,1.924058
