# {"t_start": 1558275588.0851572} 
r,l,t
7.0,7,0.020565
11.0,11,0.02305
16.0,16,0.026082
10.0,10,0.031865
22.0,22,0.034042
18.0,18,0.034108
7.0,7,0.040528
13.0,13,0.042257
46.0,46,0.046354
20.0,20,0.048021
13.0,13,0.049747
17.0,17,0.050361
12.0,12,0.053331
11.0,11,0.056256
15.0,15,0.059195
26.0,26,0.063261
22.0,22,0.065978
13.0,13,0.06657
24.0,24,0.069847
9.0,9,0.07142
16.0,16,0.073044
13.0,13,0.075056
8.0,8,0.075683
15.0,15,0.080755
12.0,12,0.081901
18.0,18,0.083676
19.0,19,0.086398
11.0,11,0.087004
13.0,13,0.091061
10.0,10,0.092222
13.0,13,0.094554
8.0,8,0.095765
13.0,13,0.100145
33.0,33,0.101339
16.0,16,0.10545
14.0,14,0.109466
25.0,25,0.109519
20.0,20,0.11171
9.0,9,0.114432
17.0,17,0.11501
13.0,13,0.11691
16.0,16,0.120808
12.0,12,0.121691
10.0,10,0.122928
13.0,13,0.129428
21.0,21,0.13357
18.0,18,0.133627
33.0,33,0.134784
10.0,10,0.140135
14.0,14,0.141359
28.0,28,0.145163
15.0,15,0.149623
21.0,21,0.152243
8.0,8,0.155232
18.0,18,0.156438
42.0,42,0.158259
14.0,14,0.160969
14.0,14,0.165787
19.0,19,0.171419
15.0,15,0.174362
33.0,33,0.175006
12.0,12,0.178403
11.0,11,0.181672
48.0,48,0.182859
11.0,11,0.187907
10.0,10,0.188601
25.0,25,0.189243
12.0,12,0.196991
16.0,16,0.199821
38.0,38,0.201971
26.0,26,0.204393
9.0,9,0.207328
20.0,20,0.208515
18.0,18,0.21017
15.0,15,0.213046
11.0,11,0.214694
11.0,11,0.216454
9.0,9,0.21979
26.0,26,0.222187
17.0,17,0.222837
13.0,13,0.230172
16.0,16,0.231289
21.0,21,0.231876
34.0,34,0.236893
12.0,12,0.239876
19.0,19,0.242846
18.0,18,0.243974
21.0,21,0.249292
13.0,13,0.249887
16.0,16,0.252602
10.0,10,0.25537
11.0,11,0.255428
13.0,13,0.260073
9.0,9,0.260674
41.0,41,0.262858
16.0,16,0.264493
