# {"t_start": 1558270716.9556658} 
r,l,t
15.0,15,0.024291
16.0,16,0.024963
19.0,19,0.02672
24.0,24,0.029448
14.0,14,0.032874
17.0,17,0.034035
13.0,13,0.036752
25.0,25,0.040906
16.0,16,0.042053
10.0,10,0.042649
17.0,17,0.043762
11.0,11,0.0486
16.0,16,0.050784
22.0,22,0.053174
15.0,15,0.057448
21.0,21,0.063737
12.0,12,0.064974
41.0,41,0.067913
12.0,12,0.071084
30.0,30,0.071717
22.0,22,0.077938
26.0,26,0.083187
22.0,22,0.084351
10.0,10,0.090056
34.0,34,0.090714
14.0,14,0.091326
12.0,12,0.09741
37.0,37,0.099114
16.0,16,0.099163
17.0,17,0.1008
16.0,16,0.108096
17.0,17,0.108714
9.0,9,0.113723
23.0,23,0.113777
15.0,15,0.122341
28.0,28,0.124192
23.0,23,0.12702
10.0,10,0.128241
56.0,56,0.129813
15.0,15,0.133542
11.0,11,0.134168
12.0,12,0.135807
11.0,11,0.136413
11.0,11,0.140495
13.0,13,0.141102
14.0,14,0.143925
8.0,8,0.14522
16.0,16,0.151388
25.0,25,0.152122
12.0,12,0.15217
18.0,18,0.157812
12.0,12,0.160262
13.0,13,0.160962
17.0,17,0.163233
15.0,15,0.167748
12.0,12,0.171161
20.0,20,0.173769
14.0,14,0.17661
31.0,31,0.180495
17.0,17,0.181144
15.0,15,0.182345
20.0,20,0.187809
13.0,13,0.188515
21.0,21,0.19427
11.0,11,0.196654
30.0,30,0.201499
14.0,14,0.202649
27.0,27,0.205669
11.0,11,0.211785
28.0,28,0.213071
25.0,25,0.216204
26.0,26,0.21791
13.0,13,0.219591
13.0,13,0.227226
27.0,27,0.228972
20.0,20,0.229689
36.0,36,0.237632
19.0,19,0.238957
25.0,25,0.244531
15.0,15,0.246228
17.0,17,0.248407
12.0,12,0.251107
40.0,40,0.25221
21.0,21,0.258045
15.0,15,0.259781
10.0,10,0.26525
18.0,18,0.267933
31.0,31,0.269563
43.0,43,0.272406
18.0,18,0.275451
13.0,13,0.275509
8.0,8,0.279771
10.0,10,0.280898
24.0,24,0.283064
20.0,20,0.283657
13.0,13,0.286991
14.0,14,0.288917
15.0,15,0.292365
25.0,25,0.297467
17.0,17,0.298603
12.0,12,0.299207
25.0,25,0.301422
18.0,18,0.308736
20.0,20,0.308795
19.0,19,1.242361
28.0,28,1.245699
14.0,14,1.247694
15.0,15,1.252093
14.0,14,1.256609
36.0,36,1.261764
17.0,17,1.263052
17.0,17,1.267375
38.0,38,1.2699
13.0,13,1.269954
21.0,21,1.283286
27.0,27,1.284616
41.0,41,1.289146
33.0,33,1.291284
10.0,10,1.291345
15.0,15,1.293279
15.0,15,1.303245
29.0,29,1.310596
37.0,37,1.313798
36.0,36,1.315103
17.0,17,1.321469
14.0,14,1.324339
37.0,37,1.32753
25.0,25,1.330096
12.0,12,1.332051
9.0,9,1.333347
21.0,21,1.335346
13.0,13,1.340113
18.0,18,1.345921
17.0,17,1.346673
22.0,22,1.352362
14.0,14,1.357285
24.0,24,1.358049
16.0,16,1.358102
10.0,10,1.365014
21.0,21,1.36778
17.0,17,1.369117
20.0,20,1.37812
21.0,21,1.381362
23.0,23,1.383933
42.0,42,1.38584
18.0,18,1.38975
15.0,15,1.391179
12.0,12,1.391885
9.0,9,1.39193
18.0,18,1.402595
18.0,18,1.403329
29.0,29,1.408567
27.0,27,1.409259
20.0,20,1.415428
22.0,22,1.421516
25.0,25,1.422928
8.0,8,1.426334
44.0,44,1.428608
20.0,20,1.433963
37.0,37,1.436358
21.0,21,1.438261
29.0,29,1.445145
20.0,20,1.445769
18.0,18,1.456717
19.0,19,1.456779
36.0,36,1.457905
35.0,35,1.459019
13.0,13,1.465537
12.0,12,1.471968
24.0,24,1.472728
31.0,31,1.474624
32.0,32,1.475255
9.0,9,1.478131
14.0,14,1.483632
37.0,37,1.497667
54.0,54,1.504972
50.0,50,1.508676
55.0,55,1.516059
14.0,14,1.5167
34.0,34,1.517885
26.0,26,1.520363
12.0,12,1.523493
16.0,16,1.526458
19.0,19,1.529348
18.0,18,1.531095
11.0,11,1.535796
24.0,24,1.537701
22.0,22,1.539671
14.0,14,1.544918
11.0,11,1.544979
14.0,14,1.548379
12.0,12,1.551809
34.0,34,1.551859
19.0,19,1.782019
33.0,33,1.787668
42.0,42,1.790235
12.0,12,1.791236
43.0,43,1.800444
15.0,15,1.801853
17.0,17,1.803845
30.0,30,1.810257
21.0,21,1.814827
15.0,15,1.820061
11.0,11,1.822164
37.0,37,1.828875
16.0,16,1.830908
44.0,44,1.831665
11.0,11,1.839843
19.0,19,1.845083
29.0,29,1.85001
14.0,14,1.850079
41.0,41,1.851446
13.0,13,1.854116
12.0,12,1.85831
14.0,14,1.860998
22.0,22,1.864914
21.0,21,1.86823
14.0,14,1.874517
26.0,26,1.876104
31.0,31,1.882339
13.0,13,1.883919
13.0,13,1.885429
15.0,15,1.893542
15.0,15,1.895094
12.0,12,1.901554
49.0,49,1.902833
18.0,18,1.906629
38.0,38,1.910963
10.0,10,1.917128
24.0,24,1.921434
31.0,31,1.922268
10.0,10,1.923675
37.0,37,1.92496
13.0,13,1.930455
27.0,27,1.93833
16.0,16,1.940451
29.0,29,1.941791
11.0,11,1.947375
15.0,15,1.951234
11.0,11,1.958283
55.0,55,1.959555
36.0,36,1.961318
19.0,19,1.970247
53.0,53,1.979786
15.0,15,1.988583
54.0,54,1.990634
11.0,11,1.996796
16.0,16,1.997986
13.0,13,2.006112
66.0,66,2.010087
27.0,27,2.013011
12.0,12,2.01306
88.0,88,2.013676
19.0,19,2.020964
13.0,13,2.021012
16.0,16,2.022453
28.0,28,2.029287
27.0,27,2.036699
28.0,28,2.037312
18.0,18,2.039829
14.0,14,2.047852
45.0,45,2.048483
24.0,24,2.05076
32.0,32,2.056138
27.0,27,2.064511
37.0,37,2.069583
32.0,32,2.069633
31.0,31,2.074433
16.0,16,2.079868
31.0,31,2.08348
13.0,13,2.087468
24.0,24,2.089499
38.0,38,2.093034
17.0,17,2.093665
8.0,8,2.308355
18.0,18,2.310355
15.0,15,2.318224
13.0,13,2.318934
44.0,44,2.325668
35.0,35,2.325738
13.0,13,2.327069
15.0,15,2.329099
14.0,14,2.338776
20.0,20,2.340998
29.0,29,2.345616
35.0,35,2.349586
28.0,28,2.359549
33.0,33,2.360951
18.0,18,2.361659
25.0,25,2.36238
21.0,21,2.373508
21.0,21,2.376249
25.0,25,2.377651
10.0,10,2.380408
44.0,44,2.391028
21.0,21,2.391774
25.0,25,2.393151
21.0,21,2.394501
36.0,36,2.414739
40.0,40,2.418111
41.0,41,2.420135
13.0,13,2.428753
18.0,18,2.430161
38.0,38,2.439721
21.0,21,2.442349
10.0,10,2.448504
31.0,31,2.449794
88.0,88,2.451692
39.0,39,2.46429
32.0,32,2.468643
10.0,10,2.4706
35.0,35,2.471966
33.0,33,2.472797
19.0,19,2.484996
30.0,30,2.488715
29.0,29,2.491412
39.0,39,2.496269
19.0,19,2.497501
17.0,17,2.49925
18.0,18,2.502124
10.0,10,2.505135
18.0,18,2.508315
12.0,12,2.512277
18.0,18,2.512897
13.0,13,2.515705
15.0,15,2.524482
55.0,55,2.5285
30.0,30,2.529695
39.0,39,2.537869
32.0,32,2.545508
27.0,27,2.547796
29.0,29,2.547846
21.0,21,2.550174
14.0,14,2.556119
18.0,18,2.558438
28.0,28,2.561831
26.0,26,2.565226
27.0,27,2.573869
41.0,41,2.579457
43.0,43,2.586303
26.0,26,2.588643
20.0,20,2.5913
46.0,46,2.591973
16.0,16,2.59597
13.0,13,2.596602
22.0,22,2.604012
22.0,22,2.609433
30.0,30,2.609495
32.0,32,2.614524
13.0,13,2.616824
22.0,22,2.616873
17.0,17,2.619169
15.0,15,2.834475
15.0,15,2.844588
39.0,39,2.853032
46.0,46,2.857847
44.0,44,2.859203
33.0,33,2.8665
22.0,22,2.867885
14.0,14,2.86861
22.0,22,2.872589
20.0,20,2.88195
20.0,20,2.885956
34.0,34,2.89072
24.0,24,2.897889
48.0,48,2.89861
36.0,36,2.915078
11.0,11,2.922363
46.0,46,2.929883
58.0,58,2.938439
31.0,31,2.944702
25.0,25,2.948157
95.0,95,2.951519
22.0,22,2.953581
17.0,17,2.959429
21.0,21,2.965037
33.0,33,2.966329
20.0,20,2.971842
12.0,12,2.972543
19.0,19,2.97833
12.0,12,2.979616
12.0,12,2.98031
45.0,45,2.982322
14.0,14,2.989142
24.0,24,2.993578
21.0,21,2.995499
31.0,31,2.999227
17.0,17,2.99991
20.0,20,3.006175
13.0,13,3.007612
11.0,11,3.014387
26.0,26,3.016412
33.0,33,3.016465
19.0,19,3.018279
22.0,22,3.027682
27.0,27,3.032629
32.0,32,3.035735
37.0,37,3.040655
23.0,23,3.04186
15.0,15,3.041907
26.0,26,3.050964
21.0,21,3.053946
33.0,33,3.062383
13.0,13,3.063055
26.0,26,3.067578
46.0,46,3.068839
13.0,13,3.070145
17.0,17,3.073339
10.0,10,3.075123
14.0,14,3.076305
8.0,8,3.078048
14.0,14,3.083186
22.0,22,3.088966
35.0,35,3.091039
13.0,13,3.091101
14.0,14,3.097323
23.0,23,3.104243
24.0,24,3.104883
16.0,16,3.113625
31.0,31,3.115496
20.0,20,3.116701
66.0,66,3.116748
17.0,17,3.126744
26.0,26,3.130911
30.0,30,3.13159
31.0,31,3.135075
15.0,15,3.139942
33.0,33,3.366827
47.0,47,3.366902
48.0,48,3.373024
36.0,36,3.374445
13.0,13,3.375785
15.0,15,3.383054
26.0,26,3.384468
17.0,17,3.387187
14.0,14,3.392658
23.0,23,3.399939
39.0,39,3.400679
26.0,26,3.410033
20.0,20,3.413351
21.0,21,3.427203
64.0,64,3.429887
12.0,12,3.435098
54.0,54,3.436542
52.0,52,3.444519
21.0,21,3.449439
34.0,34,3.453505
11.0,11,3.457737
29.0,29,3.46535
13.0,13,3.466695
45.0,45,3.468083
16.0,16,3.478914
24.0,24,3.481694
27.0,27,3.48502
9.0,9,3.490905
17.0,17,3.492839
30.0,30,3.498525
72.0,72,3.501768
26.0,26,3.507481
25.0,25,3.508747
20.0,20,3.514471
24.0,24,3.522645
40.0,40,3.524043
22.0,22,3.528451
13.0,13,3.531017
37.0,37,3.532316
25.0,25,3.539848
30.0,30,3.549572
33.0,33,3.552545
42.0,42,3.554347
11.0,11,3.560949
50.0,50,3.569588
35.0,35,3.570229
28.0,28,3.578651
13.0,13,3.579273
22.0,22,3.584176
52.0,52,3.584841
32.0,32,3.59769
