AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
17.53,0.5007897019386292,0.49921029806137085,17.53,0.6931398510932922,-7.9393680771922e-06,1,67,67.0,0.0011998857371509075,7,7.0,-0.00028799151186831295,1.9999860525131226,10.448401791661727,10.448401791661727,115,2000,191.97134399414062
20.82,0.5108088254928589,0.4891911745071411,20.82,0.6922008395195007,-0.0003993119649821075,2,58,58.0,0.0007389287347905338,8,8.0,0.0013738999841734767,1.9981098175048828,10.579584112808972,10.579584112808972,210,4000,199.32542419433594
20.82,0.5074965953826904,0.49250328540802,20.82,0.6900176405906677,-0.0011227659263082224,3,59,59.0,0.0009411780629307032,7,7.0,0.006092386320233345,1.9937689304351807,11.293697357375926,11.293697357375926,305,6000,155.81092834472656
20.35,0.5122017860412598,0.48779821395874023,20.35,0.6858415603637695,-0.0025914599889622636,4,74,74.0,0.0010243257274851203,8,8.0,0.003981524147093296,1.9855360984802246,11.662225345104595,11.662225345104595,405,8000,121.5488052368164
21.43,0.5091067552566528,0.4908932149410248,21.43,0.6816158890724182,0.007759447959090671,5,96,96.0,0.0010135021293535829,7,7.0,0.006793169770389795,1.9772961139678955,12.721835559383718,12.721835559383718,495,10000,118.82176971435547
24.8,0.5095329880714417,0.49046701192855835,24.8,0.6743957996368408,0.004726273014317051,6,104,104.0,0.001106910058297217,7,7.0,0.01230653002858162,1.9634814262390137,17.14934401077779,17.14934401077779,573,12000,169.05804443359375
25.61,0.4979996681213379,0.5020003914833069,25.61,0.6669952869415283,0.04116346804943283,7,71,71.0,0.001168588176369667,9,9.0,0.006652211304754019,1.9493873119354248,15.33094582861736,15.33094582861736,651,14000,125.03369140625
23.82,0.505470335483551,0.49452975392341614,23.82,0.6567612886428833,0.07165381789083569,8,88,88.0,0.0011719322064891458,9,9.0,0.013060159981250763,1.9305791854858398,13.505095334724595,13.505095334724595,734,16000,116.96057891845703
27.06,0.4894222319126129,0.5105776190757751,27.06,0.6496986150741577,0.06658485145889526,9,89,89.0,0.0011810885043814778,9,9.0,0.010975196957588196,1.9174604415893555,16.837351335646588,16.837351335646588,805,18000,139.3640899658203
29.95,0.4863266944885254,0.5136734843254089,29.95,0.6381279230117798,0.07524865144477588,10,89,89.0,0.001169118331745267,9,9.0,0.01277982909232378,1.8970551490783691,18.383892406125533,18.383892406125533,865,20000,146.37606811523438
31.28,0.502196729183197,0.49780330061912537,31.28,0.6271170377731323,0.047140904194879374,11,137,137.0,0.001088355085812509,7,7.0,0.012503257021307945,1.8777910470962524,19.563271710018242,19.563271710018242,924,22000,219.4685821533203
34.47,0.5000790953636169,0.49992093443870544,34.47,0.6107637286186218,0.06332599654921733,12,137,137.0,0.0009390115737915039,7,7.0,0.011042903177440166,1.849477767944336,22.600643796139966,22.600643796139966,982,24000,164.7442169189453
31.81,0.513238787651062,0.4867613911628723,31.81,0.6075093746185303,0.0782415544490438,13,99,99.0,0.0009023239254020154,8,8.0,0.022498536854982376,1.8434606790542603,16.64854047657031,16.64854047657031,1046,26000,153.02713012695312
34.83,0.48968032002449036,0.5103196501731873,34.83,0.5939821600914001,0.11688973802593094,14,99,99.0,0.0008965390152297914,9,9.0,0.0413687601685524,1.8211865425109863,18.76755444910178,18.76755444910178,1098,28000,164.89776611328125
38.1,0.4905737340450287,0.5094261765480042,38.1,0.5821015238761902,0.0923333326248682,15,105,105.0,0.0008215646957978606,10,10.0,0.019196052104234695,1.8017301559448242,21.141665024306864,21.141665024306864,1153,30000,183.87322998046875
39.38,0.519684374332428,0.48031532764434814,39.38,0.5576847195625305,0.09914951347691825,16,117,117.0,0.0008531799539923668,10,10.0,0.04101284593343735,1.7619800567626953,23.670563998350357,23.670563998350357,1198,32000,254.46029663085938
41.67,0.514272928237915,0.485726922750473,41.67,0.5610102415084839,0.11111652629368607,17,117,117.0,0.0007976044435054064,11,11.0,0.01614161767065525,1.7686293125152588,23.093312884902417,23.093312884902417,1248,34000,199.8753204345703
41.79,0.4998948574066162,0.5001052021980286,41.79,0.5526121258735657,0.11512396941031244,18,112,112.0,0.0008065685979090631,13,13.0,0.027730336412787437,1.7543103694915771,20.073512398182835,20.073512398182835,1295,36000,176.76177978515625
41.62,0.49744126200675964,0.502558708190918,41.62,0.5344288945198059,0.10077180072171765,19,134,134.0,0.000586156384088099,12,12.0,0.003168281400576234,1.7258660793304443,22.52011545263478,22.52011545263478,1342,38000,257.0955505371094
45.15,0.49259158968925476,0.5074084401130676,45.15,0.5292255282402039,0.15553591198688432,20,134,134.0,0.0004755076370202005,12,12.0,0.03684245049953461,1.7182791233062744,25.30074109586516,25.30074109586516,1383,40000,213.05274963378906
48.34,0.4710184633731842,0.5289818048477173,48.34,0.5124613642692566,0.11008332810589716,21,134,134.0,0.00043410988291725516,15,15.0,0.02758786268532276,1.6922134160995483,23.941687492739522,23.941687492739522,1422,42000,263.9417724609375
51.09,0.48857545852661133,0.511424720287323,51.09,0.5101487636566162,0.16664196228534744,22,166,166.0,0.00034365535248070955,11,11.0,0.027282672002911568,1.6891018152236938,28.50055964362805,28.50055964362805,1459,44000,244.32992553710938
51.89,0.5192169547080994,0.480783075094223,51.89,0.5018634796142578,0.1550607801278121,23,166,166.0,0.00031617708737030625,11,11.0,0.03163667768239975,1.6761271953582764,29.331858106843484,29.331858106843484,1499,46000,247.0026397705078
50.07,0.49258553981781006,0.5074144601821899,50.07,0.4854508638381958,0.24954956489413516,24,130,130.0,0.00029791801352985203,15,15.0,0.012992650270462036,1.6514642238616943,23.79464435540065,23.79464435540065,1541,48000,166.16958618164062
49.76,0.5088008046150208,0.4911992847919464,49.76,0.4879562556743622,0.07098853674273675,25,204,204.0,0.0002458920353092253,15,15.0,0.014670434407889843,1.6562927961349487,27.020037009597154,27.020037009597154,1579,50000,361.65386962890625
53.45,0.4945114552974701,0.5054887533187866,53.45,0.4791346788406372,0.3146712312445563,26,204,204.0,0.00027102927560918033,9,9.0,0.03815726563334465,1.642963171005249,27.21263493306005,27.21263493306005,1615,52000,162.34051513671875
53.14,0.46796566247940063,0.5320340394973755,53.14,0.4848426580429077,0.24717168809080492,27,204,204.0,0.00021025929891038686,9,9.0,0.018489377573132515,1.6516793966293335,27.441945995136713,27.441945995136713,1650,54000,211.38951110839844
57.15,0.49989303946495056,0.5001069903373718,57.15,0.4814322590827942,0.29526063398967006,28,142,142.0,0.0002170232037315145,9,9.0,0.019410010427236557,1.646310806274414,25.519551328344313,25.519551328344313,1681,56000,237.65904235839844
59.29,0.5089221596717834,0.49107781052589417,59.29,0.46877753734588623,0.26493412365855185,29,160,160.0,0.00018995149002876133,13,13.0,0.031118543818593025,1.6280527114868164,31.132393097865126,31.132393097865126,1717,58000,291.7693176269531
