# {"t_start": 1558154269.607271} 
r,l,t
14.0,14,0.043162
15.0,15,0.044058
18.0,18,0.046139
10.0,10,0.050221
25.0,25,0.051005
15.0,15,0.056645
11.0,11,0.058114
11.0,11,0.058908
9.0,9,0.062914
9.0,9,0.068832
16.0,16,0.069578
24.0,24,0.07417
46.0,46,0.075568
12.0,12,0.076986
20.0,20,0.083145
12.0,12,0.085255
15.0,15,0.086014
12.0,12,0.093248
13.0,13,0.094663
32.0,32,0.096047
16.0,16,0.103851
13.0,13,0.1046
13.0,13,0.112433
14.0,14,0.113801
31.0,31,0.115208
49.0,49,0.115945
13.0,13,0.124541
17.0,17,0.125278
20.0,20,0.126005
9.0,9,0.130624
11.0,11,0.133268
30.0,30,0.135515
12.0,12,0.140846
31.0,31,0.15242
17.0,17,0.153867
41.0,41,0.153922
35.0,35,0.160104
19.0,19,0.166693
22.0,22,0.168734
12.0,12,0.176573
38.0,38,0.177964
30.0,30,0.180015
23.0,23,0.182094
15.0,15,0.188048
12.0,12,0.190099
22.0,22,0.19149
18.0,18,0.19224
15.0,15,0.198119
11.0,11,0.198939
12.0,12,0.206365
29.0,29,0.209692
21.0,21,0.212994
16.0,16,0.220166
16.0,16,0.223482
51.0,51,0.226226
12.0,12,0.228248
34.0,34,0.228981
11.0,11,0.235186
18.0,18,0.238055
11.0,11,0.239059
23.0,23,0.2492
14.0,14,0.250621
25.0,25,0.266933
38.0,38,0.266994
29.0,29,0.268349
44.0,44,0.268404
8.0,8,0.273654
15.0,15,0.278242
29.0,29,0.286179
14.0,14,0.28757
33.0,33,0.289021
15.0,15,0.299055
42.0,42,0.301736
25.0,25,0.304453
16.0,16,0.309759
15.0,15,0.311811
39.0,39,0.31254
10.0,10,0.316565
14.0,14,0.321209
30.0,30,0.32464
18.0,18,0.328723
28.0,28,0.331478
16.0,16,0.332232
14.0,14,0.334267
13.0,13,0.340531
9.0,9,0.340591
21.0,21,0.34709
14.0,14,0.351479
39.0,39,0.358447
17.0,17,0.361541
17.0,17,0.372597
30.0,30,0.373337
51.0,51,0.377913
34.0,34,1.346866
14.0,14,1.348659
20.0,20,1.358258
28.0,28,1.35833
15.0,15,1.359889
16.0,16,1.371694
37.0,37,1.374715
33.0,33,1.383299
16.0,16,1.384246
9.0,9,1.391319
13.0,13,1.39498
50.0,50,1.397598
13.0,13,1.407201
22.0,22,1.411652
34.0,34,1.416738
61.0,61,1.421892
22.0,22,1.427904
26.0,26,1.43641
13.0,13,1.437943
42.0,42,1.438771
9.0,9,1.445808
16.0,16,1.448882
41.0,41,1.453396
22.0,22,1.455126
19.0,19,1.46349
12.0,12,1.464324
28.0,28,1.467326
15.0,15,1.475462
20.0,20,1.478712
34.0,34,1.479574
18.0,18,1.481181
10.0,10,1.486294
29.0,29,1.50094
29.0,29,1.502488
10.0,10,1.508363
31.0,31,1.509203
47.0,47,1.510668
25.0,25,1.520134
18.0,18,1.521594
20.0,20,1.52234
19.0,19,1.523698
18.0,18,1.533626
38.0,38,1.545841
23.0,23,1.549341
46.0,46,1.554603
24.0,24,1.562451
23.0,23,1.565197
64.0,64,1.565945
29.0,29,1.574189
19.0,19,1.578359
26.0,26,1.579717
10.0,10,1.581078
12.0,12,1.587473
37.0,37,1.589456
26.0,26,1.595561
18.0,18,1.599517
35.0,35,1.604116
22.0,22,1.618987
30.0,30,1.619731
56.0,56,1.626958
13.0,13,1.62843
62.0,62,1.637846
16.0,16,1.639869
40.0,40,1.646629
10.0,10,1.646701
14.0,14,1.647701
42.0,42,1.656258
16.0,16,1.657628
20.0,20,1.661546
27.0,27,1.665552
15.0,15,1.668483
17.0,17,1.673066
25.0,25,1.673817
14.0,14,1.677956
12.0,12,1.681297
24.0,24,1.682035
26.0,26,1.694967
25.0,25,1.697812
42.0,42,1.701798
19.0,19,2.057051
25.0,25,2.064414
20.0,20,2.065275
15.0,15,2.068355
16.0,16,2.078752
17.0,17,2.082568
73.0,73,2.084203
