# {"t_start": 1558369440.62336} 
r,l,t
13.0,13,0.026218
17.0,17,0.029022
18.0,18,0.029741
34.0,34,0.040229
22.0,22,0.044064
31.0,31,0.046608
31.0,31,0.049337
9.0,9,0.05025
18.0,18,0.052307
8.0,8,0.056897
16.0,16,0.066686
33.0,33,0.067418
28.0,28,0.067468
10.0,10,0.073103
41.0,41,0.07432
14.0,14,0.075493
24.0,24,0.080623
13.0,13,0.082167
12.0,12,0.082904
12.0,12,0.088113
42.0,42,0.098251
21.0,21,0.100828
31.0,31,0.100883
34.0,34,0.103046
13.0,13,0.105903
11.0,11,0.107046
13.0,13,0.108247
10.0,10,0.111932
22.0,22,0.116519
17.0,17,0.117694
10.0,10,0.118275
19.0,19,0.119899
11.0,11,0.122821
14.0,14,0.126454
16.0,16,0.129801
13.0,13,0.138038
21.0,21,0.139866
40.0,40,0.142486
34.0,34,0.144404
10.0,10,0.146382
14.0,14,0.147018
17.0,17,0.153279
11.0,11,0.153971
28.0,28,0.163886
15.0,15,0.164531
27.0,27,0.165137
17.0,17,0.166351
13.0,13,0.17385
16.0,16,0.177276
17.0,17,0.179289
10.0,10,0.181198
27.0,27,0.183027
13.0,13,0.187217
17.0,17,0.187944
20.0,20,0.195022
19.0,19,0.198245
13.0,13,0.202339
38.0,38,0.203732
32.0,32,0.208553
17.0,17,0.210345
18.0,18,0.215846
14.0,14,0.216835
16.0,16,0.220181
31.0,31,0.223157
18.0,18,0.227638
18.0,18,0.230414
20.0,20,0.239556
36.0,36,0.244208
48.0,48,0.244885
28.0,28,0.24731
12.0,12,0.252613
16.0,16,0.254528
15.0,15,0.256906
10.0,10,0.260257
40.0,40,0.264038
21.0,21,0.265537
21.0,21,0.269708
17.0,17,0.270866
13.0,13,0.273241
17.0,17,0.274462
14.0,14,0.277768
12.0,12,0.281174
9.0,9,0.282987
23.0,23,0.284162
19.0,19,0.284205
10.0,10,0.290548
18.0,18,0.294808
11.0,11,0.296514
26.0,26,0.298257
10.0,10,0.301998
20.0,20,0.305965
13.0,13,0.309405
50.0,50,0.309992
28.0,28,0.314137
17.0,17,0.315786
22.0,22,0.322608
18.0,18,0.324349
29.0,29,0.326109
25.0,25,1.442052
16.0,16,1.446317
25.0,25,1.450643
13.0,13,1.451415
25.0,25,1.454648
13.0,13,1.45533
13.0,13,1.459018
17.0,17,1.469521
27.0,27,1.472137
33.0,33,1.472193
30.0,30,1.473476
12.0,12,1.479872
23.0,23,1.48462
20.0,20,1.485366
13.0,13,1.488626
9.0,9,1.490597
29.0,29,1.492505
15.0,15,1.495013
20.0,20,1.501517
32.0,32,1.51578
40.0,40,1.516555
40.0,40,1.518629
21.0,21,1.530068
54.0,54,1.536497
45.0,45,1.547502
17.0,17,1.547569
11.0,11,1.554893
38.0,38,1.55496
71.0,71,1.561742
13.0,13,1.56304
35.0,35,1.570016
13.0,13,1.571487
27.0,27,1.572199
28.0,28,1.581268
12.0,12,1.581334
20.0,20,1.585921
15.0,15,1.593322
11.0,11,1.595282
23.0,23,1.61043
54.0,54,1.611186
27.0,27,1.614647
10.0,10,1.617147
25.0,25,1.625987
71.0,71,1.630638
39.0,39,1.63895
22.0,22,1.639605
39.0,39,1.641347
21.0,21,1.643635
13.0,13,1.646788
15.0,15,1.64862
17.0,17,1.651649
17.0,17,1.654453
9.0,9,1.657451
14.0,14,1.657505
19.0,19,1.668346
24.0,24,1.671547
35.0,35,1.674974
14.0,14,1.676791
51.0,51,1.67748
19.0,19,1.682731
23.0,23,1.690757
25.0,25,1.692511
32.0,32,1.694252
16.0,16,1.700038
14.0,14,1.70077
33.0,33,1.702702
26.0,26,1.716361
31.0,31,1.721441
38.0,38,1.723668
49.0,49,1.724397
13.0,13,1.725033
17.0,17,1.735521
21.0,21,1.736802
28.0,28,1.740052
32.0,32,1.74523
12.0,12,1.747868
20.0,20,1.750509
23.0,23,1.970452
21.0,21,1.97193
29.0,29,1.971982
53.0,53,1.979308
13.0,13,1.980052
15.0,15,1.982713
23.0,23,1.988111
18.0,18,1.991486
19.0,19,1.99286
26.0,26,2.008526
34.0,34,2.015151
60.0,60,2.022375
53.0,53,2.023115
12.0,12,2.023166
9.0,9,2.028396
9.0,9,2.029125
37.0,37,2.033116
31.0,31,2.043416
22.0,22,2.043478
17.0,17,2.044199
34.0,34,2.050707
14.0,14,2.05334
16.0,16,2.05405
17.0,17,2.062155
28.0,28,2.062216
29.0,29,2.074108
21.0,21,2.076829
39.0,39,2.080272
21.0,21,2.089012
49.0,49,2.096878
23.0,23,2.097018
14.0,14,2.099269
12.0,12,2.104787
12.0,12,2.104842
43.0,43,2.106751
11.0,11,2.111718
21.0,21,2.112394
13.0,13,2.114868
12.0,12,2.119214
12.0,12,2.119898
27.0,27,2.121771
17.0,17,2.125512
19.0,19,2.131682
21.0,21,2.13235
13.0,13,2.133628
25.0,25,2.137221
19.0,19,2.14507
26.0,26,2.147587
20.0,20,2.149493
20.0,20,2.16115
30.0,30,2.162982
29.0,29,2.164768
19.0,19,2.173968
29.0,29,2.178184
86.0,86,2.183508
20.0,20,2.185721
17.0,17,2.188144
12.0,12,2.196807
17.0,17,2.197541
56.0,56,2.199525
30.0,30,2.203768
13.0,13,2.205494
9.0,9,2.209183
18.0,18,2.209233
24.0,24,2.214263
12.0,12,2.216178
25.0,25,2.220294
14.0,14,2.2227
17.0,17,2.226265
12.0,12,2.229671
24.0,24,2.234306
48.0,48,2.237177
30.0,30,2.246792
22.0,22,2.246843
19.0,19,2.248118
10.0,10,2.252582
12.0,12,2.254861
20.0,20,2.258414
18.0,18,2.262875
67.0,67,2.265794
22.0,22,2.272726
15.0,15,2.273636
14.0,14,2.27487
15.0,15,2.282519
16.0,16,2.283731
46.0,46,2.284326
22.0,22,2.289154
15.0,15,2.515204
33.0,33,2.525725
23.0,23,2.525797
33.0,33,2.527434
21.0,21,2.53065
12.0,12,2.534809
13.0,13,2.53571
17.0,17,2.542776
25.0,25,2.545505
11.0,11,2.550135
19.0,19,2.557976
15.0,15,2.559968
38.0,38,2.561361
39.0,39,2.561412
15.0,15,2.568125
13.0,13,2.570186
15.0,15,2.570244
15.0,15,2.571614
11.0,11,2.577504
16.0,16,2.582112
21.0,21,2.58217
13.0,13,2.58736
10.0,10,2.594775
22.0,22,2.598773
26.0,26,2.601729
66.0,66,2.616266
36.0,36,2.618881
31.0,31,2.619606
32.0,32,2.623495
15.0,15,2.629866
14.0,14,2.633251
11.0,11,2.636972
31.0,31,2.637688
14.0,14,2.645672
17.0,17,2.648126
46.0,46,2.65004
23.0,23,2.659767
18.0,18,2.661062
45.0,45,2.66111
25.0,25,2.663599
17.0,17,2.671851
28.0,28,2.678775
32.0,32,2.683667
10.0,10,2.684967
25.0,25,2.687616
11.0,11,2.692002
62.0,62,2.698623
13.0,13,2.699816
25.0,25,2.703115
13.0,13,2.706629
23.0,23,2.717344
19.0,19,2.718947
65.0,65,2.724596
54.0,54,2.734902
28.0,28,2.737714
20.0,20,2.738728
33.0,33,2.74032
25.0,25,2.754724
18.0,18,2.754784
33.0,33,2.763432
38.0,38,2.765996
20.0,20,2.769092
14.0,14,2.775815
8.0,8,2.776653
32.0,32,2.779082
43.0,43,2.797903
31.0,31,2.800367
36.0,36,2.800426
43.0,43,2.805623
11.0,11,2.808052
15.0,15,2.808704
17.0,17,2.818154
26.0,26,2.81885
20.0,20,2.822765
25.0,25,2.826539
22.0,22,2.833622
19.0,19,2.845544
37.0,37,2.850913
52.0,52,3.071307
15.0,15,3.074658
18.0,18,3.0816
15.0,15,3.085917
69.0,69,3.090949
27.0,27,3.094924
21.0,21,3.104529
17.0,17,3.105293
15.0,15,3.106129
12.0,12,3.116859
24.0,24,3.11795
17.0,17,3.120772
25.0,25,3.136562
24.0,24,3.136635
10.0,10,3.144377
62.0,62,3.164238
15.0,15,3.165861
33.0,33,3.172787
60.0,60,3.177277
16.0,16,3.179037
12.0,12,3.187283
20.0,20,3.194423
33.0,33,3.198103
12.0,12,3.205904
60.0,60,3.208934
28.0,28,3.213041
11.0,11,3.216391
16.0,16,3.21645
14.0,14,3.222565
12.0,12,3.224793
20.0,20,3.244691
90.0,90,3.254231
51.0,51,3.256775
21.0,21,3.257998
14.0,14,3.26497
63.0,63,3.269323
26.0,26,3.270033
14.0,14,3.27383
18.0,18,3.282045
43.0,43,3.285968
19.0,19,3.287795
30.0,30,3.290399
15.0,15,3.295755
13.0,13,3.298051
27.0,27,3.30007
21.0,21,3.300764
13.0,13,3.307851
20.0,20,3.309883
12.0,12,3.319066
33.0,33,3.332498
46.0,46,3.335379
