AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
18.75,0.5002706050872803,0.49972936511039734,18.75,0.6931465268135071,3.279381100573797e-05,1,84,84.0,0.0008995009702630341,7,7.0,1.9999998807907104,10.886115009497189,10.886115009497189,106,2000,219.20567321777344
19.44,0.5005174875259399,0.4994824528694153,19.44,0.6921818852424622,0.003132813891971953,2,77,77.0,0.0023042699322104454,8,8.0,1.9980716705322266,11.164515215628487,11.164515215628487,209,4000,206.55075073242188
20.17,0.5030043125152588,0.4969956874847412,20.17,0.6879732608795166,-0.010131463350958603,3,61,61.0,0.0007484229863621294,7,7.0,1.9897100925445557,10.652750818450604,10.652750818450604,303,6000,164.67935180664062
23.2,0.5056942701339722,0.49430567026138306,23.2,0.6843767762184143,0.0016854601754343612,4,71,71.0,0.0011021053651347756,8,8.0,1.9826161861419678,12.863125592172379,12.863125592172379,390,8000,158.9051513671875
23.32,0.4981793463230133,0.5018205642700195,23.32,0.6777625679969788,0.008122287418107277,5,70,70.0,0.0011372657027095556,7,7.0,1.9697191715240479,12.811619725858241,12.811619725858241,475,10000,120.31517028808594
25.41,0.49676916003227234,0.5032307505607605,25.41,0.6692900657653809,0.011367500205459402,6,87,87.0,0.0010503266239538789,8,8.0,1.9534270763397217,14.821669946399426,14.821669946399426,554,12000,137.8671417236328
26.84,0.5057795643806458,0.49422040581703186,26.84,0.6613785624504089,0.025548108353347976,7,94,94.0,0.0010901964269578457,8,8.0,1.9384453296661377,16.486188158576866,16.486188158576866,625,14000,175.47940063476562
28.29,0.5220417380332947,0.4779581129550934,28.29,0.6501821279525757,0.0463432050768281,8,111,111.0,0.0009153996361419559,8,8.0,1.9176055192947388,19.104604157113545,19.104604157113545,696,16000,150.3212432861328
32.36,0.5105990171432495,0.4894009828567505,32.36,0.6476776003837585,0.08288752337988858,9,114,114.0,0.0011021927930414677,7,7.0,1.9133697748184204,21.422194098644518,21.422194098644518,753,18000,224.08302307128906
34.7,0.4849068522453308,0.5150928497314453,34.7,0.6287462711334229,0.1304044739731629,10,114,114.0,0.0011044886196032166,8,8.0,1.8785920143127441,21.17616584748051,21.17616584748051,812,20000,165.75222778320312
36.81,0.5014449954032898,0.498555064201355,36.81,0.6228480935096741,0.12060832440275204,11,96,96.0,0.0009431894868612289,8,8.0,1.8685698509216309,22.412806606937917,22.412806606937917,860,22000,219.92742919921875
42.16,0.484260231256485,0.5157397389411926,42.16,0.6056448817253113,0.10137121538125182,12,140,140.0,0.0009167109965346754,9,9.0,1.8386465311050415,26.45854115403947,26.45854115403947,908,24000,245.46005249023438
