# {"t_start": 1558369578.28035} 
r,l,t
11.0,11,0.020952
18.0,18,0.024716
21.0,21,0.032503
17.0,17,0.034128
49.0,49,0.041449
23.0,23,0.044632
56.0,56,0.04523
23.0,23,0.04634
10.0,10,0.046905
8.0,8,0.049602
12.0,12,0.053649
14.0,14,0.057743
28.0,28,0.060708
25.0,25,0.06076
15.0,15,0.062471
10.0,10,0.063661
8.0,8,0.065416
11.0,11,0.068825
24.0,24,0.077396
19.0,19,0.079684
26.0,26,0.080301
36.0,36,0.081469
9.0,9,0.082663
11.0,11,0.086152
9.0,9,0.087926
14.0,14,0.089698
12.0,12,0.093293
12.0,12,0.095036
25.0,25,0.095084
13.0,13,0.102903
16.0,16,0.102961
17.0,17,0.105237
14.0,14,0.110915
37.0,37,0.111552
19.0,19,0.113884
8.0,8,0.116362
10.0,10,0.119785
9.0,9,0.121529
20.0,20,0.12273
31.0,31,0.123363
13.0,13,0.130856
16.0,16,0.130921
14.0,14,0.130951
7.0,7,0.134983
11.0,11,0.137325
36.0,36,0.140767
13.0,13,0.142661
12.0,12,0.14445
7.0,7,0.145108
29.0,29,0.147959
15.0,15,0.151406
13.0,13,0.152576
15.0,15,0.1532
18.0,18,0.158256
13.0,13,0.160582
10.0,10,0.164011
25.0,25,0.166982
28.0,28,0.167618
9.0,9,0.172194
15.0,15,0.172797
23.0,23,0.173975
11.0,11,0.180131
15.0,15,0.180725
34.0,34,0.188958
22.0,22,0.19528
11.0,11,0.195893
24.0,24,0.197002
14.0,14,0.203097
51.0,51,0.204212
16.0,16,0.205839
21.0,21,0.207505
16.0,16,0.21291
12.0,12,0.214101
26.0,26,0.217511
23.0,23,0.218661
12.0,12,0.224031
19.0,19,0.22887
29.0,29,0.22892
8.0,8,0.233392
40.0,40,0.23607
23.0,23,0.236667
15.0,15,0.241365
12.0,12,0.243009
31.0,31,0.246006
21.0,21,0.247769
12.0,12,0.249924
20.0,20,0.257722
14.0,14,0.258339
23.0,23,0.261046
36.0,36,0.262328
15.0,15,0.266701
21.0,21,0.269399
13.0,13,0.274052
10.0,10,0.275164
27.0,27,0.276269
26.0,26,0.276899
12.0,12,0.282201
15.0,15,0.282845
15.0,15,0.285581
18.0,18,0.286895
14.0,14,0.290204
11.0,11,0.293529
20.0,20,0.295321
11.0,11,0.298213
11.0,11,0.302812
19.0,19,1.748833
13.0,13,1.748924
33.0,33,1.749636
13.0,13,1.753447
12.0,12,1.757185
14.0,14,1.757879
11.0,11,1.760389
15.0,15,1.76656
29.0,29,1.76726
13.0,13,1.768527
10.0,10,1.773458
16.0,16,1.776575
37.0,37,1.780977
8.0,8,1.781676
17.0,17,1.784181
12.0,12,1.789154
36.0,36,1.79108
11.0,11,1.79113
12.0,12,1.797125
10.0,10,1.797865
17.0,17,1.802184
13.0,13,1.805299
11.0,11,1.812058
27.0,27,1.814598
9.0,9,1.817745
61.0,61,1.819656
12.0,12,1.822165
33.0,33,1.82284
20.0,20,1.830218
20.0,20,1.832116
19.0,19,1.833995
22.0,22,1.836485
10.0,10,1.838414
14.0,14,1.842777
15.0,15,1.846115
13.0,13,1.846796
28.0,28,1.848332
9.0,9,1.849009
10.0,10,1.853414
13.0,13,1.857311
11.0,11,1.860463
25.0,25,1.862341
14.0,14,1.866085
12.0,12,1.867946
9.0,9,1.871636
37.0,37,1.871688
18.0,18,1.873563
19.0,19,1.879611
11.0,11,1.880282
20.0,20,1.892992
21.0,21,1.894302
37.0,37,1.895585
11.0,11,1.901174
18.0,18,1.906793
8.0,8,1.911737
33.0,33,1.913652
32.0,32,1.920704
82.0,82,1.922881
22.0,22,1.92449
12.0,12,1.929166
18.0,18,1.930284
14.0,14,1.931896
36.0,36,1.933513
10.0,10,1.934627
10.0,10,1.939111
13.0,13,1.93916
11.0,11,1.945245
24.0,24,1.948468
17.0,17,1.9491
8.0,8,1.950262
38.0,38,1.951973
20.0,20,1.959795
21.0,21,1.961052
10.0,10,1.965628
18.0,18,1.971211
11.0,11,1.97183
38.0,38,1.971874
36.0,36,1.972477
12.0,12,1.97862
18.0,18,1.981503
7.0,7,1.982676
27.0,27,1.987178
11.0,11,1.988884
37.0,37,1.993376
24.0,24,1.995105
14.0,14,1.996855
19.0,19,1.997984
19.0,19,2.004098
15.0,15,2.00526
17.0,17,2.007565
12.0,12,2.012114
33.0,33,2.01384
14.0,14,2.015556
27.0,27,2.019512
14.0,14,2.020119
14.0,14,2.02187
19.0,19,2.026324
11.0,11,2.026374
20.0,20,2.03334
26.0,26,2.034519
16.0,16,2.035645
7.0,7,2.038453
22.0,22,2.039057
15.0,15,2.041913
14.0,14,2.043646
19.0,19,2.261536
13.0,13,2.261628
23.0,23,2.264953
15.0,15,2.265005
12.0,12,2.269812
14.0,14,2.274406
11.0,11,2.277058
18.0,18,2.277111
29.0,29,2.28101
11.0,11,2.281736
11.0,11,2.284383
8.0,8,2.289567
19.0,19,2.294368
25.0,25,2.297657
12.0,12,2.297718
9.0,9,2.300428
8.0,8,2.303087
13.0,13,2.306387
14.0,14,2.309626
53.0,53,2.312261
18.0,18,2.318095
28.0,28,2.321359
20.0,20,2.322726
26.0,26,2.329271
20.0,20,2.331344
22.0,22,2.335946
16.0,16,2.34179
21.0,21,2.343136
34.0,34,2.34525
17.0,17,2.347283
10.0,10,2.348647
16.0,16,2.355742
19.0,19,2.359666
22.0,22,2.363089
16.0,16,2.373517
31.0,31,2.380044
43.0,43,2.38402
9.0,9,2.386053
20.0,20,2.386779
72.0,72,2.390721
12.0,12,2.393798
10.0,10,2.396875
24.0,24,2.399374
34.0,34,2.407906
29.0,29,2.411586
9.0,9,2.413469
23.0,23,2.413513
27.0,27,2.41354
14.0,14,2.421979
24.0,24,2.426251
25.0,25,2.428769
25.0,25,2.428816
12.0,12,2.429463
11.0,11,2.435524
12.0,12,2.436195
13.0,13,2.437449
25.0,25,2.441632
8.0,8,2.446495
15.0,15,2.446539
23.0,23,2.449352
25.0,25,2.451057
16.0,16,2.455543
9.0,9,2.456151
15.0,15,2.457871
26.0,26,2.461435
10.0,10,2.461482
9.0,9,2.466491
18.0,18,2.468202
16.0,16,2.470474
10.0,10,2.472174
19.0,19,2.479319
44.0,44,2.481688
24.0,24,2.486173
21.0,21,2.491287
36.0,36,2.491334
15.0,15,2.500137
18.0,18,2.501933
29.0,29,2.503111
14.0,14,2.509808
14.0,14,2.510967
19.0,19,2.51101
15.0,15,2.519347
74.0,74,2.523836
25.0,25,2.523883
8.0,8,2.528367
17.0,17,2.528966
38.0,38,2.532375
19.0,19,2.539097
