# {"t_start": 1558369994.928986} 
r,l,t
31.0,31,3.491161
51.0,51,3.496145
21.0,21,3.497729
13.0,13,3.497788
12.0,12,3.49988
11.0,11,3.506645
15.0,15,3.507916
16.0,16,3.5116
26.0,26,3.516077
9.0,9,3.522441
18.0,18,3.743143
30.0,30,3.747241
12.0,12,3.751246
39.0,39,3.751967
16.0,16,3.758003
21.0,21,3.765253
23.0,23,3.76729
22.0,22,3.772553
49.0,49,3.774576
16.0,16,3.775934
10.0,10,3.781202
20.0,20,3.785893
9.0,9,3.787313
32.0,32,3.788726
16.0,16,3.797981
20.0,20,3.801995
50.0,50,3.809237
28.0,28,3.816497
47.0,47,3.817228
25.0,25,3.818609
12.0,12,3.826505
7.0,7,3.831134
29.0,29,3.836468
32.0,32,3.837863
19.0,19,3.844019
18.0,18,3.849886
17.0,17,3.855145
80.0,80,3.863152
15.0,15,3.86579
43.0,43,3.865845
27.0,27,3.86844
10.0,10,3.872121
11.0,11,3.872794
17.0,17,3.879064
17.0,17,3.883453
33.0,33,3.884128
10.0,10,3.885557
29.0,29,3.894677
13.0,13,3.897871
18.0,18,3.899287
23.0,23,3.903156
11.0,11,3.905073
23.0,23,3.909839
14.0,14,3.914476
16.0,16,3.920093
35.0,35,3.922321
21.0,21,3.928071
18.0,18,3.931991
45.0,45,3.9326
18.0,18,3.933715
10.0,10,3.934337
14.0,14,3.94725
19.0,19,3.948297
18.0,18,3.948368
8.0,8,3.954502
8.0,8,3.954557
30.0,30,3.959579
21.0,21,3.97758
31.0,31,3.978337
17.0,17,3.979071
9.0,9,3.983598
9.0,9,3.984206
7.0,7,3.987715
19.0,19,3.988904
43.0,43,3.990691
9.0,9,3.992959
15.0,15,3.993007
10.0,10,3.994851
10.0,10,3.998776
12.0,12,3.999922
23.0,23,4.004071
18.0,18,4.009147
10.0,10,4.009882
31.0,31,4.01283
29.0,29,4.01683
22.0,22,4.022706
25.0,25,4.023933
9.0,9,4.02917
21.0,21,4.029224
29.0,29,4.029881
12.0,12,4.029921
10.0,10,4.035121
16.0,16,4.03909
11.0,11,4.041442
28.0,28,4.045709
16.0,16,4.048566
45.0,45,4.056001
18.0,18,4.056057
27.0,27,4.057257
12.0,12,4.064346
28.0,28,4.064978
10.0,10,4.070713
29.0,29,4.073088
21.0,21,4.076609
16.0,16,4.296124
43.0,43,4.297542
12.0,12,4.300249
19.0,19,4.310064
24.0,24,4.312154
12.0,12,4.318146
17.0,17,4.32345
23.0,23,4.338452
77.0,77,4.339204
35.0,35,4.341232
