AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
14.51,0.5005772113800049,0.4994228184223175,14.51,0.693144679069519,-0.000116086865185272,1,41,41.0,0.0009263677638955414,5,5.0,1.9999957084655762,6.493835538416415,6.493835538416415,133,2000,114.49771118164062
16.42,0.500818133354187,0.499181866645813,16.42,0.6922246217727661,-0.001016015412341531,2,38,38.0,0.00282881292514503,7,7.0,1.9981569051742554,7.905921831133925,7.905921831133925,257,4000,126.32614135742188
18.6,0.4847566485404968,0.5152433514595032,18.6,0.6864893436431885,-0.0009778756808878075,3,63,63.0,0.0011846611741930246,7,7.0,1.986801266670227,9.954898291795853,9.954898291795853,362,6000,131.25828552246094
18.95,0.47978174686431885,0.5202181339263916,18.95,0.6807367205619812,-0.0011593292729501492,4,60,60.0,0.0006353032658807933,6,6.0,1.9755256175994873,11.689632158455629,11.689632158455629,467,8000,115.42366027832031
19.55,0.4771415591239929,0.5228583812713623,19.55,0.6752448081970215,-0.0008686715481354135,5,88,88.0,0.0009938253788277507,7,7.0,1.964866280555725,10.785522704069562,10.785522704069562,565,10000,128.9844207763672
22.56,0.4926705062389374,0.507329523563385,22.56,0.668184220790863,0.042793726021928324,6,106,106.0,0.0009298022487200797,6,6.0,1.951253056526184,15.208760633266603,15.208760633266603,655,12000,130.79180908203125
23.02,0.49355095624923706,0.5064489841461182,23.02,0.6582396030426025,0.08930980763673402,7,80,80.0,0.0009315640199929476,7,7.0,1.9323296546936035,14.853269000459125,14.853269000459125,744,14000,112.01359558105469
24.44,0.5157856941223145,0.4842142164707184,24.44,0.6517712473869324,0.11467206045735612,8,87,87.0,0.0009132206323556602,7,7.0,1.920309066772461,16.436130931578756,16.436130931578756,821,16000,146.09169006347656
28.31,0.493937611579895,0.5060623288154602,28.31,0.6413403749465942,0.09895524317785176,9,100,100.0,0.0008032875484786928,7,7.0,1.9010754823684692,20.254231656619314,20.254231656619314,884,18000,187.57745361328125
27.2,0.5017244219779968,0.49827560782432556,27.2,0.6283583641052246,0.11478317083066625,10,97,97.0,0.0009208733099512756,8,8.0,1.8778266906738281,15.735310610216755,15.735310610216755,959,20000,130.20394897460938
25.93,0.49215561151504517,0.5078445076942444,25.93,0.6148958802223206,0.1683050755978348,11,96,96.0,0.0009701199596747756,8,8.0,1.854051947593689,14.21777408738794,14.21777408738794,1037,22000,106.8831787109375
27.99,0.47612664103507996,0.5238732695579529,27.99,0.6024569869041443,0.08850641151549032,12,112,112.0,0.0008051706827245653,8,8.0,1.8328379392623901,19.783071045719876,19.783071045719876,1104,24000,254.21849060058594
35.0,0.48448482155799866,0.5155150890350342,35.0,0.5974570512771606,0.11585141285016975,13,112,112.0,0.0009278900106437504,6,6.0,1.8243639469146729,24.307611976498226,24.307611976498226,1159,26000,202.4016571044922
35.0,0.48735180497169495,0.512648344039917,35.0,0.5776161551475525,0.0929168071363683,14,103,103.0,0.0009684851975180209,6,6.0,1.7908531427383423,22.3714103265753,22.3714103265753,1217,28000,216.9895782470703
