AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
18.58,0.49903178215026855,0.5009682774543762,18.58,0.6931430697441101,-7.49630753760222e-06,1,79,79.0,0.0011427546851336956,7,7.0,-0.00019781220180448145,1.9999924898147583,11.585490926154142,11.585490926154142,107,2000,228.1157684326172
19.58,0.500700056552887,0.4992998242378235,19.58,0.6921262741088867,-0.0022147806796153358,2,60,60.0,0.0012748828157782555,8,8.0,0.004075607750564814,1.997961401939392,10.821441678445622,10.821441678445622,209,4000,190.31637573242188
20.81,0.49854180216789246,0.5014582872390747,20.81,0.6888737678527832,-0.00019544828485407173,3,64,64.0,0.0013757895212620497,7,7.0,0.0090480362996459,1.9915034770965576,10.697378183461591,10.697378183461591,304,6000,156.38327026367188
22.08,0.5060428977012634,0.49395713210105896,22.08,0.6839181780815125,-0.0015046312809441353,4,74,74.0,0.0012440470745787024,9,9.0,0.004018800333142281,1.9817715883255005,12.999753843823353,12.999753843823353,395,8000,184.4126739501953
20.77,0.5026082396507263,0.4973916709423065,20.77,0.6742609739303589,0.010989508884227783,5,76,76.0,0.001532836235128343,8,8.0,0.010494979098439217,1.9631470441818237,11.480291808137979,11.480291808137979,493,10000,75.27489471435547
23.12,0.5115483999252319,0.48845168948173523,23.12,0.6682379841804504,0.013611486196528855,6,75,75.0,0.001388426753692329,7,7.0,0.0159522145986557,1.9517676830291748,13.610495949817553,13.610495949817553,578,12000,120.2227783203125
24.57,0.5076148509979248,0.4923851191997528,24.57,0.6598066091537476,0.04476095737863284,7,65,65.0,0.0012682098895311356,8,8.0,0.0006184460944496095,1.9361177682876587,13.62002569747943,13.62002569747943,659,14000,107.60540008544922
26.3,0.5094795823097229,0.49052032828330994,26.3,0.6493465900421143,0.06389630068322316,8,83,83.0,0.0012743092374876142,7,7.0,0.010336840525269508,1.9170293807983398,17.302889932031587,17.302889932031587,728,16000,161.76573181152344
30.68,0.5023281574249268,0.49767181277275085,30.68,0.638576328754425,0.09468826285700627,9,83,83.0,0.0012254451867192984,7,7.0,0.02206609770655632,1.8979028463363647,17.524200409719125,17.524200409719125,795,18000,116.44154357910156
31.95,0.5131335258483887,0.48686638474464417,31.95,0.6279596090316772,0.010449727555267407,10,181,181.0,0.0011599863646551967,7,7.0,0.026169827207922935,1.8792529106140137,23.64037859256911,23.64037859256911,855,20000,321.040283203125
