AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
20.164948453608247,0.5003038048744202,0.49969619512557983,20.164948453608247,0.6931465268135071,1.7560868391774953e-05,1,59,59.0,0.0008219986339099705,8,8.0,-3.962397750001401e-05,2.0,9.861599389709367,9.861599389709367,97,2000,209.6092529296875
19.73,0.4954391121864319,0.5045608282089233,19.73,0.6923385262489319,0.0010911577707454212,2,49,49.0,0.0009567230008542538,9,9.0,0.004641020204871893,1.9983841180801392,9.072877162179593,9.072877162179593,198,4000,164.4891357421875
22.93,0.4959392845630646,0.5040607452392578,22.93,0.6903628706932068,-0.0028072154080043266,3,66,66.0,0.0008276765584014356,9,9.0,0.00538865989074111,1.9944546222686768,12.996349487452237,12.996349487452237,285,6000,222.9667205810547
24.89,0.4965013861656189,0.5034986734390259,24.89,0.6872512102127075,-0.0010593978072419574,4,119,119.0,0.0008228704100474715,8,8.0,0.00723367789760232,1.9883123636245728,16.0809794477824,16.0809794477824,365,8000,231.30691528320312
25.35,0.48872363567352295,0.511276364326477,25.35,0.6823498606681824,0.009223173439164345,5,119,119.0,0.0008880863315425813,8,8.0,0.007976235821843147,1.9787273406982422,16.461090486356,16.461090486356,444,10000,122.3893814086914
27.27,0.49610617756843567,0.5038938522338867,27.27,0.6779158711433411,0.005427071686361251,6,92,92.0,0.0008897755760699511,8,8.0,0.01945200376212597,1.970194697380066,15.005235752896388,15.005235752896388,514,12000,145.4318084716797
32.1,0.494597852230072,0.505402147769928,32.1,0.6716276407241821,0.03553561578039477,7,123,123.0,0.0009600063203833997,9,9.0,0.01069156639277935,1.9581489562988281,19.051771571168914,19.051771571168914,576,14000,167.00393676757812
30.7,0.5012615323066711,0.49873849749565125,30.7,0.6643328666687012,0.0441039051948281,8,86,86.0,0.0011016528587788343,8,8.0,0.015818150714039803,1.944646954536438,16.210181985406578,16.210181985406578,643,16000,131.01710510253906
31.39,0.5164908170700073,0.4835091829299927,31.39,0.6563807725906372,0.09127072762059729,9,86,86.0,0.0011432623723521829,11,11.0,0.015315022319555283,1.9297958612442017,14.798577634353919,14.798577634353919,707,18000,97.2253646850586
33.87,0.5062784552574158,0.49372151494026184,33.87,0.6480858325958252,0.05106582472744714,10,100,100.0,0.0009263255633413792,11,11.0,0.019485123455524445,1.914875864982605,17.29257355051584,17.29257355051584,760,20000,218.98854064941406
