# {"t_start": 1558369856.540242} 
r,l,t
12.0,12,0.03926
12.0,12,0.039353
13.0,13,0.039964
16.0,16,0.041729
11.0,11,0.046294
10.0,10,0.046349
11.0,11,0.052483
21.0,21,0.054135
12.0,12,0.059132
9.0,9,0.059185
26.0,26,0.060841
37.0,37,0.060885
9.0,9,0.064256
18.0,18,0.069404
15.0,15,0.069458
22.0,22,0.076908
16.0,16,0.078634
33.0,33,0.079859
13.0,13,0.086991
32.0,32,0.087626
19.0,19,0.089344
23.0,23,0.089975
9.0,9,0.094667
10.0,10,0.095841
20.0,20,0.098527
21.0,21,0.09965
12.0,12,0.105165
21.0,21,0.10635
25.0,25,0.109625
12.0,12,0.11199
16.0,16,0.115265
15.0,15,0.117955
14.0,14,0.119773
43.0,43,0.123604
16.0,16,0.124292
15.0,15,0.126634
10.0,10,0.129449
13.0,13,0.131796
24.0,24,0.133451
14.0,14,0.13469
8.0,8,0.136375
15.0,15,0.142752
27.0,27,0.144555
22.0,22,0.14568
9.0,9,0.147848
12.0,12,0.152251
31.0,31,0.153354
18.0,18,0.157694
11.0,11,0.163738
36.0,36,0.16434
25.0,25,0.167162
28.0,28,0.167767
9.0,9,0.172372
9.0,9,0.172966
20.0,20,0.175255
24.0,24,0.178007
10.0,10,0.18343
27.0,27,0.187177
35.0,35,0.192171
7.0,7,0.195948
17.0,17,0.196533
26.0,26,0.197794
50.0,50,0.204742
12.0,12,0.205341
14.0,14,0.205968
9.0,9,0.2103
17.0,17,0.215248
44.0,44,0.223893
16.0,16,0.223948
27.0,27,0.22505
44.0,44,0.228802
14.0,14,0.231811
17.0,17,0.234602
20.0,20,0.235203
16.0,16,0.238063
12.0,12,0.238677
15.0,15,0.242987
11.0,11,0.244614
22.0,22,0.247517
12.0,12,0.249727
11.0,11,0.250841
9.0,9,0.252469
27.0,27,0.253059
12.0,12,0.25641
9.0,9,0.258058
9.0,9,0.263131
17.0,17,0.26609
25.0,25,0.266726
29.0,29,0.267347
9.0,9,0.268466
11.0,11,0.273185
14.0,14,0.275659
14.0,14,0.276792
11.0,11,0.282961
19.0,19,0.284098
16.0,16,0.284764
33.0,33,0.285385
14.0,14,0.292476
14.0,14,0.293064
19.0,19,0.293679
8.0,8,0.297497
38.0,38,0.305361
15.0,15,0.305949
25.0,25,0.306521
31.0,31,0.310927
13.0,13,0.313128
22.0,22,0.991277
16.0,16,0.993834
25.0,25,0.994546
10.0,10,0.997749
10.0,10,1.000894
24.0,24,1.001586
24.0,24,1.009052
15.0,15,1.010902
23.0,23,1.012308
18.0,18,1.012361
10.0,10,1.018529
15.0,15,1.020444
20.0,20,1.021748
31.0,31,1.03166
20.0,20,1.032969
12.0,12,1.041248
34.0,34,1.041955
13.0,13,1.043245
32.0,32,1.043918
8.0,8,1.046682
10.0,10,1.048625
15.0,15,1.053092
18.0,18,1.055643
16.0,16,1.058766
10.0,10,1.059462
14.0,14,1.064416
28.0,28,1.064472
8.0,8,1.064504
17.0,17,1.069574
16.0,16,1.074641
17.0,17,1.075339
19.0,19,1.082099
15.0,15,1.085492
18.0,18,1.086957
40.0,40,1.090969
14.0,14,1.096152
24.0,24,1.098129
15.0,15,1.101012
11.0,11,1.103689
27.0,27,1.10374
17.0,17,1.109416
