AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
18.72,0.5007364749908447,0.49926358461380005,18.72,0.6931454539299011,7.04955647437e-05,1,63,63.0,0.0008782524382695556,7,7.0,1.9999972581863403,9.778629760861183,9.778629760861183,103,2000,197.34503173828125
20.81,0.5001001954078674,0.4998997747898102,20.81,0.6923041939735413,-0.0007300610201690372,2,81,81.0,0.0008046726579777896,7,7.0,1.9983161687850952,11.61954818398719,11.61954818398719,201,4000,228.40167236328125
21.71,0.5057090520858765,0.4942909777164459,21.71,0.6911113858222961,-0.00082116280241884,3,69,69.0,0.001559679163619876,7,7.0,1.9959385395050049,13.66037700797456,13.66037700797456,293,6000,216.67071533203125
20.53,0.5020489692687988,0.4979510009288788,20.53,0.6868776679039001,-0.010010748752674159,4,54,54.0,0.0012648784322664142,7,7.0,1.9875415563583374,10.068222285984751,10.068222285984751,386,8000,129.0355987548828
25.84,0.5086492896080017,0.4913506805896759,25.84,0.6823083758354187,0.018867727154792124,5,77,77.0,0.0011915800860151649,8,8.0,1.9785833358764648,15.638235194548008,15.638235194548008,462,10000,173.8897247314453
25.56,0.5018361806869507,0.4981638491153717,25.56,0.6725083589553833,0.0077527776811384674,6,75,75.0,0.0009990371763706207,8,8.0,1.9595582485198975,14.905247398148077,14.905247398148077,539,12000,127.51946258544922
26.11,0.5247820615768433,0.4752180576324463,26.11,0.6626731753349304,0.0672691663534647,7,86,86.0,0.0006224786629900336,7,7.0,1.9408797025680542,15.083033514515572,15.083033514515572,615,14000,130.75379943847656
30.63,0.5016875863075256,0.498312383890152,30.63,0.6623669266700745,0.08694169540558594,8,95,95.0,0.0006193181034177542,7,7.0,1.9403451681137085,19.62276993698902,19.62276993698902,678,16000,195.5816192626953
34.5,0.5122336745262146,0.4877663850784302,34.5,0.6545146107673645,0.13310746816754815,9,97,97.0,0.0008855292107909918,8,8.0,1.9257526397705078,21.252058723803678,21.252058723803678,735,18000,156.5227813720703
35.44,0.517975389957428,0.48202481865882874,35.44,0.6439444422721863,0.1194365940426072,10,111,111.0,0.000962480204179883,8,8.0,1.906400203704834,22.108966506827045,22.108966506827045,790,20000,214.2623748779297
38.3,0.48355621099472046,0.5164439082145691,38.3,0.6336447596549988,0.16294205860440425,11,111,111.0,0.0008228491642512381,7,7.0,1.8877668380737305,23.7535260540409,23.7535260540409,838,22000,170.85362243652344
41.58,0.48041462898254395,0.519585371017456,41.58,0.623429000377655,0.12093868769078198,12,117,117.0,0.0009147535893134773,7,7.0,1.8696773052215576,25.568801301586273,25.568801301586273,886,24000,227.10427856445312
44.75,0.5154272317886353,0.4845728278160095,44.75,0.6089884638786316,0.11551065902672064,13,117,117.0,0.0009237460326403379,7,7.0,1.8449074029922485,28.534321439277296,28.534321439277296,924,26000,287.3515319824219
50.06,0.5045478343963623,0.495452344417572,50.06,0.6086480617523193,0.14734389366111988,14,127,127.0,0.0009383811848238111,8,8.0,1.8450791835784912,31.25854123275749,31.25854123275749,962,28000,294.27032470703125
54.03,0.49614107608795166,0.5038589835166931,54.03,0.5901486277580261,0.20259060520290573,15,136,136.0,0.0008615066180936992,8,8.0,1.8132535219192505,33.8542331178835,33.8542331178835,994,30000,242.08343505859375
59.27,0.4630660116672516,0.5369338989257812,59.27,0.5861425995826721,0.1681341944133764,16,144,144.0,0.0009297245997004211,8,8.0,1.8062628507614136,33.133624914880656,33.133624914880656,1025,32000,279.1693420410156
63.28,0.5150465965270996,0.4849536716938019,63.28,0.5726158022880554,0.18243134512527936,17,144,144.0,0.0008995737298391759,13,13.0,1.7849308252334595,33.64166464371227,33.64166464371227,1057,34000,299.4897766113281
65.69,0.5081248879432678,0.49187514185905457,65.69,0.5551018118858337,0.15041116163105572,18,146,146.0,0.0008619595319032669,13,13.0,1.7567335367202759,36.07483749097146,36.07483749097146,1084,36000,369.90460205078125
70.74,0.522042989730835,0.4779568612575531,70.74,0.5623652935028076,0.13702374479958845,19,174,174.0,0.0008360837819054723,13,13.0,1.7700814008712769,39.43897057480076,39.43897057480076,1108,38000,412.1460876464844
78.87,0.5152912139892578,0.48470887541770935,78.87,0.5491322875022888,0.17999593153795967,20,206,206.0,0.000953264650888741,13,13.0,1.748130202293396,45.62798592969012,45.62798592969012,1128,40000,447.08209228515625
82.67,0.49141228199005127,0.5085877776145935,82.67,0.5474761724472046,0.22316340060961404,21,206,206.0,0.0009329624590463936,14,14.0,1.7478301525115967,47.59770057471263,47.59770057471263,1152,42000,389.371337890625
