# {"t_start": 1558273753.850538} 
r,l,t
15.0,15,0.02424
16.0,16,0.025057
19.0,19,0.026965
24.0,24,0.029766
14.0,14,0.033184
17.0,17,0.03447
13.0,13,0.03847
25.0,25,0.043137
16.0,16,0.044277
10.0,10,0.044871
17.0,17,0.045992
11.0,11,0.051046
16.0,16,0.053313
22.0,22,0.055577
15.0,15,0.059985
21.0,21,0.0653
12.0,12,0.066624
41.0,41,0.06978
12.0,12,0.072589
30.0,30,0.073203
22.0,22,0.079688
26.0,26,0.084622
22.0,22,0.08582
10.0,10,0.091712
34.0,34,0.092487
14.0,14,0.09315
12.0,12,0.099261
37.0,37,0.101264
16.0,16,0.10132
17.0,17,0.103058
16.0,16,0.111022
17.0,17,0.111622
9.0,9,0.116603
23.0,23,0.116658
15.0,15,0.125456
28.0,28,0.12735
23.0,23,0.130035
10.0,10,0.131204
56.0,56,0.132347
15.0,15,0.135853
11.0,11,0.136499
12.0,12,0.138255
11.0,11,0.138859
11.0,11,0.14316
13.0,13,0.143761
14.0,14,0.146435
8.0,8,0.147546
16.0,16,0.152424
25.0,25,0.153216
12.0,12,0.153268
18.0,18,0.15777
12.0,12,0.1603
13.0,13,0.160916
17.0,17,0.16253
15.0,15,0.166816
12.0,12,0.170553
20.0,20,0.172875
14.0,14,0.176087
31.0,31,0.179942
17.0,17,0.180548
15.0,15,0.181646
20.0,20,0.187367
13.0,13,0.187997
21.0,21,0.192198
11.0,11,0.196253
30.0,30,0.200578
14.0,14,0.201705
27.0,27,0.204599
11.0,11,0.211304
28.0,28,0.212443
25.0,25,0.215252
26.0,26,0.216906
13.0,13,0.218577
13.0,13,0.226114
27.0,27,0.227867
20.0,20,0.228464
36.0,36,0.2354
19.0,19,0.236607
25.0,25,0.242608
15.0,15,0.244384
17.0,17,0.246633
12.0,12,0.249307
40.0,40,0.250448
21.0,21,0.256009
15.0,15,0.257976
10.0,10,0.263847
18.0,18,0.266734
31.0,31,0.26846
43.0,43,0.271243
18.0,18,0.274116
13.0,13,0.274175
8.0,8,0.278944
10.0,10,0.280064
24.0,24,0.282205
20.0,20,0.282829
13.0,13,0.286177
14.0,14,0.287875
15.0,15,0.291812
25.0,25,0.298193
17.0,17,0.299391
12.0,12,0.300093
25.0,25,0.302336
18.0,18,0.310256
20.0,20,0.310315
19.0,19,1.579473
28.0,28,1.583474
14.0,14,1.585496
15.0,15,1.589935
14.0,14,1.594796
36.0,36,1.599837
21.0,21,1.603765
17.0,17,1.60566
38.0,38,1.608508
13.0,13,1.60858
17.0,17,1.614976
21.0,21,1.621859
27.0,27,1.623225
17.0,17,1.626097
33.0,33,1.630029
10.0,10,1.630092
15.0,15,1.631957
18.0,18,1.637952
15.0,15,1.642246
23.0,23,1.645451
15.0,15,1.647938
29.0,29,1.649286
16.0,16,1.655633
17.0,17,1.660505
20.0,20,1.661231
8.0,8,1.661279
37.0,37,1.666153
15.0,15,1.670644
9.0,9,1.671953
18.0,18,1.672663
21.0,21,1.674153
17.0,17,1.683467
22.0,22,1.688528
26.0,26,1.689867
14.0,14,1.69303
39.0,39,1.69688
18.0,18,1.701929
21.0,21,1.702712
17.0,17,1.704272
21.0,21,1.712316
14.0,14,1.713026
21.0,21,1.718117
23.0,23,1.720706
16.0,16,1.723198
15.0,15,1.728296
12.0,12,1.728986
18.0,18,1.739653
28.0,28,1.741996
48.0,48,1.744243
27.0,27,1.746818
17.0,17,1.752624
24.0,24,1.758717
22.0,22,1.760024
8.0,8,1.76444
44.0,44,1.766742
15.0,15,1.76737
34.0,34,1.772313
12.0,12,1.774207
21.0,21,1.776837
17.0,17,1.78273
29.0,29,1.784003
26.0,26,1.789819
19.0,19,1.795519
35.0,35,1.797982
17.0,17,1.800357
33.0,33,1.802905
16.0,16,1.81039
24.0,24,1.812721
31.0,31,1.814674
25.0,25,1.818267
9.0,9,1.818323
14.0,14,1.823268
22.0,22,1.831875
47.0,47,1.838964
18.0,18,1.843124
50.0,50,1.849644
12.0,12,1.851077
26.0,26,1.855794
55.0,55,1.857795
14.0,14,1.85859
10.0,10,1.862168
19.0,19,1.862808
12.0,12,1.865139
16.0,16,1.86823
24.0,24,1.879859
22.0,22,1.881642
36.0,36,1.884055
37.0,37,1.885413
11.0,11,1.886705
14.0,14,1.890217
15.0,15,1.893718
15.0,15,1.894898
12.0,12,2.168915
33.0,33,2.178544
42.0,42,2.180632
32.0,32,2.181376
29.0,29,2.188493
15.0,15,2.190611
21.0,21,2.19564
30.0,30,2.198981
21.0,21,2.202975
15.0,15,2.209312
22.0,22,2.217879
16.0,16,2.219942
44.0,44,2.220668
11.0,11,2.228222
19.0,19,2.23288
28.0,28,2.236947
14.0,14,2.237713
66.0,66,2.240368
18.0,18,2.24931
22.0,22,2.252702
43.0,43,2.262292
14.0,14,2.262365
38.0,38,2.266496
13.0,13,2.271257
39.0,39,2.276087
14.0,14,2.280973
28.0,28,2.285519
23.0,23,2.296133
37.0,37,2.300464
26.0,26,2.302351
33.0,33,2.316889
32.0,32,2.320646
12.0,12,2.325421
98.0,98,2.327338
13.0,13,2.335332
22.0,22,2.339137
32.0,32,2.342092
18.0,18,2.347354
14.0,14,2.348631
78.0,78,2.352887
24.0,24,2.356846
12.0,12,2.364168
20.0,20,2.364781
31.0,31,2.366116
15.0,15,2.375702
29.0,29,2.382465
36.0,36,2.386044
20.0,20,2.387298
70.0,70,2.391842
13.0,13,2.395719
16.0,16,2.398625
24.0,24,2.398671
9.0,9,2.40395
19.0,19,2.406835
22.0,22,2.41194
13.0,13,2.414834
38.0,38,2.415463
25.0,25,2.418919
14.0,14,2.420215
20.0,20,2.426871
17.0,17,2.430384
27.0,27,2.434904
21.0,21,2.438972
16.0,16,2.439633
44.0,44,2.441767
18.0,18,2.452202
26.0,26,2.455165
30.0,30,2.456967
39.0,39,2.458552
11.0,11,2.459255
10.0,10,2.461564
23.0,23,2.471096
21.0,21,2.471149
18.0,18,2.472301
13.0,13,2.480301
37.0,37,2.481472
12.0,12,2.757156
27.0,27,2.757241
31.0,31,2.760862
23.0,23,2.767184
17.0,17,2.772543
43.0,43,2.787011
52.0,52,2.793305
34.0,34,2.795386
12.0,12,2.795441
45.0,45,2.797454
11.0,11,2.800713
28.0,28,2.814032
28.0,28,2.814104
35.0,35,2.82063
31.0,31,2.821361
29.0,29,2.834042
20.0,20,2.83479
38.0,38,2.840088
15.0,15,2.84447
25.0,25,2.857531
56.0,56,2.860606
41.0,41,2.863294
17.0,17,2.871817
15.0,15,2.873349
16.0,16,2.884115
41.0,41,2.885418
65.0,65,2.888593
29.0,29,2.907036
62.0,62,2.912448
19.0,19,2.919307
13.0,13,2.920671
58.0,58,2.921379
64.0,64,2.926772
19.0,19,2.933549
34.0,34,2.940969
12.0,12,2.941028
25.0,25,2.942558
14.0,14,2.949373
18.0,18,2.953089
23.0,23,2.963368
23.0,23,2.96677
12.0,12,2.970569
54.0,54,2.973473
13.0,13,2.975095
90.0,90,2.976363
7.0,7,2.979256
10.0,10,2.984904
24.0,24,2.987862
23.0,23,2.989604
10.0,10,2.991047
15.0,15,2.996987
14.0,14,2.998162
10.0,10,3.003133
24.0,24,3.005541
62.0,62,3.008382
18.0,18,3.009617
14.0,14,3.014139
19.0,19,3.014752
19.0,19,3.02064
14.0,14,3.022396
33.0,33,3.028387
23.0,23,3.029013
20.0,20,3.032916
27.0,27,3.038728
13.0,13,3.040807
22.0,22,3.04226
26.0,26,3.044074
10.0,10,3.0469
17.0,17,3.052064
27.0,27,3.055074
23.0,23,3.057891
23.0,23,3.061021
16.0,16,3.062201
11.0,11,3.068417
23.0,23,3.071397
31.0,31,3.073701
30.0,30,3.343707
17.0,17,3.347233
9.0,9,3.353152
16.0,16,3.354538
33.0,33,3.360855
49.0,49,3.365498
12.0,12,3.36883
25.0,25,3.371488
33.0,33,3.375622
18.0,18,3.377816
14.0,14,3.378551
14.0,14,3.381205
12.0,12,3.386441
21.0,21,3.400329
33.0,33,3.403029
43.0,43,3.404407
25.0,25,3.417142
23.0,23,3.418521
17.0,17,3.430092
83.0,83,3.43339
44.0,44,3.434114
24.0,24,3.446254
46.0,46,3.448249
28.0,28,3.452141
11.0,11,3.455552
17.0,17,3.457585
39.0,39,3.460656
17.0,17,3.464005
14.0,14,3.467231
20.0,20,3.469126
15.0,15,3.478704
50.0,50,3.495467
57.0,57,3.496752
51.0,51,3.499254
11.0,11,3.50357
16.0,16,3.505465
19.0,19,3.51571
60.0,60,3.516383
25.0,25,3.52129
47.0,47,3.52893
39.0,39,3.538957
38.0,38,3.54407
69.0,69,3.557187
38.0,38,3.561697
35.0,35,3.564565
16.0,16,3.566869
13.0,13,3.57419
21.0,21,3.576948
86.0,86,3.579237
8.0,8,3.583705
18.0,18,3.587088
53.0,53,3.592791
46.0,46,3.601191
24.0,24,3.601246
12.0,12,3.608212
14.0,14,3.60966
45.0,45,3.610306
14.0,14,3.617567
29.0,29,3.627198
17.0,17,3.627823
44.0,44,3.634028
18.0,18,3.638109
93.0,93,3.647107
22.0,22,3.647167
36.0,36,3.64832
26.0,26,3.653395
10.0,10,3.654048
16.0,16,3.926331
25.0,25,3.933036
39.0,39,3.93441
13.0,13,3.941786
54.0,54,3.944601
35.0,35,3.949853
17.0,17,3.95315
16.0,16,3.960715
42.0,42,3.96279
51.0,51,3.978726
53.0,53,3.988512
46.0,46,3.991172
20.0,20,3.992075
58.0,58,4.001511
18.0,18,4.004203
20.0,20,4.00493
29.0,29,4.008555
11.0,11,4.012129
16.0,16,4.022789
38.0,38,4.027707
35.0,35,4.029129
40.0,40,4.035852
12.0,12,4.037209
24.0,24,4.039197
17.0,17,4.03925
18.0,18,4.050877
21.0,21,4.050946
21.0,21,4.052812
28.0,28,4.054089
8.0,8,4.057962
24.0,24,4.06922
44.0,44,4.078837
21.0,21,4.082512
57.0,57,4.086712
19.0,19,4.090405
59.0,59,4.095238
17.0,17,4.097725
13.0,13,4.098993
28.0,28,4.1003
19.0,19,4.11174
36.0,36,4.116985
35.0,35,4.118792
14.0,14,4.127302
20.0,20,4.129067
53.0,53,4.130792
51.0,51,4.142046
27.0,27,4.144958
28.0,28,4.147269
24.0,24,4.158911
70.0,70,4.167941
37.0,37,4.168573
54.0,54,4.173128
30.0,30,4.176614
10.0,10,4.179438
17.0,17,4.186182
35.0,35,4.189015
12.0,12,4.196458
22.0,22,4.199292
45.0,45,4.205429
21.0,21,4.208876
16.0,16,4.208931
22.0,22,4.218557
87.0,87,4.219208
21.0,21,4.220951
