AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
23.294117647058822,0.5006940364837646,0.4993059039115906,23.294117647058822,0.6931456923484802,-1.6231353999529574e-05,1,79,79.0,0.0009144463110715151,8,8.0,8.352237637154758e-05,1.999997854232788,13.82565690762416,13.82565690762416,85,2000,321.4859313964844
23.19,0.5037109851837158,0.49628904461860657,23.19,0.6922873258590698,0.00028163429493011094,2,79,79.0,0.000968791136983782,10,10.0,0.004398539196699858,1.998282551765442,12.744171216677843,12.744171216677843,171,4000,250.83511352539062
23.0,0.4992930293083191,0.5007070302963257,23.0,0.6898260116577148,-0.001559923627131532,3,66,66.0,0.0011174848768860102,10,10.0,0.00814247876405716,1.9933899641036987,12.134249049694011,12.134249049694011,255,6000,207.67723083496094
22.84,0.4948815107345581,0.5051184296607971,22.84,0.685674786567688,0.0023179735874667706,4,65,65.0,0.0010807805228978395,10,10.0,0.008799892850220203,1.9852086305618286,11.73858594550468,11.73858594550468,341,8000,149.2035675048828
27.81,0.49091553688049316,0.5090844631195068,27.81,0.6820068955421448,0.009549867401297596,5,98,98.0,0.0008959575789049268,7,7.0,0.007974519394338131,1.9780839681625366,17.45089969027385,17.45089969027385,405,10000,268.50921630859375
29.99,0.4975079298019409,0.5024920105934143,29.99,0.6741976737976074,0.02058109118632423,6,91,91.0,0.0010593783808872104,7,7.0,0.011251844465732574,1.9630568027496338,17.07131805104691,17.07131805104691,474,12000,158.17681884765625
29.65,0.47848397493362427,0.5215162038803101,29.65,0.6650511026382446,-0.018271669193025586,7,91,91.0,0.0011042844271287322,9,9.0,0.015969552099704742,1.9458755254745483,16.0314534587479,16.0314534587479,540,14000,127.1610107421875
34.0,0.4933535158634186,0.5066465735435486,34.0,0.6593394875526428,0.007520005124971196,8,145,145.0,0.0010304212337359786,11,11.0,0.014922651462256908,1.9352375268936157,22.045407685048602,22.045407685048602,591,16000,327.7289123535156
38.23,0.49827343225479126,0.5017266273498535,38.23,0.6541991829872131,0.026098427363746235,9,145,145.0,0.0009781841654330492,9,9.0,0.012073876336216927,1.9258531332015991,24.23091207528103,24.23091207528103,646,18000,207.3035888671875
37.94,0.49160608649253845,0.5083938837051392,37.94,0.6451453566551208,0.03818336316137083,10,114,114.0,0.0009049643995240331,9,9.0,0.019442232325673103,1.9094743728637695,21.398513967095937,21.398513967095937,700,20000,192.07615661621094
39.41,0.5077128410339355,0.492287278175354,39.41,0.6428526043891907,0.05349790928780962,11,101,101.0,0.000841063738334924,12,12.0,0.002346390625461936,1.9052342176437378,20.283044643248214,20.283044643248214,747,22000,192.9464111328125
41.35,0.5015809535980225,0.49841901659965515,41.35,0.6299763917922974,0.06548719516987445,12,101,101.0,0.0008812103187665343,11,11.0,0.01368560642004013,1.882970929145813,20.825165065372232,20.825165065372232,795,24000,199.74537658691406
43.02,0.5169706344604492,0.4830295443534851,43.02,0.6182973980903625,0.08149659453710134,13,101,101.0,0.0009563213097862899,11,11.0,0.016155464574694633,1.8624677658081055,20.8801245207015,20.8801245207015,842,26000,174.17042541503906
