# {"t_start": 1558372708.953363} 
r,l,t
15.0,15,0.028019
19.0,19,0.030293
26.0,26,0.034308
13.0,13,0.041477
43.0,43,0.043845
11.0,11,0.047666
45.0,45,0.05322
11.0,11,0.053816
55.0,55,0.060966
19.0,19,0.063645
20.0,20,0.064779
41.0,41,0.066544
15.0,15,0.069244
14.0,14,0.072473
12.0,12,0.073114
19.0,19,0.074402
12.0,12,0.079775
17.0,17,0.084011
30.0,30,0.086305
35.0,35,0.09266
17.0,17,0.095859
25.0,25,0.098229
15.0,15,0.101112
39.0,39,0.102245
13.0,13,0.10562
15.0,15,0.110552
23.0,23,0.114249
22.0,22,0.118472
17.0,17,0.120802
17.0,17,0.130792
67.0,67,0.138174
13.0,13,0.139322
42.0,42,0.142093
41.0,41,0.147731
28.0,28,0.154629
34.0,34,0.159328
9.0,9,0.159943
25.0,25,0.162795
11.0,11,0.166244
10.0,10,0.168608
49.0,49,0.171267
12.0,12,0.175614
9.0,9,0.176216
37.0,37,0.180959
25.0,25,0.190113
42.0,42,0.19071
19.0,19,0.19186
33.0,33,0.19716
13.0,13,0.201501
18.0,18,0.20269
23.0,23,0.206106
22.0,22,0.210176
15.0,15,0.211308
15.0,15,0.214631
36.0,36,0.222805
22.0,22,0.223517
23.0,23,0.225658
19.0,19,0.226825
16.0,16,0.237107
17.0,17,0.241479
10.0,10,0.246104
29.0,29,0.247977
11.0,11,0.250279
18.0,18,0.258346
40.0,40,0.259302
16.0,16,0.260881
12.0,12,0.268843
12.0,12,0.270731
36.0,36,0.274505
24.0,24,0.276828
13.0,13,0.277961
12.0,12,0.278552
14.0,14,0.28915
25.0,25,0.291689
25.0,25,0.294928
13.0,13,0.296815
9.0,9,0.296869
30.0,30,0.296896
22.0,22,0.309475
23.0,23,0.31225
28.0,28,0.316155
9.0,9,0.316212
34.0,34,0.320231
16.0,16,0.32686
12.0,12,0.328344
31.0,31,0.333804
30.0,30,1.802535
24.0,24,1.808966
28.0,28,1.812769
18.0,18,1.814082
26.0,26,1.816538
20.0,20,1.821557
14.0,14,1.825312
10.0,10,1.827831
13.0,13,1.833314
10.0,10,1.839422
43.0,43,1.839478
21.0,21,1.840789
11.0,11,1.847615
62.0,62,1.852514
28.0,28,1.858
12.0,12,1.861893
27.0,27,1.866413
12.0,12,1.866471
52.0,52,1.873839
27.0,27,1.878727
29.0,29,1.884304
18.0,18,1.884986
15.0,15,1.888129
38.0,38,1.890285
19.0,19,1.900669
25.0,25,1.900736
23.0,23,1.905398
13.0,13,1.909182
20.0,20,1.913646
14.0,14,1.914357
54.0,54,1.919902
19.0,19,1.926153
11.0,11,1.92684
35.0,35,1.931158
10.0,10,1.932481
31.0,31,1.933152
9.0,9,1.936847
19.0,19,1.93872
12.0,12,1.94068
20.0,20,1.94509
17.0,17,1.94761
7.0,7,1.949506
23.0,23,1.95517
12.0,12,1.957056
34.0,34,1.960211
10.0,10,1.963292
27.0,27,1.964584
22.0,22,1.968719
21.0,21,1.973008
19.0,19,1.974773
19.0,19,1.97608
13.0,13,1.9767
16.0,16,1.982368
16.0,16,1.985237
21.0,21,1.98864
17.0,17,1.99221
13.0,13,1.992839
34.0,34,1.994553
8.0,8,1.997363
11.0,11,2.000741
24.0,24,2.002504
25.0,25,2.00683
17.0,17,2.007467
11.0,11,2.007512
12.0,12,2.009786
21.0,21,2.018785
22.0,22,2.019971
20.0,20,2.021207
26.0,26,2.022409
14.0,14,2.026927
12.0,12,2.026975
24.0,24,2.034806
26.0,26,2.037082
27.0,27,2.042386
13.0,13,2.042444
11.0,11,2.048688
48.0,48,2.05433
10.0,10,2.054382
31.0,31,2.055112
12.0,12,2.061262
13.0,13,2.062486
39.0,39,2.064781
23.0,23,2.06762
11.0,11,2.071264
26.0,26,2.076402
14.0,14,2.079265
20.0,20,2.079312
29.0,29,2.079339
17.0,17,2.086048
19.0,19,2.090059
13.0,13,2.097431
21.0,21,2.09802
41.0,41,2.102599
12.0,12,2.105172
13.0,13,2.388116
12.0,12,2.390168
35.0,35,2.396587
16.0,16,2.398586
81.0,81,2.405716
14.0,14,2.405773
28.0,28,2.408529
18.0,18,2.410596
10.0,10,2.412594
14.0,14,2.415243
7.0,7,2.417241
13.0,13,2.419228
9.0,9,2.4232
29.0,29,2.427788
20.0,20,2.428501
23.0,23,2.434317
23.0,23,2.43825
27.0,27,2.445506
37.0,37,2.45297
36.0,36,2.461997
17.0,17,2.463993
50.0,50,2.467288
36.0,36,2.469258
13.0,13,2.472534
24.0,24,2.477725
11.0,11,2.479744
25.0,25,2.483871
14.0,14,2.487188
19.0,19,2.496463
34.0,34,2.502293
12.0,12,2.510225
48.0,48,2.518526
39.0,39,2.521665
12.0,12,2.52599
20.0,20,2.533913
14.0,14,2.534592
103.0,103,2.535865
8.0,8,2.538958
13.0,13,2.542721
55.0,55,2.544637
15.0,15,2.548368
26.0,26,2.552038
24.0,24,2.557526
28.0,28,2.56179
19.0,19,2.563682
26.0,26,2.564373
14.0,14,2.572482
36.0,36,2.578635
38.0,38,2.584298
12.0,12,2.58619
42.0,42,2.588696
25.0,25,2.600359
35.0,35,2.60479
55.0,55,2.604841
30.0,30,2.605999
12.0,12,2.607804
15.0,15,2.614927
18.0,18,2.615609
23.0,23,2.618489
11.0,11,2.62198
12.0,12,2.622029
10.0,10,2.627674
40.0,40,2.631089
25.0,25,2.636176
33.0,33,2.637345
29.0,29,2.647687
38.0,38,2.658935
20.0,20,2.658985
43.0,43,2.660672
59.0,59,2.661314
12.0,12,2.665971
13.0,13,2.666597
10.0,10,2.667174
15.0,15,2.675403
25.0,25,2.681787
14.0,14,2.683527
17.0,17,2.971331
53.0,53,2.975391
26.0,26,2.975454
14.0,14,2.984493
15.0,15,2.985215
88.0,88,2.992323
14.0,14,2.993664
19.0,19,2.9978
42.0,42,2.999205
20.0,20,3.006975
35.0,35,3.0153
29.0,29,3.016805
14.0,14,3.025278
43.0,43,3.027932
16.0,16,3.03599
44.0,44,3.036744
19.0,19,3.048352
21.0,21,3.050376
40.0,40,3.054292
60.0,60,3.056946
13.0,13,3.062828
21.0,21,3.070632
14.0,14,3.072226
33.0,33,3.072286
46.0,46,3.078721
14.0,14,3.080096
14.0,14,3.081443
19.0,19,3.084895
13.0,13,3.087538
15.0,15,3.090169
14.0,14,3.090877
15.0,15,3.094754
10.0,10,3.096754
15.0,15,3.097488
27.0,27,3.109046
27.0,27,3.11562
32.0,32,3.117034
12.0,12,3.117833
17.0,17,3.126452
19.0,19,3.129533
49.0,49,3.130192
13.0,13,3.134426
16.0,16,3.1393
24.0,24,3.144743
20.0,20,3.146613
17.0,17,3.149692
11.0,11,3.151562
56.0,56,3.151612
13.0,13,3.15466
32.0,32,3.173339
42.0,42,3.174699
39.0,39,3.174748
17.0,17,3.184899
22.0,22,3.186554
63.0,63,3.188921
10.0,10,3.192685
20.0,20,3.197204
23.0,23,3.203721
