# {"t_start": 1558270576.038048} 
r,l,t
9.0,9,0.302221
10.0,10,0.303649
11.0,11,0.304862
12.0,12,0.313644
16.0,16,0.325504
31.0,31,0.328203
39.0,39,0.33668
15.0,15,0.341071
32.0,32,0.349642
16.0,16,0.351347
29.0,29,0.358481
17.0,17,0.364335
88.0,88,0.375661
22.0,22,0.380296
18.0,18,0.386632
35.0,35,0.392844
10.0,10,0.3929
14.0,14,0.401652
43.0,43,0.403661
51.0,51,0.413589
16.0,16,0.415815
37.0,37,0.418666
24.0,24,0.41929
11.0,11,0.422685
11.0,11,0.425483
13.0,13,0.430058
10.0,10,0.431186
24.0,24,0.432436
33.0,33,0.434214
9.0,9,0.437653
12.0,12,0.441027
20.0,20,0.441634
24.0,24,0.445364
8.0,8,0.446049
23.0,23,0.451896
12.0,12,0.453368
22.0,22,0.456065
15.0,15,0.462064
32.0,32,0.465331
27.0,27,0.467953
30.0,30,0.473879
13.0,13,0.476172
23.0,23,0.476218
18.0,18,0.477013
12.0,12,0.482601
15.0,15,0.486625
17.0,17,0.488439
10.0,10,0.489332
31.0,31,0.503206
24.0,24,0.511609
11.0,11,0.516915
29.0,29,0.524199
37.0,37,0.530507
13.0,13,0.531791
21.0,21,0.539379
37.0,37,0.544994
12.0,12,0.547284
27.0,27,0.547888
25.0,25,0.547927
14.0,14,0.55355
11.0,11,0.555178
19.0,19,0.559173
20.0,20,0.566772
29.0,29,0.566828
16.0,16,0.569642
9.0,9,0.572336
28.0,28,0.573095
18.0,18,0.577535
23.0,23,0.586466
27.0,27,0.59403
48.0,48,0.599152
20.0,20,0.599208
14.0,14,0.602605
9.0,9,0.60474
14.0,14,0.609659
10.0,10,0.611445
65.0,65,0.617663
17.0,17,0.621056
12.0,12,0.621116
11.0,11,0.627187
18.0,18,0.628361
14.0,14,0.629045
10.0,10,0.632988
11.0,11,0.634787
14.0,14,0.637192
40.0,40,0.638529
15.0,15,0.645775
24.0,24,0.648697
29.0,29,0.649847
20.0,20,0.649892
13.0,13,0.653104
16.0,16,2.232844
10.0,10,2.232936
29.0,29,2.239973
29.0,29,2.241348
17.0,17,2.244479
10.0,10,2.250915
25.0,25,2.252466
15.0,15,2.253191
18.0,18,2.258906
14.0,14,2.260205
16.0,16,2.26278
22.0,22,2.267267
22.0,22,2.274059
13.0,13,2.275405
21.0,21,2.276099
14.0,14,2.28313
16.0,16,2.285695
21.0,21,2.289693
55.0,55,2.294732
14.0,14,2.29918
34.0,34,2.307973
42.0,42,2.310553
24.0,24,2.314306
11.0,11,2.315019
43.0,43,2.321859
15.0,15,2.323749
19.0,19,2.327034
27.0,27,2.327738
21.0,21,2.335399
18.0,18,2.338783
24.0,24,2.341685
16.0,16,2.350619
41.0,41,2.351274
15.0,15,2.352997
29.0,29,2.354819
13.0,13,2.358821
15.0,15,2.359445
16.0,16,2.362349
18.0,18,2.369856
27.0,27,2.370486
31.0,31,2.380771
41.0,41,2.383111
21.0,21,2.383162
28.0,28,2.386626
10.0,10,2.389026
12.0,12,2.390229
16.0,16,2.390278
10.0,10,2.396067
20.0,20,2.398435
12.0,12,2.403045
24.0,24,2.40422
28.0,28,2.405416
18.0,18,2.408857
9.0,9,2.414063
21.0,21,2.416381
21.0,21,2.417584
10.0,10,2.419926
41.0,41,2.426852
34.0,34,2.436194
40.0,40,2.440804
14.0,14,2.445278
14.0,14,2.451404
10.0,10,2.458672
49.0,49,2.459347
64.0,64,2.461088
29.0,29,2.465299
9.0,9,2.466533
18.0,18,2.469382
20.0,20,2.471215
10.0,10,2.472392
15.0,15,2.478192
27.0,27,2.481173
18.0,18,2.481886
20.0,20,2.484212
14.0,14,2.490129
22.0,22,2.491365
15.0,15,2.493136
23.0,23,2.494949
11.0,11,2.496744
18.0,18,2.501932
20.0,20,2.504842
14.0,14,2.51006
28.0,28,2.51131
16.0,16,2.514252
32.0,32,2.515466
14.0,14,2.523408
22.0,22,2.524059
30.0,30,2.527557
20.0,20,2.53529
22.0,22,2.540473
33.0,33,2.543431
50.0,50,2.543482
11.0,11,2.766382
29.0,29,2.772461
12.0,12,2.780423
29.0,29,2.782156
10.0,10,2.791089
40.0,40,2.791835
23.0,23,2.798419
47.0,47,2.800478
9.0,9,2.806482
24.0,24,2.807857
26.0,26,2.808596
10.0,10,2.813236
12.0,12,2.821216
37.0,37,2.823227
27.0,27,2.826557
16.0,16,2.831949
17.0,17,2.834719
45.0,45,2.8381
17.0,17,2.838154
14.0,14,2.841477
23.0,23,2.852709
20.0,20,2.854023
29.0,29,2.856559
35.0,35,2.857251
12.0,12,2.864304
25.0,25,2.870053
11.0,11,2.872856
32.0,32,2.876029
28.0,28,2.876785
19.0,19,2.883702
10.0,10,2.884402
22.0,22,2.888151
18.0,18,2.888835
12.0,12,2.891991
12.0,12,2.895809
13.0,13,2.897119
11.0,11,2.902717
18.0,18,2.903387
39.0,39,2.90803
13.0,13,2.910377
31.0,31,2.921351
9.0,9,2.926504
29.0,29,2.927142
53.0,53,2.928381
40.0,40,2.931324
16.0,16,2.936079
17.0,17,2.938418
12.0,12,2.943025
22.0,22,2.944416
20.0,20,2.950329
21.0,21,2.955523
14.0,14,2.9639
68.0,68,2.968075
47.0,47,2.975009
49.0,49,2.98195
27.0,27,2.982643
24.0,24,2.984375
19.0,19,2.986158
17.0,17,2.99474
15.0,15,2.995343
15.0,15,3.004055
41.0,41,3.006439
23.0,23,3.008252
11.0,11,3.010674
60.0,60,3.018245
18.0,18,3.021187
29.0,29,3.02356
23.0,23,3.031727
18.0,18,3.031776
17.0,17,3.033689
11.0,11,3.038453
52.0,52,3.03914
16.0,16,3.043221
19.0,19,3.05019
31.0,31,3.050239
15.0,15,3.052094
12.0,12,3.059225
43.0,43,3.064129
25.0,25,3.065348
13.0,13,3.073272
33.0,33,3.08035
26.0,26,3.296054
20.0,20,3.299481
57.0,57,3.300217
17.0,17,3.310783
39.0,39,3.320131
41.0,41,3.324397
11.0,11,3.333359
13.0,13,3.342097
45.0,45,3.343489
38.0,38,3.348219
15.0,15,3.352232
17.0,17,3.354996
23.0,23,3.363622
17.0,17,3.363684
99.0,99,3.368987
11.0,11,3.371013
12.0,12,3.371773
31.0,31,3.375635
29.0,29,3.38758
26.0,26,3.388305
53.0,53,3.404628
33.0,33,3.412513
53.0,53,3.413507
41.0,41,3.421861
17.0,17,3.423409
17.0,17,3.427794
13.0,13,3.430346
23.0,23,3.431004
15.0,15,3.432823
13.0,13,3.438005
15.0,15,3.439832
27.0,27,3.443934
13.0,13,3.445696
12.0,12,3.446928
11.0,11,3.450371
12.0,12,3.457195
25.0,25,3.460091
17.0,17,3.466956
36.0,36,3.467581
66.0,66,3.471299
18.0,18,3.477699
19.0,19,3.482335
27.0,27,3.483564
14.0,14,3.485869
49.0,49,3.48876
14.0,14,3.490559
18.0,18,3.49948
24.0,24,3.500103
18.0,18,3.50135
34.0,34,3.50368
17.0,17,3.513081
16.0,16,3.515946
38.0,38,3.526375
38.0,38,3.528129
23.0,23,3.537678
9.0,9,3.539112
18.0,18,3.548393
45.0,45,3.549069
31.0,31,3.551372
22.0,22,3.551998
13.0,13,3.556114
10.0,10,3.557944
16.0,16,3.560975
13.0,13,3.563951
37.0,37,3.570963
20.0,20,3.572787
22.0,22,3.576863
40.0,40,3.5815
21.0,21,3.583306
23.0,23,3.586237
33.0,33,3.596433
25.0,25,3.59649
20.0,20,3.598187
26.0,26,3.598855
20.0,20,3.611691
23.0,23,3.612952
14.0,14,3.623114
46.0,46,3.626575
24.0,24,3.84194
12.0,12,3.848906
58.0,58,3.848967
13.0,13,3.850985
10.0,10,3.8557
12.0,12,3.859632
25.0,25,3.868635
20.0,20,3.871996
19.0,19,3.874734
11.0,11,3.876139
59.0,59,3.879482
10.0,10,3.882856
21.0,21,3.886158
15.0,15,3.889535
18.0,18,3.89483
27.0,27,3.907343
32.0,32,3.907407
19.0,19,3.919845
25.0,25,3.923684
44.0,44,3.923746
37.0,37,3.943109
108.0,108,3.945007
38.0,38,3.947563
13.0,13,3.951334
29.0,29,3.968344
11.0,11,3.975185
51.0,51,3.98518
66.0,66,3.988189
103.0,103,3.990013
29.0,29,3.992326
10.0,10,3.995861
14.0,14,4.000431
27.0,27,4.003901
14.0,14,4.003949
32.0,32,4.003976
13.0,13,4.01152
14.0,14,4.012186
10.0,10,4.017917
13.0,13,4.019118
26.0,26,4.019164
14.0,14,4.025996
57.0,57,4.033422
29.0,29,4.035746
10.0,10,4.039288
36.0,36,4.03993
27.0,27,4.041918
16.0,16,4.045405
22.0,22,4.054511
22.0,22,4.059582
33.0,33,4.060863
34.0,34,4.060914
23.0,23,4.074104
28.0,28,4.078146
36.0,36,4.078197
32.0,32,4.080961
17.0,17,4.084466
10.0,10,4.086894
10.0,10,4.092711
26.0,26,4.099658
21.0,21,4.104862
49.0,49,4.107256
22.0,22,4.112502
19.0,19,4.116266
71.0,71,4.120427
24.0,24,4.121651
9.0,9,4.125748
22.0,22,4.125799
22.0,22,4.129212
19.0,19,4.137122
27.0,27,4.137803
33.0,33,4.149232
41.0,41,4.15043
11.0,11,4.155786
38.0,38,4.371712
18.0,18,4.373181
10.0,10,4.384913
20.0,20,4.385789
12.0,12,4.393925
62.0,62,4.394673
32.0,32,4.399292
13.0,13,4.403323
16.0,16,4.404709
31.0,31,4.407414
13.0,13,4.412156
40.0,40,4.431283
32.0,32,4.433335
56.0,56,4.436688
10.0,10,4.438076
48.0,48,4.439473
11.0,11,4.440851
10.0,10,4.443532
14.0,14,4.447505
16.0,16,4.450069
10.0,10,4.453877
30.0,30,4.460144
10.0,10,4.460202
35.0,35,4.465824
15.0,15,4.46985
31.0,31,4.46991
16.0,16,4.470581
13.0,13,4.4786
13.0,13,4.47867
32.0,32,4.489106
36.0,36,4.496737
24.0,24,4.496807
30.0,30,4.501205
18.0,18,4.509511
32.0,32,4.511379
23.0,23,4.512616
11.0,11,4.516045
27.0,27,4.518387
19.0,19,4.522396
17.0,17,4.522446
9.0,9,4.523615
11.0,11,4.529978
22.0,22,4.535121
11.0,11,4.536291
41.0,41,4.539743
17.0,17,4.546068
43.0,43,4.547248
15.0,15,4.548452
14.0,14,4.555307
27.0,27,4.56162
49.0,49,4.563416
13.0,13,4.571086
43.0,43,4.573389
38.0,38,4.577517
34.0,34,4.583018
19.0,19,4.585939
14.0,14,4.588208
26.0,26,4.602064
52.0,52,4.603859
44.0,44,4.610544
12.0,12,4.612346
20.0,20,4.617202
13.0,13,4.623721
16.0,16,4.624386
12.0,12,4.631292
28.0,28,4.635335
21.0,21,4.635957
23.0,23,4.644949
18.0,18,4.646229
99.0,99,4.651419
30.0,30,4.653733
13.0,13,4.658919
34.0,34,4.664718
11.0,11,4.665343
38.0,38,4.668448
10.0,10,4.67078
32.0,32,4.672554
16.0,16,4.674842
13.0,13,4.681603
16.0,16,4.693058
31.0,31,4.702151
16.0,16,4.921561
29.0,29,4.92637
53.0,53,4.92937
29.0,29,4.939566
23.0,23,4.946443
28.0,28,4.953862
22.0,22,4.957248
50.0,50,4.962013
38.0,38,4.982734
44.0,44,4.983492
38.0,38,4.987581
59.0,59,4.987644
25.0,25,5.000076
21.0,21,5.001443
31.0,31,5.003359
29.0,29,5.006475
18.0,18,5.014621
20.0,20,5.019074
11.0,11,5.021822
36.0,36,5.024386
14.0,14,5.02816
15.0,15,5.033726
18.0,18,5.046665
72.0,72,5.048288
40.0,40,5.049869
34.0,34,5.05253
16.0,16,5.057998
16.0,16,5.058628
17.0,17,5.060384
19.0,19,5.063888
24.0,24,5.074227
19.0,19,5.074873
11.0,11,5.081184
15.0,15,5.082934
50.0,50,5.087637
12.0,12,5.088277
58.0,58,5.091742
17.0,17,5.098034
31.0,31,5.100957
36.0,36,5.10863
29.0,29,5.108682
19.0,19,5.120019
32.0,32,5.12812
50.0,50,5.131064
19.0,19,5.131762
68.0,68,5.141631
28.0,28,5.150578
21.0,21,5.154117
41.0,41,5.155352
36.0,36,5.156108
10.0,10,5.161305
19.0,19,5.161924
13.0,13,5.163716
23.0,23,5.167749
14.0,14,5.16963
10.0,10,5.17378
23.0,23,5.175511
35.0,35,5.184224
13.0,13,5.191978
52.0,52,5.200054
18.0,18,5.202592
57.0,57,5.207349
54.0,54,5.207403
20.0,20,5.212035
16.0,16,5.212084
9.0,9,5.217275
25.0,25,5.222318
18.0,18,5.222961
15.0,15,5.2264
12.0,12,5.229359
14.0,14,5.231136
20.0,20,5.239117
21.0,21,5.473366
16.0,16,5.478077
73.0,73,5.481444
42.0,42,5.485471
18.0,18,5.49495
42.0,42,5.504448
36.0,36,5.512457
53.0,53,5.516493
30.0,30,5.524405
49.0,49,5.52903
24.0,24,5.53238
12.0,12,5.537093
44.0,44,5.541742
30.0,30,5.544454
25.0,25,5.553361
22.0,22,5.556012
44.0,44,5.56103
15.0,15,5.56542
38.0,38,5.568713
17.0,17,5.572632
29.0,29,5.572706
12.0,12,5.582245
28.0,28,5.589352
34.0,34,5.590052
32.0,32,5.595099
22.0,22,5.59643
21.0,21,5.603229
15.0,15,5.605815
15.0,15,5.612062
37.0,37,5.612115
20.0,20,5.624512
34.0,34,5.626531
62.0,62,5.63312
15.0,15,5.635492
64.0,64,5.652806
12.0,12,5.665336
82.0,82,5.691124
30.0,30,5.693603
80.0,80,5.698421
87.0,87,5.704665
15.0,15,5.707155
24.0,24,5.707786
42.0,42,5.715906
20.0,20,5.716534
25.0,25,5.721615
37.0,37,5.729061
29.0,29,5.732519
33.0,33,5.735461
28.0,28,5.737769
23.0,23,5.748815
41.0,41,5.761664
56.0,56,5.761721
51.0,51,5.762338
27.0,27,5.764667
22.0,22,5.77536
27.0,27,5.779282
26.0,26,5.783984
15.0,15,5.793912
27.0,27,5.795743
33.0,33,5.802168
15.0,15,5.802836
15.0,15,5.804571
12.0,12,6.025815
73.0,73,6.026571
17.0,17,6.028639
26.0,26,6.044995
24.0,24,6.045768
28.0,28,6.045821
22.0,22,6.06171
59.0,59,6.061781
23.0,23,6.062487
42.0,42,6.074807
37.0,37,6.087779
48.0,48,6.09672
14.0,14,6.105608
34.0,34,6.110699
61.0,61,6.116872
86.0,86,6.120808
20.0,20,6.124267
17.0,17,6.128023
49.0,49,6.154553
74.0,74,6.155946
55.0,55,6.161258
50.0,50,6.162105
23.0,23,6.17537
44.0,44,6.181809
29.0,29,6.200544
80.0,80,6.213116
96.0,96,6.215989
22.0,22,6.216627
64.0,64,6.217831
28.0,28,6.235582
28.0,28,6.237334
36.0,36,6.237383
44.0,44,6.245329
23.0,23,6.250705
36.0,36,6.256726
20.0,20,6.257422
32.0,32,6.279046
70.0,70,6.281462
40.0,40,6.28325
59.0,59,6.288395
32.0,32,6.297831
27.0,27,6.299078
19.0,19,6.299689
33.0,33,6.300969
15.0,15,6.306701
24.0,24,6.316869
26.0,26,6.316925
28.0,28,6.317616
45.0,45,6.348702
51.0,51,6.352841
25.0,25,6.576466
20.0,20,6.592171
52.0,52,6.601444
20.0,20,6.605434
17.0,17,6.612775
13.0,13,6.614158
139.0,139,6.625013
30.0,30,6.632946
170.0,170,6.636298
22.0,22,6.639738
15.0,15,6.646225
56.0,56,6.651341
14.0,14,6.655073
31.0,31,6.670763
36.0,36,6.678172
20.0,20,6.693069
98.0,98,6.698132
46.0,46,6.702454
14.0,14,6.710533
29.0,29,6.710585
23.0,23,6.711769
125.0,125,6.719713
25.0,25,6.725947
18.0,18,6.730012
37.0,37,6.731772
16.0,16,6.739185
23.0,23,6.744939
60.0,60,6.744988
28.0,28,6.755216
21.0,21,6.75697
65.0,65,6.763412
38.0,38,6.767065
32.0,32,6.775567
57.0,57,6.790984
25.0,25,6.79275
47.0,47,6.793357
46.0,46,6.79628
19.0,19,6.804196
26.0,26,6.811343
12.0,12,6.811397
43.0,43,6.81605
24.0,24,6.825218
22.0,22,6.828865
32.0,32,6.830144
25.0,25,6.84437
39.0,39,6.847989
102.0,102,6.852064
23.0,23,6.857825
12.0,12,6.858997
58.0,58,6.862505
24.0,24,6.872964
40.0,40,7.102637
18.0,18,7.105518
37.0,37,7.106331
24.0,24,7.12376
86.0,86,7.127186
27.0,27,7.128708
31.0,31,7.132273
23.0,23,7.140329
23.0,23,7.145022
42.0,42,7.156315
38.0,38,7.158351
22.0,22,7.173717
35.0,35,7.180827
59.0,59,7.185313
17.0,17,7.185375
70.0,70,7.187921
29.0,29,7.203601
41.0,41,7.211006
49.0,49,7.219374
34.0,34,7.227727
72.0,72,7.229058
30.0,30,7.239499
20.0,20,7.250888
63.0,63,7.2515
42.0,42,7.253322
58.0,58,7.261368
27.0,27,7.266607
43.0,43,7.277901
13.0,13,7.286828
34.0,34,7.287716
53.0,53,7.29543
17.0,17,7.299325
19.0,19,7.301151
18.0,18,7.306296
101.0,101,7.313715
30.0,30,7.319863
35.0,35,7.329392
44.0,44,7.346509
79.0,79,7.347707
47.0,47,7.356374
85.0,85,7.365617
36.0,36,7.368504
22.0,22,7.369145
13.0,13,7.376089
52.0,52,7.376709
22.0,22,7.38191
30.0,30,7.393492
53.0,53,7.396457
41.0,41,7.405455
33.0,33,7.40698
26.0,26,7.417353
15.0,15,7.418326
31.0,31,7.425769
14.0,14,7.428174
29.0,29,7.651777
25.0,25,7.655141
28.0,28,7.660168
58.0,58,7.662831
55.0,55,7.694419
50.0,50,7.697844
70.0,70,7.701208
20.0,20,7.714404
83.0,83,7.717696
42.0,42,7.725324
55.0,55,7.730519
26.0,26,7.731226
38.0,38,7.741765
32.0,32,7.750724
50.0,50,7.756974
43.0,43,7.75858
50.0,50,7.776141
49.0,49,7.78401
45.0,45,7.787474
56.0,56,7.794884
19.0,19,7.794941
33.0,33,7.8137
79.0,79,7.821684
65.0,65,7.824605
22.0,22,7.826433
60.0,60,7.829385
43.0,43,7.84691
47.0,47,7.856677
21.0,21,7.859611
65.0,65,7.865334
69.0,69,7.869489
20.0,20,7.880995
31.0,31,7.883361
43.0,43,7.886999
16.0,16,7.892798
58.0,58,7.893526
22.0,22,7.905867
58.0,58,7.915076
38.0,38,7.915694
27.0,27,7.921515
66.0,66,7.925731
21.0,21,7.928096
36.0,36,7.936202
39.0,39,7.948543
37.0,37,7.949723
31.0,31,7.95444
58.0,58,7.955624
21.0,21,8.181689
46.0,46,8.192716
36.0,36,8.194241
23.0,23,8.19975
63.0,63,8.207047
25.0,25,8.212453
21.0,21,8.213819
24.0,24,8.223158
52.0,52,8.229098
20.0,20,8.236341
37.0,37,8.237084
35.0,35,8.237133
18.0,18,8.241136
19.0,19,8.248779
21.0,21,8.250679
25.0,25,8.253289
15.0,15,8.261913
18.0,18,8.266983
39.0,39,8.268481
27.0,27,8.26854
21.0,21,8.284411
21.0,21,8.284484
32.0,32,8.292235
15.0,15,8.297581
20.0,20,8.308291
19.0,19,8.311564
34.0,34,8.311621
72.0,72,8.317807
22.0,22,8.323184
27.0,27,8.329029
25.0,25,8.338095
16.0,16,8.338748
54.0,54,8.345299
50.0,50,8.347679
34.0,34,8.364847
52.0,52,8.368895
58.0,58,8.373291
54.0,54,8.383591
49.0,49,8.409023
69.0,69,8.417849
19.0,19,8.420263
82.0,82,8.421606
67.0,67,8.426904
13.0,13,8.434524
31.0,31,8.438593
38.0,38,8.440441
46.0,46,8.44875
18.0,18,8.449382
35.0,35,8.45532
25.0,25,8.469859
40.0,40,8.473122
78.0,78,8.486972
59.0,59,8.726599
76.0,76,8.74535
54.0,54,8.746106
132.0,132,8.755485
16.0,16,8.766085
42.0,42,8.774357
65.0,65,8.774428
54.0,54,8.78314
23.0,23,8.791285
39.0,39,8.794029
28.0,28,8.801684
40.0,40,8.802369
37.0,37,8.817013
32.0,32,8.822299
63.0,63,8.842119
86.0,86,8.84907
56.0,56,8.862119
22.0,22,8.874878
55.0,55,8.882895
101.0,101,8.883519
33.0,33,8.89381
81.0,81,8.893867
17.0,17,8.90351
35.0,35,8.903561
25.0,25,8.908215
18.0,18,8.913899
50.0,50,8.93531
90.0,90,8.937619
52.0,52,8.949827
28.0,28,8.954449
79.0,79,8.960384
46.0,46,8.972101
12.0,12,8.979307
31.0,31,8.982815
79.0,79,9.000436
32.0,32,9.001065
39.0,39,9.001682
95.0,95,9.014417
40.0,40,9.025036
52.0,52,9.034551
58.0,58,9.036897
39.0,39,9.039813
34.0,34,9.271036
86.0,86,9.297238
67.0,67,9.299306
17.0,17,9.308488
103.0,103,9.317101
40.0,40,9.325602
84.0,84,9.329651
31.0,31,9.345592
36.0,36,9.352359
66.0,66,9.359234
27.0,27,9.362647
90.0,90,9.366477
33.0,33,9.384706
69.0,69,9.398295
