# {"t_start": 1558865638.74959} 
r,l,t
21.0,21,0.027712
22.0,22,0.028939
23.0,23,0.029633
38.0,38,0.038003
27.0,27,0.045319
16.0,16,0.047706
32.0,32,0.047773
35.0,35,0.049345
19.0,19,0.056383
19.0,19,0.05934
23.0,23,0.062021
24.0,24,0.063618
13.0,13,0.067062
17.0,17,0.067122
23.0,23,0.076652
19.0,19,0.078398
19.0,19,0.078485
10.0,10,0.082979
53.0,53,0.092831
34.0,34,0.098173
26.0,26,0.098231
34.0,34,0.098255
15.0,15,0.10198
13.0,13,0.105655
14.0,14,0.106251
29.0,29,0.115364
20.0,20,0.117788
30.0,30,0.119823
23.0,23,0.120431
14.0,14,0.123779
17.0,17,0.130348
23.0,23,0.133231
30.0,30,0.135641
12.0,12,0.137437
11.0,11,0.140243
16.0,16,0.145118
41.0,41,0.148589
12.0,12,0.152493
27.0,27,0.153608
21.0,21,0.160583
17.0,17,0.162515
38.0,38,0.162571
18.0,18,0.164372
12.0,12,0.167799
13.0,13,0.171956
19.0,19,0.173711
14.0,14,0.175879
14.0,14,0.182302
19.0,19,0.183427
43.0,43,0.188114
17.0,17,0.194741
20.0,20,0.195596
17.0,17,0.200111
12.0,12,0.206595
51.0,51,0.208009
15.0,15,0.216189
40.0,40,0.219534
41.0,41,0.22071
31.0,31,0.226805
22.0,22,0.229798
35.0,35,0.239266
41.0,41,0.243636
27.0,27,0.244273
17.0,17,0.24876
44.0,44,0.25143
15.0,15,0.252024
20.0,20,0.255265
19.0,19,0.262095
28.0,28,0.264267
18.0,18,0.265407
27.0,27,0.267034
16.0,16,0.270902
16.0,16,0.275793
14.0,14,0.278519
29.0,29,0.281308
33.0,33,0.282418
13.0,13,0.285569
18.0,18,0.292358
13.0,13,0.292944
14.0,14,0.299736
47.0,47,0.3014
24.0,24,0.305731
48.0,48,0.307482
18.0,18,1.545575
22.0,22,1.546303
20.0,20,1.551696
13.0,13,1.553631
13.0,13,1.554306
14.0,14,1.560402
17.0,17,1.564141
35.0,35,1.575895
56.0,56,1.575963
26.0,26,1.576612
17.0,17,1.587403
37.0,37,1.588324
18.0,18,1.589145
25.0,25,1.603154
32.0,32,1.609999
52.0,52,1.611476
35.0,35,1.61355
14.0,14,1.622191
25.0,25,1.63065
14.0,14,1.631441
36.0,36,1.635457
45.0,45,1.636131
12.0,12,1.639172
12.0,12,1.643612
26.0,26,1.647196
19.0,19,1.651033
14.0,14,1.652303
32.0,32,1.655662
14.0,14,1.656376
15.0,15,1.660872
11.0,11,1.663292
20.0,20,1.665177
16.0,16,1.666019
13.0,13,1.669133
13.0,13,1.671541
11.0,11,1.672817
17.0,17,1.676117
19.0,19,1.680875
11.0,11,1.682921
16.0,16,1.682982
42.0,42,1.697508
26.0,26,1.698875
28.0,28,1.70018
12.0,12,1.70628
12.0,12,1.707692
19.0,19,1.709287
55.0,55,1.714165
21.0,21,1.717753
15.0,15,1.721945
29.0,29,1.72317
14.0,14,1.725274
18.0,18,1.731748
11.0,11,1.737612
24.0,24,1.738221
57.0,57,1.739954
31.0,31,1.740005
11.0,11,1.744578
12.0,12,1.747761
15.0,15,1.747818
18.0,18,1.751517
20.0,20,1.759692
20.0,20,1.763962
31.0,31,1.768481
21.0,21,1.785565
54.0,54,1.787431
30.0,30,1.788306
25.0,25,1.79411
13.0,13,1.798299
14.0,14,1.805975
22.0,22,1.808062
34.0,34,1.811383
32.0,32,1.812464
19.0,19,1.823208
21.0,21,1.826163
20.0,20,1.827495
24.0,24,1.830529
16.0,16,1.835904
19.0,19,1.838789
18.0,18,1.841029
13.0,13,1.843389
11.0,11,1.845059
15.0,15,1.853292
26.0,26,1.85863
62.0,62,1.860873
23.0,23,1.867358
21.0,21,2.096056
13.0,13,2.098799
17.0,17,2.111545
53.0,53,2.11691
30.0,30,2.117631
85.0,85,2.118564
20.0,20,2.125888
11.0,11,2.126638
14.0,14,2.127376
18.0,18,2.131445
9.0,9,2.13348
13.0,13,2.140389
18.0,18,2.145662
29.0,29,2.146404
35.0,35,2.152002
12.0,12,2.153999
22.0,22,2.155312
17.0,17,2.158116
17.0,17,2.171389
39.0,39,2.182781
17.0,17,2.183548
51.0,51,2.189293
14.0,14,2.199224
62.0,62,2.200834
27.0,27,2.20221
12.0,12,2.207788
10.0,10,2.217882
36.0,36,2.217947
19.0,19,2.22337
