# {"t_start": 1558154090.359537} 
r,l,t
11.0,11,0.037274
13.0,13,0.039261
13.0,13,0.039332
19.0,19,0.044472
12.0,12,0.048435
16.0,16,0.049832
20.0,20,0.053789
18.0,18,0.056632
11.0,11,0.057373
20.0,20,0.061953
14.0,14,0.066467
18.0,18,0.068494
15.0,15,0.071831
30.0,30,0.073886
16.0,16,0.077408
10.0,10,0.078806
11.0,11,0.08148
22.0,22,0.08349
11.0,11,0.090628
16.0,16,0.092009
28.0,28,0.096269
8.0,8,0.097668
18.0,18,0.102874
41.0,41,0.10622
25.0,25,0.113864
14.0,14,0.115237
18.0,18,0.125606
36.0,36,0.126364
18.0,18,0.127308
11.0,11,0.13378
13.0,13,0.134445
24.0,24,0.142188
72.0,72,0.142967
15.0,15,0.143712
17.0,17,0.144446
15.0,15,0.152215
15.0,15,0.152955
14.0,14,0.161976
17.0,17,0.163341
34.0,34,0.165998
10.0,10,0.16996
12.0,12,0.170023
40.0,40,0.17074
11.0,11,0.173405
16.0,16,0.18108
18.0,18,0.182457
24.0,24,0.186984
21.0,21,0.187878
12.0,12,0.190659
24.0,24,0.197406
19.0,19,0.200946
31.0,31,0.208084
12.0,12,0.208813
15.0,15,0.218413
33.0,33,0.219148
53.0,53,0.225597
31.0,31,0.228603
16.0,16,0.230018
24.0,24,0.236407
12.0,12,0.238524
12.0,12,0.239942
19.0,19,0.240685
17.0,17,0.251548
18.0,18,0.251607
29.0,29,0.255511
27.0,27,0.256239
15.0,15,0.265226
21.0,21,0.265289
22.0,22,0.265985
13.0,13,0.274554
18.0,18,0.277326
34.0,34,0.278685
29.0,29,0.284775
11.0,11,0.284834
25.0,25,0.295143
33.0,33,0.296548
12.0,12,0.304246
17.0,17,0.306232
36.0,36,0.308274
11.0,11,0.315368
48.0,48,0.316111
18.0,18,0.316166
16.0,16,0.316875
11.0,11,0.322742
11.0,11,0.32347
21.0,21,0.330884
14.0,14,0.332264
9.0,9,0.336931
10.0,10,0.343459
19.0,19,0.344812
34.0,34,0.346175
47.0,47,0.347578
12.0,12,0.352801
14.0,14,0.35545
24.0,24,0.35941
19.0,19,1.836464
33.0,33,1.837766
19.0,19,1.840207
12.0,12,1.845139
12.0,12,1.847658
24.0,24,1.852051
52.0,52,1.855808
17.0,17,1.864763
27.0,27,1.867881
26.0,26,1.875156
42.0,42,1.875995
21.0,21,1.883335
31.0,31,1.887939
13.0,13,1.893093
32.0,32,1.899657
18.0,18,1.90128
15.0,15,1.90427
15.0,15,1.91226
23.0,23,1.916628
19.0,19,1.91819
60.0,60,1.91978
23.0,23,1.933593
21.0,21,1.933669
31.0,31,1.935436
16.0,16,1.945929
20.0,20,1.949015
54.0,54,1.960256
16.0,16,1.961091
40.0,40,1.96552
32.0,32,1.969978
26.0,26,1.980108
29.0,29,1.981682
23.0,23,1.982542
27.0,27,1.989939
17.0,17,1.995232
30.0,30,2.001919
18.0,18,2.002657
32.0,32,2.004697
21.0,21,2.009286
10.0,10,2.009349
15.0,15,2.012185
11.0,11,2.012243
18.0,18,2.021315
24.0,24,2.025299
9.0,9,2.027412
38.0,38,2.037179
19.0,19,2.037899
53.0,53,2.047074
31.0,31,2.047812
18.0,18,2.049199
12.0,12,2.056927
22.0,22,2.061511
19.0,19,2.069297
34.0,34,2.070033
17.0,17,2.080418
41.0,41,2.088263
35.0,35,2.092769
10.0,10,2.099549
100.0,100,2.103464
26.0,26,2.105482
23.0,23,2.114416
22.0,22,2.117645
22.0,22,2.119659
61.0,61,2.120432
21.0,21,2.128252
13.0,13,2.128311
14.0,14,2.137546
34.0,34,2.140222
26.0,26,2.145645
16.0,16,2.150898
11.0,11,2.152988
26.0,26,2.154979
20.0,20,2.163818
25.0,25,2.169066
74.0,74,2.169125
13.0,13,2.177869
28.0,28,2.527479
53.0,53,2.52988
22.0,22,2.532901
9.0,9,2.534446
54.0,54,2.542635
20.0,20,2.5511
27.0,27,2.552036
23.0,23,2.552112
14.0,14,2.553757
11.0,11,2.559692
23.0,23,2.569216
24.0,24,2.571513
15.0,15,2.582405
21.0,21,2.584695
46.0,46,2.586254
14.0,14,2.594965
53.0,53,2.598757
24.0,24,2.603947
19.0,19,2.609142
43.0,43,2.614297
10.0,10,2.616542
20.0,20,2.618789
35.0,35,2.624759
20.0,20,2.631257
24.0,24,2.632117
17.0,17,2.637314
18.0,18,2.644646
38.0,38,2.646921
25.0,25,2.650743
12.0,12,2.653657
26.0,26,2.656576
14.0,14,2.657388
13.0,13,2.660304
16.0,16,2.665448
18.0,18,2.670588
16.0,16,2.672146
23.0,23,2.673707
12.0,12,2.674535
16.0,16,2.684342
13.0,13,2.684416
19.0,19,2.688127
26.0,26,2.690411
20.0,20,2.703576
25.0,25,2.703636
18.0,18,2.704474
13.0,13,2.713495
16.0,16,2.716563
18.0,18,2.717304
15.0,15,2.724407
12.0,12,2.72581
56.0,56,2.726544
19.0,19,2.73878
21.0,21,2.741612
16.0,16,2.750448
52.0,52,2.754826
24.0,24,2.759362
13.0,13,2.760216
12.0,12,2.763964
58.0,58,2.770003
9.0,9,2.77079
19.0,19,2.774439
15.0,15,2.781538
33.0,33,2.784571
20.0,20,2.789778
28.0,28,2.792106
27.0,27,2.801621
21.0,21,2.805292
26.0,26,2.811186
22.0,22,2.821668
65.0,65,2.832788
43.0,43,2.833652
31.0,31,2.834531
30.0,30,2.844385
22.0,22,2.850137
25.0,25,2.851669
18.0,18,2.85764
18.0,18,2.863385
24.0,24,2.869086
19.0,19,2.87125
22.0,22,2.879106
65.0,65,2.882042
28.0,28,2.889007
16.0,16,3.229356
37.0,37,3.23391
41.0,41,3.244888
25.0,25,3.247944
25.0,25,3.252349
54.0,54,3.264778
28.0,28,3.26562
30.0,30,3.270085
26.0,26,3.271656
14.0,14,3.27538
14.0,14,3.280458
22.0,22,3.282003
20.0,20,3.286473
21.0,21,3.29097
14.0,14,3.292526
28.0,28,3.301332
21.0,21,3.30217
22.0,22,3.307397
26.0,26,3.320446
49.0,49,3.32838
40.0,40,3.33156
37.0,37,3.347416
22.0,22,3.34749
30.0,30,3.35041
66.0,66,3.355774
14.0,14,3.360961
24.0,24,3.365295
30.0,30,3.369708
27.0,27,3.37553
18.0,18,3.378537
17.0,17,3.382205
33.0,33,3.38521
18.0,18,3.388944
19.0,19,3.396207
21.0,21,3.400575
21.0,21,3.404212
41.0,41,3.40857
39.0,39,3.428865
45.0,45,3.428925
31.0,31,3.431118
42.0,42,3.434717
11.0,11,3.436993
18.0,18,3.444273
28.0,28,3.449439
10.0,10,3.451661
20.0,20,3.45172
43.0,43,3.46571
27.0,27,3.470723
14.0,14,3.476105
35.0,35,3.476997
42.0,42,3.479945
17.0,17,3.483612
11.0,11,3.488004
31.0,31,3.498782
25.0,25,3.501729
25.0,25,3.506243
15.0,15,3.512752
49.0,49,3.512812
19.0,19,3.512839
15.0,15,3.523578
15.0,15,3.523637
23.0,23,3.529435
28.0,28,3.550488
36.0,36,3.550549
12.0,12,3.559023
49.0,49,3.559869
73.0,73,3.559926
13.0,13,3.569816
14.0,14,3.570729
23.0,23,3.576733
16.0,16,3.5829
16.0,16,3.588875
25.0,25,3.588935
18.0,18,3.93627
70.0,70,3.937143
19.0,19,3.937207
42.0,42,3.948263
21.0,21,3.952034
24.0,24,3.955021
25.0,25,3.955875
42.0,42,3.978724
39.0,39,3.983078
46.0,46,3.989046
54.0,54,3.991325
24.0,24,3.996748
16.0,16,4.008729
34.0,34,4.014654
43.0,43,4.023275
