AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
19.7,0.5005515217781067,0.4994484484195709,19.7,0.6931450963020325,8.814297833503737e-06,1,63,63.0,0.0008546426543034613,7,7.0,1.9999967813491821,11.872236520555004,11.872236520555004,102,2000,244.7959442138672
18.65,0.5013425946235657,0.49865734577178955,18.65,0.6922429800033569,0.0030434281254194673,2,56,56.0,0.0022108973935246468,7,7.0,1.9981938600540161,9.326708958684193,9.326708958684193,208,4000,160.10350036621094
20.83,0.5113427042961121,0.4886571168899536,20.83,0.6890043616294861,0.005682471415341839,3,64,64.0,0.0015518550062552094,8,8.0,1.9917463064193726,11.077955587562176,11.077955587562176,305,6000,167.46987915039062
21.07,0.4973975121974945,0.5026024580001831,21.07,0.6845789551734924,0.008153794031079298,4,64,64.0,0.0008085932349786162,8,8.0,1.9830117225646973,10.970191429505686,10.970191429505686,401,8000,101.689697265625
27.15,0.48440515995025635,0.5155947804450989,27.15,0.679815411567688,0.011683899787457763,5,92,92.0,0.0009921224555000663,8,8.0,1.9736990928649902,16.095573925772264,16.095573925772264,464,10000,242.0924530029297
25.95,0.4892318546772003,0.5107680559158325,25.95,0.6725334525108337,0.016629271756458452,6,92,92.0,0.0011011608876287937,8,8.0,1.9596385955810547,17.004337681897525,17.004337681897525,545,12000,122.62075805664062
28.28,0.5241091847419739,0.47589111328125,28.28,0.6622655987739563,0.01819076872537595,7,102,102.0,0.0010718255070969462,8,8.0,1.9401699304580688,16.926948927671518,16.926948927671518,612,14000,151.3166961669922
30.4,0.5081166625022888,0.49188345670700073,30.4,0.6570829153060913,0.06304243418358912,8,88,88.0,0.0009718160727061331,8,8.0,1.9305685758590698,17.735839421916292,17.735839421916292,674,16000,161.08950805664062
32.18,0.5136295557022095,0.4863704442977905,32.18,0.6456860303878784,0.06536313118317227,9,122,122.0,0.0008407619316130877,7,7.0,1.9096384048461914,19.21789790793988,19.21789790793988,734,18000,216.0759735107422
34.25,0.5193585157394409,0.48064136505126953,34.25,0.6373540163040161,0.10762563712948492,10,122,122.0,0.0009709495934657753,7,7.0,1.8944815397262573,21.27833405133024,21.27833405133024,791,20000,161.07716369628906
41.49,0.5256669521331787,0.4743329584598541,41.49,0.6260486245155334,0.08744211831557547,11,147,147.0,0.0009102738695219159,7,7.0,1.8745454549789429,29.250468372318416,29.250468372318416,830,22000,428.7542724609375
45.09,0.48474758863449097,0.5152523517608643,45.09,0.6195433139801025,0.12294813899350165,12,160,160.0,0.0009900772711262107,9,9.0,1.8634158372879028,34.14764852811977,34.14764852811977,871,24000,280.0186767578125
51.91,0.5024005770683289,0.49759945273399353,51.91,0.6133794784545898,0.21763610788820786,13,160,160.0,0.0008866045973263681,9,9.0,1.8529229164123535,33.97060346829299,33.97060346829299,910,26000,209.0449981689453
50.74,0.4950558543205261,0.5049441456794739,50.74,0.5827515721321106,0.06553084143517895,14,166,166.0,0.0009316424839198589,9,9.0,1.8001364469528198,31.694043604437724,31.694043604437724,948,28000,351.9057922363281
57.94,0.5162047743797302,0.4837953448295593,57.94,0.5829153656959534,0.14655072968415306,15,166,166.0,0.0008827222045511007,9,9.0,1.8010326623916626,36.99346428762789,36.99346428762789,976,30000,394.61541748046875
60.58,0.4741467535495758,0.5258529782295227,60.58,0.5910904407501221,0.1476298961197502,16,171,171.0,0.0009703436517156661,9,9.0,1.8155250549316406,40.92045454292999,40.92045454292999,1003,32000,406.48431396484375
70.45,0.4924980103969574,0.5075018405914307,70.45,0.5743783712387085,0.19656737895602883,17,171,171.0,0.0009737447835505009,9,9.0,1.7870543003082275,43.26924427350217,43.26924427350217,1027,34000,341.2187194824219
81.45,0.48337671160697937,0.5166231393814087,81.45,0.5717675089836121,0.271839938724978,18,225,225.0,0.0009313426562584937,9,9.0,1.783622145652771,46.767804096408035,46.767804096408035,1044,36000,499.33587646484375
85.37,0.5120662450790405,0.48793381452560425,85.37,0.5465658903121948,0.24897638515412035,19,225,225.0,0.0009482583263888955,9,9.0,1.743423342704773,48.40344099338393,48.40344099338393,1065,38000,424.46533203125
95.55,0.5074092149734497,0.4925907850265503,95.55,0.5384945273399353,0.30942529354285486,20,225,225.0,0.000846013193950057,15,15.0,1.730999231338501,48.12637011036673,48.12637011036673,1082,40000,378.6884765625
102.05,0.49447113275527954,0.5055289268493652,102.05,0.5388746857643127,0.23225505645499456,21,225,225.0,0.0009338158997707069,19,19.0,1.7319722175598145,48.65477879920944,48.65477879920944,1101,42000,401.5082092285156
102.91,0.4597567319869995,0.5402428507804871,102.91,0.5269112586975098,0.11886829074703587,22,233,233.0,0.000903987733181566,14,14.0,1.713627576828003,52.33241729559222,52.33241729559222,1121,44000,523.2616577148438
108.12,0.5200439095497131,0.47995635867118835,108.12,0.5349938273429871,0.32956543128175386,23,309,309.0,0.0008335498860105872,14,14.0,1.7272062301635742,60.754305197245074,60.754305197245074,1136,46000,468.3930358886719
112.52,0.5156156420707703,0.48438432812690735,112.52,0.5070681571960449,0.35209757183686063,24,309,309.0,0.000874397752340883,14,14.0,1.6832468509674072,62.3994358948861,62.3994358948861,1151,48000,379.18798828125
120.84,0.5093584656715393,0.49064165353775024,120.84,0.5317336916923523,0.36052453092896874,25,309,309.0,0.0008202627068385482,14,14.0,1.721856713294983,68.14715254506237,68.14715254506237,1163,50000,442.00726318359375
122.54,0.5109668970108032,0.48903319239616394,122.54,0.5050843358039856,0.30304313888927825,26,309,309.0,0.0010138207580894232,14,14.0,1.682248830795288,71.06819541820377,71.06819541820377,1178,52000,482.1471862792969
130.29,0.4988504648208618,0.5011492967605591,130.29,0.47691240906715393,0.5456581789045624,27,309,309.0,0.0009353702189400792,14,14.0,1.639456033706665,74.5956158229155,74.5956158229155,1189,54000,317.3721923828125
136.44,0.520473837852478,0.4795262813568115,136.44,0.48125985264778137,0.3926365547264815,28,309,309.0,0.000969420128967613,14,14.0,1.646637201309204,74.04583985613237,74.04583985613237,1201,56000,386.579833984375
147.82,0.4906216561794281,0.5093783736228943,147.82,0.49063539505004883,0.6636192152616313,29,309,309.0,0.0007075672619976103,19,19.0,1.6596426963806152,72.89820025213243,72.89820025213243,1212,58000,192.9177703857422
161.77,0.5078647136688232,0.4921351373195648,161.77,0.47477272152900696,0.5500984207022721,30,332,332.0,0.0008418654906563461,19,19.0,1.6377084255218506,74.58563601659505,74.58563601659505,1222,60000,358.1159362792969
165.32,0.49086645245552063,0.5091332793235779,165.32,0.4570809602737427,0.47086845432661295,31,332,332.0,0.0009707298595458269,19,19.0,1.6118097305297852,72.67680235123171,72.67680235123171,1232,62000,346.8912048339844
173.71,0.4982817769050598,0.5017181634902954,173.71,0.4744820296764374,0.3930310711577776,32,356,356.0,0.0009456333937123418,19,19.0,1.6377891302108765,77.23526331928959,77.23526331928959,1240,64000,438.8086242675781
182.28,0.5131036639213562,0.4868963360786438,182.28,0.45400065183639526,0.8596850696128867,33,356,356.0,0.0008439887315034866,19,19.0,1.607081413269043,78.20116111669954,78.20116111669954,1249,66000,93.52288818359375
188.25,0.5219376087188721,0.47806215286254883,188.25,0.44553259015083313,0.7838054357955031,34,356,356.0,0.0008311048150062561,19,19.0,1.592917799949646,78.26332154975279,78.26332154975279,1257,68000,139.56597900390625
195.33,0.5102090239524841,0.4897910952568054,195.33,0.45078974962234497,0.7194066921245852,35,356,356.0,0.0009084237972274423,19,19.0,1.6006824970245361,76.08574833699147,76.08574833699147,1266,70000,189.32342529296875
205.79,0.5048720240592957,0.49512797594070435,205.79,0.45034337043762207,0.7198357971141349,36,400,400.0,0.00068027334054932,43,43.0,1.6012037992477417,75.18328205126456,75.18328205126456,1272,72000,231.75726318359375
213.81,0.4967711567878723,0.5032288432121277,213.81,0.4451373815536499,0.6214029361852986,37,400,400.0,0.000898110622074455,49,49.0,1.5940604209899902,73.59561060280701,73.59561060280701,1280,74000,283.868896484375
222.96,0.5325977206230164,0.4674018919467926,222.96,0.4325152635574341,0.3645142347463919,38,456,456.0,0.0009315400384366512,49,49.0,1.57700777053833,81.08377396248895,81.08377396248895,1287,76000,483.4015808105469
227.99,0.4921117126941681,0.5078882575035095,227.99,0.42260247468948364,0.46194756390908753,39,456,456.0,0.0008399311336688697,50,50.0,1.5609909296035767,82.57039360448756,82.57039360448756,1296,78000,457.7928771972656
234.43,0.45551154017448425,0.5444885492324829,234.43,0.42568302154541016,0.5275939433671841,40,456,456.0,0.0010913073783740401,52,52.0,1.5666924715042114,81.29591072126568,81.29591072126568,1303,80000,330.31451416015625
237.44,0.5306481122970581,0.4693520665168762,237.44,0.4276200830936432,0.7377317374926573,41,456,456.0,0.0009625809616409242,52,52.0,1.5698387622833252,81.2337762263949,81.2337762263949,1312,82000,187.53001403808594
240.5,0.5149248838424683,0.4850751459598541,240.5,0.41698920726776123,0.493308327044618,42,500,500.0,0.0009516855934634805,52,52.0,1.552418828010559,84.30201658323483,84.30201658323483,1320,84000,373.88134765625
