# {"t_start": 1558276872.2030568} 
r,l,t
9.0,9,0.020669
10.0,10,0.021396
11.0,11,0.022097
12.0,12,0.029366
16.0,16,0.040286
31.0,31,0.042548
39.0,39,0.047658
15.0,15,0.051083
32.0,32,0.058298
16.0,16,0.059945
29.0,29,0.063721
17.0,17,0.067665
88.0,88,0.068799
22.0,22,0.072141
18.0,18,0.077538
35.0,35,0.083056
10.0,10,0.083107
14.0,14,0.091024
43.0,43,0.092734
51.0,51,0.100349
16.0,16,0.101508
37.0,37,0.103717
24.0,24,0.104334
11.0,11,0.107554
11.0,11,0.110411
13.0,13,0.115038
10.0,10,0.116176
24.0,24,0.11741
33.0,33,0.119117
9.0,9,0.122546
12.0,12,0.125947
20.0,20,0.126583
24.0,24,0.130364
8.0,8,0.130961
23.0,23,0.135846
12.0,12,0.137035
22.0,22,0.139376
15.0,15,0.145536
32.0,32,0.149337
27.0,27,0.151589
30.0,30,0.156563
13.0,13,0.158806
23.0,23,0.158854
18.0,18,0.159419
12.0,12,0.163259
15.0,15,0.167055
17.0,17,0.168205
10.0,10,0.168812
31.0,31,0.176324
24.0,24,0.180243
11.0,11,0.182584
29.0,29,0.184796
37.0,37,0.190192
13.0,13,0.191336
21.0,21,0.197766
37.0,37,0.202197
12.0,12,0.204429
27.0,27,0.205026
25.0,25,0.205066
14.0,14,0.210019
11.0,11,0.211171
19.0,19,0.21522
20.0,20,0.221201
29.0,29,0.221251
16.0,16,0.22401
9.0,9,0.226188
28.0,28,0.226805
18.0,18,0.231337
23.0,23,0.239371
27.0,27,0.245813
48.0,48,0.25037
20.0,20,0.25042
14.0,14,0.253686
9.0,9,0.255336
14.0,14,0.258191
10.0,10,0.259354
65.0,65,0.262101
17.0,17,0.264848
12.0,12,0.264894
11.0,11,0.270802
18.0,18,0.271941
14.0,14,0.272543
10.0,10,0.276308
11.0,11,0.278002
14.0,14,0.280306
40.0,40,0.281446
15.0,15,0.288477
24.0,24,0.291332
29.0,29,0.292471
20.0,20,0.292515
13.0,13,0.295723
16.0,16,1.66325
10.0,10,1.663325
29.0,29,1.670162
17.0,17,1.673938
25.0,25,1.678893
15.0,15,1.679609
18.0,18,1.685111
16.0,16,1.68891
57.0,57,1.688964
22.0,22,1.693331
14.0,14,1.697731
13.0,13,1.70145
21.0,21,1.702142
16.0,16,1.711416
23.0,23,1.712103
21.0,21,1.715244
14.0,14,1.723931
72.0,72,1.73019
34.0,34,1.73275
12.0,12,1.737756
43.0,43,1.739205
11.0,11,1.739946
31.0,31,1.743751
14.0,14,1.748219
17.0,17,1.748903
19.0,19,1.752091
14.0,14,1.752779
19.0,19,1.760808
23.0,23,1.762898
24.0,24,1.767315
25.0,25,1.768588
12.0,12,1.770593
8.0,8,1.773903
15.0,15,1.777043
10.0,10,1.777097
28.0,28,1.778985
18.0,18,1.78519
16.0,16,1.787103
28.0,28,1.796394
19.0,19,1.79708
44.0,44,1.804606
31.0,31,1.806539
30.0,30,1.81578
16.0,16,1.816493
20.0,20,1.817176
39.0,39,1.820963
10.0,10,1.822894
14.0,14,1.82611
19.0,19,1.828023
12.0,12,1.830376
18.0,18,1.83206
11.0,11,1.834273
15.0,15,1.834861
10.0,10,1.840249
32.0,32,1.849639
33.0,33,1.852373
41.0,41,1.852962
24.0,24,1.853543
13.0,13,1.85679
17.0,17,1.86161
14.0,14,1.869538
23.0,23,1.869593
10.0,10,1.875207
49.0,49,1.880166
13.0,13,1.882362
55.0,55,1.884009
29.0,29,1.885757
20.0,20,1.891186
20.0,20,1.893498
17.0,17,1.893547
27.0,27,1.90088
18.0,18,1.901498
22.0,22,1.906121
27.0,27,1.909028
14.0,14,1.909641
23.0,23,1.914206
11.0,11,1.915966
21.0,21,1.918277
21.0,21,1.921171
10.0,10,1.924154
12.0,12,1.928156
28.0,28,1.930539
16.0,16,1.933407
32.0,32,1.934605
14.0,14,1.942581
22.0,22,1.943236
27.0,27,1.943879
9.0,9,1.94901
29.0,29,1.950194
20.0,20,1.95423
33.0,33,1.962188
27.0,27,2.228614
26.0,26,2.229379
16.0,16,2.23976
38.0,38,2.24181
31.0,31,2.249027
35.0,35,2.249086
16.0,16,2.252394
12.0,12,2.256991
13.0,13,2.257729
18.0,18,2.264312
38.0,38,2.265023
16.0,16,2.268317
23.0,23,2.272261
13.0,13,2.273642
16.0,16,2.275041
15.0,15,2.278363
17.0,17,2.283626
16.0,16,2.2865
9.0,9,2.290521
24.0,24,2.290579
22.0,22,2.293912
14.0,14,2.295934
11.0,11,2.301178
18.0,18,2.302543
11.0,11,2.309643
30.0,30,2.315593
15.0,15,2.319676
49.0,49,2.323086
37.0,37,2.325817
13.0,13,2.328724
15.0,15,2.335928
20.0,20,2.336634
54.0,54,2.35177
37.0,37,2.360754
50.0,50,2.361454
41.0,41,2.36274
12.0,12,2.368873
28.0,28,2.369555
12.0,12,2.370235
24.0,24,2.375732
12.0,12,2.377626
14.0,14,2.378296
17.0,17,2.388766
19.0,19,2.389464
23.0,23,2.390143
12.0,12,2.397551
24.0,24,2.403777
62.0,62,2.407497
19.0,19,2.409405
14.0,14,2.41578
54.0,54,2.422139
32.0,32,2.422757
24.0,24,2.42335
9.0,9,2.428627
22.0,22,2.428677
20.0,20,2.434339
14.0,14,2.436634
26.0,26,2.437261
20.0,20,2.440093
15.0,15,2.442975
23.0,23,2.450221
25.0,25,2.454753
32.0,32,2.455951
23.0,23,2.456557
11.0,11,2.462842
16.0,16,2.465144
27.0,27,2.465772
26.0,26,2.469705
16.0,16,2.472017
10.0,10,2.475422
20.0,20,2.476588
9.0,9,2.477188
22.0,22,2.489977
33.0,33,2.495854
15.0,15,2.498747
10.0,10,2.501606
14.0,14,2.506722
76.0,76,2.509577
62.0,62,2.511467
13.0,13,2.518972
36.0,36,2.522462
28.0,28,2.52312
24.0,24,2.536756
56.0,56,2.801502
47.0,47,2.81005
56.0,56,2.812096
20.0,20,2.814768
14.0,14,2.821248
20.0,20,2.823302
50.0,50,2.82863
25.0,25,2.831294
14.0,14,2.832669
32.0,32,2.842414
