# {"t_start": 1558278035.0178828} 
r,l,t
12.0,12,0.037923
14.0,14,0.039081
16.0,16,0.040201
24.0,24,0.044495
12.0,12,0.044541
13.0,13,0.046172
14.0,14,0.047787
12.0,12,0.050972
12.0,12,0.051016
11.0,11,0.052168
13.0,13,0.054898
13.0,13,0.058141
19.0,19,0.062397
25.0,25,0.064617
13.0,13,0.06533
16.0,16,0.074038
35.0,35,0.07409
27.0,27,0.079343
15.0,15,0.082063
15.0,15,0.082106
12.0,12,0.086107
44.0,44,0.08671
21.0,21,0.093604
20.0,20,0.097318
23.0,23,0.098473
10.0,10,0.102948
23.0,23,0.106166
15.0,15,0.106754
52.0,52,0.110519
14.0,14,0.11439
23.0,23,0.115556
21.0,21,0.117711
14.0,14,0.118297
13.0,13,0.121531
16.0,16,0.124209
13.0,13,0.124791
8.0,8,0.125899
18.0,18,0.128085
10.0,10,0.12972
14.0,14,0.132602
13.0,13,0.135282
18.0,18,0.135858
13.0,13,0.136964
13.0,13,0.13962
8.0,8,0.141257
13.0,13,0.142365
14.0,14,0.147185
28.0,28,0.150936
10.0,10,0.156275
17.0,17,0.156325
27.0,27,0.156917
32.0,32,0.158567
11.0,11,0.164617
20.0,20,0.167723
21.0,21,0.168387
9.0,9,0.170241
9.0,9,0.173113
39.0,39,0.17933
11.0,11,0.179385
22.0,22,0.183226
28.0,28,0.184878
13.0,13,0.187078
8.0,8,0.191532
25.0,25,0.193848
19.0,19,0.19706
7.0,7,0.199248
31.0,31,0.201976
21.0,21,0.20496
15.0,15,0.207648
14.0,14,0.209837
23.0,23,0.209885
7.0,7,0.213654
18.0,18,0.214871
14.0,14,0.215496
12.0,12,0.21672
17.0,17,0.223724
15.0,15,0.225757
28.0,28,0.231941
29.0,29,0.231996
19.0,19,0.236286
10.0,10,0.241683
19.0,19,0.242382
25.0,25,0.245641
44.0,44,0.248326
12.0,12,0.248917
8.0,8,0.253235
15.0,15,0.253817
15.0,15,0.256631
34.0,34,0.260486
15.0,15,0.261626
24.0,24,0.267242
12.0,12,0.268366
21.0,21,0.26841
15.0,15,0.269005
9.0,9,0.272204
15.0,15,0.276452
15.0,15,0.277039
7.0,7,0.28077
24.0,24,0.281373
18.0,18,0.281951
11.0,11,0.28735
20.0,20,0.287399
12.0,12,0.288543
24.0,24,0.29416
14.0,14,0.295309
19.0,19,0.299167
11.0,11,0.300324
24.0,24,0.300912
10.0,10,0.305641
7.0,7,0.309415
26.0,26,1.524153
10.0,10,1.52605
33.0,33,1.53044
8.0,8,1.53111
10.0,10,1.537508
12.0,12,1.538211
64.0,64,1.54377
17.0,17,1.548843
21.0,21,1.550769
53.0,53,1.557571
23.0,23,1.558262
17.0,17,1.56159
25.0,25,1.565052
22.0,22,1.573078
13.0,13,1.573792
31.0,31,1.578053
16.0,16,1.583612
18.0,18,1.58429
19.0,19,1.589815
14.0,14,1.592931
50.0,50,1.593618
18.0,18,1.600967
16.0,16,1.603517
19.0,19,1.604834
34.0,34,1.604881
14.0,14,1.609819
12.0,12,1.611112
11.0,11,1.611793
9.0,9,1.617352
13.0,13,1.619212
24.0,24,1.619868
21.0,21,1.623222
11.0,11,1.62698
13.0,13,1.631382
18.0,18,1.638114
41.0,41,1.642997
13.0,13,1.646185
48.0,48,1.649401
12.0,12,1.650674
31.0,31,1.650722
11.0,11,1.657501
30.0,30,1.665001
13.0,13,1.665683
30.0,30,1.668229
9.0,9,1.6713
34.0,34,1.671975
14.0,14,1.673887
11.0,11,1.675183
9.0,9,1.677047
19.0,19,1.685936
15.0,15,1.686617
19.0,19,1.687297
30.0,30,1.690986
8.0,8,1.691658
14.0,14,1.695829
20.0,20,1.698117
19.0,19,1.70206
23.0,23,1.705023
17.0,17,1.707904
26.0,26,1.71073
18.0,18,1.71254
19.0,19,1.715954
11.0,11,1.717141
10.0,10,1.718301
22.0,22,1.720616
10.0,10,1.724206
17.0,17,1.730345
24.0,24,1.730994
28.0,28,1.732201
17.0,17,1.734003
17.0,17,1.740164
15.0,15,1.740785
12.0,12,1.740826
23.0,23,1.744233
10.0,10,1.746545
21.0,21,1.752271
16.0,16,1.755678
28.0,28,1.756847
24.0,24,1.758005
16.0,16,1.765815
16.0,16,1.766984
26.0,26,1.767031
24.0,24,1.769302
12.0,12,1.772683
11.0,11,1.773299
15.0,15,1.775592
16.0,16,1.78172
15.0,15,1.783975
29.0,29,1.785727
30.0,30,1.790238
12.0,12,1.790851
11.0,11,1.792009
23.0,23,1.794899
11.0,11,1.796628
10.0,10,1.797808
14.0,14,1.799011
9.0,9,1.801843
13.0,13,1.805213
10.0,10,1.807479
17.0,17,1.808643
27.0,27,1.810334
16.0,16,1.814317
11.0,11,1.815009
14.0,14,1.815643
15.0,15,1.818983
15.0,15,2.084425
10.0,10,2.085864
20.0,20,2.088571
24.0,24,2.089963
10.0,10,2.092643
14.0,14,2.099219
23.0,23,2.099952
13.0,13,2.101331
13.0,13,2.109774
18.0,18,2.111132
14.0,14,2.119009
10.0,10,2.125536
23.0,23,2.126252
13.0,13,2.134088
13.0,13,2.134834
54.0,54,2.135553
81.0,81,2.142148
11.0,11,2.142198
14.0,14,2.144855
15.0,15,2.152011
18.0,18,2.156612
34.0,34,2.15666
24.0,24,2.157987
9.0,9,2.162595
20.0,20,2.165209
13.0,13,2.166565
8.0,8,2.167917
14.0,14,2.174449
14.0,14,2.175813
34.0,34,2.179085
20.0,20,2.181545
14.0,14,2.185808
13.0,13,2.18846
22.0,22,2.189794
16.0,16,2.192433
12.0,12,2.193786
15.0,15,2.198521
17.0,17,2.205166
19.0,19,2.205225
18.0,18,2.2104
43.0,43,2.218171
21.0,21,2.218859
15.0,15,2.220152
16.0,16,2.229705
29.0,29,2.236452
11.0,11,2.236502
51.0,51,2.237161
35.0,35,2.239643
10.0,10,2.243379
15.0,15,2.245873
13.0,13,2.247757
9.0,9,2.249004
8.0,8,2.253912
19.0,19,2.25765
24.0,24,2.262669
11.0,11,2.264509
23.0,23,2.268218
58.0,58,2.272264
15.0,15,2.273434
23.0,23,2.27628
13.0,13,2.280753
23.0,23,2.28539
9.0,9,2.285995
13.0,13,2.29318
45.0,45,2.2938
16.0,16,2.294402
34.0,34,2.295567
8.0,8,2.299055
8.0,8,2.300215
13.0,13,2.301388
13.0,13,2.308024
13.0,13,2.309206
30.0,30,2.316596
42.0,42,2.317739
21.0,21,2.321143
41.0,41,2.331478
19.0,19,2.332108
11.0,11,2.338588
41.0,41,2.340347
13.0,13,2.345936
13.0,13,2.347705
53.0,53,2.348309
30.0,30,2.348908
11.0,11,2.354581
17.0,17,2.355758
19.0,19,2.358688
21.0,21,2.361764
14.0,14,2.364048
14.0,14,2.365271
10.0,10,2.365893
12.0,12,2.369266
11.0,11,2.372147
12.0,12,2.381502
19.0,19,2.383248
26.0,26,2.383852
12.0,12,2.388541
9.0,9,2.393597
17.0,17,2.393641
50.0,50,2.395925
14.0,14,2.659872
21.0,21,2.664495
20.0,20,2.666596
43.0,43,2.667328
9.0,9,2.673202
15.0,15,2.674542
20.0,20,2.679741
36.0,36,2.684031
19.0,19,2.686062
22.0,22,2.689454
18.0,18,2.692113
14.0,14,2.693489
12.0,12,2.697432
17.0,17,2.703256
26.0,26,2.710555
40.0,40,2.712586
13.0,13,2.719088
36.0,36,2.721088
16.0,16,2.723136
9.0,9,2.725165
9.0,9,2.72911
19.0,19,2.733677
14.0,14,2.734384
24.0,24,2.744802
20.0,20,2.747153
41.0,41,2.762508
105.0,105,2.77513
19.0,19,2.776523
47.0,47,2.780597
53.0,53,2.782777
10.0,10,2.787349
26.0,26,2.793461
19.0,19,2.794727
14.0,14,2.795994
15.0,15,2.802706
43.0,43,2.802759
17.0,17,2.805204
10.0,10,2.808821
17.0,17,2.813043
12.0,12,2.816165
35.0,35,2.817448
23.0,23,2.819295
9.0,9,2.822979
12.0,12,2.823677
23.0,23,2.827378
14.0,14,2.828052
16.0,16,2.833548
11.0,11,2.834214
34.0,34,2.843661
20.0,20,2.846029
35.0,35,2.84889
9.0,9,2.853977
35.0,35,2.854029
18.0,18,2.856431
39.0,39,2.866065
19.0,19,2.867309
28.0,28,2.870226
12.0,12,2.874438
40.0,40,2.877507
18.0,18,2.881004
12.0,12,2.881651
11.0,11,2.887996
20.0,20,2.889216
18.0,18,2.891516
43.0,43,2.891565
10.0,10,2.897225
28.0,28,2.904046
16.0,16,2.906384
35.0,35,2.911566
46.0,46,2.915699
21.0,21,2.918553
29.0,29,2.920811
9.0,9,2.923641
21.0,21,2.927647
15.0,15,2.929404
32.0,32,2.930034
17.0,17,2.9334
12.0,12,2.934541
12.0,12,2.940178
24.0,24,2.942998
15.0,15,2.943047
26.0,26,2.944735
11.0,11,2.951451
20.0,20,2.952381
16.0,16,2.953184
21.0,21,2.956641
11.0,11,2.958959
8.0,8,2.961236
26.0,26,3.226422
27.0,27,3.22651
