ActualImprovement,AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExpectedImprovement,ExplainedVariance,ImprovementRatio,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
0.005022269736975504,14.51,0.5005772113800049,0.4994228184223175,14.51,0.693144679069519,0.004974895156919956,-0.000116086865185272,1.0095227293362456,1,41,41.0,0.0009263281244784594,5,5.0,1.9999957084655762,6.493835538416415,6.493835538416415,133,2000,114.49771118164062
0.0038143367338818734,16.42,0.5008262991905212,0.49917370080947876,16.42,0.6922245025634766,0.0026278442144393927,-0.001016015412341531,1.4515079367806434,2,38,38.0,0.0007976025808602571,7,7.0,1.9981569051742554,7.905921831133925,7.905921831133925,257,4000,126.32614135742188
0.004648596201093369,17.64,0.4937317371368408,0.5062680840492249,17.64,0.6898639798164368,0.0036810964345932013,-0.0019204547736708655,1.2628292368024003,3,67,67.0,0.000676227267831564,7,7.0,1.9934576749801636,9.840243899416315,9.840243899416315,368,6000,127.08940124511719
0.004869757756591042,16.21,0.484245628118515,0.5157544612884521,16.21,0.6870781779289246,0.004028429836034775,0.003326348505059973,1.2088476043520704,4,51,51.0,0.0008334442391060293,6,6.0,1.9879586696624756,8.774160928544678,8.774160928544678,484,8000,82.8556900024414
0.0068284525200752455,20.5,0.4859820306301117,0.5140180587768555,20.5,0.6828261613845825,0.0068191708996891975,0.00630223136073127,1.0013611068739268,5,78,78.0,0.0008641236345283687,8,8.0,1.9795583486557007,12.792575972023775,12.792575972023775,578,10000,131.5670166015625
0.0058600060082971694,19.09,0.48598483204841614,0.5140151381492615,19.09,0.6771771907806396,0.006106289103627205,0.06370447510249888,0.9596673051094583,6,68,68.0,0.0008894471684470773,6,6.0,1.9684621095657349,12.716206195245498,12.716206195245498,682,12000,94.9692611694336
0.00805648494511857,22.71,0.4968840479850769,0.5031158924102783,22.71,0.6723768711090088,0.008514447137713432,0.0872697118987601,0.9462135139031647,7,99,99.0,0.0008587144548073411,6,6.0,1.9591748714447021,16.493207692865568,16.493207692865568,770,14000,153.532958984375
0.006865992262959253,22.67,0.504892110824585,0.495108038187027,22.67,0.6649649739265442,0.006876001600176096,0.1431159970707785,0.9985443084805875,8,68,68.0,0.0009147924138233066,6,6.0,1.9450052976608276,13.672640564280186,13.672640564280186,857,16000,86.80368041992188
0.007056378517299677,23.96,0.507427990436554,0.49257194995880127,23.96,0.6549637317657471,0.007119149435311556,0.22155845932452478,0.9911828065161086,9,74,74.0,0.0009242368396371603,7,7.0,1.9260343313217163,12.25064896240195,12.25064896240195,944,18000,68.32494354248047
0.006052451912314183,22.94,0.5095597505569458,0.4904401898384094,22.94,0.6424537897109985,0.005984774325042963,0.20800992480634395,1.011308293946528,10,71,71.0,0.000995422131381929,6,6.0,1.902888536453247,13.241465175727345,13.241465175727345,1027,20000,83.13299560546875
0.008754908718167087,26.42,0.5102219581604004,0.4897780120372772,26.42,0.6349846124649048,0.00873618759214878,0.14391836963028937,1.0021429400205566,11,109,109.0,0.0009811033960431814,6,6.0,1.8892881870269775,17.69021198290173,17.69021198290173,1103,22000,152.19215393066406
0.006242365330457744,26.16,0.49040737748146057,0.509592592716217,26.16,0.6216915845870972,0.006604105234146118,0.1747884870720844,0.9452249940206858,12,109,109.0,0.0009025777690112591,7,7.0,1.8655225038528442,17.483546550971862,17.483546550971862,1177,24000,113.66584777832031
0.0053638018963395595,29.75,0.4984135329723358,0.5015864968299866,29.75,0.6071204543113708,0.00571699533611536,0.1804153033179865,0.9382204429056274,13,87,87.0,0.0007114929612725973,7,7.0,1.8398998975753784,18.23698165815824,18.23698165815824,1241,26000,129.121826171875
0.005753986455499849,29.49,0.5018200874328613,0.49817991256713867,29.49,0.6011688709259033,0.006048076320439577,0.13999278265160897,0.9513746438771207,14,96,96.0,0.0009080616873688996,8,8.0,1.8294991254806519,19.641025940617258,19.641025940617258,1307,28000,175.6903533935547
0.005892235122621159,34.38,0.5001277923583984,0.4998721480369568,34.38,0.5904459357261658,0.0063835205510258675,0.17372122605865592,0.923038482530497,15,101,101.0,0.0008470010943710804,6,6.0,1.811457633972168,22.939389704174783,22.939389704174783,1363,30000,184.5484161376953
0.004847224064171485,33.75,0.5035305619239807,0.4964693784713745,33.75,0.5726372599601746,0.005453888792544603,0.16939907988946334,0.888764741737598,16,101,101.0,0.0007635101210325956,6,6.0,1.7815394401550293,20.863065450695398,20.863065450695398,1420,32000,176.96726989746094
0.007542870912701005,32.25,0.493604451417923,0.5063955783843994,32.25,0.5502844452857971,0.007661154493689537,0.1208420339341022,0.9845606062263903,17,118,118.0,0.0009841197170317173,7,7.0,1.7449077367782593,20.267399931910358,20.267399931910358,1486,34000,170.49209594726562
0.005138272132723998,36.54,0.48985525965690613,0.510144829750061,36.54,0.5549056529998779,0.005354755558073521,0.09200187932367421,0.9595717445919404,18,151,151.0,0.0009544477798044682,7,7.0,1.753461480140686,27.240198237164137,27.240198237164137,1529,36000,404.1522521972656
0.0059913439378140865,43.58,0.5219030976295471,0.4780970811843872,43.58,0.540972888469696,0.006556234322488308,0.15453148107268078,0.913839201454925,19,164,164.0,0.0008798202034085989,7,7.0,1.7317739725112915,31.490055573148805,31.490055573148805,1575,38000,223.3021697998047
0.006217742977664642,46.63,0.5189546942710876,0.48104503750801086,46.63,0.5283694267272949,0.006352726370096207,0.13202424791356093,0.9787518957109559,20,164,164.0,0.000935749092604965,7,7.0,1.7129396200180054,34.53307255371291,34.53307255371291,1618,40000,291.1795349121094
0.006539870224891331,46.27,0.47711002826690674,0.5228898525238037,46.27,0.5168522596359253,0.007404959760606289,0.11759524749451011,0.8831743096948136,21,136,136.0,0.0008381953230127692,7,7.0,1.6944646835327148,32.5523747213625,32.5523747213625,1662,42000,271.8575134277344
0.0060107187926767836,49.56,0.5081941485404968,0.49180588126182556,49.56,0.5113611221313477,0.0064203920774161816,0.08950018217070921,0.9361918587214588,22,148,148.0,0.0009819860570132732,7,7.0,1.6887621879577637,36.062257278212634,36.062257278212634,1699,44000,393.99969482421875
0.00432015034928912,50.12,0.5195517539978027,0.48044854402542114,50.12,0.4867364168167114,0.005129186902195215,0.1499230261353861,0.8422680693191664,23,148,148.0,0.0008690385730005801,6,6.0,1.6504504680633545,35.340990365296776,35.340990365296776,1735,46000,311.7745361328125
0.004388046979904192,54.15,0.47141918540000916,0.5285808444023132,54.15,0.4651748836040497,0.004938202910125256,0.15379143287703156,0.888591874365262,24,148,148.0,0.000820496235974133,6,6.0,1.6174601316452026,37.2726105874005,37.2726105874005,1772,48000,286.2804870605469
0.0047285431362684704,54.84,0.4826098680496216,0.5173900723457336,54.84,0.47377902269363403,0.0052508823573589325,0.06455430236998005,0.9005235338479024,25,234,234.0,0.0009027506457641721,6,6.0,1.6330300569534302,40.124735513146994,40.124735513146994,1806,50000,528.2845458984375
0.004458193570375357,53.95,0.5112820863723755,0.48871782422065735,53.95,0.45090252161026,0.00482028117403388,0.13197640308233005,0.924882472497863,26,234,234.0,0.0009380062692798674,10,10.0,1.5999335050582886,40.93223057689381,40.93223057689381,1844,52000,362.5759582519531
0.0048147232905044746,55.81,0.5058852434158325,0.4941147267818451,55.81,0.44436854124069214,0.004857425577938557,0.10409622968093113,0.991208864294694,27,234,234.0,0.0009307544678449631,9,9.0,1.5903429985046387,44.22074060890432,44.22074060890432,1879,54000,440.04296875
0.005658468015491636,59.65,0.5050094723701477,0.4949905574321747,59.65,0.4362059235572815,0.006385292857885361,0.17422855979114482,0.8861720427597694,28,203,203.0,0.0008330004056915641,9,9.0,1.57912278175354,43.08697599043126,43.08697599043126,1909,56000,358.1792907714844
0.007432004127650771,65.43,0.5153337717056274,0.4846661388874054,65.43,0.45268961787223816,0.0052562814205884935,0.20737380261105032,1.4139281238900414,29,203,203.0,0.0006932569667696953,9,9.0,1.6034590005874634,46.84255650580997,46.84255650580997,1932,58000,386.490234375
0.0035718138534583943,72.32,0.49947360157966614,0.5005264282226562,72.32,0.4297318160533905,0.004152686335146427,0.17235529689247586,0.8601212721577849,30,203,203.0,0.0008292474667541683,11,11.0,1.5686575174331665,50.289338830412156,50.289338830412156,1956,60000,404.6318054199219
0.005203786335885474,78.43,0.478084534406662,0.5219154953956604,78.43,0.4332989752292633,0.005561804864555597,0.15368547952871625,0.9356290741245324,31,208,208.0,0.0009201757493428886,11,11.0,1.5744799375534058,51.866223112927734,51.866223112927734,1980,62000,473.0493469238281
0.004394839286804952,79.6,0.4848346412181854,0.5151654481887817,79.6,0.4006728231906891,0.004479636438190937,0.1520966328486596,0.9810705282546927,32,208,208.0,0.0009443176677450538,8,8.0,1.5291930437088013,52.30066921177969,52.30066921177969,2008,64000,418.9869079589844
