AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
22.6046511627907,0.49933356046676636,0.5006664395332336,22.6046511627907,0.693145751953125,5.664186631448853e-05,1,67,67.0,0.0008644551271572709,9,9.0,1.9999991655349731,11.753553712742056,11.753553712742056,86,2000,261.41717529296875
21.16,0.4965495467185974,0.5034504532814026,21.16,0.6921719908714294,0.005037815099646958,2,62,62.0,0.0017101874109357595,7,7.0,1.9980525970458984,10.527791791254232,10.527791791254232,180,4000,209.07174682617188
26.67,0.49244582653045654,0.5075542330741882,26.67,0.6884876489639282,0.008355563782687203,3,82,82.0,0.0012367303716018796,8,8.0,1.9907346963882446,16.539682584620543,16.539682584620543,250,6000,340.9606628417969
26.01,0.5071108341217041,0.4928891658782959,26.01,0.6832948327064514,0.00018454827012170938,4,92,92.0,0.002236570930108428,7,7.0,1.9804978370666504,15.302610888341896,15.302610888341896,328,8000,196.13059997558594
26.67,0.5048841238021851,0.49511587619781494,26.67,0.6745431423187256,0.01307094500296313,5,87,87.0,0.0011958320392295718,8,8.0,1.963502049446106,16.06428025153944,16.06428025153944,395,10000,232.1813507080078
35.77,0.511002242565155,0.4889977276325226,35.77,0.6699388027191162,0.013486050446377962,6,138,138.0,0.0011417776113376021,8,8.0,1.954717993736267,23.298864779211883,23.298864779211883,445,12000,387.4875183105469
42.74,0.5140742063522339,0.48592591285705566,42.74,0.6640740036964417,-0.007985124875726779,7,189,189.0,0.0010237455135211349,11,11.0,1.9436920881271362,29.94448864148459,29.94448864148459,483,14000,498.24932861328125
44.0,0.5019375681877136,0.498062402009964,44.0,0.6530898809432983,0.03613597301654137,8,189,189.0,0.0008918389212340117,11,11.0,1.9231822490692139,28.908130344247446,28.908130344247446,533,16000,214.9460906982422
48.11,0.5083615183830261,0.49163833260536194,48.11,0.6510539054870605,0.07455449362744815,9,134,134.0,0.0009058158611878753,9,9.0,1.9196033477783203,27.49286998477969,27.49286998477969,570,18000,296.49993896484375
51.55,0.49358072876930237,0.5064193606376648,51.55,0.6444191336631775,0.07444294817731001,10,134,134.0,0.0008128375629894435,9,9.0,1.9075978994369507,29.7544534481815,29.7544534481815,601,20000,375.8350830078125
60.83,0.4773666262626648,0.5226334929466248,60.83,0.6413756608963013,0.09562401506006601,11,174,174.0,0.0010480295168235898,9,9.0,1.902687668800354,36.95512278426362,36.95512278426362,630,22000,489.8686218261719
68.01,0.5158767104148865,0.48412320017814636,68.01,0.6300637722015381,0.16441645612823108,12,174,174.0,0.0010266201570630074,12,12.0,1.8824390172958374,40.59691983389873,40.59691983389873,657,24000,325.1986389160156
75.16,0.48460549116134644,0.5153946280479431,75.16,0.6231482028961182,0.21338046019814594,13,174,174.0,0.0008135875687003136,12,12.0,1.8700352907180786,43.996299844418736,43.996299844418736,675,26000,503.60198974609375
81.95,0.4827257990837097,0.5172743797302246,81.95,0.6134892702102661,0.20899139513677967,14,186,186.0,0.000920299906283617,10,10.0,1.8537006378173828,47.856739337318004,47.856739337318004,698,28000,379.1583557128906
91.97,0.5071612000465393,0.49283871054649353,91.97,0.611398458480835,0.32204471835529913,15,186,186.0,0.0008499596733599901,10,10.0,1.8501492738723755,48.43933422333548,48.43933422333548,714,30000,340.6017150878906
97.78,0.49086764454841614,0.5091322660446167,97.78,0.5824414491653442,0.2159223876547547,16,253,253.0,0.0008477595401927829,10,10.0,1.8008040189743042,49.37521240460642,49.37521240460642,731,32000,387.0578308105469
106.66,0.5097023844718933,0.4902976453304291,106.66,0.5915212631225586,0.19328216898206652,17,277,277.0,0.0008985322201624513,10,10.0,1.8169703483581543,53.92183602215341,53.92183602215341,744,34000,575.2494506835938
118.61,0.49874553084373474,0.5012543201446533,118.61,0.5882094502449036,0.33667932633998776,18,277,277.0,0.0008093241485767066,10,10.0,1.811620831489563,59.04945300339369,59.04945300339369,757,36000,416.4776611328125
128.24,0.5194559693336487,0.4805440306663513,128.24,0.5952854752540588,0.5512263591361224,19,277,277.0,0.0009020448778755963,10,10.0,1.8235102891921997,62.56694334870452,62.56694334870452,766,38000,320.8276062011719
137.47,0.5120959877967834,0.48790404200553894,137.47,0.6023920774459839,0.5592750224002281,20,289,289.0,0.0009202157380059361,10,10.0,1.836004614830017,68.24755746545074,68.24755746545074,775,40000,301.2301940917969
147.19,0.4898398220539093,0.5101604461669922,147.19,0.5833980441093445,0.5222251029963567,21,317,317.0,0.0009477352723479271,10,10.0,1.8039731979370117,75.0060924192162,75.0060924192162,786,42000,301.25494384765625
160.41,0.5155787467956543,0.48442137241363525,160.41,0.5796563029289246,0.6595610938138159,22,367,367.0,0.0009204982197843492,13,13.0,1.797192096710205,76.57011100945329,76.57011100945329,792,44000,289.4325866699219
174.23,0.5200908780097961,0.4799090027809143,174.23,0.5775127410888672,0.6670961392129526,23,367,367.0,0.0010025138035416603,13,13.0,1.7942055463790894,81.76329922404062,81.76329922404062,802,46000,245.6710662841797
181.95,0.518758237361908,0.48124176263809204,181.95,0.5665761828422546,0.6096504328634,24,367,367.0,0.0008471458568237722,13,13.0,1.776541829109192,82.87211533441148,82.87211533441148,811,48000,293.5923767089844
192.14,0.5039584636688232,0.4960416853427887,192.14,0.5679870247840881,0.5687776002890412,25,410,410.0,0.0008644805056974292,17,17.0,1.779435157775879,87.90642979896293,87.90642979896293,816,50000,404.2897033691406
204.04,0.4979691207408905,0.5020309090614319,204.04,0.5696399211883545,0.49589673442333093,26,410,410.0,0.0010075870668515563,17,17.0,1.782426118850708,91.63972064558033,91.63972064558033,822,52000,455.23681640625
219.55,0.5194454193115234,0.4805547893047333,219.55,0.5682499408721924,0.2877206142423919,27,493,493.0,0.000973154092207551,17,17.0,1.7797635793685913,95.06349194091284,95.06349194091284,830,54000,494.5342102050781
229.43,0.5112072825431824,0.4887927770614624,229.43,0.5646959543228149,0.6142518412128537,28,500,500.0,0.0007528484566137195,17,17.0,1.7730337381362915,98.86356811282911,98.86356811282911,835,56000,276.85101318359375
242.19,0.4846745431423187,0.5153253078460693,242.19,0.5559291243553162,0.8385016766660772,29,500,500.0,0.0007512379088439047,17,17.0,1.7594980001449585,99.75476880831312,99.75476880831312,841,58000,122.33560180664062
253.66,0.49044373631477356,0.5095563530921936,253.66,0.5645352602005005,0.8576172992434234,30,500,500.0,0.0008582228911109269,17,17.0,1.772786021232605,103.82227314020822,103.82227314020822,845,60000,146.69009399414062
264.69,0.5004571080207825,0.4995429217815399,264.69,0.5521147847175598,0.6489355024710313,31,500,500.0,0.0006857148255221546,17,17.0,1.7550009489059448,105.78456361870572,105.78456361870572,850,62000,227.60215759277344
276.5,0.48691901564598083,0.5130809545516968,276.5,0.5553275942802429,0.7202770077170548,32,500,500.0,0.0007137458887882531,17,17.0,1.7585387229919434,106.42729912949967,106.42729912949967,855,64000,175.44248962402344
284.72,0.5023032426834106,0.4976969063282013,284.72,0.5465183854103088,0.5836606898420229,33,500,500.0,0.0009217034094035625,17,17.0,1.7460907697677612,104.23023361769845,104.23023361769845,863,66000,353.89459228515625
292.71,0.5084515810012817,0.4915483891963959,292.71,0.558811604976654,0.7721188067911371,34,500,500.0,0.000857028178870678,17,17.0,1.7650517225265503,107.5694468703823,107.5694468703823,868,68000,152.57798767089844
301.68,0.5038095712661743,0.49619045853614807,301.68,0.5519938468933105,0.6792420560578718,35,500,500.0,0.0008365968824364245,17,17.0,1.7537131309509277,110.47894641061708,110.47894641061708,872,70000,282.95562744140625
314.04,0.522047221660614,0.4779526889324188,314.04,0.5466871857643127,0.8407806396306317,36,500,500.0,0.001016590977087617,17,17.0,1.7460198402404785,114.42367936751553,114.42367936751553,877,72000,130.4521484375
321.37,0.5071254372596741,0.4928748309612274,321.37,0.5479933023452759,0.7332451644203014,37,500,500.0,0.0005829965812154114,27,27.0,1.7490830421447754,110.22328746685069,110.22328746685069,882,74000,237.48037719726562
334.22,0.5172529816627502,0.4827469289302826,334.22,0.5440833568572998,0.6614558011820932,38,500,500.0,0.0007049815612845123,27,27.0,1.7406021356582642,110.28595377472146,110.28595377472146,887,76000,241.53907775878906
343.74,0.48570969700813293,0.5142899751663208,343.74,0.5410902500152588,0.762972147674587,39,500,500.0,0.00098424032330513,27,27.0,1.7371970415115356,113.1440338683397,113.1440338683397,891,78000,155.40786743164062
350.88,0.49457865953445435,0.5054213404655457,350.88,0.5566782355308533,0.7903243814910116,40,500,500.0,0.0009478789288550615,27,27.0,1.7607275247573853,115.76780899714738,115.76780899714738,895,80000,133.0118408203125
360.95,0.5036715269088745,0.4963285028934479,360.95,0.5494495630264282,0.8457889750167467,41,500,500.0,0.0008969813934527338,27,27.0,1.7509005069732666,116.24227931350968,116.24227931350968,899,82000,93.44847106933594
371.37,0.5103031992912292,0.4896966814994812,371.37,0.5549754500389099,0.5774414810257246,42,500,500.0,0.0008738553151488304,40,40.0,1.758652925491333,116.16889902207045,116.16889902207045,904,84000,298.737060546875
381.0,0.4972069263458252,0.5027928948402405,381.0,0.5358138084411621,0.6099785702506206,43,500,500.0,0.0006199416238814592,40,40.0,1.7283928394317627,110.58092059663818,110.58092059663818,908,86000,247.68212890625
387.85,0.5091280937194824,0.49087172746658325,387.85,0.5487822890281677,0.8253859360161538,44,500,500.0,0.001034567947499454,40,40.0,1.7490880489349365,109.66315470567132,109.66315470567132,912,88000,116.31782531738281
396.35,0.4856555163860321,0.5143448710441589,396.35,0.5489752888679504,0.8486378710494165,45,500,500.0,0.001149686868302524,40,40.0,1.7489676475524902,107.83008624683558,107.83008624683558,916,90000,92.45789337158203
402.49,0.48894545435905457,0.5110540986061096,402.49,0.5406771898269653,0.9071575380210742,46,500,500.0,0.0009055143455043435,40,40.0,1.7357085943222046,108.96985775892342,108.96985775892342,920,92000,53.75849533081055
410.78,0.5071783661842346,0.4928215742111206,410.78,0.5474538803100586,0.8774390707041868,47,500,500.0,0.0006998914759606123,40,40.0,1.7475218772888184,105.6344243132891,105.6344243132891,924,94000,76.89630889892578
418.82,0.504060685634613,0.4959394335746765,418.82,0.5499945282936096,0.9139669814823353,48,500,500.0,0.0008052171324379742,40,40.0,1.7523164749145508,103.25622305701484,103.25622305701484,928,96000,52.0836067199707
427.52,0.5059016346931458,0.49409836530685425,427.52,0.5361121296882629,0.9019269723054292,49,500,500.0,0.0007316724513657391,40,40.0,1.7288308143615723,97.21938901268615,97.21938901268615,932,98000,54.7215461730957
431.64,0.4928799867630005,0.5071199536323547,431.64,0.5374693274497986,0.9453261670518625,50,500,500.0,0.0007399838068522513,40,40.0,1.7320747375488281,97.23379247977526,97.23379247977526,936,100000,36.05917739868164
438.27,0.5035805702209473,0.49641937017440796,438.27,0.5432855486869812,0.8960142917724796,51,500,500.0,0.0014228369109332561,40,40.0,1.7398500442504883,95.62738676759918,95.62738676759918,940,102000,63.805763244628906
441.19,0.5052068829536438,0.49479320645332336,441.19,0.5342640280723572,0.8496864985010464,52,500,500.0,0.0009388508042320609,40,40.0,1.7259973287582397,95.66051379749118,95.66051379749118,944,104000,84.43903350830078
446.22,0.4802916944026947,0.5197084546089172,446.22,0.5468239188194275,0.8779420370626836,53,500,500.0,0.0009021032019518316,40,40.0,1.746496558189392,93.05789380810205,93.05789380810205,949,106000,79.92025756835938
447.21,0.5138881802558899,0.4861118793487549,447.21,0.5468533039093018,0.6831566398003239,54,500,500.0,0.0012457601260393858,40,40.0,1.7461633682250977,98.349508895571,98.349508895571,953,108000,188.20664978027344
451.02,0.49900123476982117,0.5009987354278564,451.02,0.5225915908813477,0.9444325770175985,55,500,500.0,0.0009224958484992385,40,40.0,1.707310438156128,97.17900802128,97.17900802128,957,110000,33.77871322631836
460.48,0.505659282207489,0.49434080719947815,460.48,0.53448486328125,0.9200865652078704,56,500,500.0,0.000946314656175673,40,40.0,1.7254916429519653,88.90101011799584,88.90101011799584,961,112000,46.08024215698242
466.54,0.4985840916633606,0.5014159083366394,466.54,0.5296820998191833,0.9224784514945736,57,500,500.0,0.0007804901106283069,40,40.0,1.7186239957809448,83.40388719957842,83.40388719957842,965,114000,44.71952438354492
471.81,0.4965462386608124,0.5034536719322205,471.81,0.5445517301559448,0.9046721385927281,58,500,500.0,0.000975150556769222,40,40.0,1.7422995567321777,79.69274684687436,79.69274684687436,969,116000,55.47725296020508
472.5,0.5163314342498779,0.48366856575012207,472.5,0.5387119054794312,0.9555115306321116,59,500,500.0,0.0008045732392929494,40,40.0,1.7334423065185547,79.7828929031782,79.7828929031782,973,118000,30.75130271911621
473.66,0.4971868097782135,0.5028131604194641,473.66,0.5291152596473694,0.9610762525882371,60,500,500.0,0.0009582453640177846,40,40.0,1.7186999320983887,79.75703354563784,79.75703354563784,977,120000,28.181625366210938
478.72,0.48794853687286377,0.5120514631271362,478.72,0.5289682149887085,0.6610842004283938,61,500,500.0,0.00048414673074148595,40,40.0,1.7181847095489502,75.90468760228187,75.90468760228187,982,122000,262.18743896484375
481.5,0.5017673969268799,0.4982326626777649,481.5,0.5372492074966431,0.9414073193872909,62,500,500.0,0.0005913619534112513,40,40.0,1.730763554573059,73.10656605257834,73.10656605257834,986,124000,51.37469482421875
481.5,0.49251383543014526,0.5074862241744995,481.5,0.524175763130188,0.940650860989908,63,500,500.0,0.0006959457532502711,40,40.0,1.709987998008728,73.10656605257834,73.10656605257834,990,126000,35.2173957824707
482.15,0.5057422518730164,0.4942578077316284,482.15,0.5386223196983337,0.9607206959097185,64,500,500.0,0.001113933976739645,40,40.0,1.7331432104110718,72.97908947088887,72.97908947088887,994,128000,23.307170867919922
482.15,0.4993399679660797,0.5006600618362427,482.15,0.5405116677284241,0.9732686898777041,65,500,500.0,0.0008426776621490717,40,40.0,1.736272931098938,72.97908947088887,72.97908947088887,998,130000,16.13689422607422
482.38,0.4776652753353119,0.5223346948623657,482.38,0.5436620712280273,0.9791621808588138,66,500,500.0,0.0010927164694294333,40,40.0,1.7404118776321411,72.99873697537515,72.99873697537515,1002,132000,13.22104549407959
489.32,0.49433842301368713,0.5056617259979248,489.32,0.5304184556007385,0.9842370369730438,67,500,500.0,0.0007466899114660919,46,46.0,1.7200268507003784,53.49446326490247,53.49446326490247,1006,134000,9.512216567993164
490.53,0.5004163980484009,0.4995836317539215,490.53,0.5426971316337585,0.9044533253514129,68,500,500.0,0.0009514931007288396,46,46.0,1.7398897409439087,51.88226190134737,51.88226190134737,1010,136000,73.61274719238281
490.22,0.49916255474090576,0.5008374452590942,490.22,0.5399780869483948,0.9692653131789566,69,500,500.0,0.000886645051650703,46,46.0,1.735961675643921,51.91735355350849,51.91735355350849,1014,138000,23.722108840942383
490.22,0.5012580156326294,0.4987419545650482,490.22,0.5190154910087585,0.9839813974325661,70,500,500.0,0.0011323824292048812,46,46.0,1.7034575939178467,51.917353553508484,51.917353553508484,1018,140000,12.728979110717773
490.65,0.5262677669525146,0.4737321436405182,490.65,0.5228472352027893,0.9811244622402046,71,500,500.0,0.0006898939027450979,46,46.0,1.7093851566314697,51.8184088910495,51.8184088910495,1022,142000,11.861795425415039
490.65,0.5044422745704651,0.4955577254295349,490.65,0.5154014229774475,0.9878978458251723,72,500,500.0,0.0008724051876924932,46,46.0,1.6966336965560913,51.8184088910495,51.8184088910495,1026,144000,7.210471153259277
490.65,0.502463161945343,0.4975369870662689,490.65,0.5262481570243835,0.9813065909536103,73,500,500.0,0.0010264832526445389,46,46.0,1.7139904499053955,51.8184088910495,51.8184088910495,1030,146000,11.311480522155762
490.65,0.4945809245109558,0.5054190158843994,490.65,0.5199699997901917,0.9919526845440066,74,500,500.0,0.0008551247883588076,46,46.0,1.7026832103729248,51.8184088910495,51.8184088910495,1034,148000,4.89321756362915
490.36,0.5172764658927917,0.482723593711853,490.36,0.5214492082595825,0.9822990533679704,75,500,500.0,0.0008747730753384531,46,46.0,1.7065670490264893,51.84641164053689,51.84641164053689,1038,150000,10.647849082946777
490.36,0.4992457330226898,0.5007542371749878,490.36,0.522828221321106,0.9857722507247806,76,500,500.0,0.0006900863954797387,46,46.0,1.7082663774490356,51.84641164053689,51.84641164053689,1042,152000,8.393509864807129
490.52,0.5001211762428284,0.4998789131641388,490.52,0.5216878056526184,0.9895469156229024,77,500,500.0,0.0008957437239587307,46,46.0,1.7070515155792236,51.861831822641996,51.861831822641996,1046,154000,6.129964351654053
495.22,0.4959428310394287,0.5040571093559265,495.22,0.5196889042854309,0.9886896503854589,78,500,500.0,0.0010645636357367039,252,252.0,1.704459309577942,26.323973864141415,26.323973864141415,1050,156000,6.801504135131836
