# {"t_start": 1558153015.890479} 
r,l,t
10.0,10,0.044217
11.0,11,0.045094
20.0,20,0.051157
21.0,21,0.05189
19.0,19,0.057118
13.0,13,0.059856
18.0,18,0.063922
35.0,35,0.068616
16.0,16,0.070662
22.0,22,0.072049
12.0,12,0.076664
14.0,14,0.080101
21.0,21,0.08614
40.0,40,0.09097
16.0,16,0.091028
14.0,14,0.095692
11.0,11,0.098339
42.0,42,0.104794
14.0,14,0.107492
31.0,31,0.115889
19.0,19,0.119789
30.0,30,0.125005
11.0,11,0.127675
18.0,18,0.128425
17.0,17,0.13923
22.0,22,0.146238
16.0,16,0.15085
12.0,12,0.154127
39.0,39,0.158075
19.0,19,0.163652
104.0,104,0.164378
21.0,21,0.168284
11.0,11,0.171887
12.0,12,0.177567
29.0,29,0.178939
24.0,24,0.181893
14.0,14,0.188403
31.0,31,0.193038
19.0,19,0.194425
27.0,27,0.19579
13.0,13,0.197204
14.0,14,0.202419
16.0,16,0.206307
16.0,16,0.212844
11.0,11,0.213588
36.0,36,0.218211
39.0,39,0.222789
18.0,18,0.225466
12.0,12,0.230678
27.0,27,0.235845
25.0,25,0.241863
18.0,18,0.242628
17.0,17,0.24997
12.0,12,0.254267
66.0,66,0.261891
10.0,10,0.262784
16.0,16,0.263538
27.0,27,0.265554
16.0,16,0.27585
25.0,25,0.279157
33.0,33,0.283715
9.0,9,0.285104
36.0,36,0.287134
26.0,26,0.293008
16.0,16,0.294392
30.0,30,0.30473
17.0,17,0.305458
44.0,44,0.315783
35.0,35,0.315841
14.0,14,0.324936
33.0,33,0.326326
18.0,18,0.327668
38.0,38,0.330338
18.0,18,0.338307
15.0,15,0.340297
23.0,23,0.342961
13.0,13,0.347068
15.0,15,0.352985
43.0,43,0.353729
11.0,11,0.35448
22.0,22,0.355216
12.0,12,0.361127
18.0,18,0.367772
26.0,26,0.374018
37.0,37,0.382476
17.0,17,1.266796
34.0,34,1.267674
15.0,15,1.272933
36.0,36,1.275933
20.0,20,1.282631
15.0,15,1.284166
