# {"t_start": 1558152657.3143759} 
r,l,t
11.0,11,0.028559
14.0,14,0.030695
19.0,19,0.035234
14.0,14,0.039542
12.0,12,0.047443
40.0,40,0.049472
31.0,31,0.052863
18.0,18,0.059447
15.0,15,0.059505
18.0,18,0.064641
13.0,13,0.067931
49.0,49,0.067987
20.0,20,0.072522
11.0,11,0.075211
22.0,22,0.082327
17.0,17,0.083685
21.0,21,0.088988
37.0,37,0.089045
14.0,14,0.092921
18.0,18,0.094317
11.0,11,0.096328
15.0,15,0.102735
11.0,11,0.103467
29.0,29,0.108084
16.0,16,0.113881
39.0,39,0.119662
29.0,29,0.121883
15.0,15,0.123902
29.0,29,0.127177
12.0,12,0.129782
19.0,19,0.136121
25.0,25,0.136177
13.0,13,0.138147
18.0,18,0.138824
26.0,26,0.153146
26.0,26,0.153203
22.0,22,0.153231
32.0,32,0.159014
14.0,14,0.162258
8.0,8,0.167785
32.0,32,0.174342
35.0,35,0.176321
34.0,34,0.181477
18.0,18,0.187945
35.0,35,0.196932
60.0,60,0.206595
40.0,40,0.207317
34.0,34,0.209976
28.0,28,0.215222
14.0,14,0.215946
17.0,17,0.22295
13.0,13,0.225622
20.0,20,0.230816
33.0,33,0.230872
12.0,12,0.238801
16.0,16,0.241551
33.0,33,0.245093
31.0,31,0.246475
28.0,28,0.259779
21.0,21,0.259835
33.0,33,0.260532
10.0,10,0.267024
13.0,13,0.268393
39.0,39,0.27041
11.0,11,0.275566
18.0,18,0.278813
16.0,16,0.280829
11.0,11,0.285965
52.0,52,0.293649
29.0,29,0.294368
15.0,15,0.295712
28.0,28,0.298996
14.0,14,0.302947
9.0,9,0.304946
22.0,22,0.310189
25.0,25,0.310908
22.0,22,0.317337
22.0,22,0.319312
16.0,16,0.321311
29.0,29,0.329198
24.0,24,0.333097
33.0,33,0.34101
36.0,36,0.345037
9.0,9,0.3509
39.0,39,1.647669
28.0,28,1.648626
27.0,27,1.65877
18.0,18,1.661008
70.0,70,1.666679
18.0,18,1.672541
11.0,11,1.674787
36.0,36,1.675672
20.0,20,1.676518
14.0,14,1.683141
14.0,14,1.685372
20.0,20,1.690647
28.0,28,1.69738
19.0,19,1.699681
13.0,13,1.709121
50.0,50,1.720042
18.0,18,1.722313
41.0,41,1.727426
10.0,10,1.729689
14.0,14,1.730517
58.0,58,1.73357
13.0,13,1.737287
17.0,17,1.742723
17.0,17,1.746531
10.0,10,1.750287
20.0,20,1.7526
18.0,18,1.759978
18.0,18,1.763707
47.0,47,1.76607
28.0,28,1.77377
28.0,28,1.781001
14.0,14,1.783961
25.0,25,1.784789
11.0,11,1.789377
21.0,21,1.80019
22.0,22,1.80026
56.0,56,1.805355
24.0,24,1.806875
11.0,11,1.808458
13.0,13,1.80993
16.0,16,1.816346
11.0,11,1.817099
13.0,13,1.817155
10.0,10,1.822935
27.0,27,1.834386
43.0,43,1.835158
28.0,28,1.835214
14.0,14,1.844202
19.0,19,1.846773
24.0,24,1.850586
14.0,14,1.855611
25.0,25,1.860187
22.0,22,1.86463
66.0,66,1.865344
12.0,12,1.868026
21.0,21,1.878003
21.0,21,1.881623
25.0,25,1.881701
13.0,13,1.890041
54.0,54,1.89075
20.0,20,1.891476
11.0,11,1.898423
14.0,14,1.899175
9.0,9,1.904414
22.0,22,1.905151
42.0,42,1.909123
9.0,9,1.910507
23.0,23,1.914461
19.0,19,1.917925
16.0,16,1.919929
19.0,19,1.923272
18.0,18,1.926583
13.0,13,1.928573
16.0,16,1.933821
31.0,31,1.938408
20.0,20,1.939782
9.0,9,1.939843
13.0,13,1.947134
32.0,32,1.949751
21.0,21,1.953672
23.0,23,1.95507
15.0,15,1.957167
36.0,36,1.973188
37.0,37,1.977691
49.0,49,1.986663
46.0,46,1.986722
30.0,30,2.333404
10.0,10,2.334268
33.0,33,2.340911
21.0,21,2.34247
20.0,20,2.349411
21.0,21,2.357753
10.0,10,2.357838
34.0,34,2.360359
35.0,35,2.369832
17.0,17,2.370699
12.0,12,2.379521
9.0,9,2.386076
38.0,38,2.388344
11.0,11,2.396479
53.0,53,2.397304
20.0,20,2.400971
12.0,12,2.405405
23.0,23,2.4176
75.0,75,2.424904
53.0,53,2.435855
17.0,17,2.437425
45.0,45,2.438239
39.0,39,2.446226
16.0,16,2.449968
18.0,18,2.450784
18.0,18,2.46387
23.0,23,2.466784
18.0,18,2.479499
27.0,27,2.483084
12.0,12,2.488283
62.0,62,2.493046
14.0,14,2.49554
10.0,10,2.497811
16.0,16,2.505468
105.0,105,2.515161
17.0,17,2.518329
27.0,27,2.518387
31.0,31,2.519212
9.0,9,2.525172
23.0,23,2.532883
15.0,15,2.544939
36.0,36,2.547283
34.0,34,2.552023
10.0,10,2.559293
55.0,55,2.560941
32.0,32,2.569082
32.0,32,2.571347
37.0,37,2.588836
27.0,27,2.591832
33.0,33,2.59425
12.0,12,2.602808
19.0,19,2.605815
23.0,23,2.605874
15.0,15,2.613558
18.0,18,2.618744
85.0,85,2.622446
25.0,25,2.623993
21.0,21,2.634193
39.0,39,2.641952
30.0,30,2.645573
35.0,35,2.647765
23.0,23,2.650846
25.0,25,2.66049
15.0,15,2.671581
59.0,59,2.689868
25.0,25,2.690691
58.0,58,2.694766
69.0,69,2.69992
19.0,19,2.704173
25.0,25,3.044617
16.0,16,3.046929
18.0,18,3.052799
30.0,30,3.068884
28.0,28,3.073334
62.0,62,3.075587
19.0,19,3.089365
36.0,36,3.095209
10.0,10,3.096765
79.0,79,3.102594
18.0,18,3.109939
51.0,51,3.110749
26.0,26,3.114411
15.0,15,3.120954
17.0,17,3.123226
15.0,15,3.131879
30.0,30,3.136227
25.0,25,3.141519
10.0,10,3.143785
16.0,16,3.153188
77.0,77,3.159064
23.0,23,3.160585
13.0,13,3.168645
24.0,24,3.1709
23.0,23,3.177376
68.0,68,3.18169
18.0,18,3.183897
19.0,19,3.191111
34.0,34,3.19337
25.0,25,3.199813
15.0,15,3.202092
38.0,38,3.211478
25.0,25,3.217973
14.0,14,3.221798
35.0,35,3.227396
22.0,22,3.233641
13.0,13,3.236413
75.0,75,3.247345
39.0,39,3.249437
36.0,36,3.259427
38.0,38,3.263844
27.0,27,3.266866
27.0,27,3.268858
27.0,27,3.288755
40.0,40,3.288814
22.0,22,3.305153
32.0,32,3.312654
69.0,69,3.315071
14.0,14,3.31587
78.0,78,3.324549
19.0,19,3.326903
28.0,28,3.336142
28.0,28,3.345453
18.0,18,3.34983
11.0,11,3.353457
17.0,17,3.362253
20.0,20,3.376618
36.0,36,3.379551
89.0,89,3.380329
12.0,12,3.38568
16.0,16,3.392242
16.0,16,3.39743
11.0,11,3.400418
30.0,30,3.401881
24.0,24,3.756817
126.0,126,3.756896
14.0,14,3.767323
47.0,47,3.772546
24.0,24,3.784834
69.0,69,3.785668
9.0,9,3.792273
51.0,51,3.794529
33.0,33,3.796838
42.0,42,3.822562
51.0,51,3.831261
23.0,23,3.839153
24.0,24,3.84885
14.0,14,3.849678
90.0,90,3.850491
12.0,12,3.857766
33.0,33,3.874876
