# {"t_start": 1558153195.241317} 
r,l,t
333.0,333,29.657411
230.0,230,29.729044
369.0,369,30.129897
406.0,406,30.178309
386.0,386,30.278821
375.0,375,30.340981
378.0,378,30.406046
467.0,467,30.857786
381.0,381,30.895206
374.0,374,30.953728
417.0,417,31.053003
295.0,295,31.078704
314.0,314,31.534028
485.0,485,31.602631
463.0,463,31.738816
489.0,489,31.782229
468.0,468,31.875548
455.0,455,32.274553
463.0,463,32.416664
411.0,411,32.422384
500.0,500,32.58306
500.0,500,32.980229
448.0,448,33.086851
486.0,486,33.120069
455.0,455,33.258186
500.0,500,33.688983
500.0,500,33.79397
500.0,500,33.821408
500.0,500,33.943067
467.0,467,34.343051
500.0,500,34.471645
500.0,500,34.504527
500.0,500,34.641566
485.0,485,35.036341
481.0,481,35.163906
465.0,465,35.18554
500.0,500,35.34813
500.0,500,35.743648
405.0,405,35.801099
500.0,500,35.892193
500.0,500,36.054859
500.0,500,36.454526
500.0,500,36.513142
438.0,438,36.558709
500.0,500,36.772834
500.0,500,37.195503
500.0,500,37.253537
500.0,500,37.29918
500.0,500,37.504625
500.0,500,37.899828
500.0,500,37.956858
500.0,500,38.002867
500.0,500,38.209299
500.0,500,38.602945
500.0,500,38.660684
500.0,500,38.706367
500.0,500,38.913386
500.0,500,39.307919
500.0,500,39.36523
500.0,500,39.411203
500.0,500,39.619326
500.0,500,40.012032
500.0,500,40.070655
500.0,500,40.116821
500.0,500,40.322666
500.0,500,40.718789
500.0,500,40.776454
500.0,500,40.823223
500.0,500,41.032996
500.0,500,41.424709
500.0,500,41.482138
500.0,500,41.527907
500.0,500,41.733758
500.0,500,42.12781
500.0,500,42.187166
500.0,500,42.232849
500.0,500,42.444458
500.0,500,42.837295
500.0,500,42.89477
500.0,500,42.940751
500.0,500,43.147407
500.0,500,43.54529
500.0,500,43.604142
500.0,500,43.649882
500.0,500,43.8596
500.0,500,44.255476
500.0,500,44.314627
500.0,500,44.360764
500.0,500,44.564362
500.0,500,44.960265
