AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
20.051020408163264,0.4987800419330597,0.5012199282646179,20.051020408163264,0.6931424736976624,1.0163474264857086e-05,1,50,50.0,0.0008358616032637656,8,8.0,1.9999911785125732,9.352913383255805,9.352913383255805,98,2000,193.4029998779297
24.77,0.4939630627632141,0.5060369372367859,24.77,0.692316472530365,0.0006299628492432152,2,70,70.0,0.0029809733387082815,8,8.0,1.9983412027359009,13.78321805675293,13.78321805675293,174,4000,321.4808044433594
27.47,0.4996594190597534,0.500340461730957,27.47,0.6872478723526001,0.004849601658588498,3,70,70.0,0.0011723126517608762,8,8.0,1.988268256187439,13.922970229085458,13.922970229085458,242,6000,253.55673217773438
29.41,0.49687322974205017,0.5031267404556274,29.41,0.681111216545105,0.0077490623308531514,4,79,79.0,0.0008062812848947942,9,9.0,1.9761974811553955,14.646566150466803,14.646566150466803,303,8000,259.16644287109375
35.52,0.5059687495231628,0.49403128027915955,35.52,0.6773201823234558,0.01623625523577299,5,114,114.0,0.0009058957803063095,8,8.0,1.968843698501587,20.4075868245121,20.4075868245121,358,10000,266.18597412109375
32.82,0.5088242888450623,0.49117568135261536,32.82,0.6647946238517761,0.034622277697548776,6,114,114.0,0.0009102992480620742,8,8.0,1.944774866104126,18.777848652068744,18.777848652068744,424,12000,135.1251678466797
34.2,0.49638691544532776,0.5036130547523499,34.2,0.6629963517189026,0.05119509720489024,7,103,103.0,0.0010281872237101197,9,9.0,1.9415630102157593,21.2231006217282,21.2231006217282,475,14000,255.5201416015625
39.87,0.482454389333725,0.5175456404685974,39.87,0.6543437242507935,0.050122184137212034,8,112,112.0,0.0010098771890625358,10,10.0,1.9253710508346558,25.726505786833936,25.726505786833936,522,16000,282.3489074707031
44.73,0.5246380567550659,0.4753616750240326,44.73,0.6428020000457764,0.05442537590699059,9,144,144.0,0.0009539052261970937,10,10.0,1.9044826030731201,27.8603140685815,27.8603140685815,564,18000,261.92230224609375
49.35,0.4951133728027344,0.5048865079879761,49.35,0.6396740674972534,0.01047075351550486,10,265,265.0,0.0009770285105332732,11,11.0,1.8987243175506592,35.81602295062924,35.81602295062924,598,20000,599.5596313476562
57.49,0.49946343898773193,0.5005365610122681,57.49,0.6322633028030396,0.06520867382552742,11,265,265.0,0.0009338128729723394,11,11.0,1.8859615325927734,42.85171991880839,42.85171991880839,620,22000,728.16796875
68.94,0.49215802550315857,0.5078421235084534,68.94,0.626731276512146,0.10975329819843715,12,315,315.0,0.000936300668399781,12,12.0,1.8765910863876343,53.57197401627086,53.57197401627086,640,24000,451.2684020996094
79.08,0.4856451749801636,0.5143546462059021,79.08,0.6207047700881958,0.24463715624439775,13,315,315.0,0.000946445856243372,12,12.0,1.8659636974334717,55.73825975037255,55.73825975037255,661,26000,352.1542053222656
91.99,0.5332242846488953,0.4667757451534271,91.99,0.6081811785697937,0.2095881670738261,14,315,315.0,0.0009251323062926531,12,12.0,1.8441450595855713,61.92309666029308,61.92309666029308,677,28000,463.4818420410156
102.99,0.4932817220687866,0.5067182183265686,102.99,0.5942791104316711,0.4017434654893669,15,315,315.0,0.0009879415156319737,12,12.0,1.8205461502075195,62.010401546837286,62.010401546837286,689,30000,395.4393005371094
115.47,0.4757300317287445,0.5242701172828674,115.47,0.5937727093696594,0.28891310523829694,16,315,315.0,0.0009178546606563032,12,12.0,1.821070671081543,64.97314137395544,64.97314137395544,703,32000,451.2266540527344
123.61,0.5032786130905151,0.4967212975025177,123.61,0.5880043506622314,0.37067131946809817,17,315,315.0,0.0008451083558611572,13,13.0,1.8112362623214722,64.40805772572249,64.40805772572249,717,34000,373.443359375
133.02,0.49187830090522766,0.5081219673156738,133.02,0.602666437625885,0.514259309650622,18,363,363.0,0.0007450967677868903,13,13.0,1.835316777229309,70.30234419989138,70.30234419989138,724,36000,708.2945556640625
144.52,0.48557019233703613,0.5144298672676086,144.52,0.588383138179779,0.29345692283635716,19,478,478.0,0.0009629724663682282,13,13.0,1.8131393194198608,77.33052178797192,77.33052178797192,734,38000,511.9644775390625
157.56,0.49806398153305054,0.5019360780715942,157.56,0.5790599584579468,0.48539117608544835,20,478,478.0,0.0006020119762979448,13,13.0,1.7964740991592407,86.30484575039804,86.30484575039804,744,40000,349.68255615234375
168.35,0.509764552116394,0.49023550748825073,168.35,0.5844788551330566,0.534237657435767,21,478,478.0,0.0007943917298689485,13,13.0,1.8069143295288086,93.16451846062427,93.16451846062427,750,42000,399.210205078125
180.64,0.5081904530525208,0.4918098747730255,180.64,0.575260579586029,0.6032323062531422,22,478,478.0,0.000849864911288023,22,22.0,1.7912095785140991,97.62074779471831,97.62074779471831,756,44000,274.86492919921875
192.66,0.49421200156211853,0.5057879090309143,192.66,0.5634407997131348,0.48061353286102504,23,478,478.0,0.0007788380607962608,22,22.0,1.772201418876648,100.86210586736725,100.86210586736725,764,46000,359.08941650390625
203.03,0.5217710137367249,0.47822898626327515,203.03,0.5719032883644104,0.3140116228449372,24,500,500.0,0.0009699127404019237,22,22.0,1.7853379249572754,105.6056300582502,105.6056300582502,771,48000,549.28759765625
212.46,0.5102370381355286,0.4897628724575043,212.46,0.5684428811073303,0.6912340902713344,25,500,500.0,0.0008664694614708424,22,22.0,1.7792637348175049,106.38612879506425,106.38612879506425,777,50000,235.17247009277344
223.75,0.5093386173248291,0.49066126346588135,223.75,0.5805230140686035,0.49316646100686845,26,500,500.0,0.0010283731389790773,22,22.0,1.801048755645752,110.14521097169863,110.14521097169863,784,52000,385.674072265625
236.47,0.5047739148139954,0.4952261447906494,236.47,0.5639580488204956,0.6525617097983616,27,500,500.0,0.0008719876641407609,22,22.0,1.7723808288574219,118.8736686571084,118.8736686571084,790,54000,231.1468963623047
243.95,0.4900979995727539,0.5099021196365356,243.95,0.5639781355857849,0.7170542112900953,28,500,500.0,0.0007696890970692039,22,22.0,1.7725151777267456,118.03765289093138,118.03765289093138,796,56000,206.4202880859375
255.73,0.4917444884777069,0.5082555413246155,255.73,0.5624855160713196,0.6355883717076876,29,500,500.0,0.000940652855206281,22,22.0,1.7703214883804321,119.88560005271692,119.88560005271692,803,58000,280.07366943359375
267.01,0.5084585547447205,0.49154141545295715,267.01,0.5533719062805176,0.18780007762754547,30,500,500.0,0.0009285236010327935,22,22.0,1.7559089660644531,121.23972080139411,121.23972080139411,809,60000,568.7406005859375
279.77,0.48492714762687683,0.5150728225708008,279.77,0.5640504956245422,0.5481572945301725,31,500,500.0,0.000812264159321785,22,22.0,1.7733911275863647,123.38799414853942,123.38799414853942,814,62000,282.9373474121094
290.52,0.5126501321792603,0.48734980821609497,290.52,0.5491471886634827,0.7646670806196563,32,500,500.0,0.0018601652700453997,22,22.0,1.7503225803375244,119.07799796771862,119.07799796771862,820,64000,161.0443572998047
297.68,0.5038732290267944,0.49612683057785034,297.68,0.5536832213401794,0.6024803263603551,33,500,500.0,0.0006819389527663589,22,22.0,1.7577321529388428,120.69804306615744,120.69804306615744,825,66000,242.1225128173828
303.03,0.48838701844215393,0.5116129517555237,303.03,0.563319981098175,0.7019050089152048,34,500,500.0,0.0008270171238109469,51,51.0,1.7718693017959595,119.75562241498308,119.75562241498308,829,68000,250.88795471191406
315.58,0.5152080655097961,0.4847918748855591,315.58,0.5630929470062256,0.8024670648653904,35,500,500.0,0.0008137694676406682,88,88.0,1.7718312740325928,118.78991371324419,118.78991371324419,834,70000,131.92373657226562
322.23,0.5091246962547302,0.490875244140625,322.23,0.5517376661300659,0.7085299091753758,36,500,500.0,0.0007002364145591855,101,101.0,1.753342866897583,121.12851480968466,121.12851480968466,840,72000,206.49835205078125
331.64,0.5100110173225403,0.4899889826774597,331.64,0.5590249300003052,0.5735855121516168,37,500,500.0,0.0007053036824800074,101,101.0,1.7657694816589355,120.61289483301528,120.61289483301528,845,74000,279.2554016113281
334.72,0.5075213313102722,0.4924786686897278,334.72,0.5507943630218506,0.6121937134442543,38,500,500.0,0.0008999808342196047,101,101.0,1.7539643049240112,123.29063873628037,123.29063873628037,852,76000,318.7679443359375
335.55,0.5092222690582275,0.4907776415348053,335.55,0.5532273650169373,0.7738625664355694,39,500,500.0,0.0017530358163639903,101,101.0,1.7550861835479736,123.4998279351028,123.4998279351028,856,78000,152.05699157714844
342.49,0.49106359481811523,0.5089364051818848,342.49,0.5586383938789368,0.7534144027839187,40,500,500.0,0.0007023641373962164,127,127.0,1.7648155689239502,122.0102860417924,122.0102860417924,864,80000,218.2377471923828
348.82,0.5150029063224792,0.4849969446659088,348.82,0.5537632703781128,0.654111116632223,41,500,500.0,0.0007577387150377035,127,127.0,1.7576794624328613,124.02994638392776,124.02994638392776,868,82000,279.748291015625
356.58,0.485804945230484,0.5141949653625488,356.58,0.5576027631759644,0.7147331470597723,42,500,500.0,0.0010674536461010575,127,127.0,1.7630648612976074,123.68542193807644,123.68542193807644,872,84000,174.15240478515625
358.23,0.49068060517311096,0.5093194842338562,358.23,0.5436446070671082,0.3230339722783928,43,500,500.0,0.0008821316878311336,112,112.0,1.7408760786056519,122.99909389910155,122.99909389910155,877,86000,630.1104736328125
361.72,0.4882093071937561,0.5117906332015991,361.72,0.541946530342102,0.7415131072817228,44,500,500.0,0.0010606680298224092,112,112.0,1.7388099431991577,122.45636610646258,122.45636610646258,883,88000,186.16622924804688
366.51,0.5111856460571289,0.48881423473358154,366.51,0.5455514192581177,0.7426763420692075,45,500,500.0,0.0015743152471259236,112,112.0,1.7444274425506592,119.82524733961536,119.82524733961536,889,90000,180.29638671875
375.14,0.489756315946579,0.5102435350418091,375.14,0.5411045551300049,0.23028330165433164,46,500,500.0,0.0009831299539655447,112,112.0,1.7368546724319458,119.57198835847801,119.57198835847801,893,92000,597.7745361328125
377.48,0.4972250163555145,0.5027748346328735,377.48,0.5523945689201355,0.5804785893028013,47,500,500.0,0.0009697738569229841,112,112.0,1.7543559074401855,119.10192945540386,119.10192945540386,898,94000,328.23248291015625
385.38,0.5185778737068176,0.4814220070838928,385.38,0.5486755967140198,0.7012056789518983,48,500,500.0,0.0007579964585602283,112,112.0,1.7490298748016357,117.13827555500377,117.13827555500377,903,96000,213.05552673339844
391.06,0.5003601312637329,0.4996398091316223,391.06,0.5479031205177307,0.6873317390413773,49,500,500.0,0.0009138236055150628,112,112.0,1.7466015815734863,115.5805191197894,115.5805191197894,907,98000,196.99356079101562
394.79,0.49967584013938904,0.5003243684768677,394.79,0.5519153475761414,0.58189212742201,50,500,500.0,0.0006018158164806664,112,112.0,1.7544407844543457,114.09717744098667,114.09717744098667,911,100000,283.2876281738281
395.94,0.5062150955200195,0.49378496408462524,395.94,0.5377859473228455,0.6953479575834997,51,500,500.0,0.0008876525680534542,112,112.0,1.7313960790634155,113.8396082213919,113.8396082213919,915,102000,170.58578491210938
401.62,0.49729329347610474,0.5027066469192505,401.62,0.5359159111976624,0.7015943791078275,52,500,500.0,0.0009123132331296802,112,112.0,1.730057716369629,114.10913898544673,114.10913898544673,919,104000,176.89256286621094
406.64,0.4946601688861847,0.5053399205207825,406.64,0.561206042766571,0.8229792950075374,53,500,500.0,0.0009025346953421831,112,112.0,1.768717885017395,114.16729128782904,114.16729128782904,923,106000,106.25658416748047
406.07,0.4795227348804474,0.5204769968986511,406.07,0.5485963821411133,0.4091245159110354,54,500,500.0,0.001085058320313692,112,112.0,1.7490719556808472,115.30206025912979,115.30206025912979,929,108000,609.9509887695312
406.59,0.5075045228004456,0.49249547719955444,406.59,0.5417092442512512,0.6016300456433419,55,500,500.0,0.0008470624452456832,112,112.0,1.7386137247085571,115.85819737938269,115.85819737938269,933,110000,277.5029602050781
407.63,0.511960506439209,0.48803970217704773,407.63,0.5404849648475647,0.664042681721695,56,500,500.0,0.0008827816345728934,44,44.0,1.7364296913146973,120.17059998185913,120.17059998185913,938,112000,215.64111328125
412.22,0.5146323442459106,0.4853678047657013,412.22,0.5381080508232117,0.8920434041930398,57,500,500.0,0.0007459275075234473,44,44.0,1.7325656414031982,118.23439262752612,118.23439262752612,942,114000,64.0923080444336
417.09,0.5198819041252136,0.4801180362701416,417.09,0.5349370241165161,0.9459621107145558,58,500,500.0,0.0008792079170234501,44,44.0,1.7269036769866943,116.80985360833222,116.80985360833222,946,116000,32.73593521118164
424.47,0.49555662274360657,0.5044434070587158,424.47,0.5354679226875305,0.938541388973133,59,500,500.0,0.0009125088108703494,44,44.0,1.7280751466751099,112.38998665361606,112.38998665361606,950,118000,38.889183044433594
432.0,0.5145660042762756,0.4854341447353363,432.0,0.5289889574050903,0.9255572379247607,60,500,500.0,0.0009294236078858376,44,44.0,1.718375325202942,106.73068911985905,106.73068911985905,954,120000,45.97422790527344
436.15,0.5128401517868042,0.487159788608551,436.15,0.525317907333374,0.7483904841971405,61,500,500.0,0.0008576515247114003,44,44.0,1.7125662565231323,104.3198327260929,104.3198327260929,958,122000,170.84202575683594
441.86,0.5049185752868652,0.49508151412010193,441.86,0.5264863967895508,0.9037640658191357,62,500,500.0,0.0005772631266154349,44,44.0,1.7140052318572998,101.80324356325785,101.80324356325785,962,124000,55.15917205810547
444.62,0.4861151874065399,0.5138847231864929,444.62,0.5284385085105896,0.9349274088461857,63,500,500.0,0.0009443865856155753,44,44.0,1.7178220748901367,101.18703276606148,101.18703276606148,966,126000,37.735374450683594
440.23,0.5037654042243958,0.49623456597328186,440.23,0.5249870419502258,0.4958512766225025,64,500,500.0,0.0010420508915558457,44,44.0,1.7111443281173706,102.88049912398365,102.88049912398365,970,128000,318.8572998046875
442.64,0.4891040027141571,0.5108957886695862,442.64,0.5217757225036621,0.5950669982132508,65,500,500.0,0.0012037018314003944,44,44.0,1.7074918746948242,99.59955019978756,99.59955019978756,975,130000,264.8866271972656
442.61,0.4861585199832916,0.5138413310050964,442.61,0.5206153988838196,0.49451957310330763,66,500,500.0,0.0008966070017777383,44,44.0,1.704744577407837,101.03602278395562,101.03602278395562,982,132000,466.7115783691406
438.1,0.4954123795032501,0.5045875906944275,438.1,0.5192395448684692,0.5571088664721644,67,500,500.0,0.0012053803075104952,44,44.0,1.7030351161956787,105.84965753369256,105.84965753369256,989,134000,304.27923583984375
437.73,0.4919998347759247,0.5080001950263977,437.73,0.5322234034538269,0.49794423334530913,68,500,500.0,0.001027242629788816,44,44.0,1.7242181301116943,106.23274965847396,106.23274965847396,994,136000,418.09979248046875
434.02,0.49341556429862976,0.5065844058990479,434.02,0.5221158862113953,0.38475735757599416,69,500,500.0,0.0006193102453835309,44,44.0,1.7083559036254883,109.66868103519802,109.66868103519802,998,138000,357.0010070800781
425.03,0.48158934712409973,0.5184107422828674,425.03,0.5228947401046753,0.49452760995281975,70,500,500.0,0.0009846043540164828,44,44.0,1.7099294662475586,114.20398022836156,114.20398022836156,1004,140000,349.3742980957031
421.26,0.4944438636302948,0.5055562257766724,421.26,0.5152574777603149,0.5612655685341215,71,500,500.0,0.0009649873827584088,44,44.0,1.6979396343231201,116.52146754997554,116.52146754997554,1010,142000,288.59063720703125
417.92,0.5179529786109924,0.48204705119132996,417.92,0.515411376953125,0.5863014512019479,72,500,500.0,0.0009226868278346956,44,44.0,1.697918176651001,118.4452346023258,118.4452346023258,1014,144000,279.91302490234375
417.42,0.4792729616165161,0.520727276802063,417.42,0.5016111135482788,0.5936318252690328,73,500,500.0,0.001339815673418343,44,44.0,1.676927924156189,118.39545430463114,118.39545430463114,1018,146000,208.01303100585938
417.42,0.48640337586402893,0.5135965347290039,417.42,0.4977412819862366,0.8666286915485465,74,500,500.0,0.0013658262323588133,44,44.0,1.670148491859436,118.39545430463114,118.39545430463114,1022,148000,73.72374725341797
419.3,0.5120478868484497,0.48795193433761597,419.3,0.5095650553703308,0.9659081656669135,75,500,500.0,0.0008641820168122649,44,44.0,1.687968373298645,117.94426649905455,117.94426649905455,1027,150000,25.86703109741211
424.97,0.4893093705177307,0.5106905102729797,424.97,0.4975276291370392,0.9774484515048181,76,500,500.0,0.0007508636335842311,44,44.0,1.6709295511245728,114.42267738521069,114.42267738521069,1031,152000,13.907800674438477
421.97,0.5032975077629089,0.4967026114463806,421.97,0.5023797154426575,0.6918740122481777,77,500,500.0,0.0010211055632680655,44,44.0,1.6775684356689453,119.2567360780933,119.2567360780933,1036,154000,220.56846618652344
