AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
20.27659574468085,0.4989928901195526,0.5010071396827698,20.27659574468085,0.6931432485580444,1.2549988797183609e-05,1,63,63.0,0.0009146101074293256,8,8.0,-0.0002699113974813372,1.999992847442627,9.897779952368806,9.897779952368806,94,2000,219.41859436035156
22.86,0.49852412939071655,0.5014759302139282,22.86,0.6924285292625427,-0.00017157872637052485,2,88,88.0,0.0008902922854758799,8,8.0,0.0032630260102450848,1.99856436252594,14.294068699988816,14.294068699988816,180,4000,279.6087646484375
24.05,0.5076239109039307,0.4923762381076813,24.05,0.6902604699134827,0.002795977868615407,3,88,88.0,0.0010777115821838379,8,8.0,0.007558178156614304,1.9942500591278076,15.634816916101066,15.634816916101066,263,6000,248.81455993652344
23.24,0.5099253058433533,0.49007466435432434,23.24,0.6864433884620667,-0.013202912639963094,4,93,93.0,0.001129426877014339,7,7.0,0.011583960615098476,1.9867138862609863,15.290598418636208,15.290598418636208,349,8000,203.33090209960938
23.02,0.5183286070823669,0.48167121410369873,23.02,0.6803591847419739,-0.0040747292167577776,5,100,100.0,0.0011657032882794738,7,7.0,0.01287223119288683,1.974860429763794,14.644439217668939,14.644439217668939,430,10000,156.3228302001953
25.29,0.5143958926200867,0.4856041371822357,25.29,0.6754875779151917,0.026386324963119656,6,100,100.0,0.0009941223543137312,9,9.0,0.00997002050280571,1.9655721187591553,14.137393677761118,14.137393677761118,510,12000,99.77100372314453
28.36,0.51680588722229,0.48319417238235474,28.36,0.6690572500228882,0.041736969425415604,7,87,87.0,0.0010453492868691683,9,9.0,0.004932615906000137,1.9533065557479858,15.477415804972093,15.477415804972093,576,14000,149.46730041503906
33.81,0.513753354549408,0.48624658584594727,33.81,0.6666572093963623,0.043047151904819114,8,87,87.0,0.001023714430630207,10,10.0,0.004001484718173742,1.9488013982772827,17.4026980666792,17.4026980666792,633,16000,169.8955078125
35.14,0.5034378170967102,0.49656224250793457,35.14,0.6537056565284729,0.039995478658693906,9,119,119.0,0.001220506732352078,10,10.0,0.009217715822160244,1.9247684478759766,21.413089454817115,21.413089454817115,691,18000,252.13095092773438
36.21,0.5099281072616577,0.4900718033313751,36.21,0.6476535201072693,0.023283962175800754,10,119,119.0,0.001055148895829916,10,10.0,0.015345738269388676,1.9139268398284912,22.25906332261086,22.25906332261086,748,20000,172.37112426757812
