# {"t_start": 1558277886.5415838} 
r,l,t
8.0,8,0.020497
9.0,9,0.021143
11.0,11,0.022264
9.0,9,0.025482
14.0,14,0.028813
24.0,24,0.029414
9.0,9,0.034427
31.0,31,0.039248
20.0,20,0.040107
28.0,28,0.041656
18.0,18,0.051709
19.0,19,0.05283
31.0,31,0.053961
13.0,13,0.058881
11.0,11,0.060023
10.0,10,0.065347
24.0,24,0.065928
14.0,14,0.066514
47.0,47,0.069182
11.0,11,0.07247
7.0,7,0.073064
25.0,25,0.079994
13.0,13,0.080724
10.0,10,0.089172
12.0,12,0.08999
9.0,9,0.095682
17.0,17,0.100805
8.0,8,0.102108
56.0,56,0.104518
45.0,45,0.10613
12.0,12,0.1113
15.0,15,0.113799
13.0,13,0.115677
15.0,15,0.118277
10.0,10,0.122171
15.0,15,0.123872
16.0,16,0.12774
10.0,10,0.127791
27.0,27,0.129446
9.0,9,0.132631
19.0,19,0.137989
22.0,22,0.14137
36.0,36,0.143613
36.0,36,0.152434
32.0,32,0.156042
27.0,27,0.156755
24.0,24,0.1574
8.0,8,0.157443
12.0,12,0.164214
9.0,9,0.169094
31.0,31,0.173876
7.0,7,0.177703
42.0,42,0.179499
20.0,20,0.180135
15.0,15,0.187574
17.0,17,0.189295
58.0,58,0.189347
24.0,24,0.191212
16.0,16,0.199847
14.0,14,0.200442
19.0,19,0.201555
23.0,23,0.202291
9.0,9,0.207932
12.0,12,0.21015
22.0,22,0.213649
12.0,12,0.214781
27.0,27,0.217125
9.0,9,0.219936
17.0,17,0.219989
8.0,8,0.221625
10.0,10,0.225463
21.0,21,0.225513
21.0,21,0.232915
14.0,14,0.232967
13.0,13,0.239937
14.0,14,0.240661
34.0,34,0.244551
46.0,46,0.245952
10.0,10,0.250744
19.0,19,0.251871
18.0,18,0.251914
16.0,16,0.25533
15.0,15,0.260148
10.0,10,0.265607
28.0,28,0.267253
14.0,14,0.273152
41.0,41,0.277384
28.0,28,0.282153
63.0,63,0.284911
19.0,19,0.287678
12.0,12,0.288802
11.0,11,0.295428
14.0,14,0.296048
47.0,47,0.299698
26.0,26,0.300434
15.0,15,0.304421
16.0,16,0.305555
10.0,10,0.3056
8.0,8,0.308921
20.0,20,0.3117
11.0,11,0.311754
11.0,11,0.311779
14.0,14,1.847855
21.0,21,1.849508
18.0,18,1.851004
10.0,10,1.855383
28.0,28,1.858206
13.0,13,1.860159
16.0,16,1.860879
9.0,9,1.86155
24.0,24,1.874873
28.0,28,1.875564
25.0,25,1.8763
24.0,24,1.876349
10.0,10,1.881292
9.0,9,1.88205
14.0,14,1.885191
21.0,21,1.888935
12.0,12,1.889653
13.0,13,1.894013
8.0,8,1.895456
23.0,23,1.896906
13.0,13,1.903503
14.0,14,1.905588
29.0,29,1.909459
19.0,19,1.910176
11.0,11,1.910867
21.0,21,1.918938
16.0,16,1.920242
10.0,10,1.925228
26.0,26,1.925898
26.0,26,1.927197
21.0,21,1.93341
13.0,13,1.934111
15.0,15,1.93478
16.0,16,1.937212
11.0,11,1.942138
25.0,25,1.951978
30.0,30,1.955479
9.0,9,1.95887
36.0,36,1.963317
20.0,20,1.968298
18.0,18,1.970248
15.0,15,1.972759
44.0,44,1.97281
11.0,11,1.97962
16.0,16,1.980285
15.0,15,1.982173
7.0,7,1.984118
32.0,32,1.988483
13.0,13,1.992995
21.0,21,1.997092
14.0,14,2.004436
24.0,24,2.007165
15.0,15,2.013188
51.0,51,2.014839
34.0,34,2.018609
14.0,14,2.020814
13.0,13,2.021915
32.0,32,2.024562
11.0,11,2.02772
18.0,18,2.030434
14.0,14,2.032059
29.0,29,2.034366
8.0,8,2.034994
15.0,15,2.036167
11.0,11,2.038312
7.0,7,2.040359
11.0,11,2.041206
13.0,13,2.046899
12.0,12,2.048395
25.0,25,2.051704
15.0,15,2.051767
13.0,13,2.058226
24.0,24,2.063889
11.0,11,2.065227
24.0,24,2.067555
