# {"t_start": 1558277452.786122} 
r,l,t
10.0,10,0.038994
11.0,11,0.039812
11.0,11,0.039861
15.0,15,0.04268
11.0,11,0.046752
11.0,11,0.047438
12.0,12,0.048092
14.0,14,0.055359
15.0,15,0.056512
25.0,25,0.062344
19.0,19,0.066696
22.0,22,0.067292
44.0,44,0.068386
12.0,12,0.068956
10.0,10,0.072711
10.0,10,0.073833
12.0,12,0.079136
23.0,23,0.079184
28.0,28,0.083948
20.0,20,0.0846
16.0,16,0.088048
23.0,23,0.091882
15.0,15,0.093017
12.0,12,0.094703
24.0,24,0.097388
23.0,23,0.104285
21.0,21,0.104332
18.0,18,0.106983
15.0,15,0.112307
11.0,11,0.118272
33.0,33,0.121985
56.0,56,0.124649
11.0,11,0.127854
41.0,41,0.128952
14.0,14,0.132148
16.0,16,0.136888
35.0,35,0.137475
13.0,13,0.139626
27.0,27,0.14385
15.0,15,0.145497
17.0,17,0.148774
31.0,31,0.153541
27.0,27,0.158318
24.0,24,0.158366
12.0,12,0.160008
32.0,32,0.165787
15.0,15,0.166363
16.0,16,0.166936
19.0,19,0.17695
21.0,21,0.177585
38.0,38,0.180292
23.0,23,0.189844
25.0,25,0.19043
49.0,49,0.192072
29.0,29,0.195843
16.0,16,0.200648
18.0,18,0.203324
15.0,15,0.20547
38.0,38,0.211779
24.0,24,0.213573
23.0,23,0.21573
39.0,39,0.226542
24.0,24,0.226598
21.0,21,0.227193
28.0,28,0.227231
10.0,10,0.232527
12.0,12,0.233095
21.0,21,0.238463
13.0,13,0.240103
31.0,31,0.243396
11.0,11,0.244715
26.0,26,0.247032
13.0,13,0.247619
13.0,13,0.250856
10.0,10,0.252525
12.0,12,0.258965
21.0,21,0.259015
16.0,16,0.259595
27.0,27,0.259633
12.0,12,0.266096
22.0,22,0.270903
14.0,14,0.2736
34.0,34,0.277355
38.0,38,0.280025
15.0,15,0.281682
26.0,26,0.284936
12.0,12,0.288159
17.0,17,0.289281
28.0,28,0.292545
14.0,14,0.292592
12.0,12,0.294743
15.0,15,0.297403
10.0,10,0.302713
9.0,9,0.307589
35.0,35,1.031507
32.0,32,1.032216
11.0,11,1.034147
10.0,10,1.037878
51.0,51,1.041588
15.0,15,1.043806
9.0,9,1.043872
19.0,19,1.044789
12.0,12,1.051874
10.0,10,1.053388
16.0,16,1.0574
17.0,17,1.058372
15.0,15,1.064236
12.0,12,1.066168
26.0,26,1.07415
20.0,20,1.076681
19.0,19,1.078001
16.0,16,1.087808
19.0,19,1.088506
61.0,61,1.09161
17.0,17,1.099306
17.0,17,1.099998
12.0,12,1.100046
46.0,46,1.103782
14.0,14,1.108699
16.0,16,1.10941
14.0,14,1.112563
21.0,21,1.113252
11.0,11,1.119995
19.0,19,1.121281
23.0,23,1.126849
34.0,34,1.130062
25.0,25,1.135601
23.0,23,1.135655
19.0,19,1.141954
28.0,28,1.144543
26.0,26,1.152022
12.0,12,1.152079
29.0,29,1.160089
15.0,15,1.161405
43.0,43,1.162712
22.0,22,1.165809
20.0,20,1.173874
19.0,19,1.174569
38.0,38,1.183816
16.0,16,1.184518
33.0,33,1.186427
11.0,11,1.193226
15.0,15,1.193904
19.0,19,1.19578
35.0,35,1.195828
13.0,13,1.200959
16.0,16,1.203347
13.0,13,1.203395
18.0,18,1.20633
13.0,13,1.208636
16.0,16,1.212638
32.0,32,1.221839
18.0,18,1.223043
36.0,36,1.227041
35.0,35,1.22897
12.0,12,1.234066
26.0,26,1.238092
29.0,29,1.238793
8.0,8,1.238837
32.0,32,1.247406
23.0,23,1.25143
24.0,24,1.252654
30.0,30,1.256064
18.0,18,1.257809
13.0,13,1.260144
21.0,21,1.263599
11.0,11,1.264218
16.0,16,1.269387
13.0,13,1.27113
18.0,18,1.274559
13.0,13,1.276855
14.0,14,1.27921
44.0,44,1.281535
28.0,28,1.290599
21.0,21,1.291208
27.0,27,1.292446
12.0,12,1.298115
18.0,18,1.301017
35.0,35,1.301648
11.0,11,1.307321
30.0,30,1.309643
39.0,39,1.320505
16.0,16,1.329705
51.0,51,1.330932
38.0,38,1.331534
48.0,48,1.335112
12.0,12,1.595567
14.0,14,1.595638
9.0,9,1.598302
17.0,17,1.599679
11.0,11,1.602946
14.0,14,1.608829
11.0,11,1.610203
20.0,20,1.61154
15.0,15,1.618753
18.0,18,1.622072
26.0,26,1.628598
51.0,51,1.62931
10.0,10,1.635735
27.0,27,1.63644
26.0,26,1.639067
21.0,21,1.642396
32.0,32,1.656773
33.0,33,1.660681
31.0,31,1.662713
11.0,11,1.664084
49.0,49,1.668697
19.0,19,1.67331
17.0,17,1.674039
14.0,14,1.677971
23.0,23,1.679335
11.0,11,1.680686
11.0,11,1.685232
16.0,16,1.691245
29.0,29,1.693568
14.0,14,1.694982
9.0,9,1.700815
13.0,13,1.702145
11.0,11,1.709487
16.0,16,1.719574
31.0,31,1.720873
55.0,55,1.727013
16.0,16,1.729456
13.0,13,1.734964
10.0,10,1.735658
89.0,89,1.736939
14.0,14,1.744352
12.0,12,1.751755
69.0,69,1.763481
53.0,53,1.767778
51.0,51,1.768464
12.0,12,1.770906
15.0,15,1.777185
44.0,44,1.778349
23.0,23,1.781233
10.0,10,1.782977
10.0,10,1.784152
32.0,32,1.789194
17.0,17,1.79095
19.0,19,1.795225
17.0,17,1.799183
36.0,36,1.803667
11.0,11,1.805376
33.0,33,1.810334
34.0,34,1.814903
27.0,27,1.81943
17.0,17,1.820051
27.0,27,1.821213
16.0,16,1.828483
11.0,11,1.834639
28.0,28,1.836899
33.0,33,1.838613
10.0,10,1.84034
55.0,55,1.845969
18.0,18,1.847169
22.0,22,1.851104
14.0,14,1.855039
31.0,31,1.857927
12.0,12,1.85797
25.0,25,1.860273
10.0,10,1.863646
21.0,21,1.869804
27.0,27,1.870409
14.0,14,1.871546
13.0,13,1.878872
35.0,35,1.880037
20.0,20,1.881742
13.0,13,1.887298
10.0,10,1.887343
32.0,32,1.887999
12.0,12,1.89492
29.0,29,1.895551
16.0,16,1.896755
16.0,16,2.16216
21.0,21,2.166134
8.0,8,2.167505
23.0,23,2.168897
12.0,12,2.174098
14.0,14,2.17677
57.0,57,2.180706
20.0,20,2.182067
10.0,10,2.183437
23.0,23,2.189257
9.0,9,2.195165
28.0,28,2.200411
22.0,22,2.209485
45.0,45,2.210227
27.0,27,2.217979
57.0,57,2.220626
26.0,26,2.226494
19.0,19,2.23043
32.0,32,2.231157
19.0,19,2.233183
13.0,13,2.239009
11.0,11,2.240351
28.0,28,2.244964
21.0,21,2.245019
11.0,11,2.246344
13.0,13,2.253467
20.0,20,2.253523
16.0,16,2.255492
23.0,23,2.261586
13.0,13,2.262302
14.0,14,2.263024
20.0,20,2.269065
10.0,10,2.269787
13.0,13,2.270482
20.0,20,2.281981
33.0,33,2.283893
26.0,26,2.286407
15.0,15,2.293028
