# {"t_start": 1558274211.319811} 
r,l,t
10.0,10,0.022914
11.0,11,0.023716
11.0,11,0.023769
15.0,15,0.026722
11.0,11,0.030201
11.0,11,0.031081
12.0,12,0.031712
14.0,14,0.038956
15.0,15,0.040656
25.0,25,0.047549
19.0,19,0.052591
22.0,22,0.053202
44.0,44,0.054541
12.0,12,0.055412
10.0,10,0.060482
10.0,10,0.061665
12.0,12,0.06798
23.0,23,0.068037
28.0,28,0.073531
20.0,20,0.074392
16.0,16,0.078256
23.0,23,0.082156
15.0,15,0.084141
12.0,12,0.086187
24.0,24,0.09084
23.0,23,0.098511
21.0,21,0.098569
18.0,18,0.102396
15.0,15,0.10889
11.0,11,0.114914
33.0,33,0.119459
56.0,56,0.122747
11.0,11,0.126873
41.0,41,0.128062
14.0,14,0.131688
16.0,16,0.13674
35.0,35,0.137387
13.0,13,0.140126
27.0,27,0.144942
15.0,15,0.146681
17.0,17,0.15091
31.0,31,0.156245
27.0,27,0.161886
24.0,24,0.161945
12.0,12,0.164105
32.0,32,0.172052
15.0,15,0.173194
16.0,16,0.174038
19.0,19,0.186883
21.0,21,0.187776
38.0,38,0.192151
23.0,23,0.204549
25.0,25,0.205601
49.0,49,0.207989
29.0,29,0.212546
16.0,16,0.219057
18.0,18,0.223051
15.0,15,0.226045
38.0,38,0.235486
24.0,24,0.237778
23.0,23,0.241108
39.0,39,0.25616
24.0,24,0.256224
21.0,21,0.257068
28.0,28,0.257128
10.0,10,0.264831
12.0,12,0.265626
21.0,21,0.273334
13.0,13,0.275741
31.0,31,0.280302
11.0,11,0.282069
26.0,26,0.284596
13.0,13,0.28533
13.0,13,0.290493
10.0,10,0.292857
12.0,12,0.301793
21.0,21,0.301871
16.0,16,0.302968
27.0,27,0.303049
12.0,12,0.31248
22.0,22,0.319027
14.0,14,0.32342
34.0,34,0.328337
38.0,38,0.332021
15.0,15,0.333973
26.0,26,0.339273
12.0,12,0.344198
17.0,17,0.345967
28.0,28,0.350055
14.0,14,0.350116
12.0,12,0.353808
15.0,15,0.357921
10.0,10,0.365189
9.0,9,0.372287
35.0,35,1.655643
32.0,32,1.6565
11.0,11,1.65897
10.0,10,1.662901
51.0,51,1.666828
15.0,15,1.668871
9.0,9,1.668933
19.0,19,1.669603
12.0,12,1.67513
10.0,10,1.676502
16.0,16,1.679588
17.0,17,1.680256
15.0,15,1.685906
12.0,12,1.687864
26.0,26,1.697565
20.0,20,1.700799
19.0,19,1.702664
16.0,16,1.713954
19.0,19,1.714686
61.0,61,1.717822
17.0,17,1.725071
17.0,17,1.725892
12.0,12,1.725947
46.0,46,1.729703
14.0,14,1.734869
16.0,16,1.735585
14.0,14,1.738758
21.0,21,1.739457
11.0,11,1.747001
19.0,19,1.748317
23.0,23,1.754192
34.0,34,1.757846
25.0,25,1.763842
23.0,23,1.763908
19.0,19,1.770228
28.0,28,1.773047
26.0,26,1.781033
12.0,12,1.781102
29.0,29,1.789199
15.0,15,1.790868
43.0,43,1.792542
22.0,22,1.795876
20.0,20,1.803984
19.0,19,1.804694
38.0,38,1.814552
16.0,16,1.815247
33.0,33,1.817143
11.0,11,1.82413
15.0,15,1.824919
19.0,19,1.826832
35.0,35,1.826887
13.0,13,1.8318
16.0,16,1.834
13.0,13,1.834049
18.0,18,1.836995
13.0,13,1.839241
16.0,16,1.843761
32.0,32,1.85301
18.0,18,1.854179
36.0,36,1.858919
35.0,35,1.860634
12.0,12,1.865601
26.0,26,1.869527
29.0,29,1.870142
8.0,8,1.870187
32.0,32,1.879353
23.0,23,1.883471
24.0,24,1.884648
30.0,30,1.888066
18.0,18,1.88984
13.0,13,1.892612
21.0,21,1.896083
