AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
22.71764705882353,0.5014004707336426,0.49859943985939026,22.71764705882353,0.6931427121162415,1.4031257222879567e-05,1,104,104.0,0.0008870066958479583,9,9.0,1.999991774559021,13.63008071678304,13.63008071678304,85,2000,311.1103820800781
24.25,0.5006268620491028,0.49937310814857483,24.25,0.6922640800476074,0.002371726173496236,2,74,74.0,0.0013437181478366256,8,8.0,1.9982361793518066,13.368900478348996,13.368900478348996,165,4000,316.1686096191406
28.92,0.489984393119812,0.5100156664848328,28.92,0.6891890168190002,-0.0031617596495878697,3,88,88.0,0.0013624310959130526,10,10.0,1.9921191930770874,17.027436683188693,17.027436683188693,231,6000,338.9548645019531
29.39,0.48736387491226196,0.5126363039016724,29.39,0.6826183795928955,0.010660493605001209,4,110,110.0,0.0009063216275535524,9,9.0,1.9791672229766846,19.02519119483429,19.02519119483429,301,8000,281.1781005859375
30.32,0.5004676580429077,0.4995323419570923,30.32,0.6784161925315857,0.026547731259479623,5,87,87.0,0.0009732288308441639,9,9.0,1.9709954261779785,17.595954080412916,17.595954080412916,361,10000,220.1514434814453
37.32,0.4778409004211426,0.5221590399742126,37.32,0.6686259508132935,-0.0019539524290161925,6,123,123.0,0.0008668620721437037,12,12.0,1.9522316455841064,25.403889465985323,25.403889465985323,408,12000,417.329345703125
42.61,0.479185551404953,0.520814836025238,42.61,0.6652894020080566,0.0028382718983964716,7,140,140.0,0.0009212016011588275,12,12.0,1.9459218978881836,27.2972141435715,27.2972141435715,453,14000,293.9447021484375
48.43,0.5027487874031067,0.49725106358528137,48.43,0.6573505997657776,0.02981901544072396,8,174,174.0,0.0009433235973119736,12,12.0,1.9310352802276611,35.105058040117235,35.105058040117235,488,16000,532.96142578125
53.68,0.4878247082233429,0.5121752023696899,53.68,0.6479335427284241,0.05753064605559788,9,195,195.0,0.0009547144873067737,11,11.0,1.9136290550231934,39.13230890198022,39.13230890198022,520,18000,464.84320068359375
61.99,0.49714845418930054,0.5028516054153442,61.99,0.6410436034202576,0.050674910328408096,10,244,244.0,0.0009550479589961469,11,11.0,1.9010192155838013,49.165332298277,49.165332298277,548,20000,699.9185180664062
72.71,0.4947688579559326,0.5052310824394226,72.71,0.6390399932861328,0.1626205887393345,11,244,244.0,0.0008474553469568491,11,11.0,1.8972748517990112,55.62414853280902,55.62414853280902,563,22000,582.9568481445312
85.32,0.48399636149406433,0.5160036683082581,85.32,0.6279122829437256,0.18783279587376878,12,348,348.0,0.0009520705789327621,11,11.0,1.8775146007537842,69.94253069484975,69.94253069484975,575,24000,616.3411254882812
98.21,0.47634756565093994,0.523652195930481,98.21,0.6171122193336487,0.33075823908519675,13,348,348.0,0.0006825995515100658,11,11.0,1.8590196371078491,73.94258515902727,73.94258515902727,588,26000,393.29974365234375
111.76,0.5085892081260681,0.4914107918739319,111.76,0.6098113059997559,0.14360487729073823,14,348,348.0,0.0008653770200908184,11,11.0,1.8467237949371338,77.93036891995315,77.93036891995315,603,28000,608.0729370117188
121.15,0.5047656297683716,0.4952344000339508,121.15,0.6016144156455994,0.4249128751981448,15,348,348.0,0.0006921935710124671,11,11.0,1.8328391313552856,83.90940054606516,83.90940054606516,612,30000,587.3023681640625
135.03,0.49496325850486755,0.5050367712974548,135.03,0.6099347472190857,0.48382198019064027,16,348,348.0,0.0006991482805460691,13,13.0,1.8469812870025635,85.99854126669824,85.99854126669824,621,32000,343.4377136230469
151.09,0.5071914196014404,0.4928084909915924,151.09,0.5978273153305054,0.5453041300797605,17,364,364.0,0.0007087379926815629,13,13.0,1.8270748853683472,89.71478083348363,89.71478083348363,629,34000,333.9127502441406
166.81,0.49083203077316284,0.5091678500175476,166.81,0.6074486374855042,-0.42461004852172524,18,500,500.0,0.0010214365320280194,13,13.0,1.8437820672988892,97.07828747974493,97.07828747974493,639,36000,939.4063720703125
177.13,0.5070709586143494,0.492929071187973,177.13,0.591141939163208,0.5649445369613197,19,500,500.0,0.0005724095390178263,13,13.0,1.8159167766571045,99.2799733078127,99.2799733078127,645,38000,292.60430908203125
193.19,0.5258804559707642,0.47411951422691345,193.19,0.5941847562789917,0.7917453743955627,20,500,500.0,0.0056257667019963264,21,21.0,1.8216067552566528,99.10163419439661,99.10163419439661,652,40000,133.5546875
205.39,0.5246519446372986,0.4753483533859253,205.39,0.5920311212539673,0.8243005490210822,21,500,500.0,0.0008524433942511678,21,21.0,1.8176406621932983,98.91237485774971,98.91237485774971,659,42000,113.08734130859375
211.42,0.4897850751876831,0.5102149844169617,211.42,0.5997043251991272,0.6147008461414202,22,500,500.0,0.0008096802048385143,21,21.0,1.8304694890975952,99.30691617405104,99.30691617405104,667,44000,293.6215515136719
215.2,0.48075419664382935,0.519245982170105,215.2,0.5931113362312317,0.45809598209633573,23,500,500.0,0.0006748974556103349,21,21.0,1.8199219703674316,97.67466406392192,97.67466406392192,674,46000,354.0979919433594
227.11,0.49868083000183105,0.5013192296028137,227.11,0.5954421162605286,0.5881859600245708,24,500,500.0,0.0009228604612872005,21,21.0,1.8242899179458618,96.30357158485867,96.30357158485867,683,48000,284.40826416015625
234.6,0.521461009979248,0.47853904962539673,234.6,0.5926646590232849,0.663571942757638,25,500,500.0,0.0009411222999915481,25,25.0,1.818801999092102,95.13600790447327,95.13600790447327,690,50000,213.06561279296875
245.68,0.5003527998924255,0.49964725971221924,245.68,0.5990135669708252,0.6925033873770956,26,500,500.0,0.0009103133343160152,25,25.0,1.8298768997192383,91.56471809600028,91.56471809600028,696,52000,215.7130889892578
256.07,0.5313034653663635,0.4686964154243469,256.07,0.5959851145744324,0.8973298447545492,27,500,500.0,0.001541879610158503,29,29.0,1.824681282043457,84.28442976018762,84.28442976018762,704,54000,68.24811553955078
263.68,0.5235811471939087,0.4764186143875122,263.68,0.5898627638816833,0.9600059333887442,28,500,500.0,0.0012345208087936044,50,50.0,1.8145382404327393,80.46451143205928,80.46451143205928,709,56000,28.756948471069336
272.52,0.5083221197128296,0.49167782068252563,272.52,0.5717490315437317,0.919752832293946,29,500,500.0,0.0010573049075901508,50,50.0,1.784214973449707,80.4376130923836,80.4376130923836,717,58000,76.96387481689453
277.86,0.5127494931221008,0.487250417470932,277.86,0.5790340900421143,0.9258519461536804,30,500,500.0,0.0013417042791843414,50,50.0,1.7970054149627686,79.17335662961372,79.17335662961372,721,60000,39.03443908691406
282.64,0.5007209181785583,0.4992792010307312,282.64,0.5687285661697388,0.9505448211077381,31,500,500.0,0.0007852580747567117,50,50.0,1.7787846326828003,79.97105976539264,79.97105976539264,728,62000,36.59965133666992
284.67,0.5037346482276917,0.4962655007839203,284.67,0.5917627215385437,0.9692048260873773,32,442,442.0,0.0008127100300043821,95,95.0,1.8172281980514526,73.99487211962733,73.99487211962733,733,64000,17.37601089477539
292.85,0.5145518779754639,0.4854480028152466,292.85,0.5795482397079468,0.9367656792771016,33,442,442.0,0.0009512945543974638,103,103.0,1.79776132106781,69.07219049661013,69.07219049661013,739,66000,44.0960578918457
