AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
19.7,0.5005515217781067,0.4994484484195709,19.7,0.6931450963020325,8.814297833503737e-06,1,63,63.0,0.0012726284330710769,7,7.0,9.803623106563464e-05,1.9999967813491821,11.872236520555004,11.872236520555004,102,2000,244.7959442138672
21.56,0.4880097210407257,0.5119904279708862,21.56,0.6920625567436218,0.0024348982849990985,2,66,66.0,0.0008819118374958634,8,8.0,0.0024661486968398094,1.9978344440460205,12.558120878539114,12.558120878539114,190,4000,252.59024047851562
20.67,0.4840085208415985,0.5159914493560791,20.67,0.689254105091095,-0.003009317422780766,3,73,73.0,0.0009947656653821468,7,7.0,0.0036083010490983725,1.992256760597229,11.725233473155235,11.725233473155235,288,6000,171.1103973388672
21.51,0.4891469180583954,0.5108529329299927,21.51,0.6861250400543213,0.00932042446545045,4,54,54.0,0.0009546319488435984,7,7.0,0.007227968890219927,1.986106514930725,10.704667206410482,10.704667206410482,379,8000,124.3069076538086
23.62,0.4793659746646881,0.5206336379051208,23.62,0.678882896900177,-0.007670564296029081,5,106,106.0,0.0011127213947474957,7,7.0,0.008233021944761276,1.9720072746276855,16.846234000511807,16.846234000511807,464,10000,221.59519958496094
26.02,0.49590176343917847,0.5040981769561768,26.02,0.6712871789932251,0.0068377093366113195,6,97,97.0,0.0012988910311833024,7,7.0,0.013803877867758274,1.9575409889221191,17.280034722187338,17.280034722187338,537,12000,178.42666625976562
27.63,0.5079426169395447,0.4920573830604553,27.63,0.6652824878692627,0.043150791446033065,7,74,74.0,0.0013213502243161201,7,7.0,0.0038722408935427666,1.9462566375732422,15.799148711243909,15.799148711243909,611,14000,123.50765228271484
26.97,0.5031754374504089,0.49682459235191345,26.97,0.6566160321235657,-0.0015187929693214475,8,128,128.0,0.001157732680439949,7,7.0,0.010471777990460396,1.930253505706787,18.498894561567727,18.498894561567727,680,16000,183.52911376953125
25.51,0.5004265308380127,0.4995734989643097,25.51,0.6462861895561218,0.04540558112238291,9,113,113.0,0.00113676895853132,7,7.0,0.010414647869765759,1.9112622737884521,15.808538831909798,15.808538831909798,758,18000,152.3038787841797
26.62,0.5042166709899902,0.49578338861465454,26.62,0.6359134316444397,0.06106016926667357,10,91,91.0,0.001120316912420094,7,7.0,0.013335357420146465,1.8926326036453247,15.191958399100493,15.191958399100493,827,20000,142.9309844970703
30.2,0.5040595531463623,0.4959403872489929,30.2,0.6200929880142212,0.09416391507201094,11,91,91.0,0.0012276866473257542,9,9.0,0.028900936245918274,1.8653384447097778,16.094098297201988,16.094098297201988,893,22000,132.5283203125
