# {"t_start": 1558275434.3631701} 
r,l,t
9.0,9,0.021705
11.0,11,0.02289
14.0,14,0.024603
15.0,15,0.025206
14.0,14,0.032804
22.0,22,0.034122
25.0,25,0.038466
13.0,13,0.040197
13.0,13,0.041324
12.0,12,0.04522
10.0,10,0.04689
26.0,26,0.054905
21.0,21,0.059149
16.0,16,0.064972
84.0,84,0.071657
12.0,12,0.072273
21.0,21,0.072312
57.0,57,0.078855
19.0,19,0.082052
11.0,11,0.084975
25.0,25,0.086139
31.0,31,0.08935
17.0,17,0.091564
13.0,13,0.096381
24.0,24,0.099078
26.0,26,0.099123
17.0,17,0.100874
9.0,9,0.104245
12.0,12,0.106092
20.0,20,0.107941
11.0,11,0.111039
17.0,17,0.111088
7.0,7,0.115855
17.0,17,0.117336
18.0,18,0.119588
21.0,21,0.123866
19.0,19,0.12671
20.0,20,0.130498
25.0,25,0.131107
17.0,17,0.133312
17.0,17,0.13985
27.0,27,0.141586
20.0,20,0.142192
17.0,17,0.142787
9.0,9,0.144943
7.0,7,0.146571
18.0,18,0.151483
10.0,10,0.152087
14.0,14,0.152677
8.0,8,0.156058
25.0,25,0.15611
18.0,18,0.162004
14.0,14,0.163639
20.0,20,0.167129
26.0,26,0.16718
16.0,16,0.170911
9.0,9,0.172026
18.0,18,0.173674
10.0,10,0.177386
30.0,30,0.184452
11.0,11,0.184508
18.0,18,0.184534
26.0,26,0.186219
11.0,11,0.192192
14.0,14,0.19393
13.0,13,0.195043
11.0,11,0.199928
11.0,11,0.201078
40.0,40,0.207953
16.0,16,0.208546
8.0,8,0.213055
10.0,10,0.213687
23.0,23,0.213726
8.0,8,0.218347
52.0,52,0.221146
14.0,14,0.221735
21.0,21,0.224952
13.0,13,0.228807
19.0,19,0.231498
28.0,28,0.233881
22.0,22,0.237201
11.0,11,0.243033
20.0,20,0.244809
35.0,35,0.248018
11.0,11,0.249139
9.0,9,0.249724
37.0,37,0.251972
10.0,10,0.254744
15.0,15,0.256389
16.0,16,0.258537
12.0,12,0.262988
18.0,18,0.264673
14.0,14,0.26631
9.0,9,0.269743
33.0,33,0.270476
14.0,14,0.271129
11.0,11,0.276103
22.0,22,0.278843
21.0,21,0.282056
13.0,13,0.286946
29.0,29,0.288203
12.0,12,0.28985
28.0,28,0.292538
14.0,14,0.295725
17.0,17,0.296298
16.0,16,0.298506
15.0,15,1.348891
18.0,18,1.350255
25.0,25,1.350966
16.0,16,1.352319
9.0,9,1.356882
19.0,19,1.361353
10.0,10,1.363299
26.0,26,1.369124
19.0,19,1.373641
18.0,18,1.374974
12.0,12,1.37692
9.0,9,1.380724
19.0,19,1.385814
11.0,11,1.387769
63.0,63,1.390948
14.0,14,1.394807
20.0,20,1.400547
15.0,15,1.400607
39.0,39,1.40188
16.0,16,1.405079
10.0,10,1.406969
12.0,12,1.412601
19.0,19,1.412654
14.0,14,1.415773
10.0,10,1.422277
22.0,22,1.426723
42.0,42,1.428704
26.0,26,1.429395
17.0,17,1.433222
11.0,11,1.433939
13.0,13,1.437101
21.0,21,1.442778
17.0,17,1.447935
15.0,15,1.452373
34.0,34,1.455076
37.0,37,1.45765
16.0,16,1.46272
26.0,26,1.464679
15.0,15,1.467214
24.0,24,1.470412
19.0,19,1.476697
22.0,22,1.476751
16.0,16,1.48081
26.0,26,1.484082
15.0,15,1.49082
30.0,30,1.4965
24.0,24,1.499719
25.0,25,1.506566
15.0,15,1.508848
8.0,8,1.513322
30.0,30,1.514445
22.0,22,1.51934
10.0,10,1.5194
77.0,77,1.524233
12.0,12,1.525984
27.0,27,1.52973
19.0,19,1.529779
12.0,12,1.530931
14.0,14,1.533762
11.0,11,1.535973
15.0,15,1.539155
12.0,12,1.540334
8.0,8,1.544603
11.0,11,1.545216
22.0,22,1.548064
33.0,33,1.548112
17.0,17,1.554887
12.0,12,1.554946
36.0,36,1.564763
41.0,41,1.570702
29.0,29,1.570759
36.0,36,1.574451
9.0,9,1.57561
14.0,14,1.578504
13.0,13,1.581819
32.0,32,1.582583
22.0,22,1.588226
12.0,12,1.588855
20.0,20,1.59002
11.0,11,1.594567
12.0,12,1.596937
15.0,15,1.597562
8.0,8,1.59934
13.0,13,1.60441
13.0,13,1.605007
13.0,13,1.606816
49.0,49,1.610774
12.0,12,1.613618
19.0,19,1.615934
20.0,20,1.615983
16.0,16,1.619957
11.0,11,1.622355
12.0,12,1.622989
19.0,19,1.624773
8.0,8,1.627046
19.0,19,1.630974
18.0,18,1.633305
18.0,18,1.635053
19.0,19,1.637875
9.0,9,1.640153
20.0,20,1.64244
17.0,17,1.643046
9.0,9,1.645321
11.0,11,1.937828
20.0,20,1.938711
21.0,21,1.946683
12.0,12,1.947442
13.0,13,1.948981
9.0,9,1.953173
10.0,10,1.954601
28.0,28,1.954654
10.0,10,1.959981
10.0,10,1.961462
18.0,18,1.961526
8.0,8,1.966978
14.0,14,1.969699
7.0,7,1.974361
27.0,27,1.979871
42.0,42,1.983243
27.0,27,1.985305
12.0,12,1.988034
24.0,24,1.991507
13.0,13,1.994927
12.0,12,1.996931
29.0,29,2.004686
20.0,20,2.013216
30.0,30,2.027687
25.0,25,2.03245
9.0,9,2.034088
15.0,15,2.053497
61.0,61,2.058075
22.0,22,2.060269
52.0,52,2.061025
10.0,10,2.061077
9.0,9,2.06442
9.0,9,2.066556
9.0,9,2.070578
10.0,10,2.073322
22.0,22,2.076103
9.0,9,2.076891
10.0,10,2.080748
35.0,35,2.08651
14.0,14,2.096441
15.0,15,2.10528
27.0,27,2.105348
24.0,24,2.106636
17.0,17,2.115765
35.0,35,2.118112
20.0,20,2.118776
24.0,24,2.11995
9.0,9,2.123322
18.0,18,2.130133
28.0,28,2.131883
25.0,25,2.13319
10.0,10,2.13785
10.0,10,2.139041
29.0,29,2.140353
28.0,28,2.146581
16.0,16,2.149511
27.0,27,2.156586
16.0,16,2.158301
10.0,10,2.165679
45.0,45,2.168288
18.0,18,2.170283
27.0,27,2.17036
13.0,13,2.178173
19.0,19,2.187173
27.0,27,2.193115
25.0,25,2.195958
11.0,11,2.199436
24.0,24,2.201205
10.0,10,2.205619
51.0,51,2.20739
21.0,21,2.213763
14.0,14,2.215473
37.0,37,2.21786
23.0,23,2.219107
10.0,10,2.227103
21.0,21,2.229099
13.0,13,2.238599
19.0,19,2.2411
33.0,33,2.242317
13.0,13,2.246351
46.0,46,2.247529
11.0,11,2.254053
27.0,27,2.258247
25.0,25,2.261146
37.0,37,2.262932
15.0,15,2.26298
11.0,11,2.267664
18.0,18,2.268897
22.0,22,2.275841
13.0,13,2.276453
20.0,20,2.279367
30.0,30,2.280605
15.0,15,2.288149
25.0,25,2.291024
35.0,35,2.561291
17.0,17,2.561362
47.0,47,2.564212
29.0,29,2.566403
16.0,16,2.572438
13.0,13,2.573179
16.0,16,2.577436
23.0,23,2.577498
12.0,12,2.580925
9.0,9,2.583641
25.0,25,2.593317
24.0,24,2.602536
10.0,10,2.608979
44.0,44,2.60971
30.0,30,2.613072
47.0,47,2.615064
13.0,13,2.62167
20.0,20,2.623061
12.0,12,2.623114
27.0,27,2.627072
15.0,15,2.632953
18.0,18,2.635012
10.0,10,2.640429
11.0,11,2.643144
10.0,10,2.649687
43.0,43,2.651088
22.0,22,2.65521
12.0,12,2.657916
47.0,47,2.659297
19.0,19,2.664146
14.0,14,2.664871
18.0,18,2.671442
11.0,11,2.672192
25.0,25,2.674864
24.0,24,2.680273
11.0,11,2.682308
25.0,25,2.688159
40.0,40,2.697868
37.0,37,2.705347
13.0,13,2.70605
23.0,23,2.719626
26.0,26,2.722111
71.0,71,2.724575
11.0,11,2.726406
11.0,11,2.728812
71.0,71,2.73192
14.0,14,2.73318
11.0,11,2.736674
11.0,11,2.741236
14.0,14,2.745194
33.0,33,2.747638
18.0,18,2.751705
11.0,11,2.75176
37.0,37,2.755129
11.0,11,2.757994
16.0,16,2.760834
26.0,26,2.769982
22.0,22,2.773471
46.0,46,2.774106
11.0,11,2.776399
34.0,34,2.777642
30.0,30,2.790634
30.0,30,2.791273
12.0,12,2.797492
41.0,41,2.799818
16.0,16,2.800485
47.0,47,2.804463
13.0,13,2.807378
24.0,24,2.811313
13.0,13,2.811919
28.0,28,2.816457
16.0,16,2.821571
19.0,19,2.822795
29.0,29,2.824543
20.0,20,2.828611
18.0,18,2.833183
17.0,17,2.834449
23.0,23,2.835076
10.0,10,2.839062
8.0,8,2.839112
19.0,19,2.845989
43.0,43,2.853407
38.0,38,2.860843
26.0,26,2.860902
50.0,50,2.867934
26.0,26,2.868606
13.0,13,2.868651
17.0,17,3.153963
18.0,18,3.155421
21.0,21,3.157479
39.0,39,3.160844
16.0,16,3.168133
24.0,24,3.170142
16.0,16,3.171547
11.0,11,3.175555
21.0,21,3.184088
26.0,26,3.188723
37.0,37,3.199799
19.0,19,3.201205
70.0,70,3.201994
10.0,10,3.207972
16.0,16,3.210655
7.0,7,3.212846
51.0,51,3.218181
17.0,17,3.222174
34.0,34,3.224872
15.0,15,3.234846
30.0,30,3.238231
17.0,17,3.246078
55.0,55,3.249433
12.0,12,3.25431
25.0,25,3.255049
15.0,15,3.259649
58.0,58,3.261042
14.0,14,3.263734
8.0,8,3.266671
13.0,13,3.268584
22.0,22,3.269843
20.0,20,3.276568
13.0,13,3.276622
17.0,17,3.277283
24.0,24,3.284677
13.0,13,3.293057
26.0,26,3.29312
29.0,29,3.295006
11.0,11,3.299918
12.0,12,3.302495
17.0,17,3.304371
11.0,11,3.311234
54.0,54,3.311943
17.0,17,3.313861
22.0,22,3.314553
14.0,14,3.321217
22.0,22,3.326199
26.0,26,3.33378
19.0,19,3.336129
13.0,13,3.336777
41.0,41,3.342512
19.0,19,3.347703
11.0,11,3.354203
41.0,41,3.358216
9.0,9,3.359408
32.0,32,3.36111
7.0,7,3.363421
52.0,52,3.366446
18.0,18,3.371526
13.0,13,3.373795
28.0,28,3.37441
38.0,38,3.38528
20.0,20,3.385338
17.0,17,3.394769
42.0,42,3.395366
47.0,47,3.401116
17.0,17,3.405022
39.0,39,3.407364
20.0,20,3.413045
12.0,12,3.414807
18.0,18,3.416023
41.0,41,3.418923
14.0,14,3.423519
14.0,14,3.425747
13.0,13,3.4267
21.0,21,3.443209
20.0,20,3.443294
26.0,26,3.44506
33.0,33,3.448017
13.0,13,3.457189
11.0,11,3.45836
23.0,23,3.466139
25.0,25,3.468646
14.0,14,3.471937
30.0,30,3.498561
40.0,40,3.789107
37.0,37,3.789861
15.0,15,3.791261
53.0,53,3.792001
11.0,11,3.798518
19.0,19,3.801861
11.0,11,3.805876
22.0,22,3.806617
13.0,13,3.814564
20.0,20,3.815302
18.0,18,3.818667
13.0,13,3.823656
57.0,57,3.828372
10.0,10,3.830462
10.0,10,3.835178
30.0,30,3.839285
18.0,18,3.847395
25.0,25,3.847464
51.0,51,3.850166
23.0,23,3.862735
38.0,38,3.864815
26.0,26,3.86487
31.0,31,3.870858
19.0,19,3.875547
16.0,16,3.875607
21.0,21,3.879023
11.0,11,3.883217
17.0,17,3.887217
15.0,15,3.8977
28.0,28,3.898438
49.0,49,3.904302
15.0,15,3.907499
37.0,37,3.908197
18.0,18,3.910108
16.0,16,3.91813
19.0,19,3.919434
17.0,17,3.920738
29.0,29,3.922632
15.0,15,3.928756
18.0,18,3.939795
33.0,33,3.942887
39.0,39,3.944752
11.0,11,3.946666
11.0,11,3.949814
62.0,62,3.956561
18.0,18,3.957858
12.0,12,3.964933
38.0,38,3.967824
36.0,36,3.971212
30.0,30,3.974057
16.0,16,3.974105
18.0,18,3.978027
13.0,13,3.981403
36.0,36,3.994504
8.0,8,3.999412
37.0,37,3.999472
53.0,53,4.001872
49.0,49,4.010891
40.0,40,4.023204
41.0,41,4.02391
14.0,14,4.031199
39.0,39,4.033072
9.0,9,4.036515
15.0,15,4.041624
39.0,39,4.046194
87.0,87,4.052431
11.0,11,4.052486
32.0,32,4.054781
25.0,25,4.05593
11.0,11,4.060979
11.0,11,4.067289
35.0,35,4.072399
13.0,13,4.074688
35.0,35,4.075881
16.0,16,4.083933
16.0,16,4.085123
9.0,9,4.089163
67.0,67,4.090983
12.0,12,4.092209
13.0,13,4.358126
11.0,11,4.358872
48.0,48,4.362189
23.0,23,4.368185
18.0,18,4.370874
28.0,28,4.380748
19.0,19,4.383447
39.0,39,4.384193
23.0,23,4.395963
18.0,18,4.396024
43.0,43,4.396742
28.0,28,4.401974
13.0,13,4.404627
20.0,20,4.409901
8.0,8,4.409957
19.0,19,4.414524
25.0,25,4.426165
33.0,33,4.431317
20.0,20,4.439164
14.0,14,4.440546
44.0,44,4.44319
12.0,12,4.447126
17.0,17,4.451707
94.0,94,4.457853
24.0,24,4.459257
24.0,24,4.463238
21.0,21,4.466063
14.0,14,4.47276
27.0,27,4.475938
37.0,37,4.48475
37.0,37,4.492472
29.0,29,4.49375
24.0,24,4.501433
20.0,20,4.507149
54.0,54,4.51352
31.0,31,4.521531
54.0,54,4.527169
31.0,31,4.532706
55.0,55,4.540702
17.0,17,4.542436
30.0,30,4.544763
8.0,8,4.549397
47.0,47,4.54945
22.0,22,4.553456
11.0,11,4.556015
13.0,13,4.557235
12.0,12,4.560709
10.0,10,4.563074
37.0,37,4.564284
12.0,12,4.567817
29.0,29,4.572917
12.0,12,4.574704
27.0,27,4.578945
