AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Objective,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
23.071428571428573,0.4993070960044861,0.5006929039955139,23.071428571428573,0.6931445598602295,4.114716737191326e-05,1,64,64.0,0.0008853089530020952,8,8.0,-0.0001062327646650374,1.999995470046997,11.046207832690511,11.046207832690511,84,2000,251.64646911621094
22.87,0.49089136719703674,0.5091086626052856,22.87,0.6924518942832947,0.007530886075178933,2,56,56.0,0.0006617846665903926,9,9.0,0.002864477690309286,1.9986108541488647,10.543865515075579,10.543865515075579,175,4000,204.41189575195312
23.57,0.4941920340061188,0.5058079957962036,23.57,0.6909120678901672,0.003794756613963002,3,69,69.0,0.000765578297432512,9,9.0,0.005323451943695545,1.9955434799194336,11.215395668455036,11.215395668455036,258,6000,196.63792419433594
25.97,0.4916146993637085,0.5083853006362915,25.97,0.6881000399589539,0.009364864103946102,4,62,62.0,0.0007509203278459609,9,9.0,0.00940138753503561,1.9899784326553345,12.912362293554189,12.912362293554189,334,8000,165.73785400390625
24.63,0.49972933530807495,0.5002704858779907,24.63,0.6837441921234131,0.009189442233666134,5,98,98.0,0.0008931088377721608,9,9.0,0.01613832265138626,1.9814282655715942,14.25598470818484,14.25598470818484,410,10000,167.23187255859375
29.49,0.5064181685447693,0.4935818314552307,29.49,0.6773491501808167,0.022626226381418757,6,109,109.0,0.0010618602391332388,10,10.0,0.012473543174564838,1.9691163301467896,18.852318159844426,18.852318159844426,477,12000,175.66725158691406
31.52,0.49443283677101135,0.5055672526359558,31.52,0.677276074886322,0.007285739344329301,7,109,109.0,0.0006163278594613075,9,9.0,0.008854605257511139,1.9689220190048218,17.613903599145758,17.613903599145758,536,14000,168.6967315673828
37.33,0.49780821800231934,0.5021917819976807,37.33,0.6700247526168823,0.008092864881126705,8,123,123.0,0.0006821586866863072,9,9.0,0.009956465102732182,1.9551175832748413,21.7462893386435,21.7462893386435,586,16000,264.1957092285156
39.54,0.499936044216156,0.500063955783844,39.54,0.6646034121513367,0.035814248942050764,9,123,123.0,0.0005798353813588619,10,10.0,0.013364940881729126,1.944970726966858,21.82449083025765,21.82449083025765,636,18000,164.90333557128906
37.41,0.513176441192627,0.48682358860969543,37.41,0.655982255935669,0.047386574102025625,10,103,103.0,0.0006271624006330967,10,10.0,0.013019220903515816,1.929086685180664,18.28283074362392,18.28283074362392,693,20000,167.1395263671875
