# {"t_start": 1558159556.0979042} 
r,l,t
17.0,17,0.047554
30.0,30,0.056705
32.0,32,0.058092
18.0,18,0.060109
48.0,48,0.070139
20.0,20,0.074671
27.0,27,0.076076
12.0,12,0.078108
14.0,14,0.085266
14.0,14,0.087267
14.0,14,0.094488
20.0,20,0.100338
17.0,17,0.105551
48.0,48,0.106266
75.0,75,0.108907
13.0,13,0.114657
22.0,22,0.114714
14.0,14,0.114739
13.0,13,0.117333
12.0,12,0.122626
19.0,19,0.127241
25.0,25,0.131113
23.0,23,0.132463
22.0,22,0.137212
16.0,16,0.137943
20.0,20,0.150014
28.0,28,0.150763
36.0,36,0.154905
30.0,30,0.157565
12.0,12,0.158284
14.0,14,0.164119
13.0,13,0.166155
12.0,12,0.166211
31.0,31,0.17133
18.0,18,0.175881
18.0,18,0.177912
14.0,14,0.180517
17.0,17,0.189447
26.0,26,0.193359
21.0,21,0.194713
13.0,13,0.197975
16.0,16,0.203807
19.0,19,0.207095
11.0,11,0.210983
13.0,13,0.215549
36.0,36,0.221389
16.0,16,0.231599
26.0,26,0.232335
109.0,109,0.239408
51.0,51,0.245823
12.0,12,0.247192
28.0,28,0.252313
12.0,12,0.254443
30.0,30,0.254501
11.0,11,0.255196
12.0,12,0.260628
16.0,16,0.265183
16.0,16,0.265915
12.0,12,0.273081
23.0,23,0.275847
20.0,20,0.279217
40.0,40,0.281245
16.0,16,0.283879
21.0,21,0.292912
17.0,17,0.294861
32.0,32,0.296875
13.0,13,0.301394
15.0,15,0.31112
50.0,50,0.313757
41.0,41,0.321466
18.0,18,0.322837
40.0,40,0.322892
16.0,16,0.324259
13.0,13,0.331316
16.0,16,0.332035
29.0,29,0.351021
45.0,45,0.353671
35.0,35,0.354419
49.0,49,0.355196
13.0,13,0.363017
13.0,13,0.363755
15.0,15,1.316984
50.0,50,1.329265
47.0,47,1.330078
9.0,9,1.338169
17.0,17,1.342541
15.0,15,1.348011
44.0,44,1.349677
59.0,59,1.350588
19.0,19,1.356371
17.0,17,1.362168
19.0,19,1.362243
26.0,26,1.369399
22.0,22,1.372367
16.0,16,1.37391
12.0,12,1.382521
33.0,33,1.386154
31.0,31,1.391954
17.0,17,1.398456
22.0,22,1.398527
18.0,18,1.405043
46.0,46,1.405859
15.0,15,1.409518
11.0,11,1.413228
12.0,12,1.414971
29.0,29,1.420081
18.0,18,1.426732
29.0,29,1.431208
13.0,13,1.436249
12.0,12,1.440045
42.0,42,1.445868
17.0,17,1.448779
16.0,16,1.451734
14.0,14,1.456213
14.0,14,1.466349
27.0,27,1.468573
74.0,74,1.474973
18.0,18,1.487175
34.0,34,1.49241
38.0,38,1.493139
16.0,16,1.498088
71.0,71,1.502145
16.0,16,1.504175
42.0,42,1.520184
36.0,36,1.521606
14.0,14,1.529304
16.0,16,1.532043
17.0,17,1.540673
19.0,19,1.544589
68.0,68,1.546631
67.0,67,1.548004
13.0,13,1.553247
26.0,26,1.557837
23.0,23,1.561769
17.0,17,1.5644
13.0,13,1.56653
28.0,28,1.566588
9.0,9,1.570517
29.0,29,1.580783
25.0,25,1.58278
26.0,26,1.583514
18.0,18,1.594587
28.0,28,1.599161
31.0,31,1.603703
15.0,15,1.604438
13.0,13,1.607787
22.0,22,1.618375
16.0,16,1.618435
23.0,23,1.619816
13.0,13,1.626936
100.0,100,1.636001
27.0,27,1.63606
23.0,23,1.641802
10.0,10,1.642538
12.0,12,1.643911
16.0,16,1.652958
19.0,19,1.656272
24.0,24,1.657654
10.0,10,2.009739
17.0,17,2.009836
70.0,70,2.011381
23.0,23,2.017982
12.0,12,2.018812
17.0,17,2.023865
15.0,15,2.029725
14.0,14,2.03415
33.0,33,2.04216
14.0,14,2.04438
57.0,57,2.051557
24.0,24,2.05943
45.0,45,2.062337
21.0,21,2.066751
12.0,12,2.068314
12.0,12,2.075903
21.0,21,2.078136
19.0,19,2.082464
17.0,17,2.089207
16.0,16,2.090792
13.0,13,2.098568
25.0,25,2.101592
78.0,78,2.102401
18.0,18,2.103922
22.0,22,2.119983
23.0,23,2.120059
24.0,24,2.123525
44.0,44,2.133139
33.0,33,2.144792
40.0,40,2.152716
45.0,45,2.153546
29.0,29,2.154346
16.0,16,2.164852
19.0,19,2.166358
33.0,33,2.168623
16.0,16,2.180277
22.0,22,2.181111
21.0,21,2.181917
11.0,11,2.188321
50.0,50,2.190663
25.0,25,2.200338
40.0,40,2.210568
48.0,48,2.222762
20.0,20,2.22421
12.0,12,2.232753
53.0,53,2.241304
19.0,19,2.241376
71.0,71,2.245421
17.0,17,2.254022
18.0,18,2.258555
25.0,25,2.260168
15.0,15,2.270311
51.0,51,2.273246
19.0,19,2.274869
48.0,48,2.290567
27.0,27,2.293593
38.0,38,2.298684
12.0,12,2.299474
15.0,15,2.304851
45.0,45,2.308835
16.0,16,2.311879
21.0,21,2.321018
30.0,30,2.321826
22.0,22,2.338326
39.0,39,2.338402
40.0,40,2.342063
15.0,15,2.354611
44.0,44,2.355693
39.0,39,2.369774
20.0,20,2.370529
42.0,42,2.372055
14.0,14,2.38061
19.0,19,2.735215
41.0,41,2.738235
23.0,23,2.740531
19.0,19,2.752175
26.0,26,2.754513
44.0,44,2.764893
32.0,32,2.775669
46.0,46,2.78769
35.0,35,2.789925
74.0,74,2.794305
38.0,38,2.802912
17.0,17,2.806538
11.0,11,2.810953
31.0,31,2.812468
47.0,47,2.821724
22.0,22,2.822577
20.0,20,2.825536
12.0,12,2.831225
15.0,15,2.832723
15.0,15,2.836606
16.0,16,2.843219
18.0,18,2.846282
22.0,22,2.85274
