AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
17.32,0.499611496925354,0.500388503074646,17.32,0.6931464076042175,-5.6523547688813736e-05,1,48,48.0,0.0007843974162824452,8,8.0,1.9999998807907104,8.216909394656849,8.216909394656849,115,2000,154.83116149902344
19.58,0.501582682132721,0.49841734766960144,19.58,0.6924449801445007,0.0003997473915735572,2,62,62.0,0.0012696501798927784,7,7.0,1.9985971450805664,12.276139458315061,12.276139458315061,217,4000,215.21482849121094
20.11,0.5021202564239502,0.4978798031806946,20.11,0.6892666220664978,-0.003854909028723874,3,82,82.0,0.0017624831525608897,8,8.0,1.9922701120376587,11.812616136995224,11.812616136995224,315,6000,173.7409210205078
22.12,0.4975331127643585,0.5024669170379639,22.12,0.68372642993927,0.006346270191510794,4,77,77.0,0.0011704395292326808,8,8.0,1.9813426733016968,12.108079946878448,12.108079946878448,404,8000,121.779296875
26.08,0.501349687576294,0.49865037202835083,26.08,0.6769738793373108,0.024307892487128946,5,71,71.0,0.001174326753243804,8,8.0,1.9681888818740845,14.557252488021222,14.557252488021222,477,10000,154.74267578125
28.32,0.5061858892440796,0.4938141405582428,28.32,0.6696653962135315,0.004477052691179484,6,107,107.0,0.0014087753370404243,8,8.0,1.9541733264923096,18.172990948107582,18.172990948107582,548,12000,198.93994140625
30.4,0.5096117258071899,0.49038833379745483,30.4,0.6616446375846863,0.05419609595434671,7,102,102.0,0.0010927921393886209,7,7.0,1.9389629364013672,19.833305322109073,19.833305322109073,613,14000,176.72471618652344
33.48,0.5156170725822449,0.48438286781311035,33.48,0.6496506929397583,0.06779061943243192,8,114,114.0,0.000958167074713856,7,7.0,1.9165371656417847,22.389050895471204,22.389050895471204,670,16000,208.625
33.24,0.5066971778869629,0.4933027923107147,33.24,0.6383360624313354,0.07258585778752213,9,114,114.0,0.0008136210381053388,8,8.0,1.8959320783615112,21.415471043150088,21.415471043150088,730,18000,178.65065002441406
38.4,0.49558892846107483,0.5044110417366028,38.4,0.6325755715370178,0.11956382822397016,10,119,119.0,0.0008337551262229681,7,7.0,1.8856847286224365,23.661783533791365,23.661783533791365,775,20000,230.99005126953125
45.13,0.5151771903038025,0.48482266068458557,45.13,0.6234747171401978,0.07893116571465453,11,167,167.0,0.0009503509500063956,7,7.0,1.8697290420532227,31.105515588075374,31.105515588075374,815,22000,422.5459899902344
45.57,0.5083152055740356,0.49168482422828674,45.57,0.606220006942749,0.16373669470248253,12,167,167.0,0.0010062528308480978,7,7.0,1.8396854400634766,30.123829437838744,30.123829437838744,861,24000,234.6085662841797
47.36,0.4761972725391388,0.5238028168678284,47.36,0.5991392731666565,0.13635317247986478,13,181,181.0,0.001020037685520947,7,7.0,1.8282965421676636,32.920364518030475,32.920364518030475,900,26000,328.9030456542969
53.86,0.47547730803489685,0.5245228409767151,53.86,0.5966644287109375,0.16768083118650978,14,181,181.0,0.001005802070721984,7,7.0,1.8240246772766113,34.499281151931264,34.499281151931264,926,28000,363.9922180175781
61.99,0.4996655583381653,0.5003343820571899,61.99,0.57599937915802,0.12443153287540643,15,181,181.0,0.0010589811718091369,7,7.0,1.7897189855575562,39.09744109273649,39.09744109273649,952,30000,439.84197998046875
72.07,0.5069956183433533,0.4930044412612915,72.07,0.5731088519096375,0.20677784515014352,16,203,203.0,0.0008897819789126515,10,10.0,1.7856312990188599,40.75493957792111,40.75493957792111,977,32000,313.4330749511719
76.9,0.476388156414032,0.5236119031906128,76.9,0.5712991952896118,0.15554390945359764,17,203,203.0,0.0008779273484833539,8,8.0,1.7829889059066772,42.40955081110857,42.40955081110857,1003,34000,369.653076171875
77.37,0.4868447482585907,0.5131552815437317,77.37,0.5473453402519226,0.12916727664484307,18,203,203.0,0.0009363644639961421,8,8.0,1.7445237636566162,44.91183696977892,44.91183696977892,1028,36000,445.699462890625
80.78,0.5080443620681763,0.49195560812950134,80.78,0.5513222217559814,0.21520621999518652,19,203,203.0,0.0007778938743285835,8,8.0,1.7518994808197021,49.577329496454325,49.577329496454325,1052,38000,471.261962890625
81.13,0.48520198464393616,0.5147979259490967,81.13,0.5327157974243164,0.04133787125400834,20,267,267.0,0.0009625708335079253,8,8.0,1.7234535217285156,53.58071574736567,53.58071574736567,1075,40000,562.3379516601562
87.12,0.4843331575393677,0.5156667232513428,87.12,0.5365909337997437,0.25311441635562715,21,267,267.0,0.0006730366148985922,11,11.0,1.729773759841919,54.68880689866986,54.68880689866986,1095,42000,365.6683349609375
96.37,0.4957726001739502,0.5042272806167603,96.37,0.5496264100074768,0.2889090349088903,22,267,267.0,0.000775464519392699,12,12.0,1.749877691268921,59.53816507081823,59.53816507081823,1107,44000,498.65216064453125
102.81,0.5416010618209839,0.4583986699581146,102.81,0.5311360359191895,0.3370583168205131,23,267,267.0,0.0009255397599190474,12,12.0,1.7216335535049438,60.48978343489089,60.48978343489089,1124,46000,390.5828857421875
109.04,0.502872109413147,0.49712786078453064,109.04,0.5189066529273987,0.3547166002973817,24,267,267.0,0.0008697896846570075,12,12.0,1.7033029794692993,60.28116123632656,60.28116123632656,1139,48000,392.91552734375
116.3,0.5057656764984131,0.49423426389694214,116.3,0.5114472508430481,0.2940732714204519,25,353,353.0,0.0009588404791429639,12,12.0,1.6916126012802124,66.92077405410072,66.92077405410072,1153,50000,460.27655029296875
124.98,0.5072343349456787,0.49276575446128845,124.98,0.5164305567741394,0.4961071235972303,26,353,353.0,0.0009103185147978365,15,15.0,1.6980198621749878,71.5030041326936,71.5030041326936,1164,52000,363.230712890625
139.56,0.5099238157272339,0.4900760352611542,139.56,0.5157762169837952,0.6226957627219148,27,353,353.0,0.0008234225679188967,15,15.0,1.6986210346221924,71.88898663912296,71.88898663912296,1175,54000,236.49859619140625
143.59,0.48442402482032776,0.5155757665634155,143.59,0.4914375841617584,0.24744383156084704,28,353,353.0,0.000905725930351764,14,14.0,1.662227749824524,74.64637901465817,74.64637901465817,1191,56000,579.8665771484375
