# {"t_start": 1558369294.3693151} 
r,l,t
16.0,16,0.024824
17.0,17,0.025541
11.0,11,0.032501
29.0,29,0.033164
29.0,29,0.033205
16.0,16,0.034888
9.0,9,0.037611
19.0,19,0.044999
34.0,34,0.054484
32.0,32,0.055115
28.0,28,0.05582
19.0,19,0.057036
11.0,11,0.0614
15.0,15,0.064423
9.0,9,0.066705
10.0,10,0.069943
44.0,44,0.080173
41.0,41,0.080843
25.0,25,0.084777
32.0,32,0.085411
22.0,22,0.093281
20.0,20,0.096362
26.0,26,0.100272
22.0,22,0.106131
20.0,20,0.111991
59.0,59,0.115034
21.0,21,0.11891
13.0,13,0.120196
10.0,10,0.124471
51.0,51,0.126138
23.0,23,0.134121
14.0,14,0.135442
34.0,34,0.135493
25.0,25,0.139898
11.0,11,0.146034
21.0,21,0.147255
16.0,16,0.155237
14.0,14,0.155294
9.0,9,0.160916
46.0,46,0.160973
45.0,45,0.161694
8.0,8,0.167587
13.0,13,0.170244
15.0,15,0.171384
10.0,10,0.174894
11.0,11,0.178325
16.0,16,0.182769
46.0,46,0.186344
20.0,20,0.187542
23.0,23,0.192954
14.0,14,0.195492
19.0,19,0.20329
9.0,9,0.20466
17.0,17,0.215842
29.0,29,0.216679
31.0,31,0.234679
61.0,61,0.235641
20.0,20,0.23861
14.0,14,0.245203
22.0,22,0.255313
43.0,43,0.255371
15.0,15,0.264695
17.0,17,0.265846
48.0,48,0.269093
13.0,13,0.273634
21.0,21,0.280127
12.0,12,0.281397
21.0,21,0.283132
61.0,61,0.286854
11.0,11,0.287621
16.0,16,0.294173
15.0,15,0.297452
28.0,28,0.306954
16.0,16,0.308132
13.0,13,0.316682
34.0,34,0.317313
20.0,20,0.319776
17.0,17,0.328348
20.0,20,0.331604
20.0,20,0.339076
79.0,79,0.341249
18.0,18,0.346916
12.0,12,0.349541
23.0,23,0.352599
21.0,21,0.354155
28.0,28,1.570393
29.0,29,1.573524
30.0,30,1.577366
20.0,20,1.584908
19.0,19,1.589852
23.0,23,1.597427
16.0,16,1.598754
13.0,13,1.59943
66.0,66,1.607031
19.0,19,1.609707
18.0,18,1.611028
20.0,20,1.611698
15.0,15,1.619235
25.0,25,1.626687
13.0,13,1.627403
38.0,38,1.631149
32.0,32,1.631841
28.0,28,1.645205
23.0,23,1.645914
23.0,23,1.64663
34.0,34,1.648668
