AverageEpisodeLength,AveragePolicyProb[0],AveragePolicyProb[1],AverageReturn,Entropy,ExplainedVariance,Iteration,MaxEpisodeLength,MaxReturn,MeanKL,MinEpisodeLength,MinReturn,Perplexity,StdEpisodeLength,StdReturn,TotalNEpisodes,TotalNSamples,ValueLoss
16.02,0.49913033843040466,0.500869631767273,16.02,0.6931424736976624,-1.0562799960478486e-05,1,58,58.0,0.0008925291476771235,7,7.0,1.9999911785125732,8.67177029216065,8.67177029216065,117,2000,173.34059143066406
18.27,0.5024328231811523,0.49756720662117004,18.27,0.6924729943275452,-0.0003917521555676373,2,47,47.0,0.0012549769598990679,7,7.0,1.9986530542373657,8.867756198723555,8.867756198723555,227,4000,144.29425048828125
17.4,0.508845865726471,0.4911540746688843,17.4,0.6898684501647949,-0.008545545225529416,3,59,59.0,0.0005401046364568174,8,8.0,1.9934704303741455,9.325234581499812,9.325234581499812,343,6000,108.96977996826172
19.45,0.49884819984436035,0.5011518001556396,19.45,0.687673807144165,0.009954176295974282,4,59,59.0,0.001073994324542582,6,6.0,1.989131212234497,11.149327333969525,11.149327333969525,445,8000,109.49128723144531
20.43,0.5111327767372131,0.4888671934604645,20.43,0.6815958023071289,0.0038651112458206738,5,79,79.0,0.001460045576095581,7,7.0,1.977199673652649,14.419608177755732,14.419608177755732,542,10000,147.53150939941406
20.56,0.4900151789188385,0.5099847912788391,20.56,0.6748449206352234,0.05518607362741912,6,64,64.0,0.0014504945138469338,7,7.0,1.9640897512435913,12.733671897767744,12.733671897767744,638,12000,90.96998596191406
23.38,0.5167548656463623,0.48324498534202576,23.38,0.6637961268424988,0.07411848380458752,7,80,80.0,0.0013591502793133259,7,7.0,1.9430134296417236,14.995852760013351,14.995852760013351,722,14000,123.55650329589844
23.53,0.49519532918930054,0.5048045516014099,23.53,0.6538034677505493,0.1050292879615492,8,97,97.0,0.0009059696458280087,8,8.0,1.9241571426391602,14.308357697513713,14.308357697513713,808,16000,99.0624771118164
25.42,0.4944198429584503,0.5055800676345825,25.42,0.643998920917511,0.16152755353924464,9,97,97.0,0.0008901012479327619,6,6.0,1.9060386419296265,16.109115431953427,16.109115431953427,886,18000,101.91255187988281
26.21,0.5171443223953247,0.4828558564186096,26.21,0.6335495710372925,0.1374328133538374,10,83,83.0,0.0009071170352399349,7,7.0,1.887162208557129,18.18202133977408,18.18202133977408,967,20000,131.9006805419922
23.31,0.5072541236877441,0.49274593591690063,23.31,0.6208820343017578,0.1416221109338195,11,85,85.0,0.001073966734111309,6,6.0,1.8643677234649658,15.071625658833224,15.071625658833224,1053,22000,113.38374328613281
28.14,0.5028520226478577,0.49714791774749756,28.14,0.6164771914482117,0.1728947053029669,12,90,90.0,0.0009417340625077486,6,6.0,1.8570162057876587,19.8514583847132,19.8514583847132,1116,24000,201.05886840820312
30.02,0.48316454887390137,0.5168353319168091,30.02,0.5944149494171143,0.12984904707783684,13,116,116.0,0.0009549102978780866,7,7.0,1.8184953927993774,21.289424604718654,21.289424604718654,1184,26000,164.91378784179688
31.42,0.5180255174636841,0.4819745719432831,31.42,0.5844974517822266,0.1729374226138144,14,116,116.0,0.0009695523185655475,7,7.0,1.8021076917648315,20.680996107537954,20.680996107537954,1250,28000,141.10470581054688
35.09,0.49365460872650146,0.506345272064209,35.09,0.5651308298110962,0.10812097911203977,15,127,127.0,0.0009449362987652421,7,7.0,1.7701853513717651,24.107714532904193,24.107714532904193,1303,30000,268.4737854003906
33.56,0.4851962924003601,0.5148036479949951,33.56,0.5480381846427917,0.10070193721231191,16,111,111.0,0.000982479308731854,7,7.0,1.7424055337905884,23.617078566156312,23.617078566156312,1364,32000,215.56900024414062
33.9,0.5025312304496765,0.4974689781665802,33.9,0.54860520362854,0.09774766917001931,17,111,111.0,0.0009368663304485381,8,8.0,1.7439697980880737,22.82345285008384,22.82345285008384,1412,34000,305.4934997558594
42.11,0.47742319107055664,0.5225769877433777,42.11,0.5304163098335266,0.13721344767065047,18,169,169.0,0.0009433571249246597,6,6.0,1.715433955192566,30.970597346515618,30.970597346515618,1457,36000,254.22715759277344
44.99,0.4761117100715637,0.5238881707191467,44.99,0.5141324400901794,0.12994128848044562,19,169,169.0,0.0007851392729207873,6,6.0,1.690004825592041,32.06851883077858,32.06851883077858,1499,38000,258.5233459472656
44.41,0.5072214007377625,0.49277856945991516,44.41,0.5123806595802307,0.09716337448884804,20,219,219.0,0.0008712848648428917,6,6.0,1.6882985830307007,33.821323155666164,33.821323155666164,1545,40000,377.16058349609375
48.94,0.5069053769111633,0.49309465289115906,48.94,0.502956211566925,0.09652802952403139,21,219,219.0,0.0008981069549918175,8,8.0,1.6742221117019653,34.96678995847345,34.96678995847345,1581,42000,313.687255859375
53.57,0.4909041225910187,0.5090959072113037,53.57,0.4870206117630005,0.10801928635814606,22,219,219.0,0.0008377168560400605,8,8.0,1.6507056951522827,38.30881230213226,38.30881230213226,1616,44000,311.12982177734375
56.18,0.5094716548919678,0.49052828550338745,56.18,0.46248576045036316,0.11745415047482699,23,151,151.0,0.0008788736304268241,8,8.0,1.6131843328475952,35.560759271984054,35.560759271984054,1651,46000,345.2911682128906
