# {"t_start": 1558373643.931133} 
r,l,t
9.0,9,0.020767
12.0,12,0.022523
18.0,18,0.025838
11.0,11,0.026975
13.0,13,0.029649
31.0,31,0.032863
16.0,16,0.03461
16.0,16,0.035768
14.0,14,0.037397
9.0,9,0.037984
6.0,6,0.041289
10.0,10,0.043013
16.0,16,0.044762
9.0,9,0.048511
11.0,11,0.051475
18.0,18,0.052219
8.0,8,0.053512
7.0,7,0.056309
13.0,13,0.059176
13.0,13,0.063511
50.0,50,0.063562
10.0,10,0.064664
21.0,21,0.065437
8.0,8,0.0684
11.0,11,0.071256
11.0,11,0.071896
6.0,6,0.074616
12.0,12,0.075235
9.0,9,0.076889
11.0,11,0.081329
14.0,14,0.082526
10.0,10,0.082572
9.0,9,0.08745
12.0,12,0.088049
49.0,49,0.091361
16.0,16,0.091411
8.0,8,0.092558
10.0,10,0.096868
17.0,17,0.100587
25.0,25,0.101188
8.0,8,0.101228
8.0,8,0.105507
27.0,27,0.107195
13.0,13,0.108307
7.0,7,0.109415
22.0,22,0.112769
8.0,8,0.113905
19.0,19,0.117868
17.0,17,0.117919
10.0,10,0.118487
13.0,13,0.121156
14.0,14,0.125459
22.0,22,0.129864
13.0,13,0.132635
23.0,23,0.133763
30.0,30,0.134863
14.0,14,0.137965
9.0,9,0.139116
11.0,11,0.139159
6.0,6,0.142726
14.0,14,0.143326
18.0,18,0.148472
16.0,16,0.14853
19.0,19,0.153368
23.0,23,0.156125
15.0,15,0.156715
16.0,16,0.157433
9.0,9,0.161728
12.0,12,0.16394
19.0,19,0.163989
10.0,10,0.169295
28.0,28,0.171435
8.0,8,0.175811
15.0,15,0.177455
27.0,27,0.178564
36.0,36,0.182771
10.0,10,0.182828
11.0,11,0.186146
21.0,21,0.191087
16.0,16,0.19225
10.0,10,0.1966
9.0,9,0.197198
30.0,30,0.199874
26.0,26,0.201013
9.0,9,0.202138
10.0,10,0.205604
8.0,8,0.206761
16.0,16,0.210017
12.0,12,0.213211
17.0,17,0.214982
33.0,33,0.215029
13.0,13,0.217182
13.0,13,0.224277
18.0,18,0.224899
24.0,24,0.228129
9.0,9,0.232939
36.0,36,0.232993
19.0,19,0.234741
20.0,20,0.235846
7.0,7,0.237919
12.0,12,0.241059
14.0,14,0.244808
11.0,11,0.247294
20.0,20,0.247346
18.0,18,0.248598
15.0,15,0.253661
16.0,16,0.257387
12.0,12,0.260096
24.0,24,0.260698
24.0,24,0.260738
9.0,9,0.262358
11.0,11,0.267242
12.0,12,0.267298
8.0,8,0.271639
15.0,15,0.275352
7.0,7,0.275401
23.0,23,0.275427
27.0,27,0.276
7.0,7,0.27987
18.0,18,0.285496
19.0,19,0.286099
16.0,16,0.28878
9.0,9,0.290428
29.0,29,0.291568
16.0,16,0.297655
20.0,20,1.372325
26.0,26,1.377403
38.0,38,1.378728
25.0,25,1.383981
15.0,15,1.387185
25.0,25,1.38855
13.0,13,1.392343
11.0,11,1.395768
13.0,13,1.395837
13.0,13,1.401038
36.0,36,1.402453
15.0,15,1.405621
17.0,17,1.406917
15.0,15,1.411899
9.0,9,1.412574
11.0,11,1.41262
21.0,21,1.414482
11.0,11,1.41947
12.0,12,1.422013
16.0,16,1.422068
22.0,22,1.426327
16.0,16,1.429458
8.0,8,1.431394
7.0,7,1.434009
24.0,24,1.437132
10.0,10,1.440303
12.0,12,1.444584
21.0,21,1.444638
41.0,41,1.447805
11.0,11,1.451552
19.0,19,1.45226
8.0,8,1.452926
14.0,14,1.453619
8.0,8,1.457354
10.0,10,1.459201
14.0,14,1.460519
16.0,16,1.463751
10.0,10,1.466979
21.0,21,1.472649
24.0,24,1.472705
10.0,10,1.479075
24.0,24,1.479141
20.0,20,1.47981
8.0,8,1.484208
9.0,9,1.484895
9.0,9,1.490438
22.0,22,1.493577
12.0,12,1.49806
26.0,26,1.500566
16.0,16,1.503696
54.0,54,1.506837
14.0,14,1.506889
14.0,14,1.512423
11.0,11,1.513738
13.0,13,1.51503
25.0,25,1.516308
8.0,8,1.520015
15.0,15,1.521912
15.0,15,1.52322
14.0,14,1.525151
9.0,9,1.530657
15.0,15,1.531348
19.0,19,1.532031
16.0,16,1.533319
12.0,12,1.538021
8.0,8,1.538071
12.0,12,1.539221
16.0,16,1.541169
12.0,12,1.545928
15.0,15,1.55117
10.0,10,1.552498
24.0,24,1.554002
14.0,14,1.560353
12.0,12,1.561614
14.0,14,1.561666
34.0,34,1.561695
6.0,6,1.565084
9.0,9,1.565708
15.0,15,1.570375
13.0,13,1.572782
11.0,11,1.57689
26.0,26,1.576945
21.0,21,1.578124
12.0,12,1.583816
12.0,12,1.584981
7.0,7,1.588146
26.0,26,1.588206
24.0,24,1.591313
8.0,8,1.593044
9.0,9,1.593677
7.0,7,1.597242
7.0,7,1.597838
22.0,22,1.598505
13.0,13,1.599139
11.0,11,1.605512
14.0,14,1.60557
15.0,15,1.607306
6.0,6,1.609049
20.0,20,1.609659
15.0,15,1.615803
17.0,17,1.619565
8.0,8,1.620743
24.0,24,1.623049
36.0,36,1.626483
12.0,12,1.627678
9.0,9,1.628308
15.0,15,1.62835
10.0,10,1.634125
14.0,14,1.634863
14.0,14,1.636069
19.0,19,1.639949
14.0,14,1.642845
13.0,13,1.642894
16.0,16,1.645932
13.0,13,1.64768
9.0,9,1.651245
16.0,16,1.65244
18.0,18,1.658188
13.0,13,1.659933
15.0,15,1.659977
29.0,29,1.660001
12.0,12,1.666852
17.0,17,1.668053
17.0,17,1.669945
8.0,8,1.671691
27.0,27,1.675646
17.0,17,1.677917
18.0,18,1.967938
9.0,9,1.969612
26.0,26,1.972131
18.0,18,1.974204
8.0,8,1.976627
6.0,6,1.979348
16.0,16,1.981859
19.0,19,1.988088
17.0,17,1.990777
19.0,19,1.995366
18.0,18,1.99746
13.0,13,1.999597
12.0,12,2.001579
10.0,10,2.00527
9.0,9,2.011819
24.0,24,2.013909
18.0,18,2.014671
10.0,10,2.01971
29.0,29,2.021937
9.0,9,2.02683
21.0,21,2.030352
11.0,11,2.03042
22.0,22,2.031849
12.0,12,2.035953
14.0,14,2.041155
17.0,17,2.043515
10.0,10,2.043583
11.0,11,2.04972
27.0,27,2.052914
16.0,16,2.055665
9.0,9,2.056777
7.0,7,2.061349
27.0,27,2.064266
16.0,16,2.065505
14.0,14,2.067856
9.0,9,2.07147
10.0,10,2.073466
11.0,11,2.080394
17.0,17,2.081639
37.0,37,2.091072
17.0,17,2.094048
28.0,28,2.095755
22.0,22,2.099525
22.0,22,2.109297
22.0,22,2.115082
12.0,12,2.121634
24.0,24,2.121868
34.0,34,2.125751
10.0,10,2.130754
16.0,16,2.130825
7.0,7,2.131582
18.0,18,2.138316
13.0,13,2.142754
15.0,15,2.144318
21.0,21,2.149244
15.0,15,2.149897
8.0,8,2.14995
10.0,10,2.157256
10.0,10,2.157317
15.0,15,2.159865
16.0,16,2.168204
17.0,17,2.173096
12.0,12,2.181907
56.0,56,2.183873
47.0,47,2.192071
19.0,19,2.196051
23.0,23,2.200543
43.0,43,2.200623
13.0,13,2.201522
6.0,6,2.205562
17.0,17,2.207419
13.0,13,2.210089
9.0,9,2.212268
12.0,12,2.218679
11.0,11,2.220014
34.0,34,2.224544
9.0,9,2.224616
27.0,27,2.227144
10.0,10,2.231506
7.0,7,2.236895
15.0,15,2.237537
25.0,25,2.237583
18.0,18,2.23761
10.0,10,2.24455
15.0,15,2.247025
18.0,18,2.25028
12.0,12,2.25275
8.0,8,2.252807
24.0,24,2.254022
10.0,10,2.260998
13.0,13,2.261709
19.0,19,2.262999
8.0,8,2.267763
10.0,10,2.268385
12.0,12,2.275961
19.0,19,2.276611
44.0,44,2.283702
24.0,24,2.284902
14.0,14,2.285528
13.0,13,2.28557
9.0,9,2.291247
12.0,12,2.293824
14.0,14,2.295381
18.0,18,2.296246
8.0,8,2.301132
15.0,15,2.301731
9.0,9,2.302387
9.0,9,2.30783
20.0,20,2.308541
9.0,9,2.309138
5.0,5,2.310938
15.0,15,2.312703
9.0,9,2.314902
10.0,10,2.316138
8.0,8,2.316794
7.0,7,2.317376
9.0,9,2.321036
10.0,10,2.323258
15.0,15,2.327683
9.0,9,2.329481
19.0,19,2.330325
17.0,17,2.332809
8.0,8,2.333407
13.0,13,2.338621
9.0,9,2.33941
12.0,12,2.34181
10.0,10,2.677227
10.0,10,2.67799
17.0,17,2.68527
15.0,15,2.687392
38.0,38,2.688128
23.0,23,2.693738
9.0,9,2.693809
15.0,15,2.69584
16.0,16,2.699212
9.0,9,2.699949
14.0,14,2.703587
7.0,7,2.70822
18.0,18,2.708283
20.0,20,2.713512
22.0,22,2.71424
14.0,14,2.717541
17.0,17,2.725421
28.0,28,2.7268
16.0,16,2.728318
10.0,10,2.733611
13.0,13,2.734481
16.0,16,2.744803
48.0,48,2.745536
23.0,23,2.748885
36.0,36,2.752235
18.0,18,2.756818
14.0,14,2.758187
20.0,20,2.7589
7.0,7,2.763475
9.0,9,2.769375
19.0,19,2.770743
31.0,31,2.772747
25.0,25,2.773471
8.0,8,2.774847
10.0,10,2.780212
21.0,21,2.784861
24.0,24,2.78877
26.0,26,2.796808
36.0,36,2.79818
6.0,6,2.800684
12.0,12,2.805604
36.0,36,2.807542
17.0,17,2.811226
37.0,37,2.811894
12.0,12,2.813224
11.0,11,2.814524
12.0,12,2.820494
14.0,14,2.820548
16.0,16,2.82119
11.0,11,2.821232
8.0,8,2.825494
12.0,12,2.828664
14.0,14,2.837179
28.0,28,2.83786
28.0,28,2.842782
14.0,14,2.846535
10.0,10,2.852739
28.0,28,2.854644
54.0,54,2.854699
10.0,10,2.858839
27.0,27,2.859442
15.0,15,2.863392
20.0,20,2.866242
17.0,17,2.869103
11.0,11,2.869727
27.0,27,2.874313
14.0,14,2.877295
11.0,11,2.880713
22.0,22,2.882444
7.0,7,2.884727
13.0,13,2.884774
13.0,13,2.889905
11.0,11,2.891094
47.0,47,2.893405
9.0,9,2.895205
5.0,5,2.896363
12.0,12,2.901943
11.0,11,2.902558
6.0,6,2.906127
9.0,9,2.907294
32.0,32,2.909631
8.0,8,2.910802
